Net generation from petroleum for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.OIL.H
19:17:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.OIL.H megawatthours
10/3/2021 04H,588
10/3/2021 03H,598
10/3/2021 02H,624
10/3/2021 01H,663
10/3/2021 00H,678
10/2/2021 23H,716
10/2/2021 22H,709
10/2/2021 21H,667
10/2/2021 20H,657
10/2/2021 19H,625
10/2/2021 18H,623
10/2/2021 17H,600
10/2/2021 16H,638
10/2/2021 15H,653
10/2/2021 14H,602
10/2/2021 13H,608
10/2/2021 12H,609
10/2/2021 11H,611
10/2/2021 10H,592
10/2/2021 09H,588
10/2/2021 08H,590
10/2/2021 07H,571
10/2/2021 06H,598
10/2/2021 05H,635
10/2/2021 04H,609
10/2/2021 03H,614
10/2/2021 02H,614
10/2/2021 01H,612
10/2/2021 00H,662
10/1/2021 23H,706
10/1/2021 22H,652
10/1/2021 21H,608
10/1/2021 20H,609
10/1/2021 19H,611
10/1/2021 18H,604
10/1/2021 17H,606
10/1/2021 16H,605
10/1/2021 15H,611
10/1/2021 14H,616
10/1/2021 13H,631
10/1/2021 12H,650
10/1/2021 11H,623
10/1/2021 10H,623
10/1/2021 09H,603
10/1/2021 08H,601
10/1/2021 07H,603
10/1/2021 06H,623
10/1/2021 05H,624
10/1/2021 04H,617
10/1/2021 03H,612
10/1/2021 02H,612
10/1/2021 01H,645
10/1/2021 00H,628
09/30/2021 23H,609
09/30/2021 22H,607
09/30/2021 21H,603
09/30/2021 20H,617
09/30/2021 19H,624
09/30/2021 18H,723
09/30/2021 17H,662
09/30/2021 16H,458
09/30/2021 15H,387
09/30/2021 14H,321
09/30/2021 13H,269
09/30/2021 12H,225
09/30/2021 11H,226
09/30/2021 10H,220
09/30/2021 09H,218
09/30/2021 08H,370
09/30/2021 07H,498
09/30/2021 06H,589
09/30/2021 05H,601
09/30/2021 04H,643
09/30/2021 03H,640
09/30/2021 02H,642
09/30/2021 01H,663
09/30/2021 00H,663
09/29/2021 23H,562
09/29/2021 22H,455
09/29/2021 21H,455
09/29/2021 20H,389
09/29/2021 19H,370
09/29/2021 18H,283
09/29/2021 17H,187
09/29/2021 16H,185
09/29/2021 15H,178
09/29/2021 14H,175
09/29/2021 13H,174
09/29/2021 12H,98
09/29/2021 11H,11
09/29/2021 10H,2
09/29/2021 09H,2
09/29/2021 08H,2
09/29/2021 07H,0
09/29/2021 06H,0
09/29/2021 05H,2
09/29/2021 04H,0
09/29/2021 03H,0
09/29/2021 02H,2
09/29/2021 01H,0
09/29/2021 00H,2
09/28/2021 23H,0
09/28/2021 22H,0
09/28/2021 21H,0
09/28/2021 20H,0
09/28/2021 19H,2
09/28/2021 18H,56
09/28/2021 17H,0
09/28/2021 16H,2
09/28/2021 15H,0
09/28/2021 14H,0
09/28/2021 13H,0
09/28/2021 12H,0
09/28/2021 11H,0
09/28/2021 10H,0
09/28/2021 09H,0
09/28/2021 08H,0
09/28/2021 07H,0
09/28/2021 06H,2
09/28/2021 05H,2
09/28/2021 04H,2
09/28/2021 03H,2
09/28/2021 02H,2
09/28/2021 01H,2
09/28/2021 00H,0
09/27/2021 23H,2
09/27/2021 22H,2
09/27/2021 21H,0
09/27/2021 20H,0
09/27/2021 19H,0
09/27/2021 18H,0
09/27/2021 17H,5
09/27/2021 16H,19
09/27/2021 15H,0
09/27/2021 14H,0
09/27/2021 13H,0
09/27/2021 12H,0
09/27/2021 11H,4
09/27/2021 10H,0
09/27/2021 09H,0
09/27/2021 08H,2
09/27/2021 07H,0
09/27/2021 06H,2
09/27/2021 05H,2
09/27/2021 04H,0
09/27/2021 03H,0
09/27/2021 02H,0
09/27/2021 01H,0
09/27/2021 00H,2
09/26/2021 23H,2
09/26/2021 22H,0
09/26/2021 21H,0
09/26/2021 20H,0
09/26/2021 19H,2
09/26/2021 18H,0
09/26/2021 17H,0
09/26/2021 16H,0
09/26/2021 15H,0
09/26/2021 14H,0
09/26/2021 13H,2
09/26/2021 12H,0
09/26/2021 11H,0
09/26/2021 10H,0
09/26/2021 09H,0
09/26/2021 08H,0
09/26/2021 07H,0
09/26/2021 06H,2
09/26/2021 05H,0
09/26/2021 04H,0
09/26/2021 03H,0
09/26/2021 02H,0
09/26/2021 01H,2
09/26/2021 00H,0
09/25/2021 23H,75
09/25/2021 22H,41
09/25/2021 21H,15
09/25/2021 20H,49
09/25/2021 19H,0
09/25/2021 18H,2
09/25/2021 17H,2
09/25/2021 16H,2
09/25/2021 15H,2
09/25/2021 14H,0
09/25/2021 13H,2
09/25/2021 12H,0
09/25/2021 11H,2
09/25/2021 10H,0
09/25/2021 09H,0
09/25/2021 08H,0
09/25/2021 07H,0
09/25/2021 06H,0
09/25/2021 05H,2
09/25/2021 04H,0
09/25/2021 03H,0
09/25/2021 02H,2
09/25/2021 01H,0
09/25/2021 00H,0
09/24/2021 23H,2
09/24/2021 22H,2
09/24/2021 21H,2
09/24/2021 20H,0
09/24/2021 19H,2
09/24/2021 18H,2
09/24/2021 17H,2
09/24/2021 16H,2
09/24/2021 15H,2
09/24/2021 14H,0
09/24/2021 13H,2
09/24/2021 12H,2
09/24/2021 11H,0
09/24/2021 10H,0
09/24/2021 09H,2
09/24/2021 08H,0
09/24/2021 07H,0
09/24/2021 06H,0
09/24/2021 05H,2
09/24/2021 04H,0
09/24/2021 03H,2
09/24/2021 02H,56
09/24/2021 01H,0
09/24/2021 00H,59
09/23/2021 23H,59
09/23/2021 22H,79
09/23/2021 21H,113
09/23/2021 20H,59
09/23/2021 19H,59
09/23/2021 18H,47
09/23/2021 17H,0
09/23/2021 16H,0
09/23/2021 15H,3
09/23/2021 14H,0
09/23/2021 13H,0
09/23/2021 12H,0
09/23/2021 11H,0
09/23/2021 10H,0
09/23/2021 09H,0
09/23/2021 08H,0
09/23/2021 07H,2
09/23/2021 06H,2
09/23/2021 05H,0
09/23/2021 04H,3
09/23/2021 03H,0
09/23/2021 02H,0
09/23/2021 01H,37
09/23/2021 00H,51
09/22/2021 23H,29
09/22/2021 22H,59
09/22/2021 21H,59
09/22/2021 20H,53
09/22/2021 19H,52
09/22/2021 18H,31
09/22/2021 17H,58
09/22/2021 16H,58
09/22/2021 15H,58
09/22/2021 14H,58
09/22/2021 13H,58
09/22/2021 12H,0
09/22/2021 11H,0
09/22/2021 10H,0
09/22/2021 09H,2
09/22/2021 08H,2
09/22/2021 07H,2
09/22/2021 06H,0
09/22/2021 05H,2
09/22/2021 04H,16
09/22/2021 03H,59
09/22/2021 02H,0
09/22/2021 01H,59
09/22/2021 00H,59
09/21/2021 23H,59
09/21/2021 22H,92
09/21/2021 21H,160
09/21/2021 20H,268
09/21/2021 19H,336
09/21/2021 18H,325
09/21/2021 17H,283
09/21/2021 16H,243
09/21/2021 15H,248
09/21/2021 14H,293
09/21/2021 13H,249
09/21/2021 12H,213
09/21/2021 11H,179
09/21/2021 10H,148
09/21/2021 09H,125
09/21/2021 08H,129
09/21/2021 07H,129
09/21/2021 06H,148
09/21/2021 05H,151
09/21/2021 04H,0
09/21/2021 03H,0
09/21/2021 02H,10
09/21/2021 01H,55
09/21/2021 00H,56
09/20/2021 23H,88
09/20/2021 22H,109
09/20/2021 21H,62
09/20/2021 20H,62
09/20/2021 19H,54
09/20/2021 18H,52
09/20/2021 17H,51
09/20/2021 16H,23
09/20/2021 15H,7
09/20/2021 14H,2
09/20/2021 13H,0
09/20/2021 12H,0
09/20/2021 11H,0
09/20/2021 10H,0
09/20/2021 09H,0
09/20/2021 08H,0
09/20/2021 07H,0
09/20/2021 06H,2
09/20/2021 05H,2
09/20/2021 04H,2
09/20/2021 03H,2
09/20/2021 02H,2
09/20/2021 01H,2
09/20/2021 00H,2
09/19/2021 23H,2
09/19/2021 22H,0
09/19/2021 21H,0
09/19/2021 20H,2
09/19/2021 19H,2
09/19/2021 18H,0
09/19/2021 17H,0
09/19/2021 16H,0
09/19/2021 15H,0
09/19/2021 14H,0
09/19/2021 13H,2
09/19/2021 12H,2
09/19/2021 11H,0
09/19/2021 10H,0
09/19/2021 09H,0
09/19/2021 08H,0
09/19/2021 07H,0
09/19/2021 06H,0
09/19/2021 05H,0
09/19/2021 04H,0
09/19/2021 03H,0
09/19/2021 02H,0
09/19/2021 01H,0
09/19/2021 00H,0
09/18/2021 23H,0
09/18/2021 22H,0
09/18/2021 21H,0
09/18/2021 20H,57
09/18/2021 19H,24
09/18/2021 18H,0
09/18/2021 17H,0
09/18/2021 16H,0
09/18/2021 15H,0
09/18/2021 14H,0
09/18/2021 13H,0
09/18/2021 12H,0
09/18/2021 11H,0
09/18/2021 10H,0
09/18/2021 09H,14
09/18/2021 08H,0
09/18/2021 07H,0
09/18/2021 06H,0
09/18/2021 05H,2
09/18/2021 04H,2
09/18/2021 03H,0
09/18/2021 02H,2
09/18/2021 01H,2
09/18/2021 00H,0
09/17/2021 23H,2
09/17/2021 22H,3
09/17/2021 21H,0
09/17/2021 20H,0
09/17/2021 19H,3
09/17/2021 18H,0
09/17/2021 17H,11
09/17/2021 16H,0
09/17/2021 15H,0
09/17/2021 14H,2
09/17/2021 13H,0
09/17/2021 12H,0
09/17/2021 11H,0
09/17/2021 10H,0
09/17/2021 09H,0
09/17/2021 08H,0
09/17/2021 07H,2
09/17/2021 06H,0
09/17/2021 05H,28
09/17/2021 04H,58
09/17/2021 03H,58
09/17/2021 02H,58
09/17/2021 01H,59
09/17/2021 00H,58
09/16/2021 23H,58
09/16/2021 22H,59
09/16/2021 21H,54
09/16/2021 20H,2
09/16/2021 19H,42
09/16/2021 18H,19
09/16/2021 17H,2
09/16/2021 16H,0
09/16/2021 15H,0
09/16/2021 14H,2
09/16/2021 13H,0
09/16/2021 12H,0
09/16/2021 11H,0
09/16/2021 10H,0
09/16/2021 09H,2
09/16/2021 08H,0
09/16/2021 07H,0
09/16/2021 06H,2
09/16/2021 05H,0
09/16/2021 04H,0
09/16/2021 03H,0
09/16/2021 02H,2
09/16/2021 01H,0
09/16/2021 00H,70
09/15/2021 23H,108
09/15/2021 22H,132
09/15/2021 21H,157
09/15/2021 20H,118
09/15/2021 19H,139
09/15/2021 18H,106
09/15/2021 17H,65
09/15/2021 16H,12
09/15/2021 15H,0
09/15/2021 14H,2
09/15/2021 13H,2
09/15/2021 12H,2
09/15/2021 11H,0
09/15/2021 10H,0
09/15/2021 09H,0
09/15/2021 08H,0
09/15/2021 07H,0
09/15/2021 06H,2
09/15/2021 05H,2
09/15/2021 04H,2
09/15/2021 03H,2
09/15/2021 02H,2
09/15/2021 01H,2
09/15/2021 00H,3
09/14/2021 23H,48
09/14/2021 22H,59
09/14/2021 21H,59
09/14/2021 20H,59
09/14/2021 19H,69
09/14/2021 18H,69
09/14/2021 17H,29
09/14/2021 16H,20
09/14/2021 15H,7
09/14/2021 14H,25
09/14/2021 13H,14
09/14/2021 12H,2
09/14/2021 11H,2
09/14/2021 10H,0
09/14/2021 09H,0
09/14/2021 08H,2
09/14/2021 07H,0
09/14/2021 06H,0
09/14/2021 05H,2
09/14/2021 04H,2
09/14/2021 03H,2
09/14/2021 02H,2
09/14/2021 01H,14
09/14/2021 00H,59
09/13/2021 23H,109
09/13/2021 22H,140
09/13/2021 21H,160
09/13/2021 20H,82
09/13/2021 19H,70
09/13/2021 18H,73
09/13/2021 17H,9
09/13/2021 16H,2
09/13/2021 15H,2
09/13/2021 14H,2
09/13/2021 13H,2
09/13/2021 12H,2
09/13/2021 11H,2
09/13/2021 10H,2
09/13/2021 09H,2
09/13/2021 08H,14
09/13/2021 07H,58
09/13/2021 06H,10
09/13/2021 05H,2
09/13/2021 04H,2
09/13/2021 03H,42
09/13/2021 02H,58
09/13/2021 01H,58
09/13/2021 00H,58
09/12/2021 23H,11
09/12/2021 22H,42
09/12/2021 21H,65
09/12/2021 20H,53
09/12/2021 19H,24
09/12/2021 18H,20
09/12/2021 17H,17
09/12/2021 16H,17
09/12/2021 15H,18
09/12/2021 14H,19
09/12/2021 13H,15
09/12/2021 12H,6
09/12/2021 11H,2
09/12/2021 10H,2
09/12/2021 09H,2
09/12/2021 08H,2
09/12/2021 07H,2
09/12/2021 06H,2
09/12/2021 05H,2
09/12/2021 04H,2
09/12/2021 03H,2
09/12/2021 02H,2
09/12/2021 01H,2
09/12/2021 00H,2
09/11/2021 23H,43
09/11/2021 22H,53
09/11/2021 21H,2
09/11/2021 20H,2
09/11/2021 19H,2
09/11/2021 18H,2
09/11/2021 17H,0
09/11/2021 16H,2
09/11/2021 15H,2
09/11/2021 14H,2
09/11/2021 13H,0
09/11/2021 12H,0
09/11/2021 11H,2
09/11/2021 10H,2
09/11/2021 09H,0
09/11/2021 08H,2
09/11/2021 07H,2
09/11/2021 06H,2
09/11/2021 05H,2
09/11/2021 04H,2
09/11/2021 03H,2
09/11/2021 02H,2
09/11/2021 01H,2
09/11/2021 00H,2
09/10/2021 23H,5
09/10/2021 22H,46
09/10/2021 21H,48
09/10/2021 20H,46
09/10/2021 19H,46
09/10/2021 18H,44
09/10/2021 17H,0
09/10/2021 16H,2
09/10/2021 15H,2
09/10/2021 14H,2
09/10/2021 13H,2
09/10/2021 12H,2
09/10/2021 11H,2
09/10/2021 10H,2
09/10/2021 09H,2
09/10/2021 08H,2
09/10/2021 07H,2
09/10/2021 06H,0
09/10/2021 05H,0
09/10/2021 04H,3
09/10/2021 03H,3
09/10/2021 02H,0
09/10/2021 01H,3
09/10/2021 00H,3
09/9/2021 23H,0
09/9/2021 22H,15
09/9/2021 21H,12
09/9/2021 20H,0
09/9/2021 19H,13
09/9/2021 18H,13
09/9/2021 17H,13
09/9/2021 16H,13
09/9/2021 15H,7
09/9/2021 14H,7
09/9/2021 13H,0
09/9/2021 12H,3
09/9/2021 11H,3
09/9/2021 10H,3
09/9/2021 09H,3
09/9/2021 08H,3
09/9/2021 07H,3
09/9/2021 06H,15
09/9/2021 05H,81
09/9/2021 04H,231
09/9/2021 03H,222
09/9/2021 02H,290
09/9/2021 01H,566
09/9/2021 00H,669
09/8/2021 23H,729
09/8/2021 22H,771
09/8/2021 21H,720
09/8/2021 20H,582
09/8/2021 19H,570
09/8/2021 18H,566
09/8/2021 17H,444
09/8/2021 16H,273
09/8/2021 15H,255
09/8/2021 14H,242
09/8/2021 13H,228
09/8/2021 12H,216
09/8/2021 11H,270
09/8/2021 10H,225
09/8/2021 09H,267
09/8/2021 08H,264
09/8/2021 07H,221
09/8/2021 06H,216
09/8/2021 05H,220
09/8/2021 04H,219
09/8/2021 03H,219
09/8/2021 02H,257
09/8/2021 01H,488
09/8/2021 00H,589
09/7/2021 23H,514
09/7/2021 22H,498
09/7/2021 21H,453
09/7/2021 20H,437
09/7/2021 19H,457
09/7/2021 18H,453
09/7/2021 17H,448
09/7/2021 16H,438
09/7/2021 15H,440
09/7/2021 14H,440
09/7/2021 13H,460
09/7/2021 12H,436
09/7/2021 11H,577
09/7/2021 10H,437
09/7/2021 09H,519
09/7/2021 08H,536
09/7/2021 07H,535
09/7/2021 06H,574
09/7/2021 05H,594
09/7/2021 04H,596
09/7/2021 03H,594
09/7/2021 02H,592
09/7/2021 01H,591
09/7/2021 00H,632
09/6/2021 23H,662
09/6/2021 22H,656
09/6/2021 21H,657
09/6/2021 20H,652
09/6/2021 19H,634
09/6/2021 18H,597
09/6/2021 17H,595
09/6/2021 16H,595
09/6/2021 15H,588
09/6/2021 14H,490
09/6/2021 13H,504
09/6/2021 12H,539
09/6/2021 11H,540
09/6/2021 10H,583
09/6/2021 09H,584
09/6/2021 08H,583
09/6/2021 07H,582
09/6/2021 06H,580
09/6/2021 05H,584
09/6/2021 04H,589
09/6/2021 03H,587
09/6/2021 02H,586
09/6/2021 01H,585
09/6/2021 00H,586
09/5/2021 23H,584
09/5/2021 22H,584
09/5/2021 21H,583
09/5/2021 20H,583
09/5/2021 19H,625
09/5/2021 18H,640
09/5/2021 17H,641
09/5/2021 16H,646
09/5/2021 15H,599
09/5/2021 14H,595
09/5/2021 13H,593
09/5/2021 12H,591
09/5/2021 11H,591
09/5/2021 10H,578
09/5/2021 09H,594
09/5/2021 08H,595
09/5/2021 07H,595
09/5/2021 06H,600
09/5/2021 05H,600
09/5/2021 04H,608
09/5/2021 03H,650
09/5/2021 02H,654
09/5/2021 01H,654
09/5/2021 00H,654
09/4/2021 23H,651
09/4/2021 22H,649
09/4/2021 21H,647
09/4/2021 20H,629
09/4/2021 19H,591
09/4/2021 18H,591
09/4/2021 17H,588
09/4/2021 16H,590
09/4/2021 15H,586
09/4/2021 14H,592
09/4/2021 13H,599
09/4/2021 12H,486
09/4/2021 11H,518
09/4/2021 10H,430
09/4/2021 09H,427
09/4/2021 08H,432
09/4/2021 07H,591
09/4/2021 06H,600
09/4/2021 05H,600
09/4/2021 04H,715
09/4/2021 03H,720
09/4/2021 02H,719
09/4/2021 01H,719
09/4/2021 00H,719
09/3/2021 23H,712
09/3/2021 22H,712
09/3/2021 21H,713
09/3/2021 20H,711
09/3/2021 19H,715
09/3/2021 18H,716
09/3/2021 17H,715
09/3/2021 16H,716
09/3/2021 15H,717
09/3/2021 14H,716
09/3/2021 13H,718
09/3/2021 12H,713
09/3/2021 11H,709
09/3/2021 10H,709
09/3/2021 09H,704
09/3/2021 08H,704
09/3/2021 07H,702
09/3/2021 06H,702
09/3/2021 05H,701
09/3/2021 04H,593
09/3/2021 03H,598
09/3/2021 02H,600
09/3/2021 01H,602
09/3/2021 00H,622
09/2/2021 23H,647
09/2/2021 22H,646
09/2/2021 21H,624
09/2/2021 20H,588
09/2/2021 19H,588
09/2/2021 18H,588
09/2/2021 17H,586
09/2/2021 16H,577
09/2/2021 15H,583
09/2/2021 14H,586
09/2/2021 13H,587
09/2/2021 12H,546
09/2/2021 11H,514
09/2/2021 10H,569
09/2/2021 09H,575
09/2/2021 08H,576
09/2/2021 07H,571
09/2/2021 06H,600
09/2/2021 05H,623
09/2/2021 04H,562
09/2/2021 03H,582
09/2/2021 02H,544
09/2/2021 01H,500
09/2/2021 00H,436
09/1/2021 23H,465
09/1/2021 22H,657
09/1/2021 21H,665
09/1/2021 20H,662
09/1/2021 19H,594
09/1/2021 18H,625
09/1/2021 17H,638
09/1/2021 16H,595
09/1/2021 15H,632
09/1/2021 14H,637
09/1/2021 13H,634
09/1/2021 12H,588
09/1/2021 11H,583
09/1/2021 10H,567
09/1/2021 09H,563
09/1/2021 08H,552
09/1/2021 07H,552
09/1/2021 06H,581
09/1/2021 05H,585
09/1/2021 04H,557
09/1/2021 03H,558
09/1/2021 02H,565
09/1/2021 01H,581
09/1/2021 00H,582
08/31/2021 23H,633
08/31/2021 22H,778
08/31/2021 21H,828
08/31/2021 20H,815
08/31/2021 19H,810
08/31/2021 18H,773
08/31/2021 17H,689
08/31/2021 16H,670
08/31/2021 15H,624
08/31/2021 14H,587
08/31/2021 13H,565
08/31/2021 12H,563
08/31/2021 11H,550
08/31/2021 10H,542
08/31/2021 09H,532
08/31/2021 08H,534
08/31/2021 07H,546
08/31/2021 06H,554
08/31/2021 05H,558
08/31/2021 04H,581
08/31/2021 03H,646
08/31/2021 02H,699
08/31/2021 01H,724
08/31/2021 00H,722
08/30/2021 23H,840
08/30/2021 22H,889
08/30/2021 21H,874
08/30/2021 20H,827
08/30/2021 19H,766
08/30/2021 18H,709
08/30/2021 17H,702
08/30/2021 16H,660
08/30/2021 15H,603
08/30/2021 14H,598
08/30/2021 13H,588
08/30/2021 12H,584
08/30/2021 11H,573
08/30/2021 10H,556
08/30/2021 09H,555
08/30/2021 08H,554
08/30/2021 07H,556
08/30/2021 06H,558
08/30/2021 05H,573
08/30/2021 04H,590
08/30/2021 03H,591
08/30/2021 02H,588
08/30/2021 01H,587
08/30/2021 00H,594
08/29/2021 23H,597
08/29/2021 22H,598
08/29/2021 21H,598
08/29/2021 20H,597
08/29/2021 19H,597
08/29/2021 18H,600
08/29/2021 17H,601
08/29/2021 16H,598
08/29/2021 15H,598
08/29/2021 14H,600
08/29/2021 13H,564
08/29/2021 12H,569
08/29/2021 11H,549
08/29/2021 10H,547
08/29/2021 09H,547
08/29/2021 08H,550
08/29/2021 07H,563
08/29/2021 06H,582
08/29/2021 05H,594
08/29/2021 04H,602
08/29/2021 03H,603
08/29/2021 02H,603
08/29/2021 01H,603
08/29/2021 00H,604
08/28/2021 23H,604
08/28/2021 22H,603
08/28/2021 21H,602
08/28/2021 20H,605
08/28/2021 19H,605
08/28/2021 18H,607
08/28/2021 17H,605
08/28/2021 16H,604
08/28/2021 15H,602
08/28/2021 14H,650
08/28/2021 13H,604
08/28/2021 12H,579
08/28/2021 11H,564
08/28/2021 10H,562
08/28/2021 09H,561
08/28/2021 08H,561
08/28/2021 07H,624
08/28/2021 06H,599
08/28/2021 05H,606
08/28/2021 04H,641
08/28/2021 03H,680
08/28/2021 02H,695
08/28/2021 01H,899
08/28/2021 00H,1017
08/27/2021 23H,1239
08/27/2021 22H,1515
08/27/2021 21H,1544
08/27/2021 20H,1530
08/27/2021 19H,1497
08/27/2021 18H,1426
08/27/2021 17H,1270
08/27/2021 16H,1023
08/27/2021 15H,700
08/27/2021 14H,662
08/27/2021 13H,623
08/27/2021 12H,587
08/27/2021 11H,577
08/27/2021 10H,556
08/27/2021 09H,550
08/27/2021 08H,588
08/27/2021 07H,607
08/27/2021 06H,631
08/27/2021 05H,652
08/27/2021 04H,1037
08/27/2021 03H,1068
08/27/2021 02H,1166
08/27/2021 01H,1301
08/27/2021 00H,1508
08/26/2021 23H,1903
08/26/2021 22H,1927
08/26/2021 21H,1923
08/26/2021 20H,1920
08/26/2021 19H,1917
08/26/2021 18H,1769
08/26/2021 17H,1549
08/26/2021 16H,1282
08/26/2021 15H,1107
08/26/2021 14H,1045
08/26/2021 13H,1003
08/26/2021 12H,975
08/26/2021 11H,921
08/26/2021 10H,786
08/26/2021 09H,761
08/26/2021 08H,761
08/26/2021 07H,774
08/26/2021 06H,792
08/26/2021 05H,804
08/26/2021 04H,665
08/26/2021 03H,727
08/26/2021 02H,726
08/26/2021 01H,883
08/26/2021 00H,1035
08/25/2021 23H,1258
08/25/2021 22H,1415
08/25/2021 21H,1450
08/25/2021 20H,1422
08/25/2021 19H,1219
08/25/2021 18H,1012
08/25/2021 17H,768
08/25/2021 16H,741
08/25/2021 15H,700
08/25/2021 14H,647
08/25/2021 13H,605
08/25/2021 12H,594
08/25/2021 11H,591
08/25/2021 10H,561
08/25/2021 09H,556
08/25/2021 08H,557
08/25/2021 07H,568
08/25/2021 06H,567
08/25/2021 05H,612
08/25/2021 04H,696
08/25/2021 03H,698
08/25/2021 02H,697
08/25/2021 01H,748
08/25/2021 00H,1016
08/24/2021 23H,1272
08/24/2021 22H,1322
08/24/2021 21H,1335
08/24/2021 20H,1189
08/24/2021 19H,1063
08/24/2021 18H,828
08/24/2021 17H,706
08/24/2021 16H,664
08/24/2021 15H,634
08/24/2021 14H,624
08/24/2021 13H,585
08/24/2021 12H,581
08/24/2021 11H,582
08/24/2021 10H,559
08/24/2021 09H,560
08/24/2021 08H,566
08/24/2021 07H,569
08/24/2021 06H,584
08/24/2021 05H,585
08/24/2021 04H,1489
08/24/2021 03H,1499
08/24/2021 02H,1504
08/24/2021 01H,1510
08/24/2021 00H,1512
08/23/2021 23H,1516
08/23/2021 22H,1566
08/23/2021 21H,1540
08/23/2021 20H,1520
08/23/2021 19H,1533
08/23/2021 18H,1538
08/23/2021 17H,1526
08/23/2021 16H,1492
08/23/2021 15H,1435
08/23/2021 14H,1492
08/23/2021 13H,1484
08/23/2021 12H,1438
08/23/2021 11H,1320
08/23/2021 10H,1117
08/23/2021 09H,1089
08/23/2021 08H,1091
08/23/2021 07H,1118
08/23/2021 06H,1152
08/23/2021 05H,1284
08/23/2021 04H,583
08/23/2021 03H,584
08/23/2021 02H,584
08/23/2021 01H,586
08/23/2021 00H,586
08/22/2021 23H,586
08/22/2021 22H,585
08/22/2021 21H,583
08/22/2021 20H,581
08/22/2021 19H,582
08/22/2021 18H,583
08/22/2021 17H,581
08/22/2021 16H,581
08/22/2021 15H,579
08/22/2021 14H,579
08/22/2021 13H,577
08/22/2021 12H,573
08/22/2021 11H,563
08/22/2021 10H,550
08/22/2021 09H,551
08/22/2021 08H,558
08/22/2021 07H,575
08/22/2021 06H,576
08/22/2021 05H,575
08/22/2021 04H,603
08/22/2021 03H,631
08/22/2021 02H,691
08/22/2021 01H,655
08/22/2021 00H,651
08/21/2021 23H,659
08/21/2021 22H,664
08/21/2021 21H,688
08/21/2021 20H,694
08/21/2021 19H,681
08/21/2021 18H,702
08/21/2021 17H,663
08/21/2021 16H,666
08/21/2021 15H,655
08/21/2021 14H,616
08/21/2021 13H,584
08/21/2021 12H,570
08/21/2021 11H,544
08/21/2021 10H,543
08/21/2021 09H,543
08/21/2021 08H,544
08/21/2021 07H,547
08/21/2021 06H,548
08/21/2021 05H,573
08/21/2021 04H,632
08/21/2021 03H,635
08/21/2021 02H,646
08/21/2021 01H,653
08/21/2021 00H,666
08/20/2021 23H,702
08/20/2021 22H,706
08/20/2021 21H,739
08/20/2021 20H,770
08/20/2021 19H,719
08/20/2021 18H,697
08/20/2021 17H,676
08/20/2021 16H,687
08/20/2021 15H,662
08/20/2021 14H,619
08/20/2021 13H,592
08/20/2021 12H,583
08/20/2021 11H,559
08/20/2021 10H,544
08/20/2021 09H,533
08/20/2021 08H,535
08/20/2021 07H,537
08/20/2021 06H,538
08/20/2021 05H,571
08/20/2021 04H,634
08/20/2021 03H,660
08/20/2021 02H,690
08/20/2021 01H,707
08/20/2021 00H,724
08/19/2021 23H,817
08/19/2021 22H,915
08/19/2021 21H,946
08/19/2021 20H,777
08/19/2021 19H,777
08/19/2021 18H,780
08/19/2021 17H,778
08/19/2021 16H,765
08/19/2021 15H,759
08/19/2021 14H,739
08/19/2021 13H,683
08/19/2021 12H,651
08/19/2021 11H,577
08/19/2021 10H,610
08/19/2021 09H,593
08/19/2021 08H,577
08/19/2021 07H,577
08/19/2021 06H,598
08/19/2021 05H,608
08/19/2021 04H,571
08/19/2021 03H,604
08/19/2021 02H,681
08/19/2021 01H,627
08/19/2021 00H,652
08/18/2021 23H,689
08/18/2021 22H,689
08/18/2021 21H,700
08/18/2021 20H,763
08/18/2021 19H,763
08/18/2021 18H,716
08/18/2021 17H,708
08/18/2021 16H,706
08/18/2021 15H,708
08/18/2021 14H,662
08/18/2021 13H,680
08/18/2021 12H,678
08/18/2021 11H,592
08/18/2021 10H,586
08/18/2021 09H,545
08/18/2021 08H,544
08/18/2021 07H,560
08/18/2021 06H,586
08/18/2021 05H,590
08/18/2021 04H,937
08/18/2021 03H,916
08/18/2021 02H,841
08/18/2021 01H,846
08/18/2021 00H,914
08/17/2021 23H,1063
08/17/2021 22H,1141
08/17/2021 21H,1117
08/17/2021 20H,1005
08/17/2021 19H,913
08/17/2021 18H,917
08/17/2021 17H,891
08/17/2021 16H,838
08/17/2021 15H,833
08/17/2021 14H,721
08/17/2021 13H,718
08/17/2021 12H,718
08/17/2021 11H,714
08/17/2021 10H,713
08/17/2021 09H,711
08/17/2021 08H,715
08/17/2021 07H,717
08/17/2021 06H,763
08/17/2021 05H,773
08/17/2021 04H,594
08/17/2021 03H,622
08/17/2021 02H,656
08/17/2021 01H,654
08/17/2021 00H,701
08/16/2021 23H,710
08/16/2021 22H,753
08/16/2021 21H,791
08/16/2021 20H,717
08/16/2021 19H,704
08/16/2021 18H,703
08/16/2021 17H,705
08/16/2021 16H,668
08/16/2021 15H,644
08/16/2021 14H,646
08/16/2021 13H,652
08/16/2021 12H,606
08/16/2021 11H,604
08/16/2021 10H,588
08/16/2021 09H,584
