Net generation from natural gas for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.NG.H
19:17:26 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.NG.H megawatthours
10/31/2020 04H,5334
10/31/2020 03H,5509
10/31/2020 02H,6376
10/31/2020 01H,6772
10/31/2020 00H,7094
10/30/2020 23H,7369
10/30/2020 22H,7062
10/30/2020 21H,6692
10/30/2020 20H,6864
10/30/2020 19H,6834
10/30/2020 18H,7046
10/30/2020 17H,7529
10/30/2020 16H,7530
10/30/2020 15H,7324
10/30/2020 14H,7194
10/30/2020 13H,7055
10/30/2020 12H,6212
10/30/2020 11H,4803
10/30/2020 10H,4031
10/30/2020 09H,3373
10/30/2020 08H,3142
10/30/2020 07H,3115
10/30/2020 06H,3418
10/30/2020 05H,3704
10/30/2020 04H,4331
10/30/2020 03H,5051
10/30/2020 02H,5430
10/30/2020 01H,6478
10/30/2020 00H,6471
10/29/2020 23H,6756
10/29/2020 22H,6856
10/29/2020 21H,6673
10/29/2020 20H,6761
10/29/2020 19H,6590
10/29/2020 18H,6843
10/29/2020 17H,6717
10/29/2020 16H,6691
10/29/2020 15H,6495
10/29/2020 14H,6363
10/29/2020 13H,5949
10/29/2020 12H,5671
10/29/2020 11H,4525
10/29/2020 10H,3526
10/29/2020 09H,3112
10/29/2020 08H,2891
10/29/2020 07H,2859
10/29/2020 06H,2998
10/29/2020 05H,3234
10/29/2020 04H,3507
10/29/2020 03H,4047
10/29/2020 02H,4607
10/29/2020 01H,4959
10/29/2020 00H,5516
10/28/2020 23H,5440
10/28/2020 22H,4981
10/28/2020 21H,4852
10/28/2020 20H,5038
10/28/2020 19H,5598
10/28/2020 18H,5618
10/28/2020 17H,5742
10/28/2020 16H,5937
10/28/2020 15H,5731
10/28/2020 14H,5312
10/28/2020 13H,4949
10/28/2020 12H,4662
10/28/2020 11H,3804
10/28/2020 10H,3213
10/28/2020 09H,2893
10/28/2020 08H,2884
10/28/2020 07H,2841
10/28/2020 06H,2903
10/28/2020 05H,3146
10/28/2020 04H,3944
10/28/2020 03H,4470
10/28/2020 02H,5188
10/28/2020 01H,5943
10/28/2020 00H,6470
10/27/2020 23H,6484
10/27/2020 22H,5777
10/27/2020 21H,5641
10/27/2020 20H,5730
10/27/2020 19H,6094
10/27/2020 18H,5518
10/27/2020 17H,5531
10/27/2020 16H,5903
10/27/2020 15H,6243
10/27/2020 14H,6159
10/27/2020 13H,5719
10/27/2020 12H,4810
10/27/2020 11H,3786
10/27/2020 10H,3404
10/27/2020 09H,2920
10/27/2020 08H,2803
10/27/2020 07H,2995
10/27/2020 06H,3072
10/27/2020 05H,3247
10/27/2020 04H,4061
10/27/2020 03H,4313
10/27/2020 02H,4905
10/27/2020 01H,5461
10/27/2020 00H,6232
10/26/2020 23H,6506
10/26/2020 22H,6292
10/26/2020 21H,6232
10/26/2020 20H,6076
10/26/2020 19H,6440
10/26/2020 18H,6639
10/26/2020 17H,6595
10/26/2020 16H,6354
10/26/2020 15H,6191
10/26/2020 14H,6026
10/26/2020 13H,5620
10/26/2020 12H,5082
10/26/2020 11H,4394
10/26/2020 10H,3741
10/26/2020 09H,3344
10/26/2020 08H,3293
10/26/2020 07H,3347
10/26/2020 06H,3338
10/26/2020 05H,3279
10/26/2020 04H,3782
10/26/2020 03H,4324
10/26/2020 02H,4697
10/26/2020 01H,4836
10/26/2020 00H,5486
10/25/2020 23H,5420
10/25/2020 22H,4819
10/25/2020 21H,4613
10/25/2020 20H,4505
10/25/2020 19H,4262
10/25/2020 18H,4166
10/25/2020 17H,4322
10/25/2020 16H,4416
10/25/2020 15H,4285
10/25/2020 14H,4220
10/25/2020 13H,3988
10/25/2020 12H,3601
10/25/2020 11H,3104
10/25/2020 10H,3064
10/25/2020 09H,3018
10/25/2020 08H,3049
10/25/2020 07H,3194
10/25/2020 06H,3416
10/25/2020 05H,3688
10/25/2020 04H,4005
10/25/2020 03H,4481
10/25/2020 02H,4833
10/25/2020 01H,5011
10/25/2020 00H,5428
10/24/2020 23H,5429
10/24/2020 22H,5154
10/24/2020 21H,5124
10/24/2020 20H,4709
10/24/2020 19H,4652
10/24/2020 18H,4882
10/24/2020 17H,4845
10/24/2020 16H,4894
10/24/2020 15H,4604
10/24/2020 14H,4124
10/24/2020 13H,3585
10/24/2020 12H,3351
10/24/2020 11H,3025
10/24/2020 10H,2714
10/24/2020 09H,2700
10/24/2020 08H,2757
10/24/2020 07H,2908
10/24/2020 06H,3071
10/24/2020 05H,3222
10/24/2020 04H,3713
10/24/2020 03H,4066
10/24/2020 02H,4768
10/24/2020 01H,5203
10/24/2020 00H,5910
10/23/2020 23H,6255
10/23/2020 22H,5790
10/23/2020 21H,5472
10/23/2020 20H,5476
10/23/2020 19H,5406
10/23/2020 18H,5315
10/23/2020 17H,5309
10/23/2020 16H,5191
10/23/2020 15H,5221
10/23/2020 14H,5070
10/23/2020 13H,4833
10/23/2020 12H,4342
10/23/2020 11H,3636
10/23/2020 10H,2829
10/23/2020 09H,2563
10/23/2020 08H,2613
10/23/2020 07H,2650
10/23/2020 06H,3015
10/23/2020 05H,3169
10/23/2020 04H,3487
10/23/2020 03H,3939
10/23/2020 02H,5100
10/23/2020 01H,6412
10/23/2020 00H,7034
10/22/2020 23H,6866
10/22/2020 22H,6551
10/22/2020 21H,6379
10/22/2020 20H,6187
10/22/2020 19H,6030
10/22/2020 18H,5862
10/22/2020 17H,5734
10/22/2020 16H,5952
10/22/2020 15H,5870
10/22/2020 14H,5776
10/22/2020 13H,5569
10/22/2020 12H,4939
10/22/2020 11H,4061
10/22/2020 10H,3552
10/22/2020 09H,3107
10/22/2020 08H,3000
10/22/2020 07H,3130
10/22/2020 06H,3397
10/22/2020 05H,3617
10/22/2020 04H,4172
10/22/2020 03H,4527
10/22/2020 02H,5279
10/22/2020 01H,6353
10/22/2020 00H,6563
10/21/2020 23H,6599
10/21/2020 22H,6003
10/21/2020 21H,5928
10/21/2020 20H,5322
10/21/2020 19H,4844
10/21/2020 18H,4656
10/21/2020 17H,4318
10/21/2020 16H,4835
10/21/2020 15H,4677
10/21/2020 14H,4647
10/21/2020 13H,4399
10/21/2020 12H,4146
10/21/2020 11H,3475
10/21/2020 10H,2990
10/21/2020 09H,2665
10/21/2020 08H,2566
10/21/2020 07H,2595
10/21/2020 06H,2735
10/21/2020 05H,3014
10/21/2020 04H,3471
10/21/2020 03H,4334
10/21/2020 02H,5248
10/21/2020 01H,5765
10/21/2020 00H,6298
10/20/2020 23H,6659
10/20/2020 22H,6225
10/20/2020 21H,6031
10/20/2020 20H,5666
10/20/2020 19H,5529
10/20/2020 18H,5847
10/20/2020 17H,6274
10/20/2020 16H,5594
10/20/2020 15H,5524
10/20/2020 14H,5375
10/20/2020 13H,5137
10/20/2020 12H,4524
10/20/2020 11H,3584
10/20/2020 10H,3064
10/20/2020 09H,2756
10/20/2020 08H,2436
10/20/2020 07H,2382
10/20/2020 06H,2546
10/20/2020 05H,2820
10/20/2020 04H,3721
10/20/2020 03H,4531
10/20/2020 02H,5170
10/20/2020 01H,5686
10/20/2020 00H,6156
10/19/2020 23H,5916
10/19/2020 22H,5698
10/19/2020 21H,5512
10/19/2020 20H,5366
10/19/2020 19H,5401
10/19/2020 18H,5450
10/19/2020 17H,5578
10/19/2020 16H,5572
10/19/2020 15H,5324
10/19/2020 14H,5203
10/19/2020 13H,5054
10/19/2020 12H,4589
10/19/2020 11H,3989
10/19/2020 10H,3561
10/19/2020 09H,3028
10/19/2020 08H,2691
10/19/2020 07H,2841
10/19/2020 06H,2759
10/19/2020 05H,3045
10/19/2020 04H,3441
10/19/2020 03H,4013
10/19/2020 02H,4498
10/19/2020 01H,5069
10/19/2020 00H,5442
10/18/2020 23H,5098
10/18/2020 22H,4646
10/18/2020 21H,4398
10/18/2020 20H,3752
10/18/2020 19H,3560
10/18/2020 18H,3355
10/18/2020 17H,3262
10/18/2020 16H,3268
10/18/2020 15H,3268
10/18/2020 14H,3679
10/18/2020 13H,3617
10/18/2020 12H,3399
10/18/2020 11H,3034
10/18/2020 10H,2938
10/18/2020 09H,3021
10/18/2020 08H,2803
10/18/2020 07H,2708
10/18/2020 06H,2950
10/18/2020 05H,3124
10/18/2020 04H,3844
10/18/2020 03H,4506
10/18/2020 02H,4728
10/18/2020 01H,5231
10/18/2020 00H,5377
10/17/2020 23H,5402
10/17/2020 22H,5010
10/17/2020 21H,4526
10/17/2020 20H,4126
10/17/2020 19H,3717
10/17/2020 18H,3489
10/17/2020 17H,3479
10/17/2020 16H,3738
10/17/2020 15H,3954
10/17/2020 14H,4170
10/17/2020 13H,4016
10/17/2020 12H,3879
10/17/2020 11H,3576
10/17/2020 10H,3385
10/17/2020 09H,3189
10/17/2020 08H,3315
10/17/2020 07H,3391
10/17/2020 06H,3502
10/17/2020 05H,3723
10/17/2020 04H,4853
10/17/2020 03H,5752
10/17/2020 02H,6025
10/17/2020 01H,6164
10/17/2020 00H,6593
10/16/2020 23H,6737
10/16/2020 22H,6459
10/16/2020 21H,6391
10/16/2020 20H,6197
10/16/2020 19H,6231
10/16/2020 18H,6623
10/16/2020 17H,6697
10/16/2020 16H,6754
10/16/2020 15H,6687
10/16/2020 14H,6532
10/16/2020 13H,6395
10/16/2020 12H,6182
10/16/2020 11H,4793
10/16/2020 10H,3956
10/16/2020 09H,3601
10/16/2020 08H,3509
10/16/2020 07H,3354
10/16/2020 06H,3345
10/16/2020 05H,3482
10/16/2020 04H,4198
10/16/2020 03H,5408
10/16/2020 02H,5975
10/16/2020 01H,6152
10/16/2020 00H,6525
10/15/2020 23H,6226
10/15/2020 22H,6030
10/15/2020 21H,5890
10/15/2020 20H,5325
10/15/2020 19H,4821
10/15/2020 18H,5002
10/15/2020 17H,4975
10/15/2020 16H,4905
10/15/2020 15H,5046
10/15/2020 14H,5364
10/15/2020 13H,5540
10/15/2020 12H,5429
10/15/2020 11H,4703
10/15/2020 10H,3954
10/15/2020 09H,3350
10/15/2020 08H,3103
10/15/2020 07H,3085
10/15/2020 06H,3115
10/15/2020 05H,3330
10/15/2020 04H,4097
10/15/2020 03H,4724
10/15/2020 02H,6033
10/15/2020 01H,6653
10/15/2020 00H,7198
10/14/2020 23H,7012
10/14/2020 22H,6756
10/14/2020 21H,6519
10/14/2020 20H,6168
10/14/2020 19H,5810
10/14/2020 18H,5706
10/14/2020 17H,5671
10/14/2020 16H,5495
10/14/2020 15H,5699
10/14/2020 14H,5991
10/14/2020 13H,6245
10/14/2020 12H,6204
10/14/2020 11H,4968
10/14/2020 10H,4098
10/14/2020 09H,3618
10/14/2020 08H,3371
10/14/2020 07H,3477
10/14/2020 06H,3667
10/14/2020 05H,4002
10/14/2020 04H,4862
10/14/2020 03H,5504
10/14/2020 02H,5422
10/14/2020 01H,5987
10/14/2020 00H,6801
10/13/2020 23H,6646
10/13/2020 22H,6367
10/13/2020 21H,6109
10/13/2020 20H,5980
10/13/2020 19H,6262
10/13/2020 18H,6427
10/13/2020 17H,6773
10/13/2020 16H,6714
10/13/2020 15H,6442
10/13/2020 14H,6728
10/13/2020 13H,6291
10/13/2020 12H,5875
10/13/2020 11H,5178
10/13/2020 10H,3953
10/13/2020 09H,3678
10/13/2020 08H,3646
10/13/2020 07H,3657
10/13/2020 06H,3960
10/13/2020 05H,4056
10/13/2020 04H,4525
10/13/2020 03H,5050
10/13/2020 02H,5865
10/13/2020 01H,6502
10/13/2020 00H,7388
10/12/2020 23H,7444
10/12/2020 22H,7093
10/12/2020 21H,7016
10/12/2020 20H,6942
10/12/2020 19H,6677
10/12/2020 18H,6649
10/12/2020 17H,6434
10/12/2020 16H,6265
10/12/2020 15H,6401
10/12/2020 14H,6410
10/12/2020 13H,5952
10/12/2020 12H,5629
10/12/2020 11H,4835
10/12/2020 10H,4049
10/12/2020 09H,3932
10/12/2020 08H,3861
10/12/2020 07H,3829
10/12/2020 06H,3883
10/12/2020 05H,4035
10/12/2020 04H,4352
10/12/2020 03H,4876
10/12/2020 02H,5367
10/12/2020 01H,5549
10/12/2020 00H,5974
10/11/2020 23H,5751
10/11/2020 22H,5401
10/11/2020 21H,5098
10/11/2020 20H,4625
10/11/2020 19H,4250
10/11/2020 18H,4222
10/11/2020 17H,4220
10/11/2020 16H,4278
10/11/2020 15H,4468
10/11/2020 14H,4448
10/11/2020 13H,4299
10/11/2020 12H,3980
10/11/2020 11H,3723
10/11/2020 10H,3310
10/11/2020 09H,3386
10/11/2020 08H,3382
10/11/2020 07H,3498
10/11/2020 06H,3735
10/11/2020 05H,3967
10/11/2020 04H,4333
10/11/2020 03H,4815
10/11/2020 02H,4974
10/11/2020 01H,5450
10/11/2020 00H,5733
10/10/2020 23H,5515
10/10/2020 22H,5322
10/10/2020 21H,5255
10/10/2020 20H,4693
10/10/2020 19H,4628
10/10/2020 18H,4292
10/10/2020 17H,4143
10/10/2020 16H,4272
10/10/2020 15H,4297
10/10/2020 14H,4072
10/10/2020 13H,3973
10/10/2020 12H,3840
10/10/2020 11H,3515
10/10/2020 10H,3251
10/10/2020 09H,3358
10/10/2020 08H,3342
10/10/2020 07H,3290
10/10/2020 06H,3594
10/10/2020 05H,3780
10/10/2020 04H,3774
10/10/2020 03H,4379
10/10/2020 02H,5118
10/10/2020 01H,5662
10/10/2020 00H,6120
10/9/2020 23H,6186
10/9/2020 22H,5881
10/9/2020 21H,5749
10/9/2020 20H,5398
10/9/2020 19H,5091
10/9/2020 18H,5036
10/9/2020 17H,5137
10/9/2020 16H,5383
10/9/2020 15H,5357
10/9/2020 14H,5607
10/9/2020 13H,5854
10/9/2020 12H,5510
10/9/2020 11H,4681
10/9/2020 10H,4041
10/9/2020 09H,3632
10/9/2020 08H,3405
10/9/2020 07H,3523
10/9/2020 06H,3661
10/9/2020 05H,3851
10/9/2020 04H,4331
10/9/2020 03H,5268
10/9/2020 02H,5759
10/9/2020 01H,6098
10/9/2020 00H,6485
10/8/2020 23H,6304
10/8/2020 22H,6249
10/8/2020 21H,5751
10/8/2020 20H,5553
10/8/2020 19H,5290
10/8/2020 18H,5389
10/8/2020 17H,5340
10/8/2020 16H,5431
10/8/2020 15H,5519
10/8/2020 14H,5747
10/8/2020 13H,5991
10/8/2020 12H,5521
10/8/2020 11H,4296
10/8/2020 10H,3505
10/8/2020 09H,3048
10/8/2020 08H,2871
10/8/2020 07H,2825
10/8/2020 06H,2886
10/8/2020 05H,3237
10/8/2020 04H,3917
10/8/2020 03H,4548
10/8/2020 02H,5296
10/8/2020 01H,5689
10/8/2020 00H,6219
10/7/2020 23H,6203
10/7/2020 22H,5919
10/7/2020 21H,6029
10/7/2020 20H,6342
10/7/2020 19H,6218
10/7/2020 18H,6135
10/7/2020 17H,5753
10/7/2020 16H,5527
10/7/2020 15H,5588
10/7/2020 14H,5659
10/7/2020 13H,5439
10/7/2020 12H,5131
10/7/2020 11H,4652
10/7/2020 10H,3880
10/7/2020 09H,3501
10/7/2020 08H,3387
10/7/2020 07H,3502
10/7/2020 06H,3400
10/7/2020 05H,3978
10/7/2020 04H,4642
10/7/2020 03H,5407
10/7/2020 02H,6247
10/7/2020 01H,6648
10/7/2020 00H,7284
10/6/2020 23H,7152
10/6/2020 22H,6938
10/6/2020 21H,6549
10/6/2020 20H,6312
10/6/2020 19H,6201
10/6/2020 18H,6088
10/6/2020 17H,6017
10/6/2020 16H,5903
10/6/2020 15H,5793
10/6/2020 14H,5955
10/6/2020 13H,6144
10/6/2020 12H,5642
10/6/2020 11H,5060
10/6/2020 10H,4532
10/6/2020 09H,4019
10/6/2020 08H,4113
10/6/2020 07H,4087
10/6/2020 06H,4434
10/6/2020 05H,4726
10/6/2020 04H,5425
10/6/2020 03H,6260
10/6/2020 02H,6790
10/6/2020 01H,7300
10/6/2020 00H,7545
10/5/2020 23H,7695
10/5/2020 22H,7524
10/5/2020 21H,7138
10/5/2020 20H,7196
10/5/2020 19H,7205
10/5/2020 18H,7155
10/5/2020 17H,7227
10/5/2020 16H,7244
10/5/2020 15H,7017
10/5/2020 14H,6939
10/5/2020 13H,6896
10/5/2020 12H,6615
10/5/2020 11H,5878
10/5/2020 10H,5258
10/5/2020 09H,4609
10/5/2020 08H,4536
10/5/2020 07H,4690
10/5/2020 06H,4830
10/5/2020 05H,5011
10/5/2020 04H,5435
10/5/2020 03H,5940
10/5/2020 02H,6469
10/5/2020 01H,6818
10/5/2020 00H,7062
10/4/2020 23H,6775
10/4/2020 22H,6440
10/4/2020 21H,6140
10/4/2020 20H,5768
10/4/2020 19H,5533
10/4/2020 18H,5411
10/4/2020 17H,5524
10/4/2020 16H,5621
10/4/2020 15H,5751
10/4/2020 14H,5749
10/4/2020 13H,5539
10/4/2020 12H,4781
10/4/2020 11H,4430
10/4/2020 10H,4449
10/4/2020 09H,4392
10/4/2020 08H,4551
10/4/2020 07H,4702
10/4/2020 06H,4805
10/4/2020 05H,4937
10/4/2020 04H,5531
10/4/2020 03H,5700
10/4/2020 02H,6163
10/4/2020 01H,6363
10/4/2020 00H,6895
10/3/2020 23H,6237
10/3/2020 22H,5829
10/3/2020 21H,5513
10/3/2020 20H,5389
10/3/2020 19H,5365
10/3/2020 18H,5513
10/3/2020 17H,5461
10/3/2020 16H,5443
10/3/2020 15H,5536
10/3/2020 14H,5576
10/3/2020 13H,5576
10/3/2020 12H,5077
10/3/2020 11H,4767
10/3/2020 10H,4592
10/3/2020 09H,4532
10/3/2020 08H,4364
10/3/2020 07H,4505
10/3/2020 06H,4554
10/3/2020 05H,4778
10/3/2020 04H,5613
10/3/2020 03H,6080
10/3/2020 02H,6696
10/3/2020 01H,6950
10/3/2020 00H,7265
10/2/2020 23H,7103
10/2/2020 22H,6880
10/2/2020 21H,6749
10/2/2020 20H,6705
10/2/2020 19H,6594
10/2/2020 18H,6536
10/2/2020 17H,6921
10/2/2020 16H,7275
10/2/2020 15H,7470
10/2/2020 14H,7547
10/2/2020 13H,7062
10/2/2020 12H,6405
10/2/2020 11H,5596
10/2/2020 10H,4818
10/2/2020 09H,4101
10/2/2020 08H,4062
10/2/2020 07H,4411
10/2/2020 06H,4763
10/2/2020 05H,4869
10/2/2020 04H,5917
10/2/2020 03H,6371
10/2/2020 02H,6828
10/2/2020 01H,7260
10/2/2020 00H,7378
10/1/2020 23H,7269
10/1/2020 22H,7347
10/1/2020 21H,7157
10/1/2020 20H,7024
10/1/2020 19H,6986
10/1/2020 18H,6795
10/1/2020 17H,6800
10/1/2020 16H,6535
10/1/2020 15H,6449
10/1/2020 14H,6447
10/1/2020 13H,6417
10/1/2020 12H,6053
10/1/2020 11H,5280
10/1/2020 10H,4255
10/1/2020 09H,3880
10/1/2020 08H,3726
10/1/2020 07H,3789
10/1/2020 06H,3868
10/1/2020 05H,4286
10/1/2020 04H,4988
10/1/2020 03H,5779
10/1/2020 02H,6739
10/1/2020 01H,7472
10/1/2020 00H,8000
09/30/2020 23H,7885
09/30/2020 22H,7899
09/30/2020 21H,7774
09/30/2020 20H,7449
09/30/2020 19H,7284
09/30/2020 18H,7407
09/30/2020 17H,7729
09/30/2020 16H,7666
09/30/2020 15H,7579
09/30/2020 14H,7740
09/30/2020 13H,7607
09/30/2020 12H,6678
09/30/2020 11H,5729
09/30/2020 10H,5262
09/30/2020 09H,5388
09/30/2020 08H,5218
09/30/2020 07H,5267
09/30/2020 06H,5434
09/30/2020 05H,6093
09/30/2020 04H,6793
09/30/2020 03H,7321
09/30/2020 02H,8094
09/30/2020 01H,8825
09/30/2020 00H,9277
09/29/2020 23H,9176
09/29/2020 22H,9463
09/29/2020 21H,9498
09/29/2020 20H,9206
09/29/2020 19H,9301
09/29/2020 18H,9066
09/29/2020 17H,9067
09/29/2020 16H,9119
09/29/2020 15H,8543
09/29/2020 14H,8274
09/29/2020 13H,8711
09/29/2020 12H,6993
09/29/2020 11H,5976
09/29/2020 10H,5468
09/29/2020 09H,4908
09/29/2020 08H,5006
09/29/2020 07H,5190
09/29/2020 06H,5524
09/29/2020 05H,6136
09/29/2020 04H,7372
09/29/2020 03H,7846
09/29/2020 02H,8600
09/29/2020 01H,9564
09/29/2020 00H,10140
09/28/2020 23H,10447
09/28/2020 22H,10385
09/28/2020 21H,10279
09/28/2020 20H,10094
09/28/2020 19H,9845
09/28/2020 18H,9666
09/28/2020 17H,9391
09/28/2020 16H,8905
09/28/2020 15H,8668
09/28/2020 14H,8551
09/28/2020 13H,7867
09/28/2020 12H,7056
09/28/2020 11H,6593
09/28/2020 10H,5602
09/28/2020 09H,5139
09/28/2020 08H,4815
09/28/2020 07H,4785
09/28/2020 06H,5031
09/28/2020 05H,5468
09/28/2020 04H,6320
09/28/2020 03H,6978
09/28/2020 02H,7722
09/28/2020 01H,8232
09/28/2020 00H,8575
09/27/2020 23H,8125
09/27/2020 22H,8193
09/27/2020 21H,7869
09/27/2020 20H,7530
09/27/2020 19H,7266
09/27/2020 18H,6922
09/27/2020 17H,6868
09/27/2020 16H,6334
09/27/2020 15H,6066
09/27/2020 14H,5479
09/27/2020 13H,4871
09/27/2020 12H,4547
09/27/2020 11H,4243
09/27/2020 10H,4131
09/27/2020 09H,4047
09/27/2020 08H,4035
09/27/2020 07H,4008
09/27/2020 06H,4267
09/27/2020 05H,4440
09/27/2020 04H,5320
09/27/2020 03H,5691
09/27/2020 02H,6129
09/27/2020 01H,6586
09/27/2020 00H,6798
09/26/2020 23H,6725
09/26/2020 22H,6583
09/26/2020 21H,6252
09/26/2020 20H,6128
09/26/2020 19H,5867
09/26/2020 18H,5455
09/26/2020 17H,5484
09/26/2020 16H,5882
09/26/2020 15H,6080
09/26/2020 14H,5909
09/26/2020 13H,5463
09/26/2020 12H,4577
09/26/2020 11H,4099
09/26/2020 10H,3925
09/26/2020 09H,3744
09/26/2020 08H,3835
09/26/2020 07H,3877
09/26/2020 06H,3890
09/26/2020 05H,4494
09/26/2020 04H,5629
09/26/2020 03H,6700
09/26/2020 02H,7645
09/26/2020 01H,7945
09/26/2020 00H,8419
09/25/2020 23H,8307
09/25/2020 22H,8407
09/25/2020 21H,8162
09/25/2020 20H,8106
09/25/2020 19H,7814
09/25/2020 18H,7712
09/25/2020 17H,7676
09/25/2020 16H,7627
09/25/2020 15H,7360
09/25/2020 14H,7216
09/25/2020 13H,6833
09/25/2020 12H,6436
09/25/2020 11H,5635
09/25/2020 10H,4885
09/25/2020 09H,4310
09/25/2020 08H,4160
09/25/2020 07H,4147
09/25/2020 06H,4395
09/25/2020 05H,4804
09/25/2020 04H,6039
09/25/2020 03H,6688
09/25/2020 02H,7177
09/25/2020 01H,7809
09/25/2020 00H,8317
09/24/2020 23H,8025
09/24/2020 22H,8225
09/24/2020 21H,7869
09/24/2020 20H,7525
09/24/2020 19H,7529
09/24/2020 18H,7268
09/24/2020 17H,7131
09/24/2020 16H,6939
09/24/2020 15H,6893
09/24/2020 14H,6733
09/24/2020 13H,6668
09/24/2020 12H,5876
09/24/2020 11H,5267
09/24/2020 10H,4692
09/24/2020 09H,3793
09/24/2020 08H,3857
09/24/2020 07H,3736
09/24/2020 06H,3931
09/24/2020 05H,4591
09/24/2020 04H,5487
09/24/2020 03H,6731
09/24/2020 02H,7577
09/24/2020 01H,8084
09/24/2020 00H,8833
09/23/2020 23H,8510
09/23/2020 22H,8164
09/23/2020 21H,7764
09/23/2020 20H,7496
09/23/2020 19H,7297
09/23/2020 18H,6751
09/23/2020 17H,6556
09/23/2020 16H,6506
09/23/2020 15H,6611
09/23/2020 14H,6716
09/23/2020 13H,6837
09/23/2020 12H,6409
09/23/2020 11H,5516
09/23/2020 10H,4258
09/23/2020 09H,3807
09/23/2020 08H,3427
09/23/2020 07H,3483
09/23/2020 06H,3634
09/23/2020 05H,3981
09/23/2020 04H,4748
09/23/2020 03H,5352
09/23/2020 02H,5891
09/23/2020 01H,6699
09/23/2020 00H,7426
09/22/2020 23H,7324
09/22/2020 22H,7192
09/22/2020 21H,6781
09/22/2020 20H,6375
09/22/2020 19H,6322
09/22/2020 18H,6157
09/22/2020 17H,6131
09/22/2020 16H,6345
09/22/2020 15H,6341
09/22/2020 14H,6510
09/22/2020 13H,6191
09/22/2020 12H,5802
09/22/2020 11H,4847
09/22/2020 10H,4122
09/22/2020 09H,3651
09/22/2020 08H,3413
09/22/2020 07H,3629
09/22/2020 06H,3708
09/22/2020 05H,4012
09/22/2020 04H,4478
09/22/2020 03H,5036
09/22/2020 02H,5663
09/22/2020 01H,6181
09/22/2020 00H,6575
09/21/2020 23H,6164
09/21/2020 22H,6116
09/21/2020 21H,5367
09/21/2020 20H,5173
09/21/2020 19H,5064
09/21/2020 18H,5045
09/21/2020 17H,5206
09/21/2020 16H,5361
09/21/2020 15H,5617
09/21/2020 14H,5647
09/21/2020 13H,5604
09/21/2020 12H,5265
09/21/2020 11H,4504
09/21/2020 10H,3870
09/21/2020 09H,3403
09/21/2020 08H,3205
09/21/2020 07H,3079
09/21/2020 06H,3157
09/21/2020 05H,3358
09/21/2020 04H,3694
09/21/2020 03H,4669
09/21/2020 02H,5147
09/21/2020 01H,5552
09/21/2020 00H,5709
09/20/2020 23H,5580
09/20/2020 22H,5121
09/20/2020 21H,4538
09/20/2020 20H,3968
09/20/2020 19H,3765
09/20/2020 18H,3610
09/20/2020 17H,3775
09/20/2020 16H,4197
09/20/2020 15H,4168
09/20/2020 14H,4067
09/20/2020 13H,4053
09/20/2020 12H,3725
09/20/2020 11H,3325
09/20/2020 10H,3214
09/20/2020 09H,3036
09/20/2020 08H,3047
09/20/2020 07H,2966
09/20/2020 06H,3114
09/20/2020 05H,3579
09/20/2020 04H,4254
09/20/2020 03H,4907
09/20/2020 02H,5378
09/20/2020 01H,5876
09/20/2020 00H,6126
09/19/2020 23H,5773
09/19/2020 22H,5234
09/19/2020 21H,4800
09/19/2020 20H,4348
09/19/2020 19H,4289
09/19/2020 18H,4258
09/19/2020 17H,4358
09/19/2020 16H,4331
09/19/2020 15H,4304
09/19/2020 14H,4423
09/19/2020 13H,4585
09/19/2020 12H,4166
09/19/2020 11H,3862
09/19/2020 10H,3559
09/19/2020 09H,3134
09/19/2020 08H,3080
09/19/2020 07H,3405
09/19/2020 06H,3574
09/19/2020 05H,3753
09/19/2020 04H,4193
09/19/2020 03H,4962
09/19/2020 02H,5815
09/19/2020 01H,6337
09/19/2020 00H,6668
09/18/2020 23H,6790
09/18/2020 22H,6747
09/18/2020 21H,6213
09/18/2020 20H,6035
09/18/2020 19H,6056
09/18/2020 18H,6079
09/18/2020 17H,6378
09/18/2020 16H,6521
09/18/2020 15H,6456
09/18/2020 14H,6405
09/18/2020 13H,6567
09/18/2020 12H,6197
09/18/2020 11H,5225
09/18/2020 10H,4536
09/18/2020 09H,4776
09/18/2020 08H,4648
09/18/2020 07H,4781
09/18/2020 06H,4865
09/18/2020 05H,5136
09/18/2020 04H,6083
09/18/2020 03H,7412
09/18/2020 02H,8262
09/18/2020 01H,8636
09/18/2020 00H,8758
09/17/2020 23H,8785
09/17/2020 22H,9074
09/17/2020 21H,9033
09/17/2020 20H,8712
09/17/2020 19H,8599
09/17/2020 18H,8497
09/17/2020 17H,8126
09/17/2020 16H,7771
09/17/2020 15H,7488
09/17/2020 14H,7579
09/17/2020 13H,7314
09/17/2020 12H,6724
09/17/2020 11H,5532
09/17/2020 10H,4719
09/17/2020 09H,4281
09/17/2020 08H,4098
09/17/2020 07H,4171
09/17/2020 06H,4258
09/17/2020 05H,4473
09/17/2020 04H,5163
09/17/2020 03H,5611
09/17/2020 02H,6506
09/17/2020 01H,7713
09/17/2020 00H,7998
09/16/2020 23H,7842
09/16/2020 22H,7695
09/16/2020 21H,7446
09/16/2020 20H,7242
