Net generation from natural gas for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.NG.H
19:18:52 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.NG.H megawatthours
04/17/2021 02H,9282
04/17/2021 01H,8176
04/17/2021 00H,7461
04/16/2021 23H,7302
04/16/2021 22H,7354
04/16/2021 21H,7389
04/16/2021 20H,7595
04/16/2021 19H,7882
04/16/2021 18H,7975
04/16/2021 17H,8347
04/16/2021 16H,8657
04/16/2021 15H,9638
04/16/2021 14H,9800
04/16/2021 13H,9678
04/16/2021 12H,9375
04/16/2021 11H,9208
04/16/2021 10H,9096
04/16/2021 09H,9125
04/16/2021 08H,9738
04/16/2021 07H,9693
04/16/2021 06H,10660
04/16/2021 05H,10886
04/16/2021 04H,11015
04/16/2021 03H,11087
04/16/2021 02H,10372
04/16/2021 01H,8669
04/16/2021 00H,7660
04/15/2021 23H,7417
04/15/2021 22H,7715
04/15/2021 21H,7348
04/15/2021 20H,7510
04/15/2021 19H,7420
04/15/2021 18H,7195
04/15/2021 17H,7493
04/15/2021 16H,8016
04/15/2021 15H,8707
04/15/2021 14H,8831
04/15/2021 13H,8844
04/15/2021 12H,8400
04/15/2021 11H,8161
04/15/2021 10H,8139
04/15/2021 09H,8233
04/15/2021 08H,8556
04/15/2021 07H,9176
04/15/2021 06H,9800
04/15/2021 05H,9851
04/15/2021 04H,10179
04/15/2021 03H,10277
04/15/2021 02H,9830
04/15/2021 01H,9063
04/15/2021 00H,8094
04/14/2021 23H,7697
04/14/2021 22H,7331
04/14/2021 21H,7008
04/14/2021 20H,7001
04/14/2021 19H,7076
04/14/2021 18H,7371
04/14/2021 17H,7741
04/14/2021 16H,8136
04/14/2021 15H,8987
04/14/2021 14H,9528
04/14/2021 13H,9403
04/14/2021 12H,9037
04/14/2021 11H,8595
04/14/2021 10H,8621
04/14/2021 09H,8602
04/14/2021 08H,8393
04/14/2021 07H,8294
04/14/2021 06H,8947
04/14/2021 05H,9218
04/14/2021 04H,9638
04/14/2021 03H,9758
04/14/2021 02H,9361
04/14/2021 01H,8539
04/14/2021 00H,7554
04/13/2021 23H,7264
04/13/2021 22H,7168
04/13/2021 21H,7212
04/13/2021 20H,7178
04/13/2021 19H,7057
04/13/2021 18H,7354
04/13/2021 17H,7331
04/13/2021 16H,7863
04/13/2021 15H,8889
04/13/2021 14H,9697
04/13/2021 13H,9401
04/13/2021 12H,8929
04/13/2021 11H,8604
04/13/2021 10H,8276
04/13/2021 09H,8246
04/13/2021 08H,8152
04/13/2021 07H,8280
04/13/2021 06H,9087
04/13/2021 05H,9569
04/13/2021 04H,9938
04/13/2021 03H,10149
04/13/2021 02H,10312
04/13/2021 01H,10029
04/13/2021 00H,9132
04/12/2021 23H,8658
04/12/2021 22H,8306
04/12/2021 21H,8770
04/12/2021 20H,8849
04/12/2021 19H,8964
04/12/2021 18H,9401
04/12/2021 17H,9506
04/12/2021 16H,9766
04/12/2021 15H,10174
04/12/2021 14H,11020
04/12/2021 13H,10827
04/12/2021 12H,10279
04/12/2021 11H,9701
04/12/2021 10H,9447
04/12/2021 09H,9464
04/12/2021 08H,9488
04/12/2021 07H,9809
04/12/2021 06H,10158
04/12/2021 05H,10434
04/12/2021 04H,10572
04/12/2021 03H,10673
04/12/2021 02H,10308
04/12/2021 01H,9554
04/12/2021 00H,8392
04/11/2021 23H,7991
04/11/2021 22H,7790
04/11/2021 21H,7647
04/11/2021 20H,7331
04/11/2021 19H,7585
04/11/2021 18H,7738
04/11/2021 17H,7720
04/11/2021 16H,8049
04/11/2021 15H,8725
04/11/2021 14H,9041
04/11/2021 13H,9313
04/11/2021 12H,9121
04/11/2021 11H,9042
04/11/2021 10H,8945
04/11/2021 09H,8948
04/11/2021 08H,9293
04/11/2021 07H,9517
04/11/2021 06H,9575
04/11/2021 05H,9867
04/11/2021 04H,10055
04/11/2021 03H,9928
04/11/2021 02H,9605
04/11/2021 01H,8297
04/11/2021 00H,7479
04/10/2021 23H,6988
04/10/2021 22H,6891
04/10/2021 21H,6701
04/10/2021 20H,6631
04/10/2021 19H,6637
04/10/2021 18H,6826
04/10/2021 17H,7176
04/10/2021 16H,7306
04/10/2021 15H,7870
04/10/2021 14H,8717
04/10/2021 13H,9045
04/10/2021 12H,8969
04/10/2021 11H,8661
04/10/2021 10H,8663
04/10/2021 09H,8569
04/10/2021 08H,8826
04/10/2021 07H,9398
04/10/2021 06H,9839
04/10/2021 05H,10136
04/10/2021 04H,10315
04/10/2021 03H,10114
04/10/2021 02H,9264
04/10/2021 01H,8136
04/10/2021 00H,7256
04/9/2021 23H,6808
04/9/2021 22H,7230
04/9/2021 21H,7396
04/9/2021 20H,7633
04/9/2021 19H,7590
04/9/2021 18H,7803
04/9/2021 17H,7970
04/9/2021 16H,8198
04/9/2021 15H,8924
04/9/2021 14H,9429
04/9/2021 13H,9493
04/9/2021 12H,9411
04/9/2021 11H,9088
04/9/2021 10H,8952
04/9/2021 09H,8936
04/9/2021 08H,9314
04/9/2021 07H,9486
04/9/2021 06H,9775
04/9/2021 05H,9989
04/9/2021 04H,10069
04/9/2021 03H,10087
04/9/2021 02H,9637
04/9/2021 01H,8342
04/9/2021 00H,7734
04/8/2021 23H,7074
04/8/2021 22H,6776
04/8/2021 21H,6732
04/8/2021 20H,6610
04/8/2021 19H,6554
04/8/2021 18H,6402
04/8/2021 17H,6548
04/8/2021 16H,6798
04/8/2021 15H,7506
04/8/2021 14H,8130
04/8/2021 13H,8258
04/8/2021 12H,7958
04/8/2021 11H,7801
04/8/2021 10H,7942
04/8/2021 09H,8051
04/8/2021 08H,8190
04/8/2021 07H,8736
04/8/2021 06H,8737
04/8/2021 05H,9104
04/8/2021 04H,9331
04/8/2021 03H,9428
04/8/2021 02H,9104
04/8/2021 01H,8221
04/8/2021 00H,7626
04/7/2021 23H,7230
04/7/2021 22H,7078
04/7/2021 21H,6946
04/7/2021 20H,6787
04/7/2021 19H,6739
04/7/2021 18H,6719
04/7/2021 17H,6742
04/7/2021 16H,7195
04/7/2021 15H,8231
04/7/2021 14H,8705
04/7/2021 13H,8651
04/7/2021 12H,8268
04/7/2021 11H,7972
04/7/2021 10H,7923
04/7/2021 09H,8095
04/7/2021 08H,8462
04/7/2021 07H,9337
04/7/2021 06H,9973
04/7/2021 05H,10264
04/7/2021 04H,10398
04/7/2021 03H,10594
04/7/2021 02H,10130
04/7/2021 01H,9185
04/7/2021 00H,8032
04/6/2021 23H,7619
04/6/2021 22H,7796
04/6/2021 21H,7698
04/6/2021 20H,7653
04/6/2021 19H,7456
04/6/2021 18H,7290
04/6/2021 17H,7345
04/6/2021 16H,8203
04/6/2021 15H,8978
04/6/2021 14H,9300
04/6/2021 13H,9104
04/6/2021 12H,8642
04/6/2021 11H,8280
04/6/2021 10H,8161
04/6/2021 09H,8244
04/6/2021 08H,8205
04/6/2021 07H,8627
04/6/2021 06H,9350
04/6/2021 05H,9659
04/6/2021 04H,10039
04/6/2021 03H,10136
04/6/2021 02H,10209
04/6/2021 01H,9774
04/6/2021 00H,9101
04/5/2021 23H,8459
04/5/2021 22H,8243
04/5/2021 21H,8026
04/5/2021 20H,7749
04/5/2021 19H,7710
04/5/2021 18H,7808
04/5/2021 17H,8313
04/5/2021 16H,8542
04/5/2021 15H,8903
04/5/2021 14H,8959
04/5/2021 13H,8730
04/5/2021 12H,8343
04/5/2021 11H,8047
04/5/2021 10H,8040
04/5/2021 09H,8315
04/5/2021 08H,8511
04/5/2021 07H,9029
04/5/2021 06H,9202
04/5/2021 05H,9700
04/5/2021 04H,9904
04/5/2021 03H,9526
04/5/2021 02H,8977
04/5/2021 01H,8480
04/5/2021 00H,6977
04/4/2021 23H,6530
04/4/2021 22H,6484
04/4/2021 21H,6302
04/4/2021 20H,6073
04/4/2021 19H,5976
04/4/2021 18H,5980
04/4/2021 17H,6593
04/4/2021 16H,6994
04/4/2021 15H,7327
04/4/2021 14H,7832
04/4/2021 13H,7963
04/4/2021 12H,8071
04/4/2021 11H,7853
04/4/2021 10H,8130
04/4/2021 09H,8249
04/4/2021 08H,8648
04/4/2021 07H,9169
04/4/2021 06H,9374
04/4/2021 05H,9753
04/4/2021 04H,9994
04/4/2021 03H,10103
04/4/2021 02H,9855
04/4/2021 01H,9352
04/4/2021 00H,8017
04/3/2021 23H,7232
04/3/2021 22H,6790
04/3/2021 21H,6825
04/3/2021 20H,6747
04/3/2021 19H,6773
04/3/2021 18H,6930
04/3/2021 17H,7167
04/3/2021 16H,7378
04/3/2021 15H,7782
04/3/2021 14H,8459
04/3/2021 13H,8502
04/3/2021 12H,8549
04/3/2021 11H,8100
04/3/2021 10H,8221
04/3/2021 09H,8394
04/3/2021 08H,8539
04/3/2021 07H,9057
04/3/2021 06H,9480
04/3/2021 05H,9923
04/3/2021 04H,10396
04/3/2021 03H,10466
04/3/2021 02H,9509
04/3/2021 01H,8539
04/3/2021 00H,7686
04/2/2021 23H,6937
04/2/2021 22H,6805
04/2/2021 21H,6966
04/2/2021 20H,6844
04/2/2021 19H,6979
04/2/2021 18H,7186
04/2/2021 17H,7356
04/2/2021 16H,7567
04/2/2021 15H,8883
04/2/2021 14H,9076
04/2/2021 13H,8968
04/2/2021 12H,8611
04/2/2021 11H,8184
04/2/2021 10H,8113
04/2/2021 09H,8179
04/2/2021 08H,8494
04/2/2021 07H,8677
04/2/2021 06H,9261
04/2/2021 05H,9733
04/2/2021 04H,9646
04/2/2021 03H,9672
04/2/2021 02H,9247
04/2/2021 01H,8519
04/2/2021 00H,7833
04/1/2021 23H,7466
04/1/2021 22H,7324
04/1/2021 21H,7488
04/1/2021 20H,7516
04/1/2021 19H,7514
04/1/2021 18H,7514
04/1/2021 17H,7617
04/1/2021 16H,7783
04/1/2021 15H,8531
04/1/2021 14H,9274
04/1/2021 13H,9219
04/1/2021 12H,8839
04/1/2021 11H,8683
04/1/2021 10H,8581
04/1/2021 09H,8655
04/1/2021 08H,8692
04/1/2021 07H,9355
04/1/2021 06H,10084
04/1/2021 05H,10650
04/1/2021 04H,11079
04/1/2021 03H,11407
04/1/2021 02H,11193
04/1/2021 01H,9635
04/1/2021 00H,8267
03/31/2021 23H,8025
03/31/2021 22H,7833
03/31/2021 21H,7967
03/31/2021 20H,7883
03/31/2021 19H,8055
03/31/2021 18H,8517
03/31/2021 17H,8688
03/31/2021 16H,9871
03/31/2021 15H,11241
03/31/2021 14H,11713
03/31/2021 13H,11707
03/31/2021 12H,11109
03/31/2021 11H,10653
03/31/2021 10H,10667
03/31/2021 09H,10563
03/31/2021 08H,10596
03/31/2021 07H,10542
03/31/2021 06H,11434
03/31/2021 05H,11891
03/31/2021 04H,12237
03/31/2021 03H,12186
03/31/2021 02H,11321
03/31/2021 01H,9514
03/31/2021 00H,7750
03/30/2021 23H,7316
03/30/2021 22H,7403
03/30/2021 21H,7605
03/30/2021 20H,7713
03/30/2021 19H,8111
03/30/2021 18H,8452
03/30/2021 17H,8712
03/30/2021 16H,10366
03/30/2021 15H,11494
03/30/2021 14H,11439
03/30/2021 13H,10584
03/30/2021 12H,9684
03/30/2021 11H,8864
03/30/2021 10H,8630
03/30/2021 09H,8494
03/30/2021 08H,8708
03/30/2021 07H,8584
03/30/2021 06H,9511
03/30/2021 05H,9588
03/30/2021 04H,9438
03/30/2021 03H,9215
03/30/2021 02H,8367
03/30/2021 01H,7054
03/30/2021 00H,5905
03/29/2021 23H,5686
03/29/2021 22H,5631
03/29/2021 21H,5618
03/29/2021 20H,5825
03/29/2021 19H,6087
03/29/2021 18H,6299
03/29/2021 17H,6316
03/29/2021 16H,7052
03/29/2021 15H,7427
03/29/2021 14H,7834
03/29/2021 13H,7478
03/29/2021 12H,7075
03/29/2021 11H,6995
03/29/2021 10H,6991
03/29/2021 09H,6901
03/29/2021 08H,7119
03/29/2021 07H,7195
03/29/2021 06H,8173
03/29/2021 05H,8779
03/29/2021 04H,9440
03/29/2021 03H,9597
03/29/2021 02H,9144
03/29/2021 01H,7737
03/29/2021 00H,6368
03/28/2021 23H,5824
03/28/2021 22H,5500
03/28/2021 21H,5408
03/28/2021 20H,5451
03/28/2021 19H,5794
03/28/2021 18H,5587
03/28/2021 17H,5954
03/28/2021 16H,6302
03/28/2021 15H,7021
03/28/2021 14H,7682
03/28/2021 13H,7658
03/28/2021 12H,7456
03/28/2021 11H,7384
03/28/2021 10H,7604
03/28/2021 09H,7692
03/28/2021 08H,8126
03/28/2021 07H,9303
03/28/2021 06H,9912
03/28/2021 05H,10104
03/28/2021 04H,10204
03/28/2021 03H,9921
03/28/2021 02H,8924
03/28/2021 01H,7712
03/28/2021 00H,6609
03/27/2021 23H,6139
03/27/2021 22H,6157
03/27/2021 21H,6276
03/27/2021 20H,6425
03/27/2021 19H,6464
03/27/2021 18H,6724
03/27/2021 17H,6788
03/27/2021 16H,7000
03/27/2021 15H,7902
03/27/2021 14H,8661
03/27/2021 13H,8646
03/27/2021 12H,8491
03/27/2021 11H,8277
03/27/2021 10H,8289
03/27/2021 09H,8404
03/27/2021 08H,8599
03/27/2021 07H,8484
03/27/2021 06H,9344
03/27/2021 05H,9927
03/27/2021 04H,10025
03/27/2021 03H,10130
03/27/2021 02H,10093
03/27/2021 01H,8727
03/27/2021 00H,7419
03/26/2021 23H,6933
03/26/2021 22H,7168
03/26/2021 21H,7340
03/26/2021 20H,7584
03/26/2021 19H,7707
03/26/2021 18H,7835
03/26/2021 17H,8485
03/26/2021 16H,9815
03/26/2021 15H,10771
03/26/2021 14H,10824
03/26/2021 13H,10483
03/26/2021 12H,9190
03/26/2021 11H,8763
03/26/2021 10H,8531
03/26/2021 09H,8409
03/26/2021 08H,8503
03/26/2021 07H,9067
03/26/2021 06H,9625
03/26/2021 05H,9721
03/26/2021 04H,9710
03/26/2021 03H,9869
03/26/2021 02H,9807
03/26/2021 01H,9122
03/26/2021 00H,8994
03/25/2021 23H,8572
03/25/2021 22H,8573
03/25/2021 21H,8380
03/25/2021 20H,7962
03/25/2021 19H,8386
03/25/2021 18H,8122
03/25/2021 17H,8680
03/25/2021 16H,9976
03/25/2021 15H,10405
03/25/2021 14H,10346
03/25/2021 13H,9753
03/25/2021 12H,8910
03/25/2021 11H,8410
03/25/2021 10H,8059
03/25/2021 09H,7843
03/25/2021 08H,7883
03/25/2021 07H,7827
03/25/2021 06H,8967
03/25/2021 05H,9294
03/25/2021 04H,9348
03/25/2021 03H,10007
03/25/2021 02H,10043
03/25/2021 01H,9112
03/25/2021 00H,7884
03/24/2021 23H,7656
03/24/2021 22H,7582
03/24/2021 21H,7752
03/24/2021 20H,7836
03/24/2021 19H,7848
03/24/2021 18H,8070
03/24/2021 17H,8133
03/24/2021 16H,8356
03/24/2021 15H,9260
03/24/2021 14H,9212
03/24/2021 13H,8888
03/24/2021 12H,8417
03/24/2021 11H,8202
03/24/2021 10H,8226
03/24/2021 09H,8228
03/24/2021 08H,8217
03/24/2021 07H,8383
03/24/2021 06H,9065
03/24/2021 05H,9491
03/24/2021 04H,9822
03/24/2021 03H,10103
03/24/2021 02H,9603
03/24/2021 01H,8469
03/24/2021 00H,7241
03/23/2021 23H,6896
03/23/2021 22H,6983
03/23/2021 21H,7172
03/23/2021 20H,7700
03/23/2021 19H,8151
03/23/2021 18H,8174
03/23/2021 17H,8525
03/23/2021 16H,8862
03/23/2021 15H,9494
03/23/2021 14H,9577
03/23/2021 13H,9236
03/23/2021 12H,8865
03/23/2021 11H,8483
03/23/2021 10H,8206
03/23/2021 09H,8119
03/23/2021 08H,8164
03/23/2021 07H,8196
03/23/2021 06H,8679
03/23/2021 05H,9223
03/23/2021 04H,9389
03/23/2021 03H,9460
03/23/2021 02H,9185
03/23/2021 01H,7932
03/23/2021 00H,6947
03/22/2021 23H,6496
03/22/2021 22H,6258
03/22/2021 21H,6362
03/22/2021 20H,6681
03/22/2021 19H,7101
03/22/2021 18H,7369
03/22/2021 17H,7748
03/22/2021 16H,8539
03/22/2021 15H,9506
03/22/2021 14H,9170
03/22/2021 13H,8398
03/22/2021 12H,7919
03/22/2021 11H,7908
03/22/2021 10H,7654
03/22/2021 09H,7622
03/22/2021 08H,7822
03/22/2021 07H,7973
03/22/2021 06H,8373
03/22/2021 05H,8499
03/22/2021 04H,8493
03/22/2021 03H,8532
03/22/2021 02H,7806
03/22/2021 01H,6604
03/22/2021 00H,5524
03/21/2021 23H,4998
03/21/2021 22H,4747
03/21/2021 21H,4739
03/21/2021 20H,4692
03/21/2021 19H,4804
03/21/2021 18H,4799
03/21/2021 17H,4881
03/21/2021 16H,5243
03/21/2021 15H,6398
03/21/2021 14H,6440
03/21/2021 13H,6497
03/21/2021 12H,6441
03/21/2021 11H,6115
03/21/2021 10H,6148
03/21/2021 09H,6325
03/21/2021 08H,6675
03/21/2021 07H,7099
03/21/2021 06H,7249
03/21/2021 05H,7421
03/21/2021 04H,7111
03/21/2021 03H,7200
03/21/2021 02H,6973
03/21/2021 01H,5969
03/21/2021 00H,5134
03/20/2021 23H,4996
03/20/2021 22H,4954
03/20/2021 21H,5308
03/20/2021 20H,5375
03/20/2021 19H,5389
03/20/2021 18H,5508
03/20/2021 17H,5710
03/20/2021 16H,6063
03/20/2021 15H,6875
03/20/2021 14H,7295
03/20/2021 13H,7593
03/20/2021 12H,7458
03/20/2021 11H,7210
03/20/2021 10H,7163
03/20/2021 09H,7187
03/20/2021 08H,7480
03/20/2021 07H,8046
03/20/2021 06H,8417
03/20/2021 05H,9022
03/20/2021 04H,9193
03/20/2021 03H,9091
03/20/2021 02H,8983
03/20/2021 01H,8530
03/20/2021 00H,7677
03/19/2021 23H,7168
03/19/2021 22H,6965
03/19/2021 21H,7046
03/19/2021 20H,7072
03/19/2021 19H,7157
03/19/2021 18H,7228
03/19/2021 17H,7641
03/19/2021 16H,8395
03/19/2021 15H,9133
03/19/2021 14H,9178
03/19/2021 13H,8920
03/19/2021 12H,8568
03/19/2021 11H,8474
03/19/2021 10H,8365
03/19/2021 09H,8277
03/19/2021 08H,8349
03/19/2021 07H,8843
03/19/2021 06H,9115
03/19/2021 05H,9355
03/19/2021 04H,9782
03/19/2021 03H,10301
03/19/2021 02H,10339
03/19/2021 01H,9774
03/19/2021 00H,8725
03/18/2021 23H,8279
03/18/2021 22H,8007
03/18/2021 21H,7789
03/18/2021 20H,7906
03/18/2021 19H,8463
03/18/2021 18H,9120
03/18/2021 17H,9469
03/18/2021 16H,10486
03/18/2021 15H,11131
03/18/2021 14H,11517
03/18/2021 13H,10984
03/18/2021 12H,9892
03/18/2021 11H,9331
03/18/2021 10H,9032
03/18/2021 09H,8958
03/18/2021 08H,9021
03/18/2021 07H,9145
03/18/2021 06H,9761
03/18/2021 05H,9985
03/18/2021 04H,10087
03/18/2021 03H,10058
03/18/2021 02H,9415
03/18/2021 01H,8252
03/18/2021 00H,7755
03/17/2021 23H,7548
03/17/2021 22H,7325
03/17/2021 21H,7445
03/17/2021 20H,7700
03/17/2021 19H,7838
03/17/2021 18H,8411
03/17/2021 17H,9141
03/17/2021 16H,10368
03/17/2021 15H,11420
03/17/2021 14H,11304
03/17/2021 13H,11006
03/17/2021 12H,10210
03/17/2021 11H,9707
03/17/2021 10H,9678
03/17/2021 09H,9698
03/17/2021 08H,9427
03/17/2021 07H,9609
03/17/2021 06H,10235
03/17/2021 05H,10771
03/17/2021 04H,11028
03/17/2021 03H,10807
03/17/2021 02H,10378
03/17/2021 01H,9144
03/17/2021 00H,8276
03/16/2021 23H,8096
03/16/2021 22H,7864
03/16/2021 21H,8103
03/16/2021 20H,8643
03/16/2021 19H,8723
03/16/2021 18H,8762
03/16/2021 17H,9423
03/16/2021 16H,10475
03/16/2021 15H,11053
03/16/2021 14H,11005
03/16/2021 13H,10417
03/16/2021 12H,9852
03/16/2021 11H,9294
03/16/2021 10H,9225
03/16/2021 09H,9079
03/16/2021 08H,9071
03/16/2021 07H,9122
03/16/2021 06H,9650
03/16/2021 05H,10153
03/16/2021 04H,10397
03/16/2021 03H,10329
03/16/2021 02H,9843
03/16/2021 01H,9138
03/16/2021 00H,8021
03/15/2021 23H,7546
03/15/2021 22H,7684
03/15/2021 21H,7654
03/15/2021 20H,7762
03/15/2021 19H,8062
03/15/2021 18H,8505
03/15/2021 17H,8978
03/15/2021 16H,9390
03/15/2021 15H,9906
03/15/2021 14H,9647
03/15/2021 13H,9170
03/15/2021 12H,8798
03/15/2021 11H,8548
03/15/2021 10H,8529
03/15/2021 09H,8640
03/15/2021 08H,8754
03/15/2021 07H,9134
03/15/2021 06H,9720
03/15/2021 05H,10132
03/15/2021 04H,10160
03/15/2021 03H,10114
03/15/2021 02H,9650
03/15/2021 01H,8632
03/15/2021 00H,8328
03/14/2021 23H,8172
03/14/2021 22H,7767
03/14/2021 21H,7472
03/14/2021 20H,7427
03/14/2021 19H,7789
03/14/2021 18H,8152
03/14/2021 17H,8368
03/14/2021 16H,8889
03/14/2021 15H,9745
03/14/2021 14H,9779
03/14/2021 13H,9816
03/14/2021 12H,9623
03/14/2021 11H,9838
03/14/2021 10H,10057
03/14/2021 09H,10131
03/14/2021 08H,10509
03/14/2021 07H,10386
03/14/2021 06H,10771
03/14/2021 05H,10801
03/14/2021 04H,10818
03/14/2021 03H,10931
03/14/2021 02H,10209
03/14/2021 01H,8888
03/14/2021 00H,8129
03/13/2021 23H,8026
03/13/2021 22H,8129
03/13/2021 21H,8128
03/13/2021 20H,8629
03/13/2021 19H,8710
03/13/2021 18H,8869
03/13/2021 17H,9415
03/13/2021 16H,10095
03/13/2021 15H,10351
03/13/2021 14H,10633
03/13/2021 13H,10163
03/13/2021 12H,10117
03/13/2021 11H,9899
03/13/2021 10H,9932
03/13/2021 09H,9988
03/13/2021 08H,10522
03/13/2021 07H,10598
03/13/2021 06H,10885
03/13/2021 05H,11246
03/13/2021 04H,11317
03/13/2021 03H,11167
03/13/2021 02H,10749
03/13/2021 01H,9667
03/13/2021 00H,9335
03/12/2021 23H,9456
03/12/2021 22H,9285
03/12/2021 21H,9094
03/12/2021 20H,9101
03/12/2021 19H,9129
03/12/2021 18H,9543
03/12/2021 17H,10447
03/12/2021 16H,11167
03/12/2021 15H,11274
03/12/2021 14H,10937
03/12/2021 13H,10368
03/12/2021 12H,9852
03/12/2021 11H,9796
03/12/2021 10H,9750
03/12/2021 09H,9717
03/12/2021 08H,9879
03/12/2021 07H,10146
03/12/2021 06H,10295
03/12/2021 05H,10449
03/12/2021 04H,10618
03/12/2021 03H,10655
03/12/2021 02H,10513
03/12/2021 01H,10007
03/12/2021 00H,9777
03/11/2021 23H,9438
03/11/2021 22H,9441
03/11/2021 21H,9247
03/11/2021 20H,9409
03/11/2021 19H,9232
03/11/2021 18H,9742
03/11/2021 17H,10552
03/11/2021 16H,11254
03/11/2021 15H,12006
03/11/2021 14H,11758
03/11/2021 13H,11013
03/11/2021 12H,10733
03/11/2021 11H,10730
03/11/2021 10H,10443
03/11/2021 09H,10431
03/11/2021 08H,10441
03/11/2021 07H,10784
03/11/2021 06H,10886
03/11/2021 05H,11317
03/11/2021 04H,11401
03/11/2021 03H,11494
03/11/2021 02H,11459
03/11/2021 01H,10670
03/11/2021 00H,10244
03/10/2021 23H,9859
03/10/2021 22H,9470
03/10/2021 21H,8768
03/10/2021 20H,9070
03/10/2021 19H,9126
03/10/2021 18H,9748
03/10/2021 17H,10450
03/10/2021 16H,10803
03/10/2021 15H,10935
03/10/2021 14H,10679
03/10/2021 13H,10101
03/10/2021 12H,9511
03/10/2021 11H,9197
03/10/2021 10H,9096
03/10/2021 09H,8994
03/10/2021 08H,8865
03/10/2021 07H,9099
03/10/2021 06H,9571
03/10/2021 05H,9815
03/10/2021 04H,10112
03/10/2021 03H,10122
03/10/2021 02H,9975
03/10/2021 01H,9338
03/10/2021 00H,8352
03/9/2021 23H,7886
03/9/2021 22H,7829
03/9/2021 21H,7840
03/9/2021 20H,8477
03/9/2021 19H,8599
03/9/2021 18H,8344
03/9/2021 17H,8391
03/9/2021 16H,9043
03/9/2021 15H,9696
03/9/2021 14H,9650
03/9/2021 13H,9104
03/9/2021 12H,8865
03/9/2021 11H,8921
03/9/2021 10H,9022
03/9/2021 09H,9104
03/9/2021 08H,9210
03/9/2021 07H,9822
03/9/2021 06H,10141
03/9/2021 05H,10412
03/9/2021 04H,10524
03/9/2021 03H,10682
03/9/2021 02H,10593
03/9/2021 01H,9487
03/9/2021 00H,8247
03/8/2021 23H,7842
03/8/2021 22H,7732
03/8/2021 21H,7947
03/8/2021 20H,8155
03/8/2021 19H,8613
03/8/2021 18H,9103
03/8/2021 17H,9249
03/8/2021 16H,9953
03/8/2021 15H,10125
03/8/2021 14H,9813
03/8/2021 13H,9195
03/8/2021 12H,9090
03/8/2021 11H,9028
03/8/2021 10H,9085
03/8/2021 09H,9018
03/8/2021 08H,9009
03/8/2021 07H,9375
03/8/2021 06H,9688
03/8/2021 05H,9734
03/8/2021 04H,9737
03/8/2021 03H,9400
03/8/2021 02H,9020
03/8/2021 01H,8515
03/8/2021 00H,7874
03/7/2021 23H,7274
03/7/2021 22H,7146
03/7/2021 21H,6502
03/7/2021 20H,6692
03/7/2021 19H,7144
03/7/2021 18H,7342
03/7/2021 17H,7474
03/7/2021 16H,7695
03/7/2021 15H,8313
03/7/2021 14H,8212
03/7/2021 13H,8127
03/7/2021 12H,7974
03/7/2021 11H,7932
03/7/2021 10H,8031
03/7/2021 09H,8104
03/7/2021 08H,8234
03/7/2021 07H,8542
03/7/2021 06H,8853
03/7/2021 05H,8998
03/7/2021 04H,9012
03/7/2021 03H,9079
03/7/2021 02H,8455
03/7/2021 01H,7181
03/7/2021 00H,6014
03/6/2021 23H,5593
03/6/2021 22H,5477
03/6/2021 21H,5387
03/6/2021 20H,5690
03/6/2021 19H,5955
03/6/2021 18H,5996
03/6/2021 17H,6225
03/6/2021 16H,6798
03/6/2021 15H,7414
03/6/2021 14H,7522
03/6/2021 13H,7561
03/6/2021 12H,7586
03/6/2021 11H,7494
03/6/2021 10H,7713
03/6/2021 09H,7835
03/6/2021 08H,7897
03/6/2021 07H,8287
03/6/2021 06H,8544
03/6/2021 05H,8857
03/6/2021 04H,8898
03/6/2021 03H,9181
03/6/2021 02H,8983
03/6/2021 01H,8327
03/6/2021 00H,7304
03/5/2021 23H,6960
03/5/2021 22H,7018
03/5/2021 21H,7148
03/5/2021 20H,7833
03/5/2021 19H,7050
03/5/2021 18H,7236
03/5/2021 17H,7556
03/5/2021 16H,8008
03/5/2021 15H,8613
03/5/2021 14H,8860
03/5/2021 13H,8557
03/5/2021 12H,8451
03/5/2021 11H,8336
03/5/2021 10H,8398
03/5/2021 09H,8357
03/5/2021 08H,8465
03/5/2021 07H,9159
03/5/2021 06H,9514
03/5/2021 05H,9940
03/5/2021 04H,10181
03/5/2021 03H,10304
03/5/2021 02H,10054
03/5/2021 01H,8948
03/5/2021 00H,7830
03/4/2021 23H,7490
03/4/2021 22H,7530
03/4/2021 21H,7659
03/4/2021 20H,7528
03/4/2021 19H,7875
03/4/2021 18H,8237
03/4/2021 17H,9021
03/4/2021 16H,9852
03/4/2021 15H,10206
03/4/2021 14H,10015
03/4/2021 13H,9434
03/4/2021 12H,9312
03/4/2021 11H,9210
03/4/2021 10H,9068
03/4/2021 09H,9006
03/4/2021 08H,8999
03/4/2021 07H,9277
03/4/2021 06H,9725
03/4/2021 05H,10106
03/4/2021 04H,10246
03/4/2021 03H,10439
03/4/2021 02H,10315
03/4/2021 01H,9833
03/4/2021 00H,9281
03/3/2021 23H,8676
03/3/2021 22H,8587
03/3/2021 21H,8715
03/3/2021 20H,8784
03/3/2021 19H,8810
03/3/2021 18H,8917
