Net generation from other for California (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390106&sdid=EBA.CAL-ALL.NG.OTH.H
19:04:42 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.NG.OTH.H megawatthours
10/23/2019 00H,794
10/22/2019 23H,781
10/22/2019 22H,762
10/22/2019 21H,751
10/22/2019 20H,725
10/22/2019 19H,676
10/22/2019 18H,689
10/22/2019 17H,696
10/22/2019 16H,733
10/22/2019 15H,791
10/22/2019 14H,786
10/22/2019 13H,780
10/22/2019 12H,727
10/22/2019 11H,720
10/22/2019 10H,746
10/22/2019 09H,754
10/22/2019 08H,756
10/22/2019 07H,784
10/22/2019 06H,798
10/22/2019 05H,810
10/22/2019 04H,802
10/22/2019 03H,818
10/22/2019 02H,833
10/22/2019 01H,836
10/22/2019 00H,789
10/21/2019 23H,799
10/21/2019 22H,795
10/21/2019 21H,771
10/21/2019 20H,770
10/21/2019 19H,713
10/21/2019 18H,682
10/21/2019 17H,683
10/21/2019 16H,741
10/21/2019 15H,793
10/21/2019 14H,797
10/21/2019 13H,791
10/21/2019 12H,786
10/21/2019 11H,762
10/21/2019 10H,756
10/21/2019 09H,758
10/21/2019 08H,792
10/21/2019 07H,791
10/21/2019 06H,787
10/21/2019 05H,785
10/21/2019 04H,773
10/21/2019 03H,776
10/21/2019 02H,779
10/21/2019 01H,783
10/21/2019 00H,741
10/20/2019 23H,729
10/20/2019 22H,723
10/20/2019 21H,696
10/20/2019 20H,692
10/20/2019 19H,668
10/20/2019 18H,643
10/20/2019 17H,673
10/20/2019 16H,724
10/20/2019 15H,785
10/20/2019 14H,795
10/20/2019 13H,793
10/20/2019 12H,789
10/20/2019 11H,757
10/20/2019 10H,759
10/20/2019 09H,760
10/20/2019 08H,758
10/20/2019 07H,792
10/20/2019 06H,796
10/20/2019 05H,796
10/20/2019 04H,793
10/20/2019 03H,797
10/20/2019 02H,779
10/20/2019 01H,779
10/20/2019 00H,787
10/19/2019 23H,752
10/19/2019 22H,752
10/19/2019 21H,750
10/19/2019 20H,742
10/19/2019 19H,685
10/19/2019 18H,670
10/19/2019 17H,687
10/19/2019 16H,734
10/19/2019 15H,790
10/19/2019 14H,797
10/19/2019 13H,798
10/19/2019 12H,793
10/19/2019 11H,788
10/19/2019 10H,793
10/19/2019 09H,788
10/19/2019 08H,791
10/19/2019 07H,804
10/19/2019 06H,804
10/19/2019 05H,795
10/19/2019 04H,796
10/19/2019 03H,794
10/19/2019 02H,800
10/19/2019 01H,811
10/19/2019 00H,796
10/18/2019 23H,755
10/18/2019 22H,753
10/18/2019 21H,707
10/18/2019 20H,706
10/18/2019 19H,702
10/18/2019 18H,702
10/18/2019 17H,712
10/18/2019 16H,731
10/18/2019 15H,748
10/18/2019 14H,788
10/18/2019 13H,781
10/18/2019 12H,780
10/18/2019 11H,774
10/18/2019 10H,751
10/18/2019 09H,749
10/18/2019 08H,767
10/18/2019 07H,746
10/18/2019 06H,782
10/18/2019 05H,780
10/18/2019 04H,778
10/18/2019 03H,803
10/18/2019 02H,798
10/18/2019 01H,797
10/18/2019 00H,783
10/17/2019 23H,757
10/17/2019 22H,745
10/17/2019 21H,744
10/17/2019 20H,746
10/17/2019 19H,727
10/17/2019 18H,685
10/17/2019 17H,708
10/17/2019 16H,750
10/17/2019 15H,784
10/17/2019 14H,788
10/17/2019 13H,784
10/17/2019 12H,778
10/17/2019 11H,751
10/17/2019 10H,748
10/17/2019 09H,774
10/17/2019 08H,784
10/17/2019 07H,793
10/17/2019 06H,782
10/17/2019 05H,795
10/17/2019 04H,795
10/17/2019 03H,821
10/17/2019 02H,821
10/17/2019 01H,821
10/17/2019 00H,819
10/16/2019 23H,782
10/16/2019 22H,762
10/16/2019 21H,751
10/16/2019 20H,752
10/16/2019 19H,699
10/16/2019 18H,674
10/16/2019 17H,676
10/16/2019 16H,769
10/16/2019 15H,782
10/16/2019 14H,794
10/16/2019 13H,792
10/16/2019 12H,796
10/16/2019 11H,791
10/16/2019 10H,790
10/16/2019 09H,788
10/16/2019 08H,783
10/16/2019 07H,788
10/16/2019 06H,788
10/16/2019 05H,783
10/16/2019 04H,795
10/16/2019 03H,819
10/16/2019 02H,820
10/16/2019 01H,812
10/16/2019 00H,799
10/15/2019 23H,787
10/15/2019 22H,772
10/15/2019 21H,750
10/15/2019 20H,737
10/15/2019 19H,709
10/15/2019 18H,693
10/15/2019 17H,696
10/15/2019 16H,724
10/15/2019 15H,789
10/15/2019 14H,796
10/15/2019 13H,793
10/15/2019 12H,796
10/15/2019 11H,756
10/15/2019 10H,753
10/15/2019 09H,758
10/15/2019 08H,760
10/15/2019 07H,255
10/15/2019 06H,278
10/15/2019 05H,277
10/15/2019 04H,280
10/15/2019 03H,277
10/15/2019 02H,279
10/15/2019 01H,279
10/15/2019 00H,279
10/14/2019 23H,239
10/14/2019 22H,233
10/14/2019 21H,233
10/14/2019 20H,235
10/14/2019 19H,234
10/14/2019 18H,233
10/14/2019 17H,237
10/14/2019 16H,265
10/14/2019 15H,270
10/14/2019 14H,270
10/14/2019 13H,266
10/14/2019 12H,235
10/14/2019 11H,234
10/14/2019 10H,234
10/14/2019 09H,237
10/14/2019 08H,269
10/14/2019 07H,739
10/14/2019 06H,762
10/14/2019 05H,783
10/14/2019 04H,783
10/14/2019 03H,776
10/14/2019 02H,774
10/14/2019 01H,778
10/14/2019 00H,743
10/13/2019 23H,715
10/13/2019 22H,700
10/13/2019 21H,680
10/13/2019 20H,680
10/13/2019 19H,686
10/13/2019 18H,683
10/13/2019 17H,691
10/13/2019 16H,693
10/13/2019 15H,762
10/13/2019 14H,795
10/13/2019 13H,800
10/13/2019 12H,763
10/13/2019 11H,765
10/13/2019 10H,759
10/13/2019 09H,764
10/13/2019 08H,758
10/13/2019 07H,744
10/13/2019 06H,760
10/13/2019 05H,758
10/13/2019 04H,768
10/13/2019 03H,765
10/13/2019 02H,763
10/13/2019 01H,754
10/13/2019 00H,757
10/12/2019 23H,705
10/12/2019 22H,692
10/12/2019 21H,691
10/12/2019 20H,694
10/12/2019 19H,686
10/12/2019 18H,690
10/12/2019 17H,697
10/12/2019 16H,725
10/12/2019 15H,769
10/12/2019 14H,771
10/12/2019 13H,765
10/12/2019 12H,770
10/12/2019 11H,764
10/12/2019 10H,783
10/12/2019 09H,779
10/12/2019 08H,785
10/12/2019 07H,775
10/12/2019 06H,818
10/12/2019 05H,837
10/12/2019 04H,853
10/12/2019 03H,852
10/12/2019 02H,848
10/12/2019 01H,843
10/12/2019 00H,811
10/11/2019 23H,786
10/11/2019 22H,763
10/11/2019 21H,754
10/11/2019 20H,747
10/11/2019 19H,752
10/11/2019 18H,732
10/11/2019 17H,748
10/11/2019 16H,801
10/11/2019 15H,836
10/11/2019 14H,806
10/11/2019 13H,797
10/11/2019 12H,764
10/11/2019 11H,768
10/11/2019 10H,771
10/11/2019 09H,795
10/11/2019 08H,795
10/11/2019 07H,794
10/11/2019 06H,798
10/11/2019 05H,796
10/11/2019 04H,766
10/11/2019 03H,760
10/11/2019 02H,760
10/11/2019 01H,760
10/11/2019 00H,764
10/10/2019 23H,745
10/10/2019 22H,767
10/10/2019 21H,753
10/10/2019 20H,739
10/10/2019 19H,724
10/10/2019 18H,744
10/10/2019 17H,760
10/10/2019 16H,758
10/10/2019 15H,791
10/10/2019 14H,787
10/10/2019 13H,789
10/10/2019 12H,783
10/10/2019 11H,751
10/10/2019 10H,744
10/10/2019 09H,751
10/10/2019 08H,754
10/10/2019 07H,737
10/10/2019 06H,784
10/10/2019 05H,776
10/10/2019 04H,777
10/10/2019 03H,782
10/10/2019 02H,771
10/10/2019 01H,773
10/10/2019 00H,741
10/9/2019 23H,744
10/9/2019 22H,747
10/9/2019 21H,745
10/9/2019 20H,747
10/9/2019 19H,747
10/9/2019 18H,733
10/9/2019 17H,720
10/9/2019 16H,735
10/9/2019 15H,763
10/9/2019 14H,759
10/9/2019 13H,762
10/9/2019 12H,727
10/9/2019 11H,720
10/9/2019 10H,718
10/9/2019 09H,714
10/9/2019 08H,717
10/9/2019 07H,714
10/9/2019 06H,749
10/9/2019 05H,754
10/9/2019 04H,751
10/9/2019 03H,749
10/9/2019 02H,724
10/9/2019 01H,746
10/9/2019 00H,743
10/8/2019 23H,741
10/8/2019 22H,714
10/8/2019 21H,730
10/8/2019 20H,709
10/8/2019 19H,711
10/8/2019 18H,677
10/8/2019 17H,692
10/8/2019 16H,732
10/8/2019 15H,759
10/8/2019 14H,769
10/8/2019 13H,756
10/8/2019 12H,732
10/8/2019 11H,732
10/8/2019 10H,726
10/8/2019 09H,725
10/8/2019 08H,737
10/8/2019 07H,756
10/8/2019 06H,781
10/8/2019 05H,775
10/8/2019 04H,814
10/8/2019 03H,782
10/8/2019 02H,785
10/8/2019 01H,815
10/8/2019 00H,813
10/7/2019 23H,808
10/7/2019 22H,772
10/7/2019 21H,731
10/7/2019 20H,716
10/7/2019 19H,716
10/7/2019 18H,716
10/7/2019 17H,726
10/7/2019 16H,735
10/7/2019 15H,771
10/7/2019 14H,770
10/7/2019 13H,772
10/7/2019 12H,765
10/7/2019 11H,766
10/7/2019 10H,761
10/7/2019 09H,759
10/7/2019 08H,762
10/7/2019 07H,756
10/7/2019 06H,758
10/7/2019 05H,770
10/7/2019 04H,766
10/7/2019 03H,762
10/7/2019 02H,765
10/7/2019 01H,767
10/7/2019 00H,783
10/6/2019 23H,765
10/6/2019 22H,769
10/6/2019 21H,754
10/6/2019 20H,718
10/6/2019 19H,697
10/6/2019 18H,663
10/6/2019 17H,680
10/6/2019 16H,731
10/6/2019 15H,763
10/6/2019 14H,763
10/6/2019 13H,756
10/6/2019 12H,755
10/6/2019 11H,758
10/6/2019 10H,752
10/6/2019 09H,753
10/6/2019 08H,752
10/6/2019 07H,780
10/6/2019 06H,788
10/6/2019 05H,782
10/6/2019 04H,807
10/6/2019 03H,827
10/6/2019 02H,828
10/6/2019 01H,823
10/6/2019 00H,781
10/5/2019 23H,765
10/5/2019 22H,747
10/5/2019 21H,733
10/5/2019 20H,701
10/5/2019 19H,703
10/5/2019 18H,698
10/5/2019 17H,716
10/5/2019 16H,752
10/5/2019 15H,798
10/5/2019 14H,801
10/5/2019 13H,797
10/5/2019 12H,792
10/5/2019 11H,766
10/5/2019 10H,762
10/5/2019 09H,791
10/5/2019 08H,790
10/5/2019 07H,772
10/5/2019 06H,787
10/5/2019 05H,790
10/5/2019 04H,786
10/5/2019 03H,782
10/5/2019 02H,762
10/5/2019 01H,780
10/5/2019 00H,750
10/4/2019 23H,749
10/4/2019 22H,748
10/4/2019 21H,749
10/4/2019 20H,726
10/4/2019 19H,710
10/4/2019 18H,705
10/4/2019 17H,733
10/4/2019 16H,757
10/4/2019 15H,795
10/4/2019 14H,805
10/4/2019 13H,794
10/4/2019 12H,756
10/4/2019 11H,760
10/4/2019 10H,755
10/4/2019 09H,755
10/4/2019 08H,755
10/4/2019 07H,753
10/4/2019 06H,779
10/4/2019 05H,783
10/4/2019 04H,786
10/4/2019 03H,779
10/4/2019 02H,781
10/4/2019 01H,784
10/4/2019 00H,744
10/3/2019 23H,740
10/3/2019 22H,744
10/3/2019 21H,742
10/3/2019 20H,703
10/3/2019 19H,679
10/3/2019 18H,678
10/3/2019 17H,708
10/3/2019 16H,761
10/3/2019 15H,801
10/3/2019 14H,801
10/3/2019 13H,799
10/3/2019 12H,765
10/3/2019 11H,762
10/3/2019 10H,764
10/3/2019 09H,763
10/3/2019 08H,768
10/3/2019 07H,793
10/3/2019 06H,799
10/3/2019 05H,793
10/3/2019 04H,759
10/3/2019 03H,789
10/3/2019 02H,773
10/3/2019 01H,791
10/3/2019 00H,754
10/2/2019 23H,755
10/2/2019 22H,752
10/2/2019 21H,743
10/2/2019 20H,745
10/2/2019 19H,724
10/2/2019 18H,710
10/2/2019 17H,738
10/2/2019 16H,764
10/2/2019 15H,813
10/2/2019 14H,791
10/2/2019 13H,799
10/2/2019 12H,813
10/2/2019 11H,758
10/2/2019 10H,810
10/2/2019 09H,773
10/2/2019 08H,790
10/2/2019 07H,821
10/2/2019 06H,849
10/2/2019 05H,794
10/2/2019 04H,800
10/2/2019 03H,791
10/2/2019 02H,781
10/2/2019 01H,783
10/2/2019 00H,787
10/1/2019 23H,748
10/1/2019 22H,734
10/1/2019 21H,710
10/1/2019 20H,724
10/1/2019 19H,715
10/1/2019 18H,721
10/1/2019 17H,749
10/1/2019 16H,754
10/1/2019 15H,804
10/1/2019 14H,777
10/1/2019 13H,794
10/1/2019 12H,781
10/1/2019 11H,754
10/1/2019 10H,810
10/1/2019 09H,763
10/1/2019 08H,757
10/1/2019 07H,796
10/1/2019 06H,840
10/1/2019 05H,789
10/1/2019 04H,791
10/1/2019 03H,753
10/1/2019 02H,757
10/1/2019 01H,823
10/1/2019 00H,790
09/30/2019 23H,751
09/30/2019 22H,803
09/30/2019 21H,732
09/30/2019 20H,728
09/30/2019 19H,744
09/30/2019 18H,746
09/30/2019 17H,749
09/30/2019 16H,807
09/30/2019 15H,814
09/30/2019 14H,767
09/30/2019 13H,788
09/30/2019 12H,775
09/30/2019 11H,742
09/30/2019 10H,749
09/30/2019 09H,752
09/30/2019 08H,744
09/30/2019 07H,791
09/30/2019 06H,795
09/30/2019 05H,775
09/30/2019 04H,773
09/30/2019 03H,769
09/30/2019 02H,771
09/30/2019 01H,780
09/30/2019 00H,730
09/29/2019 23H,767
09/29/2019 22H,775
09/29/2019 21H,715
09/29/2019 20H,717
09/29/2019 19H,712
09/29/2019 18H,710
09/29/2019 17H,734
09/29/2019 16H,736
09/29/2019 15H,750
09/29/2019 14H,790
09/29/2019 13H,788
09/29/2019 12H,734
09/29/2019 11H,738
09/29/2019 10H,808
09/29/2019 09H,808
09/29/2019 08H,799
09/29/2019 07H,793
09/29/2019 06H,760
09/29/2019 05H,790
09/29/2019 04H,784
09/29/2019 03H,774
09/29/2019 02H,787
09/29/2019 01H,761
09/29/2019 00H,723
09/28/2019 23H,700
09/28/2019 22H,750
09/28/2019 21H,747
09/28/2019 20H,713
09/28/2019 19H,736
09/28/2019 18H,739
09/28/2019 17H,724
09/28/2019 16H,800
09/28/2019 15H,776
09/28/2019 14H,834
09/28/2019 13H,762
09/28/2019 12H,771
09/28/2019 11H,778
09/28/2019 10H,780
09/28/2019 09H,762
09/28/2019 08H,755
09/28/2019 07H,768
09/28/2019 06H,754
09/28/2019 05H,790
09/28/2019 04H,751
09/28/2019 03H,764
09/28/2019 02H,751
09/28/2019 01H,778
09/28/2019 00H,763
09/27/2019 23H,719
09/27/2019 22H,727
09/27/2019 21H,723
09/27/2019 20H,720
09/27/2019 19H,724
09/27/2019 18H,720
09/27/2019 17H,727
09/27/2019 16H,747
09/27/2019 15H,750
09/27/2019 14H,786
09/27/2019 13H,801
09/27/2019 12H,745
09/27/2019 11H,732
09/27/2019 10H,731
09/27/2019 09H,722
09/27/2019 08H,751
09/27/2019 07H,733
09/27/2019 06H,764
09/27/2019 05H,773
09/27/2019 04H,745
09/27/2019 03H,735
09/27/2019 02H,752
09/27/2019 01H,729
09/27/2019 00H,730
09/26/2019 23H,760
09/26/2019 22H,757
09/26/2019 21H,754
09/26/2019 20H,753
09/26/2019 19H,733
09/26/2019 18H,753
09/26/2019 17H,741
09/26/2019 16H,746
09/26/2019 15H,780
09/26/2019 14H,784
09/26/2019 13H,759
09/26/2019 12H,736
09/26/2019 11H,734
09/26/2019 10H,735
09/26/2019 09H,741
09/26/2019 08H,764
09/26/2019 07H,775
09/26/2019 06H,736
09/26/2019 05H,720
09/26/2019 04H,724
09/26/2019 03H,743
09/26/2019 02H,765
09/26/2019 01H,742
09/26/2019 00H,739
09/25/2019 23H,761
09/25/2019 22H,776
09/25/2019 21H,794
09/25/2019 20H,748
09/25/2019 19H,747
09/25/2019 18H,736
09/25/2019 17H,733
09/25/2019 16H,741
09/25/2019 15H,776
09/25/2019 14H,808
09/25/2019 13H,773
09/25/2019 12H,741
09/25/2019 11H,738
09/25/2019 10H,745
09/25/2019 09H,734
09/25/2019 08H,746
09/25/2019 07H,773
09/25/2019 06H,810
09/25/2019 05H,796
09/25/2019 04H,793
09/25/2019 03H,780
09/25/2019 02H,797
09/25/2019 01H,801
09/25/2019 00H,825
09/24/2019 23H,808
09/24/2019 22H,807
09/24/2019 21H,749
09/24/2019 20H,734
09/24/2019 19H,737
09/24/2019 18H,748
09/24/2019 17H,687
09/24/2019 16H,723
09/24/2019 15H,756
09/24/2019 14H,773
09/24/2019 13H,760
09/24/2019 12H,761
09/24/2019 11H,722
09/24/2019 10H,749
09/24/2019 09H,739
09/24/2019 08H,763
09/24/2019 07H,790
09/24/2019 06H,811
09/24/2019 05H,751
09/24/2019 04H,738
09/24/2019 03H,705
09/24/2019 02H,730
09/24/2019 01H,741
09/24/2019 00H,761
09/23/2019 23H,727
09/23/2019 22H,744
09/23/2019 21H,729
09/23/2019 20H,690
09/23/2019 19H,688
09/23/2019 18H,679
09/23/2019 17H,689
09/23/2019 16H,749
09/23/2019 15H,759
09/23/2019 14H,780
09/23/2019 13H,804
09/23/2019 12H,788
09/23/2019 11H,747
09/23/2019 10H,743
09/23/2019 09H,752
09/23/2019 08H,779
09/23/2019 07H,797
09/23/2019 06H,795
09/23/2019 05H,790
09/23/2019 04H,754
09/23/2019 03H,771
09/23/2019 02H,759
09/23/2019 01H,787
09/23/2019 00H,757
09/22/2019 23H,753
09/22/2019 22H,787
09/22/2019 21H,740
09/22/2019 20H,725
09/22/2019 19H,731
09/22/2019 18H,731
09/22/2019 17H,744
09/22/2019 16H,742
09/22/2019 15H,762
09/22/2019 14H,792
09/22/2019 13H,780
09/22/2019 12H,769
09/22/2019 11H,782
09/22/2019 10H,792
09/22/2019 09H,804
09/22/2019 08H,799
09/22/2019 07H,805
09/22/2019 06H,796
09/22/2019 05H,750
09/22/2019 04H,770
09/22/2019 03H,735
09/22/2019 02H,738
09/22/2019 01H,773
09/22/2019 00H,792
09/21/2019 23H,783
09/21/2019 22H,777
09/21/2019 21H,781
09/21/2019 20H,732
09/21/2019 19H,729
09/21/2019 18H,734
09/21/2019 17H,723
09/21/2019 16H,733
09/21/2019 15H,744
09/21/2019 14H,832
09/21/2019 13H,773
09/21/2019 12H,782
09/21/2019 11H,746
09/21/2019 10H,743
09/21/2019 09H,769
09/21/2019 08H,774
09/21/2019 07H,801
09/21/2019 06H,815
09/21/2019 05H,753
09/21/2019 04H,768
09/21/2019 03H,761
09/21/2019 02H,738
09/21/2019 01H,767
09/21/2019 00H,754
09/20/2019 23H,748
09/20/2019 22H,710
09/20/2019 21H,711
09/20/2019 20H,686
09/20/2019 19H,691
09/20/2019 18H,731
09/20/2019 17H,740
09/20/2019 16H,750
09/20/2019 15H,777
09/20/2019 14H,787
09/20/2019 13H,774
09/20/2019 12H,749
09/20/2019 11H,747
09/20/2019 10H,757
09/20/2019 09H,759
09/20/2019 08H,795
09/20/2019 07H,798
09/20/2019 06H,798
09/20/2019 05H,824
09/20/2019 04H,822
09/20/2019 03H,804
09/20/2019 02H,815
09/20/2019 01H,795
09/20/2019 00H,736
09/19/2019 23H,765
09/19/2019 22H,748
09/19/2019 21H,740
09/19/2019 20H,740
09/19/2019 19H,756
09/19/2019 18H,750
09/19/2019 17H,770
09/19/2019 16H,781
09/19/2019 15H,796
09/19/2019 14H,797
09/19/2019 13H,797
09/19/2019 12H,789
09/19/2019 11H,766
09/19/2019 10H,782
09/19/2019 09H,774
09/19/2019 08H,822
09/19/2019 07H,839
09/19/2019 06H,842
09/19/2019 05H,837
09/19/2019 04H,827
09/19/2019 03H,783
09/19/2019 02H,816
09/19/2019 01H,789
09/19/2019 00H,779
09/18/2019 23H,785
09/18/2019 22H,785
09/18/2019 21H,778
09/18/2019 20H,747
09/18/2019 19H,796
09/18/2019 18H,796
09/18/2019 17H,739
09/18/2019 16H,784
09/18/2019 15H,825
09/18/2019 14H,782
09/18/2019 13H,779
09/18/2019 12H,773
09/18/2019 11H,751
09/18/2019 10H,747
09/18/2019 09H,748
09/18/2019 08H,773
09/18/2019 07H,817
09/18/2019 06H,773
09/18/2019 05H,775
09/18/2019 04H,775
09/18/2019 03H,744
09/18/2019 02H,775
09/18/2019 01H,740
09/18/2019 00H,718
09/17/2019 23H,755
09/17/2019 22H,727
09/17/2019 21H,738
09/17/2019 20H,737
09/17/2019 19H,738
09/17/2019 18H,759
09/17/2019 17H,740
09/17/2019 16H,747
09/17/2019 15H,811
09/17/2019 14H,810
09/17/2019 13H,764
09/17/2019 12H,758
09/17/2019 11H,758
09/17/2019 10H,735
09/17/2019 09H,703
09/17/2019 08H,694
09/17/2019 07H,720
09/17/2019 06H,713
09/17/2019 05H,734
09/17/2019 04H,742
09/17/2019 03H,733
09/17/2019 02H,747
09/17/2019 01H,766
09/17/2019 00H,802
09/16/2019 23H,740
09/16/2019 22H,742
09/16/2019 21H,734
09/16/2019 20H,696
09/16/2019 19H,683
09/16/2019 18H,673
09/16/2019 17H,693
09/16/2019 16H,724
09/16/2019 15H,755
09/16/2019 14H,756
09/16/2019 13H,727
09/16/2019 12H,715
09/16/2019 11H,705
09/16/2019 10H,712
09/16/2019 09H,711
09/16/2019 08H,742
09/16/2019 07H,760
09/16/2019 06H,745
09/16/2019 05H,734
09/16/2019 04H,775
09/16/2019 03H,742
09/16/2019 02H,736
09/16/2019 01H,802
09/16/2019 00H,820
09/15/2019 23H,762
09/15/2019 22H,769
09/15/2019 21H,745
09/15/2019 20H,721
09/15/2019 19H,685
09/15/2019 18H,687
09/15/2019 17H,683
09/15/2019 16H,695
09/15/2019 15H,727
09/15/2019 14H,771
09/15/2019 13H,776
09/15/2019 12H,734
09/15/2019 11H,734
09/15/2019 10H,736
09/15/2019 09H,784
09/15/2019 08H,742
09/15/2019 07H,737
09/15/2019 06H,737
09/15/2019 05H,779
09/15/2019 04H,784
09/15/2019 03H,758
09/15/2019 02H,757
09/15/2019 01H,773
09/15/2019 00H,770
09/14/2019 23H,777
09/14/2019 22H,767
09/14/2019 21H,736
09/14/2019 20H,700
09/14/2019 19H,705
09/14/2019 18H,685
09/14/2019 17H,689
09/14/2019 16H,694
09/14/2019 15H,706
09/14/2019 14H,753
09/14/2019 13H,738
09/14/2019 12H,730
09/14/2019 11H,732
09/14/2019 10H,730
09/14/2019 09H,728
09/14/2019 08H,732
09/14/2019 07H,798
09/14/2019 06H,774
09/14/2019 05H,798
09/14/2019 04H,842
09/14/2019 03H,806
09/14/2019 02H,848
09/14/2019 01H,863
09/14/2019 00H,835
09/13/2019 23H,812
09/13/2019 22H,801
09/13/2019 21H,762
09/13/2019 20H,725
09/13/2019 19H,716
09/13/2019 18H,713
09/13/2019 17H,717
09/13/2019 16H,739
09/13/2019 15H,734
09/13/2019 14H,732
09/13/2019 13H,735
09/13/2019 12H,742
09/13/2019 11H,740
09/13/2019 10H,734
09/13/2019 09H,739
09/13/2019 08H,724
09/13/2019 07H,818
09/13/2019 06H,795
09/13/2019 05H,869
09/13/2019 04H,754
09/13/2019 03H,818
09/13/2019 02H,842
09/13/2019 01H,824
09/13/2019 00H,815
09/12/2019 23H,804
09/12/2019 22H,770
09/12/2019 21H,775
09/12/2019 20H,768
09/12/2019 19H,733
09/12/2019 18H,735
09/12/2019 17H,733
09/12/2019 16H,755
09/12/2019 15H,780
09/12/2019 14H,778
09/12/2019 13H,769
09/12/2019 12H,765
09/12/2019 11H,726
09/12/2019 10H,753
09/12/2019 09H,777
09/12/2019 08H,768
09/12/2019 07H,812
09/12/2019 06H,837
09/12/2019 05H,832
09/12/2019 04H,778
09/12/2019 03H,791
09/12/2019 02H,782
09/12/2019 01H,785
09/12/2019 00H,760
09/11/2019 23H,750
09/11/2019 22H,761
09/11/2019 21H,737
09/11/2019 20H,734
09/11/2019 19H,735
09/11/2019 18H,736
09/11/2019 17H,727
09/11/2019 16H,777
09/11/2019 15H,768
09/11/2019 14H,792
09/11/2019 13H,773
09/11/2019 12H,741
09/11/2019 11H,747
09/11/2019 10H,735
09/11/2019 09H,762
09/11/2019 08H,773
09/11/2019 07H,786
09/11/2019 06H,786
09/11/2019 05H,792
09/11/2019 04H,772
09/11/2019 03H,766
09/11/2019 02H,803
09/11/2019 01H,785
09/11/2019 00H,741
09/10/2019 23H,728
09/10/2019 22H,735
09/10/2019 21H,727
09/10/2019 20H,731
09/10/2019 19H,729
09/10/2019 18H,730
09/10/2019 17H,774
09/10/2019 16H,749
09/10/2019 15H,814
09/10/2019 14H,812
09/10/2019 13H,763
09/10/2019 12H,728
09/10/2019 11H,717
09/10/2019 10H,715
09/10/2019 09H,715
09/10/2019 08H,722
09/10/2019 07H,790
09/10/2019 06H,798
09/10/2019 05H,754
09/10/2019 04H,796
09/10/2019 03H,766
09/10/2019 02H,744
09/10/2019 01H,739
09/10/2019 00H,724
09/9/2019 23H,727
09/9/2019 22H,740
09/9/2019 21H,702
09/9/2019 20H,714
09/9/2019 19H,702
09/9/2019 18H,658
09/9/2019 17H,712
09/9/2019 16H,675
09/9/2019 15H,718
09/9/2019 14H,717
09/9/2019 13H,719
09/9/2019 12H,702
09/9/2019 11H,678
09/9/2019 10H,670
09/9/2019 09H,679
09/9/2019 08H,710
09/9/2019 07H,731
09/9/2019 06H,732
09/9/2019 05H,739
09/9/2019 04H,712
09/9/2019 03H,737
09/9/2019 02H,753
09/9/2019 01H,720
09/9/2019 00H,696
09/8/2019 23H,700
09/8/2019 22H,685
09/8/2019 21H,686
09/8/2019 20H,681
09/8/2019 19H,673
09/8/2019 18H,658
09/8/2019 17H,667
09/8/2019 16H,677
09/8/2019 15H,701
09/8/2019 14H,732
09/8/2019 13H,698
09/8/2019 12H,688
09/8/2019 11H,667
09/8/2019 10H,680
09/8/2019 09H,715
09/8/2019 08H,783
09/8/2019 07H,754
09/8/2019 06H,752
09/8/2019 05H,777
09/8/2019 04H,772
09/8/2019 03H,771
09/8/2019 02H,810
09/8/2019 01H,823
09/8/2019 00H,771
09/7/2019 23H,780
09/7/2019 22H,782
09/7/2019 21H,780
09/7/2019 20H,764
09/7/2019 19H,735
09/7/2019 18H,718
09/7/2019 17H,715
09/7/2019 16H,729
09/7/2019 15H,758
09/7/2019 14H,778
09/7/2019 13H,755
09/7/2019 12H,753
09/7/2019 11H,753
09/7/2019 10H,748
09/7/2019 09H,746
09/7/2019 08H,754
09/7/2019 07H,793
09/7/2019 06H,797
09/7/2019 05H,811
09/7/2019 04H,780
09/7/2019 03H,805
09/7/2019 02H,836
09/7/2019 01H,842
09/7/2019 00H,844
09/6/2019 23H,881
09/6/2019 22H,821
09/6/2019 21H,819
09/6/2019 20H,782
09/6/2019 19H,781
09/6/2019 18H,775
09/6/2019 17H,766
09/6/2019 16H,771
09/6/2019 15H,802
09/6/2019 14H,769
09/6/2019 13H,757
09/6/2019 12H,719
09/6/2019 11H,717
09/6/2019 10H,720
09/6/2019 09H,742
09/6/2019 08H,761
09/6/2019 07H,789
09/6/2019 06H,804
09/6/2019 05H,793
09/6/2019 04H,818
09/6/2019 03H,855
09/6/2019 02H,849
09/6/2019 01H,847
09/6/2019 00H,839
09/5/2019 23H,855
09/5/2019 22H,815
09/5/2019 21H,815
09/5/2019 20H,855
09/5/2019 19H,780
