Net generation from hydro for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.WAT.H
19:18:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.WAT.H megawatthours
06/25/2021 06H,17951
06/25/2021 05H,19381
06/25/2021 04H,19838
06/25/2021 03H,19859
06/25/2021 02H,20299
06/25/2021 01H,20015
06/25/2021 00H,20335
06/24/2021 23H,20004
06/24/2021 22H,20086
06/24/2021 21H,19660
06/24/2021 20H,19505
06/24/2021 19H,18814
06/24/2021 18H,17858
06/24/2021 17H,17044
06/24/2021 16H,16712
06/24/2021 15H,16600
06/24/2021 14H,16278
06/24/2021 13H,15356
06/24/2021 12H,14299
06/24/2021 11H,13785
06/24/2021 10H,13902
06/24/2021 09H,14223
06/24/2021 08H,14793
06/24/2021 07H,15384
06/24/2021 06H,16901
06/24/2021 05H,18265
06/24/2021 04H,19936
06/24/2021 03H,20127
06/24/2021 02H,20581
06/24/2021 01H,20315
06/24/2021 00H,20082
06/23/2021 23H,18837
06/23/2021 22H,18422
06/23/2021 21H,17983
06/23/2021 20H,17767
06/23/2021 19H,17350
06/23/2021 18H,17022
06/23/2021 17H,16589
06/23/2021 16H,16024
06/23/2021 15H,15709
06/23/2021 14H,14909
06/23/2021 13H,12994
06/23/2021 12H,12942
06/23/2021 11H,12836
06/23/2021 10H,13265
06/23/2021 09H,13750
06/23/2021 08H,14153
06/23/2021 07H,14795
06/23/2021 06H,15962
06/23/2021 05H,17206
06/23/2021 04H,18258
06/23/2021 03H,18700
06/23/2021 02H,19615
06/23/2021 01H,19442
06/23/2021 00H,19241
06/22/2021 23H,18421
06/22/2021 22H,18071
06/22/2021 21H,18249
06/22/2021 20H,18007
06/22/2021 19H,16892
06/22/2021 18H,16210
06/22/2021 17H,16264
06/22/2021 16H,15598
06/22/2021 15H,15127
06/22/2021 14H,14608
06/22/2021 13H,13875
06/22/2021 12H,12967
06/22/2021 11H,12785
06/22/2021 10H,12947
06/22/2021 09H,13820
06/22/2021 08H,14474
06/22/2021 07H,14751
06/22/2021 06H,16159
06/22/2021 05H,17094
06/22/2021 04H,18287
06/22/2021 03H,19650
06/22/2021 02H,19736
06/22/2021 01H,19436
06/22/2021 00H,18892
06/21/2021 23H,18356
06/21/2021 22H,17933
06/21/2021 21H,17800
06/21/2021 20H,17305
06/21/2021 19H,16726
06/21/2021 18H,16237
06/21/2021 17H,15887
06/21/2021 16H,15681
06/21/2021 15H,15265
06/21/2021 14H,14657
06/21/2021 13H,14124
06/21/2021 12H,13499
06/21/2021 11H,13457
06/21/2021 10H,13634
06/21/2021 09H,13981
06/21/2021 08H,14513
06/21/2021 07H,15828
06/21/2021 06H,17204
06/21/2021 05H,18759
06/21/2021 04H,19113
06/21/2021 03H,19280
06/21/2021 02H,18745
06/21/2021 01H,18441
06/21/2021 00H,17906
06/20/2021 23H,16741
06/20/2021 22H,16593
06/20/2021 21H,15675
06/20/2021 20H,15339
06/20/2021 19H,14955
06/20/2021 18H,14511
06/20/2021 17H,13832
06/20/2021 16H,13418
06/20/2021 15H,13668
06/20/2021 14H,13143
06/20/2021 13H,12765
06/20/2021 12H,12925
06/20/2021 11H,12837
06/20/2021 10H,13133
06/20/2021 09H,13021
06/20/2021 08H,13050
06/20/2021 07H,14317
06/20/2021 06H,15743
06/20/2021 05H,17584
06/20/2021 04H,18780
06/20/2021 03H,19096
06/20/2021 02H,18651
06/20/2021 01H,18412
06/20/2021 00H,18439
06/19/2021 23H,18321
06/19/2021 22H,17981
06/19/2021 21H,17289
06/19/2021 20H,17088
06/19/2021 19H,17000
06/19/2021 18H,16761
06/19/2021 17H,16009
06/19/2021 16H,15160
06/19/2021 15H,14835
06/19/2021 14H,14406
06/19/2021 13H,13859
06/19/2021 12H,13318
06/19/2021 11H,13326
06/19/2021 10H,13242
06/19/2021 09H,13605
06/19/2021 08H,14701
06/19/2021 07H,15130
06/19/2021 06H,16372
06/19/2021 05H,18160
06/19/2021 04H,18734
06/19/2021 03H,18734
06/19/2021 02H,20307
06/19/2021 01H,19898
06/19/2021 00H,19971
06/18/2021 23H,20272
06/18/2021 22H,20518
06/18/2021 21H,20189
06/18/2021 20H,19747
06/18/2021 19H,18992
06/18/2021 18H,18330
06/18/2021 17H,17489
06/18/2021 16H,17250
06/18/2021 15H,16747
06/18/2021 14H,16633
06/18/2021 13H,15130
06/18/2021 12H,14164
06/18/2021 11H,14127
06/18/2021 10H,14569
06/18/2021 09H,14212
06/18/2021 08H,14292
06/18/2021 07H,13932
06/18/2021 06H,15781
06/18/2021 05H,19057
06/18/2021 04H,20125
06/18/2021 03H,20906
06/18/2021 02H,21203
06/18/2021 01H,20693
06/18/2021 00H,20483
06/17/2021 23H,19892
06/17/2021 22H,19380
06/17/2021 21H,18760
06/17/2021 20H,17724
06/17/2021 19H,17613
06/17/2021 18H,17526
06/17/2021 17H,16955
06/17/2021 16H,16249
06/17/2021 15H,16019
06/17/2021 14H,15853
06/17/2021 13H,12932
06/17/2021 12H,12196
06/17/2021 11H,11947
06/17/2021 10H,12049
06/17/2021 09H,12171
06/17/2021 08H,12771
06/17/2021 07H,13836
06/17/2021 06H,15203
06/17/2021 05H,18764
06/17/2021 04H,19916
06/17/2021 03H,20509
06/17/2021 02H,20590
06/17/2021 01H,20011
06/17/2021 00H,19617
06/16/2021 23H,18671
06/16/2021 22H,17707
06/16/2021 21H,16993
06/16/2021 20H,16231
06/16/2021 19H,16183
06/16/2021 18H,15775
06/16/2021 17H,15475
06/16/2021 16H,15746
06/16/2021 15H,15495
06/16/2021 14H,15267
06/16/2021 13H,12502
06/16/2021 12H,11769
06/16/2021 11H,11486
06/16/2021 10H,11599
06/16/2021 09H,11736
06/16/2021 08H,11626
06/16/2021 07H,12820
06/16/2021 06H,14204
06/16/2021 05H,16509
06/16/2021 04H,16589
06/16/2021 03H,16783
06/16/2021 02H,16894
06/16/2021 01H,17058
06/16/2021 00H,17218
06/15/2021 23H,16527
06/15/2021 22H,17172
06/15/2021 21H,17601
06/15/2021 20H,17775
06/15/2021 19H,16560
06/15/2021 18H,16301
06/15/2021 17H,16340
06/15/2021 16H,16315
06/15/2021 15H,16237
06/15/2021 14H,15465
06/15/2021 13H,13768
06/15/2021 12H,12797
06/15/2021 11H,12641
06/15/2021 10H,12843
06/15/2021 09H,13214
06/15/2021 08H,14056
06/15/2021 07H,14477
06/15/2021 06H,15240
06/15/2021 05H,18190
06/15/2021 04H,18703
06/15/2021 03H,18715
06/15/2021 02H,18909
06/15/2021 01H,18805
06/15/2021 00H,17698
06/14/2021 23H,17374
06/14/2021 22H,17673
06/14/2021 21H,18145
06/14/2021 20H,18316
06/14/2021 19H,18441
06/14/2021 18H,17482
06/14/2021 17H,17095
06/14/2021 16H,16842
06/14/2021 15H,16502
06/14/2021 14H,15688
06/14/2021 13H,13056
06/14/2021 12H,11806
06/14/2021 11H,11232
06/14/2021 10H,11202
06/14/2021 09H,11724
06/14/2021 08H,12329
06/14/2021 07H,13032
06/14/2021 06H,13866
06/14/2021 05H,15528
06/14/2021 04H,16992
06/14/2021 03H,17706
06/14/2021 02H,17179
06/14/2021 01H,16388
06/14/2021 00H,16524
06/13/2021 23H,16781
06/13/2021 22H,16310
06/13/2021 21H,16112
06/13/2021 20H,15693
06/13/2021 19H,15184
06/13/2021 18H,14276
06/13/2021 17H,13740
06/13/2021 16H,13528
06/13/2021 15H,12595
06/13/2021 14H,12309
06/13/2021 13H,12120
06/13/2021 12H,12041
06/13/2021 11H,11588
06/13/2021 10H,12612
06/13/2021 09H,13333
06/13/2021 08H,13912
06/13/2021 07H,15768
06/13/2021 06H,16441
06/13/2021 05H,17498
06/13/2021 04H,17465
06/13/2021 03H,17774
06/13/2021 02H,18048
06/13/2021 01H,17709
06/13/2021 00H,17123
06/12/2021 23H,16984
06/12/2021 22H,16720
06/12/2021 21H,16952
06/12/2021 20H,16594
06/12/2021 19H,16535
06/12/2021 18H,16244
06/12/2021 17H,15989
06/12/2021 16H,15469
06/12/2021 15H,14912
06/12/2021 14H,14888
06/12/2021 13H,14618
06/12/2021 12H,14346
06/12/2021 11H,14175
06/12/2021 10H,14109
06/12/2021 09H,14244
06/12/2021 08H,14830
06/12/2021 07H,15685
06/12/2021 06H,17149
06/12/2021 05H,18689
06/12/2021 04H,18668
06/12/2021 03H,18861
06/12/2021 02H,18410
06/12/2021 01H,18014
06/12/2021 00H,17947
06/11/2021 23H,17040
06/11/2021 22H,17234
06/11/2021 21H,17030
06/11/2021 20H,17195
06/11/2021 19H,17104
06/11/2021 18H,17156
06/11/2021 17H,17253
06/11/2021 16H,17141
06/11/2021 15H,17340
06/11/2021 14H,16659
06/11/2021 13H,15702
06/11/2021 12H,14892
06/11/2021 11H,14417
06/11/2021 10H,14370
06/11/2021 09H,14582
06/11/2021 08H,14997
06/11/2021 07H,16421
06/11/2021 06H,17489
06/11/2021 05H,18385
06/11/2021 04H,18654
06/11/2021 03H,18968
06/11/2021 02H,18984
06/11/2021 01H,18349
06/11/2021 00H,17344
06/10/2021 23H,16809
06/10/2021 22H,16359
06/10/2021 21H,16273
06/10/2021 20H,16040
06/10/2021 19H,15818
06/10/2021 18H,16211
06/10/2021 17H,16469
06/10/2021 16H,16489
06/10/2021 15H,16553
06/10/2021 14H,16382
06/10/2021 13H,15272
06/10/2021 12H,14535
06/10/2021 11H,13908
06/10/2021 10H,13922
06/10/2021 09H,14387
06/10/2021 08H,14758
06/10/2021 07H,14904
06/10/2021 06H,15976
06/10/2021 05H,17674
06/10/2021 04H,17780
06/10/2021 03H,18009
06/10/2021 02H,18025
06/10/2021 01H,18275
06/10/2021 00H,18483
06/9/2021 23H,18234
06/9/2021 22H,18118
06/9/2021 21H,18174
06/9/2021 20H,18265
06/9/2021 19H,17824
06/9/2021 18H,18028
06/9/2021 17H,17921
06/9/2021 16H,17781
06/9/2021 15H,18190
06/9/2021 14H,17757
06/9/2021 13H,15640
06/9/2021 12H,14540
06/9/2021 11H,14306
06/9/2021 10H,14218
06/9/2021 09H,14138
06/9/2021 08H,14540
06/9/2021 07H,15503
06/9/2021 06H,16352
06/9/2021 05H,18720
06/9/2021 04H,19622
06/9/2021 03H,19965
06/9/2021 02H,19556
06/9/2021 01H,19396
06/9/2021 00H,19092
06/8/2021 23H,18817
06/8/2021 22H,18546
06/8/2021 21H,18607
06/8/2021 20H,18566
06/8/2021 19H,18278
06/8/2021 18H,18466
06/8/2021 17H,18545
06/8/2021 16H,18645
06/8/2021 15H,18406
06/8/2021 14H,18144
06/8/2021 13H,17340
06/8/2021 12H,16131
06/8/2021 11H,16082
06/8/2021 10H,15999
06/8/2021 09H,15445
06/8/2021 08H,16172
06/8/2021 07H,16836
06/8/2021 06H,17809
06/8/2021 05H,20051
06/8/2021 04H,20785
06/8/2021 03H,21119
06/8/2021 02H,21192
06/8/2021 01H,21153
06/8/2021 00H,20310
06/7/2021 23H,20300
06/7/2021 22H,20163
06/7/2021 21H,20101
06/7/2021 20H,20125
06/7/2021 19H,20092
06/7/2021 18H,20478
06/7/2021 17H,20208
06/7/2021 16H,19794
06/7/2021 15H,19962
06/7/2021 14H,18849
06/7/2021 13H,17297
06/7/2021 12H,16712
06/7/2021 11H,16122
06/7/2021 10H,15974
06/7/2021 09H,16425
06/7/2021 08H,16683
06/7/2021 07H,17646
06/7/2021 06H,18116
06/7/2021 05H,19757
06/7/2021 04H,20836
06/7/2021 03H,21390
06/7/2021 02H,20873
06/7/2021 01H,19326
06/7/2021 00H,18838
06/6/2021 23H,19129
06/6/2021 22H,19003
06/6/2021 21H,19164
06/6/2021 20H,19183
06/6/2021 19H,18895
06/6/2021 18H,18831
06/6/2021 17H,18565
06/6/2021 16H,18099
06/6/2021 15H,17278
06/6/2021 14H,17104
06/6/2021 13H,16926
06/6/2021 12H,16687
06/6/2021 11H,16258
06/6/2021 10H,15696
06/6/2021 09H,15917
06/6/2021 08H,16074
06/6/2021 07H,17086
06/6/2021 06H,17636
06/6/2021 05H,19252
06/6/2021 04H,19065
06/6/2021 03H,18988
06/6/2021 02H,19163
06/6/2021 01H,18688
06/6/2021 00H,18606
06/5/2021 23H,18558
06/5/2021 22H,18692
06/5/2021 21H,19103
06/5/2021 20H,18769
06/5/2021 19H,18392
06/5/2021 18H,18005
06/5/2021 17H,17827
06/5/2021 16H,17503
06/5/2021 15H,17269
06/5/2021 14H,17786
06/5/2021 13H,16373
06/5/2021 12H,15895
06/5/2021 11H,15894
06/5/2021 10H,16187
06/5/2021 09H,16678
06/5/2021 08H,17206
06/5/2021 07H,17979
06/5/2021 06H,18254
06/5/2021 05H,18891
06/5/2021 04H,19989
06/5/2021 03H,20792
06/5/2021 02H,21209
06/5/2021 01H,20962
06/5/2021 00H,20543
06/4/2021 23H,20042
06/4/2021 22H,19718
06/4/2021 21H,20125
06/4/2021 20H,20052
06/4/2021 19H,19860
06/4/2021 18H,19360
06/4/2021 17H,19155
06/4/2021 16H,19057
06/4/2021 15H,18649
06/4/2021 14H,17987
06/4/2021 13H,15755
06/4/2021 12H,15017
06/4/2021 11H,15041
06/4/2021 10H,15518
06/4/2021 09H,16091
06/4/2021 08H,16276
06/4/2021 07H,15624
06/4/2021 06H,16887
06/4/2021 05H,18823
06/4/2021 04H,19332
06/4/2021 03H,20685
06/4/2021 02H,21094
06/4/2021 01H,20806
06/4/2021 00H,20526
06/3/2021 23H,20099
06/3/2021 22H,19771
06/3/2021 21H,19059
06/3/2021 20H,18592
06/3/2021 19H,18346
06/3/2021 18H,18301
06/3/2021 17H,17562
06/3/2021 16H,16583
06/3/2021 15H,16261
06/3/2021 14H,15976
06/3/2021 13H,15505
06/3/2021 12H,14922
06/3/2021 11H,14700
06/3/2021 10H,14487
06/3/2021 09H,14876
06/3/2021 08H,15115
06/3/2021 07H,15782
06/3/2021 06H,16961
06/3/2021 05H,18550
06/3/2021 04H,19158
06/3/2021 03H,19892
06/3/2021 02H,20498
06/3/2021 01H,20328
06/3/2021 00H,19996
06/2/2021 23H,19159
06/2/2021 22H,21326
06/2/2021 21H,19075
06/2/2021 20H,18630
06/2/2021 19H,18351
06/2/2021 18H,17950
06/2/2021 17H,17548
06/2/2021 16H,17141
06/2/2021 15H,16105
06/2/2021 14H,15800
06/2/2021 13H,15039
06/2/2021 12H,14568
06/2/2021 11H,14501
06/2/2021 10H,14764
06/2/2021 09H,14941
06/2/2021 08H,15414
06/2/2021 07H,15753
06/2/2021 06H,17098
06/2/2021 05H,19348
06/2/2021 04H,20769
06/2/2021 03H,20970
06/2/2021 02H,21046
06/2/2021 01H,20801
06/2/2021 00H,20593
06/1/2021 23H,19840
06/1/2021 22H,19599
06/1/2021 21H,18685
06/1/2021 20H,18048
06/1/2021 19H,18096
06/1/2021 18H,17891
06/1/2021 17H,17465
06/1/2021 16H,16947
06/1/2021 15H,16755
06/1/2021 14H,16137
06/1/2021 13H,15012
06/1/2021 12H,14334
06/1/2021 11H,14029
06/1/2021 10H,14078
06/1/2021 09H,14396
06/1/2021 08H,14769
06/1/2021 07H,15901
06/1/2021 06H,17504
06/1/2021 05H,18737
06/1/2021 04H,19332
06/1/2021 03H,19727
06/1/2021 02H,20213
06/1/2021 01H,19445
06/1/2021 00H,18628
05/31/2021 23H,17981
05/31/2021 22H,17785
05/31/2021 21H,16971
05/31/2021 20H,16689
05/31/2021 19H,16042
05/31/2021 18H,15807
05/31/2021 17H,15182
05/31/2021 16H,14950
05/31/2021 15H,13930
05/31/2021 14H,14022
05/31/2021 13H,13912
05/31/2021 12H,13868
05/31/2021 11H,13461
05/31/2021 10H,13588
05/31/2021 09H,13820
05/31/2021 08H,14679
05/31/2021 07H,15846
05/31/2021 06H,16811
05/31/2021 05H,17951
05/31/2021 04H,18493
05/31/2021 03H,18435
05/31/2021 02H,18249
05/31/2021 01H,17249
05/31/2021 00H,16421
05/30/2021 23H,15242
05/30/2021 22H,15048
05/30/2021 21H,15084
05/30/2021 20H,14956
05/30/2021 19H,14880
05/30/2021 18H,15243
05/30/2021 17H,15034
05/30/2021 16H,14340
05/30/2021 15H,14037
05/30/2021 14H,14249
05/30/2021 13H,14516
05/30/2021 12H,14287
05/30/2021 11H,14183
05/30/2021 10H,14249
05/30/2021 09H,14474
05/30/2021 08H,14934
05/30/2021 07H,15880
05/30/2021 06H,16632
05/30/2021 05H,18278
05/30/2021 04H,18766
05/30/2021 03H,18684
05/30/2021 02H,18295
05/30/2021 01H,17507
05/30/2021 00H,16801
05/29/2021 23H,16247
05/29/2021 22H,15930
05/29/2021 21H,15274
05/29/2021 20H,15088
05/29/2021 19H,15474
05/29/2021 18H,15700
05/29/2021 17H,15849
05/29/2021 16H,15982
05/29/2021 15H,15666
05/29/2021 14H,15494
05/29/2021 13H,14790
05/29/2021 12H,14715
05/29/2021 11H,14575
05/29/2021 10H,14510
05/29/2021 09H,14671
05/29/2021 08H,14937
05/29/2021 07H,15558
05/29/2021 06H,16116
05/29/2021 05H,18307
05/29/2021 04H,18870
05/29/2021 03H,18988
05/29/2021 02H,18913
05/29/2021 01H,18041
05/29/2021 00H,17923
05/28/2021 23H,17218
05/28/2021 22H,17076
05/28/2021 21H,16981
05/28/2021 20H,17303
05/28/2021 19H,17123
05/28/2021 18H,16818
05/28/2021 17H,16398
05/28/2021 16H,16301
05/28/2021 15H,16481
05/28/2021 14H,16368
05/28/2021 13H,15203
05/28/2021 12H,14324
05/28/2021 11H,13356
05/28/2021 10H,13100
05/28/2021 09H,13590
05/28/2021 08H,13864
05/28/2021 07H,14292
05/28/2021 06H,14918
05/28/2021 05H,16897
05/28/2021 04H,17652
05/28/2021 03H,17596
05/28/2021 02H,17565
05/28/2021 01H,16698
05/28/2021 00H,16506
05/27/2021 23H,15923
05/27/2021 22H,15833
05/27/2021 21H,15610
05/27/2021 20H,15426
05/27/2021 19H,15479
05/27/2021 18H,16084
05/27/2021 17H,16804
05/27/2021 16H,18056
05/27/2021 15H,18192
05/27/2021 14H,17041
05/27/2021 13H,15389
05/27/2021 12H,14165
05/27/2021 11H,13879
05/27/2021 10H,14384
05/27/2021 09H,14317
05/27/2021 08H,14545
05/27/2021 07H,15010
05/27/2021 06H,16554
05/27/2021 05H,18437
05/27/2021 04H,18961
05/27/2021 03H,18920
05/27/2021 02H,18810
05/27/2021 01H,18115
05/27/2021 00H,17575
05/26/2021 23H,17331
05/26/2021 22H,17347
05/26/2021 21H,17629
05/26/2021 20H,17696
05/26/2021 19H,17432
05/26/2021 18H,17307
05/26/2021 17H,17446
05/26/2021 16H,17369
05/26/2021 15H,16740
05/26/2021 14H,16252
05/26/2021 13H,14422
05/26/2021 12H,13607
05/26/2021 11H,12607
05/26/2021 10H,12640
05/26/2021 09H,12865
05/26/2021 08H,12170
05/26/2021 07H,12374
05/26/2021 06H,13900
05/26/2021 05H,16251
05/26/2021 04H,17572
05/26/2021 03H,17796
05/26/2021 02H,17536
05/26/2021 01H,17321
05/26/2021 00H,16909
05/25/2021 23H,15856
05/25/2021 22H,16144
05/25/2021 21H,16606
05/25/2021 20H,16579
05/25/2021 19H,16390
05/25/2021 18H,15980
05/25/2021 17H,16139
05/25/2021 16H,16197
05/25/2021 15H,16781
05/25/2021 14H,16326
05/25/2021 13H,14445
05/25/2021 12H,13381
05/25/2021 11H,13184
05/25/2021 10H,12649
05/25/2021 09H,12605
05/25/2021 08H,12999
05/25/2021 07H,14257
05/25/2021 06H,15419
05/25/2021 05H,17087
05/25/2021 04H,17295
05/25/2021 03H,17182
05/25/2021 02H,16863
05/25/2021 01H,15931
05/25/2021 00H,15577
05/24/2021 23H,15302
05/24/2021 22H,15196
05/24/2021 21H,14879
05/24/2021 20H,14817
05/24/2021 19H,14727
05/24/2021 18H,15277
05/24/2021 17H,15230
05/24/2021 16H,15156
05/24/2021 15H,16040
05/24/2021 14H,15466
05/24/2021 13H,13602
05/24/2021 12H,12154
05/24/2021 11H,11661
05/24/2021 10H,11673
05/24/2021 09H,11693
05/24/2021 08H,12183
05/24/2021 07H,12796
05/24/2021 06H,13892
05/24/2021 05H,15147
05/24/2021 04H,15441
05/24/2021 03H,15606
05/24/2021 02H,15365
05/24/2021 01H,14778
05/24/2021 00H,13850
05/23/2021 23H,13017
05/23/2021 22H,12973
05/23/2021 21H,12951
05/23/2021 20H,12878
05/23/2021 19H,12692
05/23/2021 18H,12980
05/23/2021 17H,13419
05/23/2021 16H,13415
05/23/2021 15H,13357
05/23/2021 14H,13719
05/23/2021 13H,13908
05/23/2021 12H,13815
05/23/2021 11H,13671
05/23/2021 10H,13520
05/23/2021 09H,14153
05/23/2021 08H,14430
05/23/2021 07H,15108
05/23/2021 06H,15896
05/23/2021 05H,17691
05/23/2021 04H,18375
05/23/2021 03H,18433
05/23/2021 02H,17794
05/23/2021 01H,16804
05/23/2021 00H,16055
05/22/2021 23H,15904
05/22/2021 22H,16194
05/22/2021 21H,15906
05/22/2021 20H,16058
05/22/2021 19H,16244
05/22/2021 18H,17114
05/22/2021 17H,17703
05/22/2021 16H,17309
05/22/2021 15H,16921
05/22/2021 14H,16230
05/22/2021 13H,15144
05/22/2021 12H,14775
05/22/2021 11H,14428
05/22/2021 10H,14310
05/22/2021 09H,14455
05/22/2021 08H,14654
05/22/2021 07H,14962
05/22/2021 06H,16308
05/22/2021 05H,17700
05/22/2021 04H,18027
05/22/2021 03H,17880
05/22/2021 02H,17086
05/22/2021 01H,15653
05/22/2021 00H,14408
05/21/2021 23H,15630
05/21/2021 22H,16016
05/21/2021 21H,16559
05/21/2021 20H,16898
05/21/2021 19H,17707
05/21/2021 18H,18417
05/21/2021 17H,18868
05/21/2021 16H,18596
05/21/2021 15H,18837
05/21/2021 14H,18192
05/21/2021 13H,16581
05/21/2021 12H,14807
05/21/2021 11H,13824
05/21/2021 10H,13501
05/21/2021 09H,13626
05/21/2021 08H,14027
05/21/2021 07H,14192
05/21/2021 06H,15734
05/21/2021 05H,18625
05/21/2021 04H,18734
05/21/2021 03H,18662
05/21/2021 02H,18268
05/21/2021 01H,17113
05/21/2021 00H,15555
05/20/2021 23H,14627
05/20/2021 22H,15002
05/20/2021 21H,15454
05/20/2021 20H,15974
05/20/2021 19H,16701
05/20/2021 18H,16556
05/20/2021 17H,16292
05/20/2021 16H,16733
05/20/2021 15H,17439
05/20/2021 14H,17202
05/20/2021 13H,15451
05/20/2021 12H,14088
05/20/2021 11H,13308
05/20/2021 10H,13233
05/20/2021 09H,13573
05/20/2021 08H,13798
05/20/2021 07H,13679
05/20/2021 06H,15182
05/20/2021 05H,16983
05/20/2021 04H,18836
05/20/2021 03H,18672
05/20/2021 02H,17995
05/20/2021 01H,16872
05/20/2021 00H,16517
05/19/2021 23H,15694
05/19/2021 22H,15859
05/19/2021 21H,15709
05/19/2021 20H,15499
05/19/2021 19H,15693
05/19/2021 18H,15929
05/19/2021 17H,16234
05/19/2021 16H,16342
05/19/2021 15H,16842
05/19/2021 14H,16684
05/19/2021 13H,14687
05/19/2021 12H,13415
05/19/2021 11H,12843
05/19/2021 10H,12701
05/19/2021 09H,12892
05/19/2021 08H,12982
05/19/2021 07H,14274
05/19/2021 06H,16040
05/19/2021 05H,18005
05/19/2021 04H,18023
05/19/2021 03H,17785
05/19/2021 02H,17205
05/19/2021 01H,16062
05/19/2021 00H,15782
05/18/2021 23H,14827
05/18/2021 22H,14418
05/18/2021 21H,14092
05/18/2021 20H,14169
05/18/2021 19H,14823
05/18/2021 18H,15002
05/18/2021 17H,14970
05/18/2021 16H,14446
05/18/2021 15H,16106
05/18/2021 14H,15928
05/18/2021 13H,13081
05/18/2021 12H,12228
05/18/2021 11H,12126
05/18/2021 10H,12475
05/18/2021 09H,12285
05/18/2021 08H,12382
05/18/2021 07H,13121
05/18/2021 06H,14125
05/18/2021 05H,16122
05/18/2021 04H,16722
05/18/2021 03H,16818
05/18/2021 02H,16785
05/18/2021 01H,15747
05/18/2021 00H,15206
05/17/2021 23H,14498
05/17/2021 22H,14287
05/17/2021 21H,14234
05/17/2021 20H,14260
05/17/2021 19H,14352
05/17/2021 18H,14276
05/17/2021 17H,14462
05/17/2021 16H,14888
05/17/2021 15H,14541
05/17/2021 14H,13653
05/17/2021 13H,12099
05/17/2021 12H,11543
05/17/2021 11H,11137
05/17/2021 10H,10866
05/17/2021 09H,11249
05/17/2021 08H,12042
05/17/2021 07H,12409
05/17/2021 06H,13894
05/17/2021 05H,15518
05/17/2021 04H,16495
05/17/2021 03H,16957
05/17/2021 02H,16797
05/17/2021 01H,16320
05/17/2021 00H,15467
05/16/2021 23H,14801
05/16/2021 22H,14717
05/16/2021 21H,14460
05/16/2021 20H,14425
05/16/2021 19H,14523
05/16/2021 18H,14413
05/16/2021 17H,14343
05/16/2021 16H,13917
05/16/2021 15H,13299
05/16/2021 14H,12789
05/16/2021 13H,13003
05/16/2021 12H,12399
05/16/2021 11H,12227
05/16/2021 10H,12548
05/16/2021 09H,12543
05/16/2021 08H,12714
05/16/2021 07H,13821
05/16/2021 06H,15041
05/16/2021 05H,16359
05/16/2021 04H,17030
05/16/2021 03H,17429
05/16/2021 02H,16815
05/16/2021 01H,15911
05/16/2021 00H,15258
05/15/2021 23H,14688
05/15/2021 22H,14326
05/15/2021 21H,14347
05/15/2021 20H,14581
05/15/2021 19H,14924
05/15/2021 18H,14992
05/15/2021 17H,14724
05/15/2021 16H,14466
05/15/2021 15H,14073
05/15/2021 14H,13501
05/15/2021 13H,13079
05/15/2021 12H,12778
05/15/2021 11H,12458
05/15/2021 10H,12654
05/15/2021 09H,12978
05/15/2021 08H,13701
05/15/2021 07H,14262
05/15/2021 06H,14846
05/15/2021 05H,17007
05/15/2021 04H,18194
05/15/2021 03H,18589
05/15/2021 02H,18334
05/15/2021 01H,17525
05/15/2021 00H,17441
05/14/2021 23H,17067
05/14/2021 22H,17093
05/14/2021 21H,16998
05/14/2021 20H,17041
05/14/2021 19H,17046
05/14/2021 18H,16916
05/14/2021 17H,17085
05/14/2021 16H,17150
05/14/2021 15H,17105
05/14/2021 14H,16413
05/14/2021 13H,14767
05/14/2021 12H,13061
05/14/2021 11H,12717
05/14/2021 10H,12626
05/14/2021 09H,13025
05/14/2021 08H,13618
05/14/2021 07H,14868
05/14/2021 06H,16123
05/14/2021 05H,18544
05/14/2021 04H,18998
05/14/2021 03H,19531
05/14/2021 02H,19090
05/14/2021 01H,18664
05/14/2021 00H,17972
05/13/2021 23H,17476
05/13/2021 22H,17248
05/13/2021 21H,17386
05/13/2021 20H,17423
