Net generation from nuclear for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NUC.H
19:02:21 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NUC.H megawatthours
10/7/2021 08H,81570
10/7/2021 07H,81578
10/7/2021 06H,81555
10/7/2021 05H,81568
10/7/2021 04H,81521
10/7/2021 03H,81489
10/7/2021 02H,81339
10/7/2021 01H,81414
10/7/2021 00H,81400
10/6/2021 23H,81424
10/6/2021 22H,81423
10/6/2021 21H,81439
10/6/2021 20H,81471
10/6/2021 19H,81470
10/6/2021 18H,81517
10/6/2021 17H,81552
10/6/2021 16H,81564
10/6/2021 15H,81543
10/6/2021 14H,81593
10/6/2021 13H,81672
10/6/2021 12H,81657
10/6/2021 11H,81690
10/6/2021 10H,81668
10/6/2021 09H,81713
10/6/2021 08H,81741
10/6/2021 07H,81714
10/6/2021 06H,81736
10/6/2021 05H,81690
10/6/2021 04H,82417
10/6/2021 03H,81630
10/6/2021 02H,81588
10/6/2021 01H,81604
10/6/2021 00H,81596
10/5/2021 23H,81644
10/5/2021 22H,81622
10/5/2021 21H,81619
10/5/2021 20H,81582
10/5/2021 19H,81639
10/5/2021 18H,81668
10/5/2021 17H,81686
10/5/2021 16H,81737
10/5/2021 15H,81759
10/5/2021 14H,81791
10/5/2021 13H,81767
10/5/2021 12H,81807
10/5/2021 11H,81821
10/5/2021 10H,82621
10/5/2021 09H,82612
10/5/2021 08H,82617
10/5/2021 07H,82590
10/5/2021 06H,82581
10/5/2021 05H,82518
10/5/2021 04H,82288
10/5/2021 03H,82406
10/5/2021 02H,82336
10/5/2021 01H,82394
10/5/2021 00H,82409
10/4/2021 23H,82406
10/4/2021 22H,82420
10/4/2021 21H,82411
10/4/2021 20H,82411
10/4/2021 19H,82395
10/4/2021 18H,82447
10/4/2021 17H,82454
10/4/2021 16H,82476
10/4/2021 15H,82490
10/4/2021 14H,82472
10/4/2021 13H,82458
10/4/2021 12H,82415
10/4/2021 11H,82395
10/4/2021 10H,82352
10/4/2021 09H,82297
10/4/2021 08H,82223
10/4/2021 07H,82162
10/4/2021 06H,82192
10/4/2021 05H,82239
10/4/2021 04H,84508
10/4/2021 03H,84834
10/4/2021 02H,84892
10/4/2021 01H,84938
10/4/2021 00H,85001
10/3/2021 23H,85114
10/3/2021 22H,85234
10/3/2021 21H,85246
10/3/2021 20H,85251
10/3/2021 19H,85250
10/3/2021 18H,85303
10/3/2021 17H,85355
10/3/2021 16H,85606
10/3/2021 15H,86247
10/3/2021 14H,86586
10/3/2021 13H,86554
10/3/2021 12H,86600
10/3/2021 11H,86555
10/3/2021 10H,86492
10/3/2021 09H,86317
10/3/2021 08H,86261
10/3/2021 07H,86223
10/3/2021 06H,86150
10/3/2021 05H,85980
10/3/2021 04H,84384
10/3/2021 03H,84617
10/3/2021 02H,84487
10/3/2021 01H,84419
10/3/2021 00H,84324
10/2/2021 23H,85208
10/2/2021 22H,85139
10/2/2021 21H,85052
10/2/2021 20H,85027
10/2/2021 19H,85014
10/2/2021 18H,85132
10/2/2021 17H,85191
10/2/2021 16H,85242
10/2/2021 15H,85246
10/2/2021 14H,85307
10/2/2021 13H,85315
10/2/2021 12H,85499
10/2/2021 11H,85477
10/2/2021 10H,85400
10/2/2021 09H,85237
10/2/2021 08H,85222
10/2/2021 07H,85191
10/2/2021 06H,85232
10/2/2021 05H,85153
10/2/2021 04H,85651
10/2/2021 03H,86106
10/2/2021 02H,87090
10/2/2021 01H,87958
10/2/2021 00H,88356
10/1/2021 23H,88362
10/1/2021 22H,88270
10/1/2021 21H,88167
10/1/2021 20H,88077
10/1/2021 19H,87998
10/1/2021 18H,87952
10/1/2021 17H,87866
10/1/2021 16H,87855
10/1/2021 15H,87900
10/1/2021 14H,88018
10/1/2021 13H,88110
10/1/2021 12H,88214
10/1/2021 11H,88285
10/1/2021 10H,88198
10/1/2021 09H,88079
10/1/2021 08H,87969
10/1/2021 07H,87931
10/1/2021 06H,88018
10/1/2021 05H,87965
10/1/2021 04H,87982
10/1/2021 03H,87870
10/1/2021 02H,87854
10/1/2021 01H,87853
10/1/2021 00H,87810
09/30/2021 23H,87863
09/30/2021 22H,87846
09/30/2021 21H,87793
09/30/2021 20H,87786
09/30/2021 19H,87754
09/30/2021 18H,87799
09/30/2021 17H,87822
09/30/2021 16H,87855
09/30/2021 15H,87930
09/30/2021 14H,87921
09/30/2021 13H,87946
09/30/2021 12H,87970
09/30/2021 11H,87983
09/30/2021 10H,87854
09/30/2021 09H,87784
09/30/2021 08H,87639
09/30/2021 07H,87634
09/30/2021 06H,87596
09/30/2021 05H,87580
09/30/2021 04H,87694
09/30/2021 03H,87670
09/30/2021 02H,87649
09/30/2021 01H,87642
09/30/2021 00H,87647
09/29/2021 23H,87651
09/29/2021 22H,87641
09/29/2021 21H,87623
09/29/2021 20H,87640
09/29/2021 19H,87658
09/29/2021 18H,87690
09/29/2021 17H,87735
09/29/2021 16H,87802
09/29/2021 15H,87893
09/29/2021 14H,87878
09/29/2021 13H,87912
09/29/2021 12H,87949
09/29/2021 11H,87946
09/29/2021 10H,87992
09/29/2021 09H,87901
09/29/2021 08H,87869
09/29/2021 07H,87839
09/29/2021 06H,87797
09/29/2021 05H,87770
09/29/2021 04H,87771
09/29/2021 03H,87685
09/29/2021 02H,87676
09/29/2021 01H,87716
09/29/2021 00H,87716
09/28/2021 23H,87702
09/28/2021 22H,87735
09/28/2021 21H,87683
09/28/2021 20H,87715
09/28/2021 19H,87701
09/28/2021 18H,87692
09/28/2021 17H,87754
09/28/2021 16H,87828
09/28/2021 15H,87903
09/28/2021 14H,87903
09/28/2021 13H,87864
09/28/2021 12H,87969
09/28/2021 11H,87972
09/28/2021 10H,87974
09/28/2021 09H,87904
09/28/2021 08H,87855
09/28/2021 07H,87822
09/28/2021 06H,87831
09/28/2021 05H,87816
09/28/2021 04H,87890
09/28/2021 03H,87761
09/28/2021 02H,87756
09/28/2021 01H,87793
09/28/2021 00H,87842
09/27/2021 23H,87799
09/27/2021 22H,87778
09/27/2021 21H,87772
09/27/2021 20H,87789
09/27/2021 19H,87825
09/27/2021 18H,87810
09/27/2021 17H,87862
09/27/2021 16H,87946
09/27/2021 15H,88000
09/27/2021 14H,88102
09/27/2021 13H,88121
09/27/2021 12H,88146
09/27/2021 11H,88141
09/27/2021 10H,88172
09/27/2021 09H,88109
09/27/2021 08H,88092
09/27/2021 07H,88098
09/27/2021 06H,88197
09/27/2021 05H,88189
09/27/2021 04H,88224
09/27/2021 03H,88127
09/27/2021 02H,88129
09/27/2021 01H,88164
09/27/2021 00H,88298
09/26/2021 23H,88326
09/26/2021 22H,88466
09/26/2021 21H,88508
09/26/2021 20H,88610
09/26/2021 19H,88839
09/26/2021 18H,89001
09/26/2021 17H,89063
09/26/2021 16H,89089
09/26/2021 15H,89186
09/26/2021 14H,89246
09/26/2021 13H,89322
09/26/2021 12H,89315
09/26/2021 11H,89326
09/26/2021 10H,89210
09/26/2021 09H,89202
09/26/2021 08H,89189
09/26/2021 07H,89164
09/26/2021 06H,89225
09/26/2021 05H,89184
09/26/2021 04H,88261
09/26/2021 03H,88249
09/26/2021 02H,88230
09/26/2021 01H,88169
09/26/2021 00H,89063
09/25/2021 23H,89058
09/25/2021 22H,89059
09/25/2021 21H,88953
09/25/2021 20H,88816
09/25/2021 19H,88804
09/25/2021 18H,88868
09/25/2021 17H,88987
09/25/2021 16H,89159
09/25/2021 15H,89232
09/25/2021 14H,89281
09/25/2021 13H,89367
09/25/2021 12H,89300
09/25/2021 11H,89273
09/25/2021 10H,89239
09/25/2021 09H,89229
09/25/2021 08H,89289
09/25/2021 07H,89304
09/25/2021 06H,89268
09/25/2021 05H,89549
09/25/2021 04H,88956
09/25/2021 03H,88961
09/25/2021 02H,86509
09/25/2021 01H,89826
09/25/2021 00H,89828
09/24/2021 23H,89791
09/24/2021 22H,89733
09/24/2021 21H,89623
09/24/2021 20H,89639
09/24/2021 19H,89650
09/24/2021 18H,89692
09/24/2021 17H,89681
09/24/2021 16H,89732
09/24/2021 15H,89814
09/24/2021 14H,89982
09/24/2021 13H,90108
09/24/2021 12H,90145
09/24/2021 11H,90123
09/24/2021 10H,89985
09/24/2021 09H,89907
09/24/2021 08H,89775
09/24/2021 07H,89765
09/24/2021 06H,89741
09/24/2021 05H,89838
09/24/2021 04H,89737
09/24/2021 03H,89970
09/24/2021 02H,89901
09/24/2021 01H,89912
09/24/2021 00H,89889
09/23/2021 23H,89825
09/23/2021 22H,89837
09/23/2021 21H,89826
09/23/2021 20H,89841
09/23/2021 19H,89828
09/23/2021 18H,89837
09/23/2021 17H,89860
09/23/2021 16H,89884
09/23/2021 15H,89867
09/23/2021 14H,89842
09/23/2021 13H,89800
09/23/2021 12H,89836
09/23/2021 11H,89828
09/23/2021 10H,89899
09/23/2021 09H,89837
09/23/2021 08H,89811
09/23/2021 07H,89814
09/23/2021 06H,89881
09/23/2021 05H,89843
09/23/2021 04H,89728
09/23/2021 03H,89775
09/23/2021 02H,89714
09/23/2021 01H,89699
09/23/2021 00H,89650
09/22/2021 23H,89588
09/22/2021 22H,89556
09/22/2021 21H,89573
09/22/2021 20H,89570
09/22/2021 19H,89481
09/22/2021 18H,89489
09/22/2021 17H,89507
09/22/2021 16H,89649
09/22/2021 15H,89762
09/22/2021 14H,89749
09/22/2021 13H,89772
09/22/2021 12H,89763
09/22/2021 11H,89785
09/22/2021 10H,89780
09/22/2021 09H,89560
09/22/2021 08H,89504
09/22/2021 07H,89587
09/22/2021 06H,89579
09/22/2021 05H,89593
09/22/2021 04H,88934
09/22/2021 03H,89518
09/22/2021 02H,89467
09/22/2021 01H,89460
09/22/2021 00H,89475
09/21/2021 23H,89453
09/21/2021 22H,89438
09/21/2021 21H,89412
09/21/2021 20H,89394
09/21/2021 19H,89421
09/21/2021 18H,89306
09/21/2021 17H,89247
09/21/2021 16H,89266
09/21/2021 15H,89186
09/21/2021 14H,89160
09/21/2021 13H,89183
09/21/2021 12H,89085
09/21/2021 11H,89024
09/21/2021 10H,89027
09/21/2021 09H,88858
09/21/2021 08H,88916
09/21/2021 07H,88962
09/21/2021 06H,88914
09/21/2021 05H,88861
09/21/2021 04H,88658
09/21/2021 03H,88813
09/21/2021 02H,88800
09/21/2021 01H,88806
09/21/2021 00H,88694
09/20/2021 23H,88612
09/20/2021 22H,88570
09/20/2021 21H,88547
09/20/2021 20H,88492
09/20/2021 19H,88599
09/20/2021 18H,88609
09/20/2021 17H,88633
09/20/2021 16H,88732
09/20/2021 15H,88759
09/20/2021 14H,88703
09/20/2021 13H,88690
09/20/2021 12H,88727
09/20/2021 11H,88756
09/20/2021 10H,88749
09/20/2021 09H,88605
09/20/2021 08H,88507
09/20/2021 07H,88468
09/20/2021 06H,88348
09/20/2021 05H,88420
09/20/2021 04H,87789
09/20/2021 03H,88297
09/20/2021 02H,88319
09/20/2021 01H,88323
09/20/2021 00H,88328
09/19/2021 23H,88313
09/19/2021 22H,88350
09/19/2021 21H,88305
09/19/2021 20H,88273
09/19/2021 19H,88263
09/19/2021 18H,88212
09/19/2021 17H,88221
09/19/2021 16H,88237
09/19/2021 15H,88265
09/19/2021 14H,88380
09/19/2021 13H,88538
09/19/2021 12H,88624
09/19/2021 11H,88468
09/19/2021 10H,88290
09/19/2021 09H,88235
09/19/2021 08H,88109
09/19/2021 07H,88017
09/19/2021 06H,87699
09/19/2021 05H,87437
09/19/2021 04H,87387
09/19/2021 03H,87208
09/19/2021 02H,87419
09/19/2021 01H,87418
09/19/2021 00H,87400
09/18/2021 23H,87355
09/18/2021 22H,87343
09/18/2021 21H,87362
09/18/2021 20H,87332
09/18/2021 19H,87274
09/18/2021 18H,87075
09/18/2021 17H,87089
09/18/2021 16H,87303
09/18/2021 15H,87297
09/18/2021 14H,87211
09/18/2021 13H,87184
09/18/2021 12H,87126
09/18/2021 11H,87086
09/18/2021 10H,87075
09/18/2021 09H,87093
09/18/2021 08H,87285
09/18/2021 07H,87375
09/18/2021 06H,87471
09/18/2021 05H,87525
09/18/2021 04H,88385
09/18/2021 03H,88235
09/18/2021 02H,88367
09/18/2021 01H,88579
09/18/2021 00H,88586
09/17/2021 23H,88636
09/17/2021 22H,88656
09/17/2021 21H,88674
09/17/2021 20H,88661
09/17/2021 19H,88697
09/17/2021 18H,88741
09/17/2021 17H,88742
09/17/2021 16H,88820
09/17/2021 15H,88833
09/17/2021 14H,88878
09/17/2021 13H,88902
09/17/2021 12H,88945
09/17/2021 11H,88959
09/17/2021 10H,88808
09/17/2021 09H,88763
09/17/2021 08H,88734
09/17/2021 07H,88644
09/17/2021 06H,88623
09/17/2021 05H,88554
09/17/2021 04H,88535
09/17/2021 03H,88402
09/17/2021 02H,88412
09/17/2021 01H,88371
09/17/2021 00H,88324
09/16/2021 23H,88275
09/16/2021 22H,88201
09/16/2021 21H,88161
09/16/2021 20H,88164
09/16/2021 19H,88196
09/16/2021 18H,88331
09/16/2021 17H,88472
09/16/2021 16H,88610
09/16/2021 15H,88768
09/16/2021 14H,89050
09/16/2021 13H,89075
09/16/2021 12H,89106
09/16/2021 11H,89123
09/16/2021 10H,88895
09/16/2021 09H,88856
09/16/2021 08H,88830
09/16/2021 07H,88825
09/16/2021 06H,88972
09/16/2021 05H,88985
09/16/2021 04H,88851
09/16/2021 03H,88970
09/16/2021 02H,88930
09/16/2021 01H,88933
09/16/2021 00H,88897
09/15/2021 23H,88898
09/15/2021 22H,88894
09/15/2021 21H,88883
09/15/2021 20H,88860
09/15/2021 19H,88882
09/15/2021 18H,88922
09/15/2021 17H,88941
09/15/2021 16H,89030
09/15/2021 15H,89027
09/15/2021 14H,89074
09/15/2021 13H,89098
09/15/2021 12H,89090
09/15/2021 11H,89083
09/15/2021 10H,88887
09/15/2021 09H,88852
09/15/2021 08H,88715
09/15/2021 07H,88743
09/15/2021 06H,88690
09/15/2021 05H,88770
09/15/2021 04H,88815
09/15/2021 03H,88716
09/15/2021 02H,88758
09/15/2021 01H,88778
09/15/2021 00H,88705
09/14/2021 23H,88697
09/14/2021 22H,88709
09/14/2021 21H,88651
09/14/2021 20H,88690
09/14/2021 19H,88616
09/14/2021 18H,85209
09/14/2021 17H,88471
09/14/2021 16H,88531
09/14/2021 15H,88504
09/14/2021 14H,88430
09/14/2021 13H,88453
09/14/2021 12H,88393
09/14/2021 11H,88292
09/14/2021 10H,88127
09/14/2021 09H,87927
09/14/2021 08H,87830
09/14/2021 07H,87822
09/14/2021 06H,87979
09/14/2021 05H,87928
09/14/2021 04H,88249
09/14/2021 03H,87942
09/14/2021 02H,88105
09/14/2021 01H,88049
09/14/2021 00H,88103
09/13/2021 23H,88066
09/13/2021 22H,88119
09/13/2021 21H,88120
09/13/2021 20H,88098
09/13/2021 19H,88134
09/13/2021 18H,88125
09/13/2021 17H,88210
09/13/2021 16H,88265
09/13/2021 15H,88284
09/13/2021 14H,88392
09/13/2021 13H,88418
09/13/2021 12H,88441
09/13/2021 11H,88464
09/13/2021 10H,88384
09/13/2021 09H,88356
09/13/2021 08H,88300
09/13/2021 07H,88262
09/13/2021 06H,88228
09/13/2021 05H,88250
09/13/2021 04H,89108
09/13/2021 03H,88636
09/13/2021 02H,88733
09/13/2021 01H,88936
09/13/2021 00H,88988
09/12/2021 23H,89014
09/12/2021 22H,89000
09/12/2021 21H,89015
09/12/2021 20H,89047
09/12/2021 19H,89057
09/12/2021 18H,89079
09/12/2021 17H,89092
09/12/2021 16H,89097
09/12/2021 15H,89159
09/12/2021 14H,89189
09/12/2021 13H,89162
09/12/2021 12H,88959
09/12/2021 11H,88809
09/12/2021 10H,88809
09/12/2021 09H,88631
09/12/2021 08H,88665
09/12/2021 07H,88792
09/12/2021 06H,89069
09/12/2021 05H,89426
09/12/2021 04H,90458
09/12/2021 03H,89741
09/12/2021 02H,89897
09/12/2021 01H,90027
09/12/2021 00H,90268
09/11/2021 23H,90443
09/11/2021 22H,90437
09/11/2021 21H,90412
09/11/2021 20H,90298
09/11/2021 19H,90361
09/11/2021 18H,90263
09/11/2021 17H,90188
09/11/2021 16H,90171
09/11/2021 15H,90198
09/11/2021 14H,90216
09/11/2021 13H,90298
09/11/2021 12H,90510
09/11/2021 11H,90475
09/11/2021 10H,90236
09/11/2021 09H,90113
09/11/2021 08H,90221
09/11/2021 07H,90378
09/11/2021 06H,90700
09/11/2021 05H,91095
09/11/2021 04H,91509
09/11/2021 03H,91519
09/11/2021 02H,91925
09/11/2021 01H,92443
09/11/2021 00H,92630
09/10/2021 23H,92788
09/10/2021 22H,92931
09/10/2021 21H,92992
09/10/2021 20H,93096
09/10/2021 19H,93159
09/10/2021 18H,93330
09/10/2021 17H,93339
09/10/2021 16H,93421
09/10/2021 15H,93448
09/10/2021 14H,93505
09/10/2021 13H,93625
09/10/2021 12H,93694
09/10/2021 11H,93719
09/10/2021 10H,93660
09/10/2021 09H,93469
09/10/2021 08H,93398
09/10/2021 07H,93479
09/10/2021 06H,93534
09/10/2021 05H,93550
09/10/2021 04H,93535
09/10/2021 03H,93457
09/10/2021 02H,93418
09/10/2021 01H,93424
09/10/2021 00H,93391
09/9/2021 23H,93357
09/9/2021 22H,93359
09/9/2021 21H,93159
09/9/2021 20H,93139
09/9/2021 19H,93154
09/9/2021 18H,93206
09/9/2021 17H,93277
09/9/2021 16H,93376
09/9/2021 15H,93467
09/9/2021 14H,93439
09/9/2021 13H,93510
09/9/2021 12H,93536
09/9/2021 11H,93501
09/9/2021 10H,93493
09/9/2021 09H,93461
09/9/2021 08H,93347
09/9/2021 07H,93285
09/9/2021 06H,93274
09/9/2021 05H,93220
09/9/2021 04H,93162
09/9/2021 03H,93118
09/9/2021 02H,93037
09/9/2021 01H,92977
09/9/2021 00H,92981
09/8/2021 23H,92974
09/8/2021 22H,92967
09/8/2021 21H,92964
09/8/2021 20H,92910
09/8/2021 19H,92917
09/8/2021 18H,92862
09/8/2021 17H,92941
09/8/2021 16H,92905
09/8/2021 15H,92792
09/8/2021 14H,92755
09/8/2021 13H,92801
09/8/2021 12H,92848
09/8/2021 11H,92843
09/8/2021 10H,92698
09/8/2021 09H,92656
09/8/2021 08H,92568
09/8/2021 07H,92544
09/8/2021 06H,92551
09/8/2021 05H,92447
09/8/2021 04H,92496
09/8/2021 03H,92254
09/8/2021 02H,92272
09/8/2021 01H,92299
09/8/2021 00H,92288
09/7/2021 23H,92275
09/7/2021 22H,92310
09/7/2021 21H,92310
09/7/2021 20H,92295
09/7/2021 19H,92328
09/7/2021 18H,92778
09/7/2021 17H,93235
09/7/2021 16H,93234
09/7/2021 15H,93325
09/7/2021 14H,93422
09/7/2021 13H,93410
09/7/2021 12H,93444
09/7/2021 11H,93447
09/7/2021 10H,93440
09/7/2021 09H,93373
09/7/2021 08H,93393
09/7/2021 07H,93366
09/7/2021 06H,93366
09/7/2021 05H,93303
09/7/2021 04H,93263
09/7/2021 03H,93240
09/7/2021 02H,93185
09/7/2021 01H,93162
09/7/2021 00H,93177
09/6/2021 23H,93121
09/6/2021 22H,93116
09/6/2021 21H,93161
09/6/2021 20H,93124
09/6/2021 19H,93134
09/6/2021 18H,93161
09/6/2021 17H,93202
09/6/2021 16H,93270
09/6/2021 15H,93300
09/6/2021 14H,93313
09/6/2021 13H,93373
09/6/2021 12H,93296
09/6/2021 11H,93234
09/6/2021 10H,93199
09/6/2021 09H,93116
09/6/2021 08H,93091
09/6/2021 07H,93056
09/6/2021 06H,93038
09/6/2021 05H,93017
09/6/2021 04H,92723
09/6/2021 03H,92927
09/6/2021 02H,93028
09/6/2021 01H,93171
09/6/2021 00H,93162
09/5/2021 23H,93139
09/5/2021 22H,93162
09/5/2021 21H,93165
09/5/2021 20H,93172
09/5/2021 19H,93218
09/5/2021 18H,93284
09/5/2021 17H,93306
09/5/2021 16H,93416
09/5/2021 15H,93438
09/5/2021 14H,93547
09/5/2021 13H,93564
09/5/2021 12H,93583
09/5/2021 11H,93558
09/5/2021 10H,93511
09/5/2021 09H,93511
09/5/2021 08H,93493
09/5/2021 07H,93465
09/5/2021 06H,93453
09/5/2021 05H,93281
09/5/2021 04H,93368
09/5/2021 03H,93012
09/5/2021 02H,93108
09/5/2021 01H,93259
09/5/2021 00H,93294
09/4/2021 23H,93307
09/4/2021 22H,93321
09/4/2021 21H,93345
09/4/2021 20H,93394
09/4/2021 19H,93426
09/4/2021 18H,93446
09/4/2021 17H,93503
09/4/2021 16H,93547
09/4/2021 15H,93600
09/4/2021 14H,93679
09/4/2021 13H,93737
09/4/2021 12H,93725
09/4/2021 11H,93729
09/4/2021 10H,93768
09/4/2021 09H,93691
09/4/2021 08H,93641
09/4/2021 07H,93629
09/4/2021 06H,93494
09/4/2021 05H,93379
09/4/2021 04H,93311
09/4/2021 03H,93252
09/4/2021 02H,93187
09/4/2021 01H,93152
09/4/2021 00H,93095
09/3/2021 23H,93036
09/3/2021 22H,92913
09/3/2021 21H,92924
09/3/2021 20H,92923
09/3/2021 19H,92905
09/3/2021 18H,93020
09/3/2021 17H,93056
09/3/2021 16H,93047
09/3/2021 15H,93072
09/3/2021 14H,93136
09/3/2021 13H,93120
09/3/2021 12H,93189
09/3/2021 11H,93130
09/3/2021 10H,93119
09/3/2021 09H,93079
09/3/2021 08H,93007
09/3/2021 07H,92960
09/3/2021 06H,92953
09/3/2021 05H,92919
09/3/2021 04H,92793
09/3/2021 03H,92919
09/3/2021 02H,92909
09/3/2021 01H,92896
09/3/2021 00H,92865
09/2/2021 23H,92828
09/2/2021 22H,92822
09/2/2021 21H,92847
09/2/2021 20H,92898
09/2/2021 19H,92842
09/2/2021 18H,92912
09/2/2021 17H,92911
09/2/2021 16H,92919
09/2/2021 15H,92830
09/2/2021 14H,92861
09/2/2021 13H,92851
09/2/2021 12H,93011
09/2/2021 11H,92969
09/2/2021 10H,92884
09/2/2021 09H,92801
09/2/2021 08H,92769
09/2/2021 07H,92757
09/2/2021 06H,92736
09/2/2021 05H,92663
09/2/2021 04H,92583
09/2/2021 03H,92716
09/2/2021 02H,92616
09/2/2021 01H,92645
09/2/2021 00H,92645
09/1/2021 23H,92595
09/1/2021 22H,92547
09/1/2021 21H,92563
09/1/2021 20H,92543
09/1/2021 19H,92581
09/1/2021 18H,92627
09/1/2021 17H,92663
09/1/2021 16H,92712
09/1/2021 15H,92721
09/1/2021 14H,92761
09/1/2021 13H,92754
09/1/2021 12H,92793
09/1/2021 11H,92722
09/1/2021 10H,92602
09/1/2021 09H,92553
09/1/2021 08H,92435
09/1/2021 07H,92427
09/1/2021 06H,92568
09/1/2021 05H,92566
09/1/2021 04H,92184
09/1/2021 03H,92303
09/1/2021 02H,92295
09/1/2021 01H,92264
09/1/2021 00H,92290
08/31/2021 23H,92277
08/31/2021 22H,92292
08/31/2021 21H,92297
08/31/2021 20H,92256
08/31/2021 19H,92234
08/31/2021 18H,92253
08/31/2021 17H,92299
08/31/2021 16H,92316
08/31/2021 15H,92360
08/31/2021 14H,92387
08/31/2021 13H,92383
08/31/2021 12H,92404
08/31/2021 11H,92364
08/31/2021 10H,92289
08/31/2021 09H,92172
08/31/2021 08H,92167
08/31/2021 07H,92203
08/31/2021 06H,92269
08/31/2021 05H,92223
08/31/2021 04H,92100
08/31/2021 03H,92207
08/31/2021 02H,92224
08/31/2021 01H,92223
08/31/2021 00H,92199
08/30/2021 23H,92115
08/30/2021 22H,92066
08/30/2021 21H,92036
08/30/2021 20H,91969
08/30/2021 19H,91894
08/30/2021 18H,91825
08/30/2021 17H,91812
08/30/2021 16H,91846
08/30/2021 15H,91864
08/30/2021 14H,91951
08/30/2021 13H,91985
08/30/2021 12H,91971
08/30/2021 11H,91850
08/30/2021 10H,91628
08/30/2021 09H,91439
08/30/2021 08H,91277
08/30/2021 07H,91096
08/30/2021 06H,91030
08/30/2021 05H,91202
08/30/2021 04H,91095
08/30/2021 03H,91510
08/30/2021 02H,91453
08/30/2021 01H,91472
08/30/2021 00H,91507
08/29/2021 23H,91479
08/29/2021 22H,91491
08/29/2021 21H,91526
08/29/2021 20H,91533
08/29/2021 19H,91559
08/29/2021 18H,91593
08/29/2021 17H,91578
08/29/2021 16H,91761
08/29/2021 15H,92352
08/29/2021 14H,92833
08/29/2021 13H,92964
08/29/2021 12H,92779
08/29/2021 11H,92609
08/29/2021 10H,92505
08/29/2021 09H,92447
08/29/2021 08H,92328
08/29/2021 07H,92286
08/29/2021 06H,92364
08/29/2021 05H,92451
08/29/2021 04H,91708
08/29/2021 03H,91422
08/29/2021 02H,91325
08/29/2021 01H,91340
08/29/2021 00H,92468
08/28/2021 23H,92467
08/28/2021 22H,92465
08/28/2021 21H,92421
08/28/2021 20H,92458
08/28/2021 19H,92429
08/28/2021 18H,92434
08/28/2021 17H,92362
08/28/2021 16H,92207
08/28/2021 15H,92259
08/28/2021 14H,92283
08/28/2021 13H,92323
08/28/2021 12H,92233
08/28/2021 11H,92076
08/28/2021 10H,91937
08/28/2021 09H,91937
08/28/2021 08H,91834
08/28/2021 07H,91907
08/28/2021 06H,91958
08/28/2021 05H,91946
08/28/2021 04H,92260
08/28/2021 03H,92609
08/28/2021 02H,93055
08/28/2021 01H,93131
08/28/2021 00H,93148
08/27/2021 23H,93124
08/27/2021 22H,93119
08/27/2021 21H,93092
08/27/2021 20H,93051
08/27/2021 19H,92806
08/27/2021 18H,92500
08/27/2021 17H,92346
08/27/2021 16H,92255
08/27/2021 15H,92430
08/27/2021 14H,92538
08/27/2021 13H,92649
08/27/2021 12H,92829
08/27/2021 11H,92920
08/27/2021 10H,92775
08/27/2021 09H,92749
08/27/2021 08H,92863
08/27/2021 07H,93396
08/27/2021 06H,93837
08/27/2021 05H,94118
08/27/2021 04H,93754
08/27/2021 03H,94192
08/27/2021 02H,94334
08/27/2021 01H,94363
08/27/2021 00H,94335
08/26/2021 23H,94317
08/26/2021 22H,94284
08/26/2021 21H,94330
08/26/2021 20H,94339
08/26/2021 19H,94362
08/26/2021 18H,94449
08/26/2021 17H,94526
08/26/2021 16H,94575
08/26/2021 15H,94559
08/26/2021 14H,94539
08/26/2021 13H,94497
08/26/2021 12H,94412
08/26/2021 11H,94431
08/26/2021 10H,94288
08/26/2021 09H,94160
08/26/2021 08H,94113
08/26/2021 07H,94126
08/26/2021 06H,94163
08/26/2021 05H,94176
08/26/2021 04H,94254
08/26/2021 03H,94152
08/26/2021 02H,94064
08/26/2021 01H,94101
08/26/2021 00H,94123
08/25/2021 23H,94068
08/25/2021 22H,94105
08/25/2021 21H,94133
08/25/2021 20H,94114
08/25/2021 19H,94155
08/25/2021 18H,94206
08/25/2021 17H,94239
08/25/2021 16H,94287
08/25/2021 15H,94319
08/25/2021 14H,94382
08/25/2021 13H,94388
08/25/2021 12H,94473
08/25/2021 11H,94430
08/25/2021 10H,94284
08/25/2021 09H,94272
08/25/2021 08H,94225
08/25/2021 07H,94292
08/25/2021 06H,94255
08/25/2021 05H,94342
08/25/2021 04H,94988
08/25/2021 03H,94286
08/25/2021 02H,94204
08/25/2021 01H,94019
08/25/2021 00H,93954
08/24/2021 23H,93874
08/24/2021 22H,93845
08/24/2021 21H,94049
