Net generation from natural gas for Central (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390108&sdid=EBA.CENT-ALL.NG.NG.H
19:09:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CENT-ALL.NG.NG.H megawatthours
12/13/2020 00H,8580
12/12/2020 23H,8230
12/12/2020 22H,8548
12/12/2020 21H,8647
12/12/2020 20H,8731
12/12/2020 19H,8687
12/12/2020 18H,8338
12/12/2020 17H,7463
12/12/2020 16H,7424
12/12/2020 15H,6994
12/12/2020 14H,5725
12/12/2020 13H,4489
12/12/2020 12H,4388
12/12/2020 11H,4122
12/12/2020 10H,4080
12/12/2020 09H,4009
12/12/2020 08H,3941
12/12/2020 07H,4110
12/12/2020 06H,4478
12/12/2020 05H,4300
12/12/2020 04H,4545
12/12/2020 03H,5117
12/12/2020 02H,5328
12/12/2020 01H,6153
12/12/2020 00H,6241
12/11/2020 23H,5667
12/11/2020 22H,5292
12/11/2020 21H,5435
12/11/2020 20H,5963
12/11/2020 19H,6031
12/11/2020 18H,6209
12/11/2020 17H,6221
12/11/2020 16H,6002
12/11/2020 15H,6135
12/11/2020 14H,5497
12/11/2020 13H,4835
12/11/2020 12H,4471
12/11/2020 11H,4085
12/11/2020 10H,3840
12/11/2020 09H,3853
12/11/2020 08H,3917
12/11/2020 07H,3859
12/11/2020 06H,4245
12/11/2020 05H,4654
12/11/2020 04H,5211
12/11/2020 03H,5354
12/11/2020 02H,5344
12/11/2020 01H,5623
12/11/2020 00H,5307
12/10/2020 23H,5552
12/10/2020 22H,5399
12/10/2020 21H,5251
12/10/2020 20H,5520
12/10/2020 19H,6038
12/10/2020 18H,7024
12/10/2020 17H,7575
12/10/2020 16H,7169
12/10/2020 15H,7346
12/10/2020 14H,7155
12/10/2020 13H,6850
12/10/2020 12H,6232
12/10/2020 11H,6095
12/10/2020 10H,5716
12/10/2020 09H,5518
12/10/2020 08H,5278
12/10/2020 07H,5101
12/10/2020 06H,5017
12/10/2020 05H,5424
12/10/2020 04H,5791
12/10/2020 03H,6255
12/10/2020 02H,6992
12/10/2020 01H,7833
12/10/2020 00H,8221
12/9/2020 23H,8049
12/9/2020 22H,7888
12/9/2020 21H,7681
12/9/2020 20H,7923
12/9/2020 19H,8303
12/9/2020 18H,8335
12/9/2020 17H,8595
12/9/2020 16H,7427
12/9/2020 15H,6521
12/9/2020 14H,6332
12/9/2020 13H,5615
12/9/2020 12H,4718
12/9/2020 11H,4510
12/9/2020 10H,4429
12/9/2020 09H,4328
12/9/2020 08H,4356
12/9/2020 07H,4355
12/9/2020 06H,4307
12/9/2020 05H,4340
12/9/2020 04H,4961
12/9/2020 03H,5217
12/9/2020 02H,6016
12/9/2020 01H,6854
12/9/2020 00H,7029
12/8/2020 23H,6634
12/8/2020 22H,6590
12/8/2020 21H,6563
12/8/2020 20H,6992
12/8/2020 19H,7561
12/8/2020 18H,7893
12/8/2020 17H,7801
12/8/2020 16H,7479
12/8/2020 15H,6789
12/8/2020 14H,6616
12/8/2020 13H,6247
12/8/2020 12H,5087
12/8/2020 11H,4570
12/8/2020 10H,4324
12/8/2020 09H,4179
12/8/2020 08H,4282
12/8/2020 07H,4561
12/8/2020 06H,4650
12/8/2020 05H,4708
12/8/2020 04H,4935
12/8/2020 03H,5221
12/8/2020 02H,5716
12/8/2020 01H,6482
12/8/2020 00H,6801
12/7/2020 23H,6613
12/7/2020 22H,6376
12/7/2020 21H,6248
12/7/2020 20H,6310
12/7/2020 19H,6700
12/7/2020 18H,6789
12/7/2020 17H,7059
12/7/2020 16H,6165
12/7/2020 15H,6095
12/7/2020 14H,6610
12/7/2020 13H,6618
12/7/2020 12H,6330
12/7/2020 11H,5897
12/7/2020 10H,5786
12/7/2020 09H,6082
12/7/2020 08H,6365
12/7/2020 07H,6425
12/7/2020 06H,6734
12/7/2020 05H,7083
12/7/2020 04H,7368
12/7/2020 03H,7655
12/7/2020 02H,7644
12/7/2020 01H,7803
12/7/2020 00H,7789
12/6/2020 23H,6751
12/6/2020 22H,6160
12/6/2020 21H,6325
12/6/2020 20H,6505
12/6/2020 19H,6819
12/6/2020 18H,7115
12/6/2020 17H,7568
12/6/2020 16H,7060
12/6/2020 15H,5815
12/6/2020 14H,4845
12/6/2020 13H,4543
12/6/2020 12H,4559
12/6/2020 11H,4212
12/6/2020 10H,4389
12/6/2020 09H,4220
12/6/2020 08H,4214
12/6/2020 07H,4660
12/6/2020 06H,4555
12/6/2020 05H,4691
12/6/2020 04H,4738
12/6/2020 03H,4686
12/6/2020 02H,4429
12/6/2020 01H,4792
12/6/2020 00H,4693
12/5/2020 23H,4328
12/5/2020 22H,4089
12/5/2020 21H,4032
12/5/2020 20H,3895
12/5/2020 19H,3892
12/5/2020 18H,3916
12/5/2020 17H,4198
12/5/2020 16H,4591
12/5/2020 15H,4526
12/5/2020 14H,4491
12/5/2020 13H,4466
12/5/2020 12H,4384
12/5/2020 11H,4381
12/5/2020 10H,4596
12/5/2020 09H,4699
12/5/2020 08H,4860
12/5/2020 07H,5700
12/5/2020 06H,6547
12/5/2020 05H,7405
12/5/2020 04H,7794
12/5/2020 03H,8304
12/5/2020 02H,8999
12/5/2020 01H,9222
12/5/2020 00H,9079
12/4/2020 23H,8266
12/4/2020 22H,7721
12/4/2020 21H,7761
12/4/2020 20H,8068
12/4/2020 19H,8827
12/4/2020 18H,9350
12/4/2020 17H,9708
12/4/2020 16H,8735
12/4/2020 15H,7984
12/4/2020 14H,8371
12/4/2020 13H,7719
12/4/2020 12H,7140
12/4/2020 11H,6131
12/4/2020 10H,6040
12/4/2020 09H,6224
12/4/2020 08H,6642
12/4/2020 07H,7386
12/4/2020 06H,8318
12/4/2020 05H,9164
12/4/2020 04H,9768
12/4/2020 03H,10788
12/4/2020 02H,11340
12/4/2020 01H,11495
12/4/2020 00H,11009
12/3/2020 23H,9991
12/3/2020 22H,9050
12/3/2020 21H,8397
12/3/2020 20H,8082
12/3/2020 19H,7434
12/3/2020 18H,7064
12/3/2020 17H,6838
12/3/2020 16H,6630
12/3/2020 15H,6180
12/3/2020 14H,5775
12/3/2020 13H,5800
12/3/2020 12H,5140
12/3/2020 11H,4170
12/3/2020 10H,3820
12/3/2020 09H,3887
12/3/2020 08H,4073
12/3/2020 07H,4027
12/3/2020 06H,4374
12/3/2020 05H,4538
12/3/2020 04H,5343
12/3/2020 03H,5436
12/3/2020 02H,5863
12/3/2020 01H,5641
12/3/2020 00H,5589
12/2/2020 23H,5079
12/2/2020 22H,5129
12/2/2020 21H,5065
12/2/2020 20H,4898
12/2/2020 19H,4845
12/2/2020 18H,4883
12/2/2020 17H,5245
12/2/2020 16H,5594
12/2/2020 15H,5475
12/2/2020 14H,5328
12/2/2020 13H,5145
12/2/2020 12H,4651
12/2/2020 11H,4402
12/2/2020 10H,4442
12/2/2020 09H,4037
12/2/2020 08H,4294
12/2/2020 07H,4415
12/2/2020 06H,4358
12/2/2020 05H,4401
12/2/2020 04H,4948
12/2/2020 03H,5524
12/2/2020 02H,6147
12/2/2020 01H,6701
12/2/2020 00H,6872
12/1/2020 23H,5403
12/1/2020 22H,5119
12/1/2020 21H,5219
12/1/2020 20H,5525
12/1/2020 19H,7054
12/1/2020 18H,8286
12/1/2020 17H,8948
12/1/2020 16H,9073
12/1/2020 15H,8958
12/1/2020 14H,8882
12/1/2020 13H,8269
12/1/2020 12H,7483
12/1/2020 11H,6299
12/1/2020 10H,5609
12/1/2020 09H,5574
12/1/2020 08H,5377
12/1/2020 07H,5369
12/1/2020 06H,5447
12/1/2020 05H,5559
12/1/2020 04H,5654
12/1/2020 03H,6183
12/1/2020 02H,6296
12/1/2020 01H,6804
12/1/2020 00H,7732
11/30/2020 23H,7860
11/30/2020 22H,7695
11/30/2020 21H,8079
11/30/2020 20H,8941
11/30/2020 19H,10039
11/30/2020 18H,11194
11/30/2020 17H,12027
11/30/2020 16H,12462
11/30/2020 15H,11758
11/30/2020 14H,10795
11/30/2020 13H,9539
11/30/2020 12H,8354
11/30/2020 11H,6138
11/30/2020 10H,5250
11/30/2020 09H,4792
11/30/2020 08H,4465
11/30/2020 07H,4078
11/30/2020 06H,4101
11/30/2020 05H,4232
11/30/2020 04H,4435
11/30/2020 03H,4653
11/30/2020 02H,4527
11/30/2020 01H,4428
11/30/2020 00H,4220
11/29/2020 23H,3911
11/29/2020 22H,3583
11/29/2020 21H,3510
11/29/2020 20H,3346
11/29/2020 19H,3468
11/29/2020 18H,4163
11/29/2020 17H,4614
11/29/2020 16H,5316
11/29/2020 15H,6298
11/29/2020 14H,6507
11/29/2020 13H,6981
11/29/2020 12H,7520
11/29/2020 11H,7513
11/29/2020 10H,7735
11/29/2020 09H,7817
11/29/2020 08H,7993
11/29/2020 07H,8046
11/29/2020 06H,7802
11/29/2020 05H,7812
11/29/2020 04H,7955
11/29/2020 03H,8235
11/29/2020 02H,8219
11/29/2020 01H,8423
11/29/2020 00H,8316
11/28/2020 23H,7747
11/28/2020 22H,7463
11/28/2020 21H,6726
11/28/2020 20H,6282
11/28/2020 19H,6484
11/28/2020 18H,7045
11/28/2020 17H,7761
11/28/2020 16H,8241
11/28/2020 15H,8418
11/28/2020 14H,8175
11/28/2020 13H,7743
11/28/2020 12H,7315
11/28/2020 11H,7022
11/28/2020 10H,6991
11/28/2020 09H,6999
11/28/2020 08H,6763
11/28/2020 07H,6848
11/28/2020 06H,6579
11/28/2020 05H,6020
11/28/2020 04H,5445
11/28/2020 03H,4997
11/28/2020 02H,4651
11/28/2020 01H,4582
11/28/2020 00H,4576
11/27/2020 23H,4044
11/27/2020 22H,3673
11/27/2020 21H,3618
11/27/2020 20H,3606
11/27/2020 19H,3594
11/27/2020 18H,3735
11/27/2020 17H,4234
11/27/2020 16H,4115
11/27/2020 15H,3365
11/27/2020 14H,3173
11/27/2020 13H,3067
11/27/2020 12H,3004
11/27/2020 11H,2964
11/27/2020 10H,2897
11/27/2020 09H,2879
11/27/2020 08H,2904
11/27/2020 07H,2963
11/27/2020 06H,3105
11/27/2020 05H,3193
11/27/2020 04H,3236
11/27/2020 03H,3265
11/27/2020 02H,3723
11/27/2020 01H,4566
11/27/2020 00H,5219
11/26/2020 23H,4847
11/26/2020 22H,4326
11/26/2020 21H,4234
11/26/2020 20H,4270
11/26/2020 19H,4321
11/26/2020 18H,5067
11/26/2020 17H,5582
11/26/2020 16H,5699
11/26/2020 15H,5083
11/26/2020 14H,4553
11/26/2020 13H,4417
11/26/2020 12H,4225
11/26/2020 11H,4221
11/26/2020 10H,3958
11/26/2020 09H,3891
11/26/2020 08H,3805
11/26/2020 07H,3955
11/26/2020 06H,4035
11/26/2020 05H,4641
11/26/2020 04H,5583
11/26/2020 03H,5683
11/26/2020 02H,5872
11/26/2020 01H,6543
11/26/2020 00H,7924
11/25/2020 23H,8680
11/25/2020 22H,8834
11/25/2020 21H,9140
11/25/2020 20H,9554
11/25/2020 19H,9710
11/25/2020 18H,9612
11/25/2020 17H,9060
11/25/2020 16H,7776
11/25/2020 15H,6509
11/25/2020 14H,5807
11/25/2020 13H,5486
11/25/2020 12H,4975
11/25/2020 11H,4254
11/25/2020 10H,3586
11/25/2020 09H,3324
11/25/2020 08H,3278
11/25/2020 07H,3149
11/25/2020 06H,3245
11/25/2020 05H,3273
11/25/2020 04H,3040
11/25/2020 03H,3409
11/25/2020 02H,4013
11/25/2020 01H,4174
11/25/2020 00H,4174
11/24/2020 23H,3845
11/24/2020 22H,3725
11/24/2020 21H,3582
11/24/2020 20H,3555
11/24/2020 19H,3711
11/24/2020 18H,3826
11/24/2020 17H,3456
11/24/2020 16H,3536
11/24/2020 15H,3691
11/24/2020 14H,3464
11/24/2020 13H,3170
11/24/2020 12H,2842
11/24/2020 11H,2623
11/24/2020 10H,2616
11/24/2020 09H,2523
11/24/2020 08H,2670
11/24/2020 07H,2824
11/24/2020 06H,3346
11/24/2020 05H,3856
11/24/2020 04H,4185
11/24/2020 03H,4714
11/24/2020 02H,4679
11/24/2020 01H,5134
11/24/2020 00H,5200
11/23/2020 23H,5166
11/23/2020 22H,4947
11/23/2020 21H,4859
11/23/2020 20H,4930
11/23/2020 19H,5256
11/23/2020 18H,5012
11/23/2020 17H,5185
11/23/2020 16H,5384
11/23/2020 15H,5540
11/23/2020 14H,5012
11/23/2020 13H,4881
11/23/2020 12H,4610
11/23/2020 11H,4793
11/23/2020 10H,4964
11/23/2020 09H,5110
11/23/2020 08H,5409
11/23/2020 07H,5543
11/23/2020 06H,6152
11/23/2020 05H,7093
11/23/2020 04H,8189
11/23/2020 03H,8667
11/23/2020 02H,9174
11/23/2020 01H,9226
11/23/2020 00H,8842
11/22/2020 23H,7922
11/22/2020 22H,7393
11/22/2020 21H,7026
11/22/2020 20H,6587
11/22/2020 19H,5986
11/22/2020 18H,5518
11/22/2020 17H,5083
11/22/2020 16H,5164
11/22/2020 15H,5112
11/22/2020 14H,4175
11/22/2020 13H,4267
11/22/2020 12H,3961
11/22/2020 11H,3843
11/22/2020 10H,4174
11/22/2020 09H,4457
11/22/2020 08H,4491
11/22/2020 07H,4701
11/22/2020 06H,5313
11/22/2020 05H,5669
11/22/2020 04H,5896
11/22/2020 03H,6223
11/22/2020 02H,6454
11/22/2020 01H,6787
11/22/2020 00H,6460
11/21/2020 23H,6425
11/21/2020 22H,6380
11/21/2020 21H,6402
11/21/2020 20H,6505
11/21/2020 19H,6751
11/21/2020 18H,6753
11/21/2020 17H,6636
11/21/2020 16H,6129
11/21/2020 15H,5439
11/21/2020 14H,5068
11/21/2020 13H,4728
11/21/2020 12H,4647
11/21/2020 11H,4395
11/21/2020 10H,4458
11/21/2020 09H,4411
11/21/2020 08H,4419
11/21/2020 07H,4570
11/21/2020 06H,4714
11/21/2020 05H,4920
11/21/2020 04H,4964
11/21/2020 03H,4970
11/21/2020 02H,4983
11/21/2020 01H,5634
11/21/2020 00H,6245
11/20/2020 23H,6424
11/20/2020 22H,6510
11/20/2020 21H,6355
11/20/2020 20H,6421
11/20/2020 19H,6236
11/20/2020 18H,6027
11/20/2020 17H,5846
11/20/2020 16H,5585
11/20/2020 15H,5203
11/20/2020 14H,4266
11/20/2020 13H,3537
11/20/2020 12H,3272
11/20/2020 11H,3098
11/20/2020 10H,2817
11/20/2020 09H,2671
11/20/2020 08H,2486
11/20/2020 07H,2610
11/20/2020 06H,2979
11/20/2020 05H,2891
11/20/2020 04H,3132
11/20/2020 03H,3348
11/20/2020 02H,3553
11/20/2020 01H,3769
11/20/2020 00H,4076
11/19/2020 23H,3762
11/19/2020 22H,3664
11/19/2020 21H,3758
11/19/2020 20H,3619
11/19/2020 19H,3805
11/19/2020 18H,4063
11/19/2020 17H,4207
11/19/2020 16H,4303
11/19/2020 15H,4267
11/19/2020 14H,4205
11/19/2020 13H,3797
11/19/2020 12H,3126
11/19/2020 11H,2724
11/19/2020 10H,2418
11/19/2020 09H,2456
11/19/2020 08H,2606
11/19/2020 07H,2727
11/19/2020 06H,2764
11/19/2020 05H,3074
11/19/2020 04H,3243
11/19/2020 03H,3323
11/19/2020 02H,3601
11/19/2020 01H,3962
11/19/2020 00H,3885
11/18/2020 23H,3673
11/18/2020 22H,3417
11/18/2020 21H,3525
11/18/2020 20H,3606
11/18/2020 19H,3927
11/18/2020 18H,3946
11/18/2020 17H,4148
11/18/2020 16H,4339
11/18/2020 15H,4621
11/18/2020 14H,4496
11/18/2020 13H,4257
11/18/2020 12H,3416
11/18/2020 11H,3246
11/18/2020 10H,2834
11/18/2020 09H,2685
11/18/2020 08H,2853
11/18/2020 07H,2753
11/18/2020 06H,3197
11/18/2020 05H,3447
11/18/2020 04H,3707
11/18/2020 03H,3965
11/18/2020 02H,4045
11/18/2020 01H,4255
11/18/2020 00H,3882
11/17/2020 23H,3602
11/17/2020 22H,3475
11/17/2020 21H,3266
11/17/2020 20H,3290
11/17/2020 19H,3492
11/17/2020 18H,3924
11/17/2020 17H,4746
11/17/2020 16H,5964
11/17/2020 15H,5346
11/17/2020 14H,6067
11/17/2020 13H,6241
11/17/2020 12H,5851
11/17/2020 11H,4671
11/17/2020 10H,4195
11/17/2020 09H,3983
11/17/2020 08H,4187
11/17/2020 07H,4511
11/17/2020 06H,5117
11/17/2020 05H,5956
11/17/2020 04H,6575
11/17/2020 03H,7438
11/17/2020 02H,8435
11/17/2020 01H,8104
11/17/2020 00H,8645
11/16/2020 23H,8005
11/16/2020 22H,7642
11/16/2020 21H,7009
11/16/2020 20H,7189
11/16/2020 19H,6547
11/16/2020 18H,6690
11/16/2020 17H,6977
11/16/2020 16H,7146
11/16/2020 15H,6251
11/16/2020 14H,5340
11/16/2020 13H,5060
11/16/2020 12H,4757
11/16/2020 11H,3926
11/16/2020 10H,3714
11/16/2020 09H,3788
11/16/2020 08H,3851
11/16/2020 07H,3788
11/16/2020 06H,3847
11/16/2020 05H,4270
11/16/2020 04H,4927
11/16/2020 03H,5355
11/16/2020 02H,5931
11/16/2020 01H,6149
11/16/2020 00H,6926
11/15/2020 23H,6290
11/15/2020 22H,5710
11/15/2020 21H,5983
11/15/2020 20H,6449
11/15/2020 19H,6800
11/15/2020 18H,6858
11/15/2020 17H,7359
11/15/2020 16H,7628
11/15/2020 15H,6347
11/15/2020 14H,5082
11/15/2020 13H,4721
11/15/2020 12H,4848
11/15/2020 11H,4204
11/15/2020 10H,3515
11/15/2020 09H,3176
11/15/2020 08H,2726
11/15/2020 07H,2682
11/15/2020 06H,2734
11/15/2020 05H,2869
11/15/2020 04H,2816
11/15/2020 03H,2811
11/15/2020 02H,2856
11/15/2020 01H,2979
11/15/2020 00H,2914
11/14/2020 23H,2828
11/14/2020 22H,2774
11/14/2020 21H,2886
11/14/2020 20H,3027
11/14/2020 19H,3113
11/14/2020 18H,2971
11/14/2020 17H,3140
11/14/2020 16H,3317
11/14/2020 15H,3240
11/14/2020 14H,2985
11/14/2020 13H,2901
11/14/2020 12H,2908
11/14/2020 11H,3012
11/14/2020 10H,2972
11/14/2020 09H,2963
11/14/2020 08H,2944
11/14/2020 07H,2934
11/14/2020 06H,3189
11/14/2020 05H,3705
11/14/2020 04H,4338
11/14/2020 03H,5459
11/14/2020 02H,5923
11/14/2020 01H,6363
11/14/2020 00H,7096
11/13/2020 23H,7669
11/13/2020 22H,7933
11/13/2020 21H,8254
11/13/2020 20H,8632
11/13/2020 19H,8722
11/13/2020 18H,9071
11/13/2020 17H,9521
11/13/2020 16H,9595
11/13/2020 15H,9307
11/13/2020 14H,8972
11/13/2020 13H,8261
11/13/2020 12H,7372
11/13/2020 11H,6508
11/13/2020 10H,5483
11/13/2020 09H,4940
11/13/2020 08H,4571
11/13/2020 07H,4448
11/13/2020 06H,4583
11/13/2020 05H,4528
11/13/2020 04H,4581
11/13/2020 03H,5176
11/13/2020 02H,5428
11/13/2020 01H,5948
11/13/2020 00H,6123
11/12/2020 23H,5965
11/12/2020 22H,6034
11/12/2020 21H,6354
11/12/2020 20H,6379
11/12/2020 19H,6438
11/12/2020 18H,6581
11/12/2020 17H,7469
11/12/2020 16H,7684
11/12/2020 15H,6802
11/12/2020 14H,6245
11/12/2020 13H,5646
11/12/2020 12H,4872
11/12/2020 11H,4391
11/12/2020 10H,4386
11/12/2020 09H,4534
11/12/2020 08H,4331
11/12/2020 07H,4598
11/12/2020 06H,4865
11/12/2020 05H,5063
11/12/2020 04H,5397
11/12/2020 03H,6577
11/12/2020 02H,8377
11/12/2020 01H,9721
11/12/2020 00H,10580
11/11/2020 23H,10165
11/11/2020 22H,9917
11/11/2020 21H,10184
11/11/2020 20H,10485
11/11/2020 19H,10970
11/11/2020 18H,10444
11/11/2020 17H,10692
11/11/2020 16H,10085
11/11/2020 15H,9523
11/11/2020 14H,8699
11/11/2020 13H,8051
11/11/2020 12H,7047
11/11/2020 11H,6081
11/11/2020 10H,5660
11/11/2020 09H,5095
11/11/2020 08H,4808
11/11/2020 07H,4836
11/11/2020 06H,5003
11/11/2020 05H,5550
11/11/2020 04H,6503
11/11/2020 03H,7978
11/11/2020 02H,8942
11/11/2020 01H,10117
11/11/2020 00H,10390
11/10/2020 23H,9280
11/10/2020 22H,8538
11/10/2020 21H,7988
11/10/2020 20H,7316
11/10/2020 19H,7092
11/10/2020 18H,6863
11/10/2020 17H,6313
11/10/2020 16H,6327
11/10/2020 15H,6182
11/10/2020 14H,6047
11/10/2020 13H,4962
11/10/2020 12H,4768
11/10/2020 11H,3814
11/10/2020 10H,3281
11/10/2020 09H,3480
11/10/2020 08H,3500
11/10/2020 07H,3472
11/10/2020 06H,3380
11/10/2020 05H,3503
11/10/2020 04H,3713
11/10/2020 03H,4343
11/10/2020 02H,5088
11/10/2020 01H,5550
11/10/2020 00H,5065
11/9/2020 23H,4640
11/9/2020 22H,4463
11/9/2020 21H,4126
11/9/2020 20H,4252
11/9/2020 19H,4135
11/9/2020 18H,3941
11/9/2020 17H,3889
11/9/2020 16H,3714
11/9/2020 15H,3484
11/9/2020 14H,3597
11/9/2020 13H,3178
11/9/2020 12H,2522
11/9/2020 11H,2169
11/9/2020 10H,2022
11/9/2020 09H,2199
11/9/2020 08H,2266
11/9/2020 07H,2283
11/9/2020 06H,2619
11/9/2020 05H,2798
11/9/2020 04H,3340
11/9/2020 03H,3785
11/9/2020 02H,4182
11/9/2020 01H,4465
11/9/2020 00H,4325
11/8/2020 23H,3807
11/8/2020 22H,3797
11/8/2020 21H,3453
11/8/2020 20H,3392
11/8/2020 19H,3406
11/8/2020 18H,3421
11/8/2020 17H,3328
11/8/2020 16H,3307
11/8/2020 15H,3104
11/8/2020 14H,2966
11/8/2020 13H,2552
11/8/2020 12H,2430
11/8/2020 11H,2283
11/8/2020 10H,2285
11/8/2020 09H,2276
11/8/2020 08H,2197
11/8/2020 07H,2009
11/8/2020 06H,2221
11/8/2020 05H,2701
11/8/2020 04H,2914
11/8/2020 03H,3255
11/8/2020 02H,3348
11/8/2020 01H,3950
11/8/2020 00H,4385
11/7/2020 23H,4185
11/7/2020 22H,4104
11/7/2020 21H,3929
11/7/2020 20H,3560
11/7/2020 19H,3475
11/7/2020 18H,3730
11/7/2020 17H,3665
11/7/2020 16H,3918
11/7/2020 15H,3562
11/7/2020 14H,2771
11/7/2020 13H,2513
11/7/2020 12H,2258
11/7/2020 11H,1983
11/7/2020 10H,2043
11/7/2020 09H,2042
11/7/2020 08H,1957
11/7/2020 07H,2202
11/7/2020 06H,2689
11/7/2020 05H,2846
11/7/2020 04H,3125
11/7/2020 03H,3578
11/7/2020 02H,3926
11/7/2020 01H,4215
11/7/2020 00H,4397
11/6/2020 23H,4569
11/6/2020 22H,4727
11/6/2020 21H,4849
11/6/2020 20H,5113
11/6/2020 19H,5096
11/6/2020 18H,5149
11/6/2020 17H,5491
11/6/2020 16H,5786
11/6/2020 15H,5142
11/6/2020 14H,4971
11/6/2020 13H,5034
11/6/2020 12H,4997
11/6/2020 11H,4666
11/6/2020 10H,4574
11/6/2020 09H,4607
11/6/2020 08H,4586
11/6/2020 07H,4611
11/6/2020 06H,4720
11/6/2020 05H,5775
11/6/2020 04H,6503
11/6/2020 03H,7641
11/6/2020 02H,8006
11/6/2020 01H,8296
11/6/2020 00H,8484
11/5/2020 23H,8845
11/5/2020 22H,8714
11/5/2020 21H,8406
11/5/2020 20H,8003
11/5/2020 19H,7290
11/5/2020 18H,6783
11/5/2020 17H,6175
11/5/2020 16H,5788
11/5/2020 15H,4937
11/5/2020 14H,4653
11/5/2020 13H,4790
11/5/2020 12H,4326
11/5/2020 11H,3906
11/5/2020 10H,3578
11/5/2020 09H,3333
11/5/2020 08H,3351
11/5/2020 07H,3286
11/5/2020 06H,3468
11/5/2020 05H,3510
11/5/2020 04H,3630
11/5/2020 03H,3937
11/5/2020 02H,4321
11/5/2020 01H,4641
11/5/2020 00H,4652
11/4/2020 23H,4428
11/4/2020 22H,4336
11/4/2020 21H,4371
11/4/2020 20H,4422
11/4/2020 19H,4444
11/4/2020 18H,4521
11/4/2020 17H,4559
11/4/2020 16H,4577
11/4/2020 15H,4263
11/4/2020 14H,3858
11/4/2020 13H,3360
11/4/2020 12H,2730
11/4/2020 11H,2241
11/4/2020 10H,2047
11/4/2020 09H,2116
11/4/2020 08H,2154
11/4/2020 07H,2315
11/4/2020 06H,2469
11/4/2020 05H,2348
11/4/2020 04H,2601
11/4/2020 03H,2994
11/4/2020 02H,3876
11/4/2020 01H,4403
11/4/2020 00H,4187
11/3/2020 23H,4294
11/3/2020 22H,4341
11/3/2020 21H,4248
11/3/2020 20H,4284
11/3/2020 19H,4509
11/3/2020 18H,5053
11/3/2020 17H,5804
11/3/2020 16H,5779
11/3/2020 15H,4574
11/3/2020 14H,4158
11/3/2020 13H,4149
11/3/2020 12H,3760
11/3/2020 11H,3494
11/3/2020 10H,3555
11/3/2020 09H,3585
11/3/2020 08H,3492
11/3/2020 07H,3521
11/3/2020 06H,3637
11/3/2020 05H,3889
11/3/2020 04H,3924
11/3/2020 03H,4275
11/3/2020 02H,4383
11/3/2020 01H,5045
11/3/2020 00H,5576
11/2/2020 23H,5699
11/2/2020 22H,5564
11/2/2020 21H,5647
11/2/2020 20H,5604
11/2/2020 19H,5698
11/2/2020 18H,5808
11/2/2020 17H,6204
11/2/2020 16H,6702
11/2/2020 15H,6713
11/2/2020 14H,6340
11/2/2020 13H,5684
11/2/2020 12H,5240
11/2/2020 11H,4781
11/2/2020 10H,4312
11/2/2020 09H,4253
11/2/2020 08H,4022
11/2/2020 07H,4073
11/2/2020 06H,3862
11/2/2020 05H,4305
11/2/2020 04H,4403
11/2/2020 03H,4745
11/2/2020 02H,5156
11/2/2020 01H,6334
11/2/2020 00H,6838
11/1/2020 23H,6418
11/1/2020 22H,6114
11/1/2020 21H,6270
11/1/2020 20H,6314
11/1/2020 19H,6454
11/1/2020 18H,6289
11/1/2020 17H,6119
11/1/2020 16H,6633
11/1/2020 15H,6912
11/1/2020 14H,5714
11/1/2020 13H,4968
11/1/2020 12H,4651
11/1/2020 11H,4695
11/1/2020 10H,4490
11/1/2020 09H,4518
11/1/2020 08H,4359
11/1/2020 07H,4236
11/1/2020 06H,4057
11/1/2020 05H,4231
11/1/2020 04H,4841
11/1/2020 03H,5227
11/1/2020 02H,5663
11/1/2020 01H,6422
11/1/2020 00H,6730
10/31/2020 23H,6210
10/31/2020 22H,5607
10/31/2020 21H,5343
10/31/2020 20H,4748
10/31/2020 19H,4912
10/31/2020 18H,5022
10/31/2020 17H,5321
10/31/2020 16H,5610
10/31/2020 15H,5804
10/31/2020 14H,5630
10/31/2020 13H,5559
10/31/2020 12H,4973
10/31/2020 11H,4536
10/31/2020 10H,4249
10/31/2020 09H,4448
10/31/2020 08H,4486
10/31/2020 07H,4187
10/31/2020 06H,4202
10/31/2020 05H,4645
10/31/2020 04H,5044
10/31/2020 03H,5242
10/31/2020 02H,5427
10/31/2020 01H,5629
10/31/2020 00H,5391
10/30/2020 23H,5390
10/30/2020 22H,5377
10/30/2020 21H,5126
10/30/2020 20H,5718
10/30/2020 19H,6601
10/30/2020 18H,7297
10/30/2020 17H,8413
10/30/2020 16H,9164
10/30/2020 15H,8784
10/30/2020 14H,8898
10/30/2020 13H,8461
10/30/2020 12H,7799
10/30/2020 11H,6934
10/30/2020 10H,6889
10/30/2020 09H,6524
10/30/2020 08H,6501
10/30/2020 07H,6492
10/30/2020 06H,6712
10/30/2020 05H,6744
10/30/2020 04H,6963
10/30/2020 03H,7296
10/30/2020 02H,7728
10/30/2020 01H,7728
10/30/2020 00H,7385
10/29/2020 23H,7053
10/29/2020 22H,7136
10/29/2020 21H,6751
10/29/2020 20H,7095
10/29/2020 19H,7636
10/29/2020 18H,8351
10/29/2020 17H,8777
10/29/2020 16H,8830
