Net generation from petroleum for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.OIL.H
19:06:54 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.OIL.H megawatthours
10/2/2021 23H,0
10/2/2021 22H,0
10/2/2021 21H,0
10/2/2021 20H,0
10/2/2021 19H,0
10/2/2021 18H,0
10/2/2021 17H,0
10/2/2021 16H,0
10/2/2021 15H,0
10/2/2021 14H,0
10/2/2021 13H,0
10/2/2021 12H,0
10/2/2021 11H,-1
10/2/2021 10H,0
10/2/2021 09H,0
10/2/2021 08H,-1
10/2/2021 07H,0
10/2/2021 06H,0
10/2/2021 05H,0
10/2/2021 04H,0
10/2/2021 03H,0
10/2/2021 02H,-1
10/2/2021 01H,0
10/2/2021 00H,0
10/1/2021 23H,0
10/1/2021 22H,0
10/1/2021 21H,0
10/1/2021 20H,0
10/1/2021 19H,0
10/1/2021 18H,0
10/1/2021 17H,0
10/1/2021 16H,0
10/1/2021 15H,0
10/1/2021 14H,0
10/1/2021 13H,0
10/1/2021 12H,0
10/1/2021 11H,0
10/1/2021 10H,0
10/1/2021 09H,0
10/1/2021 08H,-1
10/1/2021 07H,0
10/1/2021 06H,0
10/1/2021 05H,0
10/1/2021 04H,0
10/1/2021 03H,0
10/1/2021 02H,0
10/1/2021 01H,0
10/1/2021 00H,0
09/30/2021 23H,0
09/30/2021 22H,0
09/30/2021 21H,0
09/30/2021 20H,0
09/30/2021 19H,0
09/30/2021 18H,0
09/30/2021 17H,0
09/30/2021 16H,0
09/30/2021 15H,0
09/30/2021 14H,0
09/30/2021 13H,0
09/30/2021 12H,0
09/30/2021 11H,0
09/30/2021 10H,0
09/30/2021 09H,0
09/30/2021 08H,0
09/30/2021 07H,-1
09/30/2021 06H,-1
09/30/2021 05H,-1
09/30/2021 04H,0
09/30/2021 03H,0
09/30/2021 02H,0
09/30/2021 01H,0
09/30/2021 00H,0
09/29/2021 23H,0
09/29/2021 22H,0
09/29/2021 21H,-1
09/29/2021 20H,0
09/29/2021 19H,0
09/29/2021 18H,0
09/29/2021 17H,0
09/29/2021 16H,0
09/29/2021 15H,0
09/29/2021 14H,0
09/29/2021 13H,0
09/29/2021 12H,0
09/29/2021 11H,0
09/29/2021 10H,0
09/29/2021 09H,0
09/29/2021 08H,0
09/29/2021 07H,0
09/29/2021 06H,0
09/29/2021 05H,0
09/29/2021 04H,0
09/29/2021 03H,-1
09/29/2021 02H,0
09/29/2021 01H,0
09/29/2021 00H,0
09/28/2021 23H,0
09/28/2021 22H,0
09/28/2021 21H,0
09/28/2021 20H,0
09/28/2021 19H,0
09/28/2021 18H,0
09/28/2021 17H,0
09/28/2021 16H,0
09/28/2021 15H,0
09/28/2021 14H,0
09/28/2021 13H,0
09/28/2021 12H,0
09/28/2021 11H,0
09/28/2021 10H,0
09/28/2021 09H,0
09/28/2021 08H,0
09/28/2021 07H,0
09/28/2021 06H,0
09/28/2021 05H,0
09/28/2021 04H,0
09/28/2021 03H,0
09/28/2021 02H,0
09/28/2021 01H,0
09/28/2021 00H,-1
09/27/2021 23H,0
09/27/2021 22H,-1
09/27/2021 21H,0
09/27/2021 20H,0
09/27/2021 19H,0
09/27/2021 18H,0
09/27/2021 17H,0
09/27/2021 16H,0
09/27/2021 15H,0
09/27/2021 14H,0
09/27/2021 13H,0
09/27/2021 12H,-1
09/27/2021 11H,0
09/27/2021 10H,0
09/27/2021 09H,0
09/27/2021 08H,0
09/27/2021 07H,0
09/27/2021 06H,0
09/27/2021 05H,0
09/27/2021 04H,0
09/27/2021 03H,0
09/27/2021 02H,0
09/27/2021 01H,0
09/27/2021 00H,0
09/26/2021 23H,0
09/26/2021 22H,0
09/26/2021 21H,-1
09/26/2021 20H,0
09/26/2021 19H,0
09/26/2021 18H,0
09/26/2021 17H,0
09/26/2021 16H,0
09/26/2021 15H,0
09/26/2021 14H,0
09/26/2021 13H,0
09/26/2021 12H,0
09/26/2021 11H,0
09/26/2021 10H,0
09/26/2021 09H,0
09/26/2021 08H,0
09/26/2021 07H,0
09/26/2021 06H,0
09/26/2021 05H,0
09/26/2021 04H,0
09/26/2021 03H,0
09/26/2021 02H,0
09/26/2021 01H,0
09/26/2021 00H,0
09/25/2021 23H,0
09/25/2021 22H,0
09/25/2021 21H,0
09/25/2021 20H,100
09/25/2021 19H,106
09/25/2021 18H,125
09/25/2021 17H,125
09/25/2021 16H,150
09/25/2021 15H,150
09/25/2021 14H,169
09/25/2021 13H,175
09/25/2021 12H,139
09/25/2021 11H,95
09/25/2021 10H,0
09/25/2021 09H,0
09/25/2021 08H,0
09/25/2021 07H,0
09/25/2021 06H,0
09/25/2021 05H,0
09/25/2021 04H,0
09/25/2021 03H,0
09/25/2021 02H,0
09/25/2021 01H,0
09/25/2021 00H,0
09/24/2021 23H,-1
09/24/2021 22H,0
09/24/2021 21H,0
09/24/2021 20H,0
09/24/2021 19H,0
09/24/2021 18H,-1
09/24/2021 17H,0
09/24/2021 16H,0
09/24/2021 15H,0
09/24/2021 14H,0
09/24/2021 13H,0
09/24/2021 12H,0
09/24/2021 11H,0
09/24/2021 10H,0
09/24/2021 09H,0
09/24/2021 08H,0
09/24/2021 07H,0
09/24/2021 06H,0
09/24/2021 05H,0
09/24/2021 04H,0
09/24/2021 03H,0
09/24/2021 02H,0
09/24/2021 01H,0
09/24/2021 00H,0
09/23/2021 23H,0
09/23/2021 22H,0
09/23/2021 21H,0
09/23/2021 20H,76
09/23/2021 19H,162
09/23/2021 18H,93
09/23/2021 17H,0
09/23/2021 16H,-1
09/23/2021 15H,0
09/23/2021 14H,0
09/23/2021 13H,0
09/23/2021 12H,0
09/23/2021 11H,0
09/23/2021 10H,0
09/23/2021 09H,0
09/23/2021 08H,0
09/23/2021 07H,0
09/23/2021 06H,0
09/23/2021 05H,0
09/23/2021 04H,0
09/23/2021 03H,0
09/23/2021 02H,0
09/23/2021 01H,0
09/23/2021 00H,0
09/22/2021 23H,0
09/22/2021 22H,0
09/22/2021 21H,0
09/22/2021 20H,0
09/22/2021 19H,0
09/22/2021 18H,0
09/22/2021 17H,0
09/22/2021 16H,0
09/22/2021 15H,0
09/22/2021 14H,0
09/22/2021 13H,-1
09/22/2021 12H,0
09/22/2021 11H,-1
09/22/2021 10H,0
09/22/2021 09H,0
09/22/2021 08H,-1
09/22/2021 07H,-1
09/22/2021 06H,-1
09/22/2021 05H,-1
09/22/2021 04H,-3
09/22/2021 03H,0
09/22/2021 02H,0
09/22/2021 01H,0
09/22/2021 00H,0
09/21/2021 23H,0
09/21/2021 22H,0
09/21/2021 21H,0
09/21/2021 20H,0
09/21/2021 19H,0
09/21/2021 18H,0
09/21/2021 17H,0
09/21/2021 16H,0
09/21/2021 15H,0
09/21/2021 14H,0
09/21/2021 13H,-1
09/21/2021 12H,0
09/21/2021 11H,0
09/21/2021 10H,0
09/21/2021 09H,0
09/21/2021 08H,0
09/21/2021 07H,0
09/21/2021 06H,0
09/21/2021 05H,0
09/21/2021 04H,0
09/21/2021 03H,0
09/21/2021 02H,0
09/21/2021 01H,0
09/21/2021 00H,0
09/20/2021 23H,0
09/20/2021 22H,0
09/20/2021 21H,0
09/20/2021 20H,0
09/20/2021 19H,0
09/20/2021 18H,0
09/20/2021 17H,0
09/20/2021 16H,0
09/20/2021 15H,0
09/20/2021 14H,0
09/20/2021 13H,0
09/20/2021 12H,0
09/20/2021 11H,0
09/20/2021 10H,-1
09/20/2021 09H,0
09/20/2021 08H,0
09/20/2021 07H,-1
09/20/2021 06H,-1
09/20/2021 05H,-1
09/20/2021 04H,0
09/20/2021 03H,0
09/20/2021 02H,0
09/20/2021 01H,-1
09/20/2021 00H,0
09/19/2021 23H,0
09/19/2021 22H,0
09/19/2021 21H,0
09/19/2021 20H,0
09/19/2021 19H,0
09/19/2021 18H,0
09/19/2021 17H,0
09/19/2021 16H,0
09/19/2021 15H,0
09/19/2021 14H,0
09/19/2021 13H,-1
09/19/2021 12H,0
09/19/2021 11H,0
09/19/2021 10H,0
09/19/2021 09H,-1
09/19/2021 08H,0
09/19/2021 07H,0
09/19/2021 06H,0
09/19/2021 05H,-3
09/19/2021 04H,0
09/19/2021 03H,0
09/19/2021 02H,0
09/19/2021 01H,0
09/19/2021 00H,0
09/18/2021 23H,0
09/18/2021 22H,0
09/18/2021 21H,0
09/18/2021 20H,0
09/18/2021 19H,0
09/18/2021 18H,0
09/18/2021 17H,0
09/18/2021 16H,0
09/18/2021 15H,0
09/18/2021 14H,0
09/18/2021 13H,0
09/18/2021 12H,0
09/18/2021 11H,0
09/18/2021 10H,0
09/18/2021 09H,-1
09/18/2021 08H,-2
09/18/2021 07H,-1
09/18/2021 06H,0
09/18/2021 05H,0
09/18/2021 04H,0
09/18/2021 03H,0
09/18/2021 02H,0
09/18/2021 01H,0
09/18/2021 00H,0
09/17/2021 23H,0
09/17/2021 22H,0
09/17/2021 21H,0
09/17/2021 20H,0
09/17/2021 19H,0
09/17/2021 18H,0
09/17/2021 17H,-1
09/17/2021 16H,0
09/17/2021 15H,0
09/17/2021 14H,0
09/17/2021 13H,0
09/17/2021 12H,0
09/17/2021 11H,0
09/17/2021 10H,0
09/17/2021 09H,0
09/17/2021 08H,-1
09/17/2021 07H,-1
09/17/2021 06H,-2
09/17/2021 05H,0
09/17/2021 04H,0
09/17/2021 03H,0
09/17/2021 02H,0
09/17/2021 01H,0
09/17/2021 00H,0
09/16/2021 23H,0
09/16/2021 22H,0
09/16/2021 21H,0
09/16/2021 20H,0
09/16/2021 19H,0
09/16/2021 18H,0
09/16/2021 17H,0
09/16/2021 16H,0
09/16/2021 15H,0
09/16/2021 14H,0
09/16/2021 13H,0
09/16/2021 12H,0
09/16/2021 11H,0
09/16/2021 10H,0
09/16/2021 09H,0
09/16/2021 08H,0
09/16/2021 07H,-2
09/16/2021 06H,-2
09/16/2021 05H,-1
09/16/2021 04H,0
09/16/2021 03H,-1
09/16/2021 02H,0
09/16/2021 01H,0
09/16/2021 00H,0
09/15/2021 23H,0
09/15/2021 22H,0
09/15/2021 21H,12
09/15/2021 20H,0
09/15/2021 19H,0
09/15/2021 18H,12
09/15/2021 17H,5
09/15/2021 16H,0
09/15/2021 15H,0
09/15/2021 14H,0
09/15/2021 13H,0
09/15/2021 12H,0
09/15/2021 11H,0
09/15/2021 10H,0
09/15/2021 09H,0
09/15/2021 08H,0
09/15/2021 07H,-2
09/15/2021 06H,-2
09/15/2021 05H,-1
09/15/2021 04H,0
09/15/2021 03H,-1
09/15/2021 02H,0
09/15/2021 01H,0
09/15/2021 00H,0
09/14/2021 23H,0
09/14/2021 22H,0
09/14/2021 21H,2
09/14/2021 20H,15
09/14/2021 19H,0
09/14/2021 18H,0
09/14/2021 17H,0
09/14/2021 16H,0
09/14/2021 15H,0
09/14/2021 14H,0
09/14/2021 13H,0
09/14/2021 12H,0
09/14/2021 11H,0
09/14/2021 10H,0
09/14/2021 09H,0
09/14/2021 08H,0
09/14/2021 07H,0
09/14/2021 06H,0
09/14/2021 05H,-3
09/14/2021 04H,-1
09/14/2021 03H,0
09/14/2021 02H,0
09/14/2021 01H,0
09/14/2021 00H,0
09/13/2021 23H,-1
09/13/2021 22H,0
09/13/2021 21H,-1
09/13/2021 20H,0
09/13/2021 19H,-1
09/13/2021 18H,18
09/13/2021 17H,17
09/13/2021 16H,0
09/13/2021 15H,-1
09/13/2021 14H,0
09/13/2021 13H,-1
09/13/2021 12H,-3
09/13/2021 11H,-1
09/13/2021 10H,0
09/13/2021 09H,-1
09/13/2021 08H,-1
09/13/2021 07H,-1
09/13/2021 06H,0
09/13/2021 05H,-1
09/13/2021 04H,0
09/13/2021 03H,0
09/13/2021 02H,0
09/13/2021 01H,0
09/13/2021 00H,0
09/12/2021 23H,0
09/12/2021 22H,-1
09/12/2021 21H,0
09/12/2021 20H,0
09/12/2021 19H,0
09/12/2021 18H,0
09/12/2021 17H,0
09/12/2021 16H,0
09/12/2021 15H,0
09/12/2021 14H,-1
09/12/2021 13H,0
09/12/2021 12H,0
09/12/2021 11H,0
09/12/2021 10H,-1
09/12/2021 09H,0
09/12/2021 08H,0
09/12/2021 07H,0
09/12/2021 06H,-1
09/12/2021 05H,-1
09/12/2021 04H,0
09/12/2021 03H,0
09/12/2021 02H,0
09/12/2021 01H,0
09/12/2021 00H,0
09/11/2021 23H,0
09/11/2021 22H,0
09/11/2021 21H,0
09/11/2021 20H,0
09/11/2021 19H,0
09/11/2021 18H,0
09/11/2021 17H,0
09/11/2021 16H,0
09/11/2021 15H,0
09/11/2021 14H,0
09/11/2021 13H,0
09/11/2021 12H,0
09/11/2021 11H,0
09/11/2021 10H,0
09/11/2021 09H,0
09/11/2021 08H,0
09/11/2021 07H,0
09/11/2021 06H,0
09/11/2021 05H,-3
09/11/2021 04H,-1
09/11/2021 03H,-1
09/11/2021 02H,0
09/11/2021 01H,0
09/11/2021 00H,0
09/10/2021 23H,0
09/10/2021 22H,0
09/10/2021 21H,0
09/10/2021 20H,0
09/10/2021 19H,0
09/10/2021 18H,0
09/10/2021 17H,0
09/10/2021 16H,0
09/10/2021 15H,0
09/10/2021 14H,0
09/10/2021 13H,0
09/10/2021 12H,0
09/10/2021 11H,-1
09/10/2021 10H,0
09/10/2021 09H,0
09/10/2021 08H,0
09/10/2021 07H,-1
09/10/2021 06H,-1
09/10/2021 05H,-1
09/10/2021 04H,0
09/10/2021 03H,0
09/10/2021 02H,0
09/10/2021 01H,-1
09/10/2021 00H,0
09/9/2021 23H,0
09/9/2021 22H,0
09/9/2021 21H,0
09/9/2021 20H,0
09/9/2021 19H,0
09/9/2021 18H,0
09/9/2021 17H,0
09/9/2021 16H,0
09/9/2021 15H,0
09/9/2021 14H,0
09/9/2021 13H,0
09/9/2021 12H,0
09/9/2021 11H,0
09/9/2021 10H,0
09/9/2021 09H,0
09/9/2021 08H,0
09/9/2021 07H,0
09/9/2021 06H,0
09/9/2021 05H,-1
09/9/2021 04H,0
09/9/2021 03H,0
09/9/2021 02H,0
09/9/2021 01H,0
09/9/2021 00H,0
09/8/2021 23H,-1
09/8/2021 22H,0
09/8/2021 21H,0
09/8/2021 20H,0
09/8/2021 19H,0
09/8/2021 18H,0
09/8/2021 17H,0
09/8/2021 16H,0
09/8/2021 15H,0
09/8/2021 14H,0
09/8/2021 13H,0
09/8/2021 12H,-1
09/8/2021 11H,0
09/8/2021 10H,0
09/8/2021 09H,0
09/8/2021 08H,0
09/8/2021 07H,0
09/8/2021 06H,0
09/8/2021 05H,-1
09/8/2021 04H,-1
09/8/2021 03H,0
09/8/2021 02H,0
09/8/2021 01H,0
09/8/2021 00H,0
09/7/2021 23H,0
09/7/2021 22H,0
09/7/2021 21H,-1
09/7/2021 20H,0
09/7/2021 19H,0
09/7/2021 18H,0
09/7/2021 17H,0
09/7/2021 16H,0
09/7/2021 15H,0
09/7/2021 14H,0
09/7/2021 13H,0
09/7/2021 12H,0
09/7/2021 11H,0
09/7/2021 10H,0
09/7/2021 09H,0
09/7/2021 08H,0
09/7/2021 07H,0
09/7/2021 06H,-3
09/7/2021 05H,0
09/7/2021 04H,0
09/7/2021 03H,0
09/7/2021 02H,0
09/7/2021 01H,0
09/7/2021 00H,0
09/6/2021 23H,0
09/6/2021 22H,-1
09/6/2021 21H,0
09/6/2021 20H,-1
09/6/2021 19H,-1
09/6/2021 18H,0
09/6/2021 17H,0
09/6/2021 16H,0
09/6/2021 15H,0
09/6/2021 14H,0
09/6/2021 13H,0
09/6/2021 12H,-1
09/6/2021 11H,0
09/6/2021 10H,0
09/6/2021 09H,0
09/6/2021 08H,0
09/6/2021 07H,0
09/6/2021 06H,0
09/6/2021 05H,-1
09/6/2021 04H,0
09/6/2021 03H,0
09/6/2021 02H,0
09/6/2021 01H,0
09/6/2021 00H,0
09/5/2021 23H,0
09/5/2021 22H,0
09/5/2021 21H,0
09/5/2021 20H,-1
09/5/2021 19H,0
09/5/2021 18H,0
09/5/2021 17H,-1
09/5/2021 16H,0
09/5/2021 15H,-1
09/5/2021 14H,-1
09/5/2021 13H,-1
09/5/2021 12H,0
09/5/2021 11H,0
09/5/2021 10H,0
09/5/2021 09H,0
09/5/2021 08H,0
09/5/2021 07H,0
09/5/2021 06H,0
09/5/2021 05H,0
09/5/2021 04H,0
09/5/2021 03H,0
09/5/2021 02H,0
09/5/2021 01H,0
09/5/2021 00H,0
09/4/2021 23H,0
09/4/2021 22H,0
09/4/2021 21H,0
09/4/2021 20H,0
09/4/2021 19H,0
09/4/2021 18H,0
09/4/2021 17H,0
09/4/2021 16H,0
09/4/2021 15H,-1
09/4/2021 14H,0
09/4/2021 13H,0
09/4/2021 12H,0
09/4/2021 11H,0
09/4/2021 10H,-1
09/4/2021 09H,0
09/4/2021 08H,-1
09/4/2021 07H,0
09/4/2021 06H,-1
09/4/2021 05H,0
09/4/2021 04H,0
09/4/2021 03H,0
09/4/2021 02H,0
09/4/2021 01H,0
09/4/2021 00H,0
09/3/2021 23H,0
09/3/2021 22H,0
09/3/2021 21H,0
09/3/2021 20H,0
09/3/2021 19H,0
09/3/2021 18H,0
09/3/2021 17H,0
09/3/2021 16H,0
09/3/2021 15H,0
09/3/2021 14H,0
09/3/2021 13H,-1
09/3/2021 12H,0
09/3/2021 11H,-1
09/3/2021 10H,0
09/3/2021 09H,0
09/3/2021 08H,0
09/3/2021 07H,0
09/3/2021 06H,0
09/3/2021 05H,0
09/3/2021 04H,0
09/3/2021 03H,0
09/3/2021 02H,0
09/3/2021 01H,0
09/3/2021 00H,0
09/2/2021 23H,0
09/2/2021 22H,0
09/2/2021 21H,0
09/2/2021 20H,0
09/2/2021 19H,-1
09/2/2021 18H,0
09/2/2021 17H,0
09/2/2021 16H,0
09/2/2021 15H,0
09/2/2021 14H,0
09/2/2021 13H,0
09/2/2021 12H,0
09/2/2021 11H,0
09/2/2021 10H,0
09/2/2021 09H,-1
09/2/2021 08H,0
09/2/2021 07H,-1
09/2/2021 06H,0
09/2/2021 05H,0
09/2/2021 04H,0
09/2/2021 03H,0
09/2/2021 02H,0
09/2/2021 01H,0
09/2/2021 00H,0
09/1/2021 23H,0
09/1/2021 22H,0
09/1/2021 21H,0
09/1/2021 20H,0
09/1/2021 19H,0
09/1/2021 18H,0
09/1/2021 17H,0
09/1/2021 16H,0
09/1/2021 15H,0
09/1/2021 14H,0
09/1/2021 13H,0
09/1/2021 12H,0
09/1/2021 11H,0
09/1/2021 10H,0
09/1/2021 09H,-1
09/1/2021 08H,-1
09/1/2021 07H,-2
09/1/2021 06H,-1
09/1/2021 05H,-1
09/1/2021 04H,0
09/1/2021 03H,0
09/1/2021 02H,-1
09/1/2021 01H,0
09/1/2021 00H,0
08/31/2021 23H,0
08/31/2021 22H,0
08/31/2021 21H,0
08/31/2021 20H,0
08/31/2021 19H,0
08/31/2021 18H,0
08/31/2021 17H,0
08/31/2021 16H,0
08/31/2021 15H,0
08/31/2021 14H,0
08/31/2021 13H,0
08/31/2021 12H,0
08/31/2021 11H,0
08/31/2021 10H,0
08/31/2021 09H,-1
08/31/2021 08H,-1
08/31/2021 07H,-2
08/31/2021 06H,-4
08/31/2021 05H,-1
08/31/2021 04H,0
08/31/2021 03H,0
08/31/2021 02H,0
08/31/2021 01H,0
08/31/2021 00H,0
08/30/2021 23H,0
08/30/2021 22H,0
08/30/2021 21H,0
08/30/2021 20H,0
08/30/2021 19H,0
08/30/2021 18H,0
08/30/2021 17H,0
08/30/2021 16H,0
08/30/2021 15H,0
08/30/2021 14H,0
08/30/2021 13H,0
08/30/2021 12H,0
08/30/2021 11H,0
08/30/2021 10H,0
08/30/2021 09H,0
08/30/2021 08H,-1
08/30/2021 07H,-1
08/30/2021 06H,-1
08/30/2021 05H,-1
08/30/2021 04H,-1
08/30/2021 03H,0
08/30/2021 02H,0
08/30/2021 01H,0
08/30/2021 00H,0
08/29/2021 23H,0
08/29/2021 22H,0
08/29/2021 21H,0
08/29/2021 20H,0
08/29/2021 19H,-1
08/29/2021 18H,0
08/29/2021 17H,0
08/29/2021 16H,-3
08/29/2021 15H,0
08/29/2021 14H,0
08/29/2021 13H,0
08/29/2021 12H,-1
08/29/2021 11H,0
08/29/2021 10H,0
08/29/2021 09H,0
08/29/2021 08H,0
08/29/2021 07H,0
08/29/2021 06H,0
08/29/2021 05H,0
08/29/2021 04H,0
08/29/2021 03H,0
08/29/2021 02H,0
08/29/2021 01H,-1
08/29/2021 00H,0
08/28/2021 23H,0
08/28/2021 22H,0
08/28/2021 21H,149
08/28/2021 20H,151
08/28/2021 19H,150
08/28/2021 18H,151
08/28/2021 17H,153
08/28/2021 16H,154
08/28/2021 15H,153
08/28/2021 14H,291
08/28/2021 13H,301
08/28/2021 12H,306
08/28/2021 11H,303
08/28/2021 10H,295
08/28/2021 09H,278
08/28/2021 08H,280
08/28/2021 07H,282
08/28/2021 06H,291
08/28/2021 05H,0
08/28/2021 04H,0
08/28/2021 03H,0
08/28/2021 02H,0
08/28/2021 01H,0
08/28/2021 00H,0
08/27/2021 23H,-1
08/27/2021 22H,0
08/27/2021 21H,149
08/27/2021 20H,151
08/27/2021 19H,150
08/27/2021 18H,151
08/27/2021 17H,153
08/27/2021 16H,154
08/27/2021 15H,190
08/27/2021 14H,291
08/27/2021 13H,301
08/27/2021 12H,305
08/27/2021 11H,303
08/27/2021 10H,295
08/27/2021 09H,278
08/27/2021 08H,284
08/27/2021 07H,282
08/27/2021 06H,291
08/27/2021 05H,287
08/27/2021 04H,288
08/27/2021 03H,297
08/27/2021 02H,300
08/27/2021 01H,299
08/27/2021 00H,280
08/26/2021 23H,277
08/26/2021 22H,289
08/26/2021 21H,305
08/26/2021 20H,298
08/26/2021 19H,293
08/26/2021 18H,297
08/26/2021 17H,296
08/26/2021 16H,278
08/26/2021 15H,200
08/26/2021 14H,197
08/26/2021 13H,197
08/26/2021 12H,195
08/26/2021 11H,165
08/26/2021 10H,138
08/26/2021 09H,138
08/26/2021 08H,138
08/26/2021 07H,137
08/26/2021 06H,134
08/26/2021 05H,140
08/26/2021 04H,137
08/26/2021 03H,138
08/26/2021 02H,138
08/26/2021 01H,137
08/26/2021 00H,138
08/25/2021 23H,138
08/25/2021 22H,138
08/25/2021 21H,137
08/25/2021 20H,140
08/25/2021 19H,135
08/25/2021 18H,138
08/25/2021 17H,288
08/25/2021 16H,299
08/25/2021 15H,272
08/25/2021 14H,249
08/25/2021 13H,186
08/25/2021 12H,257
08/25/2021 11H,220
08/25/2021 10H,194
08/25/2021 09H,197
08/25/2021 08H,194
08/25/2021 07H,196
08/25/2021 06H,196
08/25/2021 05H,192
08/25/2021 04H,196
08/25/2021 03H,196
08/25/2021 02H,196
08/25/2021 01H,196
08/25/2021 00H,197
08/24/2021 23H,198
08/24/2021 22H,198
08/24/2021 21H,198
08/24/2021 20H,233
08/24/2021 19H,236
08/24/2021 18H,83
08/24/2021 17H,11
08/24/2021 16H,0
08/24/2021 15H,0
08/24/2021 14H,0
08/24/2021 13H,0
08/24/2021 12H,0
08/24/2021 11H,0
08/24/2021 10H,0
08/24/2021 09H,0
08/24/2021 08H,-1
08/24/2021 07H,-2
08/24/2021 06H,-2
08/24/2021 05H,-1
08/24/2021 04H,0
08/24/2021 03H,0
08/24/2021 02H,0
08/24/2021 01H,0
08/24/2021 00H,0
08/23/2021 23H,0
08/23/2021 22H,0
08/23/2021 21H,0
08/23/2021 20H,0
08/23/2021 19H,11
08/23/2021 18H,3
08/23/2021 17H,0
08/23/2021 16H,0
08/23/2021 15H,-1
08/23/2021 14H,0
08/23/2021 13H,0
08/23/2021 12H,0
08/23/2021 11H,0
08/23/2021 10H,0
08/23/2021 09H,0
08/23/2021 08H,-1
08/23/2021 07H,-1
08/23/2021 06H,-1
08/23/2021 05H,-1
08/23/2021 04H,0
08/23/2021 03H,0
08/23/2021 02H,0
08/23/2021 01H,0
08/23/2021 00H,0
08/22/2021 23H,0
08/22/2021 22H,-1
08/22/2021 21H,0
08/22/2021 20H,0
08/22/2021 19H,0
08/22/2021 18H,0
08/22/2021 17H,0
08/22/2021 16H,0
08/22/2021 15H,0
08/22/2021 14H,-1
08/22/2021 13H,0
08/22/2021 12H,0
08/22/2021 11H,0
08/22/2021 10H,0
08/22/2021 09H,0
08/22/2021 08H,-1
08/22/2021 07H,-1
08/22/2021 06H,-1
08/22/2021 05H,-1
08/22/2021 04H,0
08/22/2021 03H,0
08/22/2021 02H,0
08/22/2021 01H,0
08/22/2021 00H,0
08/21/2021 23H,0
08/21/2021 22H,0
08/21/2021 21H,0
08/21/2021 20H,0
08/21/2021 19H,0
08/21/2021 18H,0
08/21/2021 17H,0
08/21/2021 16H,0
08/21/2021 15H,0
08/21/2021 14H,0
08/21/2021 13H,0
08/21/2021 12H,0
08/21/2021 11H,-1
08/21/2021 10H,0
08/21/2021 09H,0
08/21/2021 08H,-1
08/21/2021 07H,-1
08/21/2021 06H,-1
08/21/2021 05H,-1
08/21/2021 04H,0
08/21/2021 03H,0
08/21/2021 02H,-1
08/21/2021 01H,0
08/21/2021 00H,0
08/20/2021 23H,0
08/20/2021 22H,0
08/20/2021 21H,0
08/20/2021 20H,0
08/20/2021 19H,0
08/20/2021 18H,0
08/20/2021 17H,0
08/20/2021 16H,0
08/20/2021 15H,-1
08/20/2021 14H,-2
08/20/2021 13H,-1
08/20/2021 12H,-1
08/20/2021 11H,0
08/20/2021 10H,0
08/20/2021 09H,-1
08/20/2021 08H,0
08/20/2021 07H,-1
08/20/2021 06H,-1
08/20/2021 05H,-1
08/20/2021 04H,0
08/20/2021 03H,0
08/20/2021 02H,0
08/20/2021 01H,0
08/20/2021 00H,0
08/19/2021 23H,0
08/19/2021 22H,0
08/19/2021 21H,0
08/19/2021 20H,0
08/19/2021 19H,0
08/19/2021 18H,0
08/19/2021 17H,0
08/19/2021 16H,0
08/19/2021 15H,10
08/19/2021 14H,1
08/19/2021 13H,0
08/19/2021 12H,0
08/19/2021 11H,0
08/19/2021 10H,0
08/19/2021 09H,0
08/19/2021 08H,-1
08/19/2021 07H,0
08/19/2021 06H,0
08/19/2021 05H,-6
08/19/2021 04H,0
08/19/2021 03H,0
08/19/2021 02H,0
08/19/2021 01H,0
08/19/2021 00H,48
08/18/2021 23H,164
08/18/2021 22H,161
08/18/2021 21H,4
08/18/2021 20H,0
08/18/2021 19H,0
08/18/2021 18H,0
08/18/2021 17H,0
08/18/2021 16H,-3
08/18/2021 15H,0
08/18/2021 14H,0
08/18/2021 13H,0
08/18/2021 12H,0
08/18/2021 11H,0
08/18/2021 10H,0
08/18/2021 09H,-1
08/18/2021 08H,0
08/18/2021 07H,-1
08/18/2021 06H,0
08/18/2021 05H,0
08/18/2021 04H,0
08/18/2021 03H,0
08/18/2021 02H,0
08/18/2021 01H,0
08/18/2021 00H,0
08/17/2021 23H,0
08/17/2021 22H,0
08/17/2021 21H,0
08/17/2021 20H,0
08/17/2021 19H,0
08/17/2021 18H,0
08/17/2021 17H,0
08/17/2021 16H,0
08/17/2021 15H,0
08/17/2021 14H,0
08/17/2021 13H,0
08/17/2021 12H,0
08/17/2021 11H,0
08/17/2021 10H,0
08/17/2021 09H,0
08/17/2021 08H,0
08/17/2021 07H,-1
08/17/2021 06H,-4
08/17/2021 05H,-1
08/17/2021 04H,0
08/17/2021 03H,0
08/17/2021 02H,0
08/17/2021 01H,0
08/17/2021 00H,-1
08/16/2021 23H,0
08/16/2021 22H,0
08/16/2021 21H,0
08/16/2021 20H,0
08/16/2021 19H,0
08/16/2021 18H,0
08/16/2021 17H,0
08/16/2021 16H,0
08/16/2021 15H,0
08/16/2021 14H,0
08/16/2021 13H,0
08/16/2021 12H,0
