Net generation from other for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.OTH.H
19:20:33 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.OTH.H megawatthours
12/14/2020 09H,386
12/14/2020 08H,376
12/14/2020 07H,393
12/14/2020 06H,396
12/14/2020 05H,397
12/14/2020 04H,392
12/14/2020 03H,392
12/14/2020 02H,401
12/14/2020 01H,400
12/14/2020 00H,397
12/13/2020 23H,398
12/13/2020 22H,398
12/13/2020 21H,398
12/13/2020 20H,395
12/13/2020 19H,402
12/13/2020 18H,398
12/13/2020 17H,389
12/13/2020 16H,388
12/13/2020 15H,396
12/13/2020 14H,399
12/13/2020 13H,394
12/13/2020 12H,391
12/13/2020 11H,393
12/13/2020 10H,394
12/13/2020 09H,392
12/13/2020 08H,394
12/13/2020 07H,398
12/13/2020 06H,393
12/13/2020 05H,396
12/13/2020 04H,399
12/13/2020 03H,399
12/13/2020 02H,400
12/13/2020 01H,406
12/13/2020 00H,404
12/12/2020 23H,409
12/12/2020 22H,411
12/12/2020 21H,405
12/12/2020 20H,407
12/12/2020 19H,404
12/12/2020 18H,401
12/12/2020 17H,400
12/12/2020 16H,403
12/12/2020 15H,405
12/12/2020 14H,402
12/12/2020 13H,399
12/12/2020 12H,403
12/12/2020 11H,400
12/12/2020 10H,394
12/12/2020 09H,396
12/12/2020 08H,392
12/12/2020 07H,391
12/12/2020 06H,386
12/12/2020 05H,393
12/12/2020 04H,396
12/12/2020 03H,398
12/12/2020 02H,397
12/12/2020 01H,395
12/12/2020 00H,400
12/11/2020 23H,392
12/11/2020 22H,373
12/11/2020 21H,350
12/11/2020 20H,334
12/11/2020 19H,359
12/11/2020 18H,365
12/11/2020 17H,364
12/11/2020 16H,357
12/11/2020 15H,349
12/11/2020 14H,340
12/11/2020 13H,342
12/11/2020 12H,344
12/11/2020 11H,342
12/11/2020 10H,339
12/11/2020 09H,336
12/11/2020 08H,335
12/11/2020 07H,338
12/11/2020 06H,339
12/11/2020 05H,336
12/11/2020 04H,333
12/11/2020 03H,333
12/11/2020 02H,330
12/11/2020 01H,333
12/11/2020 00H,334
12/10/2020 23H,326
12/10/2020 22H,297
12/10/2020 21H,273
12/10/2020 20H,272
12/10/2020 19H,324
12/10/2020 18H,380
12/10/2020 17H,379
12/10/2020 16H,379
12/10/2020 15H,384
12/10/2020 14H,386
12/10/2020 13H,389
12/10/2020 12H,381
12/10/2020 11H,377
12/10/2020 10H,382
12/10/2020 09H,378
12/10/2020 08H,380
12/10/2020 07H,375
12/10/2020 06H,381
12/10/2020 05H,385
12/10/2020 04H,393
12/10/2020 03H,381
12/10/2020 02H,380
12/10/2020 01H,379
12/10/2020 00H,387
12/9/2020 23H,380
12/9/2020 22H,377
12/9/2020 21H,390
12/9/2020 20H,390
12/9/2020 19H,384
12/9/2020 18H,370
12/9/2020 17H,374
12/9/2020 16H,373
12/9/2020 15H,369
12/9/2020 14H,374
12/9/2020 13H,373
12/9/2020 12H,377
12/9/2020 11H,378
12/9/2020 10H,378
12/9/2020 09H,372
12/9/2020 08H,374
12/9/2020 07H,373
12/9/2020 06H,373
12/9/2020 05H,377
12/9/2020 04H,384
12/9/2020 03H,381
12/9/2020 02H,381
12/9/2020 01H,380
12/9/2020 00H,383
12/8/2020 23H,379
12/8/2020 22H,370
12/8/2020 21H,362
12/8/2020 20H,356
12/8/2020 19H,359
12/8/2020 18H,361
12/8/2020 17H,370
12/8/2020 16H,378
12/8/2020 15H,377
12/8/2020 14H,387
12/8/2020 13H,378
12/8/2020 12H,376
12/8/2020 11H,358
12/8/2020 10H,344
12/8/2020 09H,330
12/8/2020 08H,329
12/8/2020 07H,327
12/8/2020 06H,326
12/8/2020 05H,333
12/8/2020 04H,337
12/8/2020 03H,337
12/8/2020 02H,333
12/8/2020 01H,334
12/8/2020 00H,330
12/7/2020 23H,331
12/7/2020 22H,329
12/7/2020 21H,325
12/7/2020 20H,330
12/7/2020 19H,330
12/7/2020 18H,334
12/7/2020 17H,325
12/7/2020 16H,322
12/7/2020 15H,327
12/7/2020 14H,331
12/7/2020 13H,333
12/7/2020 12H,332
12/7/2020 11H,334
12/7/2020 10H,334
12/7/2020 09H,338
12/7/2020 08H,332
12/7/2020 07H,329
12/7/2020 06H,333
12/7/2020 05H,334
12/7/2020 04H,337
12/7/2020 03H,333
12/7/2020 02H,330
12/7/2020 01H,330
12/7/2020 00H,316
12/6/2020 23H,302
12/6/2020 22H,294
12/6/2020 21H,304
12/6/2020 20H,330
12/6/2020 19H,327
12/6/2020 18H,319
12/6/2020 17H,336
12/6/2020 16H,334
12/6/2020 15H,322
12/6/2020 14H,326
12/6/2020 13H,325
12/6/2020 12H,328
12/6/2020 11H,324
12/6/2020 10H,332
12/6/2020 09H,329
12/6/2020 08H,326
12/6/2020 07H,325
12/6/2020 06H,317
12/6/2020 05H,301
12/6/2020 04H,319
12/6/2020 03H,314
12/6/2020 02H,298
12/6/2020 01H,303
12/6/2020 00H,324
12/5/2020 23H,328
12/5/2020 22H,327
12/5/2020 21H,325
12/5/2020 20H,309
12/5/2020 19H,321
12/5/2020 18H,330
12/5/2020 17H,319
12/5/2020 16H,310
12/5/2020 15H,289
12/5/2020 14H,296
12/5/2020 13H,332
12/5/2020 12H,337
12/5/2020 11H,334
12/5/2020 10H,335
12/5/2020 09H,335
12/5/2020 08H,338
12/5/2020 07H,334
12/5/2020 06H,332
12/5/2020 05H,329
12/5/2020 04H,327
12/5/2020 03H,326
12/5/2020 02H,326
12/5/2020 01H,332
12/5/2020 00H,330
12/4/2020 23H,331
12/4/2020 22H,324
12/4/2020 21H,331
12/4/2020 20H,333
12/4/2020 19H,330
12/4/2020 18H,323
12/4/2020 17H,331
12/4/2020 16H,318
12/4/2020 15H,314
12/4/2020 14H,321
12/4/2020 13H,329
12/4/2020 12H,330
12/4/2020 11H,309
12/4/2020 10H,302
12/4/2020 09H,303
12/4/2020 08H,296
12/4/2020 07H,310
12/4/2020 06H,309
12/4/2020 05H,315
12/4/2020 04H,314
12/4/2020 03H,313
12/4/2020 02H,316
12/4/2020 01H,321
12/4/2020 00H,316
12/3/2020 23H,315
12/3/2020 22H,304
12/3/2020 21H,300
12/3/2020 20H,301
12/3/2020 19H,298
12/3/2020 18H,296
12/3/2020 17H,306
12/3/2020 16H,306
12/3/2020 15H,274
12/3/2020 14H,266
12/3/2020 13H,270
12/3/2020 12H,298
12/3/2020 11H,304
12/3/2020 10H,306
12/3/2020 09H,310
12/3/2020 08H,307
12/3/2020 07H,309
12/3/2020 06H,310
12/3/2020 05H,326
12/3/2020 04H,333
12/3/2020 03H,335
12/3/2020 02H,336
12/3/2020 01H,341
12/3/2020 00H,347
12/2/2020 23H,337
12/2/2020 22H,321
12/2/2020 21H,312
12/2/2020 20H,312
12/2/2020 19H,316
12/2/2020 18H,314
12/2/2020 17H,313
12/2/2020 16H,310
12/2/2020 15H,281
12/2/2020 14H,269
12/2/2020 13H,270
12/2/2020 12H,288
12/2/2020 11H,303
12/2/2020 10H,302
12/2/2020 09H,301
12/2/2020 08H,300
12/2/2020 07H,302
12/2/2020 06H,304
12/2/2020 05H,306
12/2/2020 04H,306
12/2/2020 03H,308
12/2/2020 02H,309
12/2/2020 01H,307
12/2/2020 00H,309
12/1/2020 23H,308
12/1/2020 22H,306
12/1/2020 21H,307
12/1/2020 20H,308
12/1/2020 19H,308
12/1/2020 18H,333
12/1/2020 17H,335
12/1/2020 16H,329
12/1/2020 15H,320
12/1/2020 14H,324
12/1/2020 13H,324
12/1/2020 12H,321
12/1/2020 11H,322
12/1/2020 10H,322
12/1/2020 09H,325
12/1/2020 08H,322
12/1/2020 07H,328
12/1/2020 06H,358
12/1/2020 05H,357
12/1/2020 04H,356
12/1/2020 03H,361
12/1/2020 02H,364
12/1/2020 01H,362
12/1/2020 00H,356
11/30/2020 23H,360
11/30/2020 22H,363
11/30/2020 21H,355
11/30/2020 20H,337
11/30/2020 19H,343
11/30/2020 18H,352
11/30/2020 17H,355
11/30/2020 16H,357
11/30/2020 15H,373
11/30/2020 14H,373
11/30/2020 13H,367
11/30/2020 12H,358
11/30/2020 11H,353
11/30/2020 10H,351
11/30/2020 09H,344
11/30/2020 08H,348
11/30/2020 07H,349
11/30/2020 06H,350
11/30/2020 05H,348
11/30/2020 04H,347
11/30/2020 03H,348
11/30/2020 02H,346
11/30/2020 01H,348
11/30/2020 00H,350
11/29/2020 23H,355
11/29/2020 22H,356
11/29/2020 21H,351
11/29/2020 20H,355
11/29/2020 19H,361
11/29/2020 18H,342
11/29/2020 17H,343
11/29/2020 16H,329
11/29/2020 15H,329
11/29/2020 14H,333
11/29/2020 13H,334
11/29/2020 12H,324
11/29/2020 11H,307
11/29/2020 10H,290
11/29/2020 09H,292
11/29/2020 08H,286
11/29/2020 07H,295
11/29/2020 06H,306
11/29/2020 05H,295
11/29/2020 04H,287
11/29/2020 03H,294
11/29/2020 02H,314
11/29/2020 01H,314
11/29/2020 00H,314
11/28/2020 23H,313
11/28/2020 22H,311
11/28/2020 21H,314
11/28/2020 20H,309
11/28/2020 19H,295
11/28/2020 18H,294
11/28/2020 17H,299
11/28/2020 16H,297
11/28/2020 15H,297
11/28/2020 14H,300
11/28/2020 13H,301
11/28/2020 12H,305
11/28/2020 11H,301
11/28/2020 10H,310
11/28/2020 09H,322
11/28/2020 08H,323
11/28/2020 07H,322
11/28/2020 06H,326
11/28/2020 05H,324
11/28/2020 04H,323
11/28/2020 03H,325
11/28/2020 02H,325
11/28/2020 01H,325
11/28/2020 00H,324
11/27/2020 23H,326
11/27/2020 22H,322
11/27/2020 21H,326
11/27/2020 20H,312
11/27/2020 19H,321
11/27/2020 18H,320
11/27/2020 17H,324
11/27/2020 16H,323
11/27/2020 15H,318
11/27/2020 14H,316
11/27/2020 13H,322
11/27/2020 12H,317
11/27/2020 11H,327
11/27/2020 10H,336
11/27/2020 09H,334
11/27/2020 08H,333
11/27/2020 07H,334
11/27/2020 06H,323
11/27/2020 05H,331
11/27/2020 04H,330
11/27/2020 03H,333
11/27/2020 02H,341
11/27/2020 01H,334
11/27/2020 00H,315
11/26/2020 23H,306
11/26/2020 22H,305
11/26/2020 21H,309
11/26/2020 20H,308
11/26/2020 19H,301
11/26/2020 18H,300
11/26/2020 17H,295
11/26/2020 16H,307
11/26/2020 15H,309
11/26/2020 14H,309
11/26/2020 13H,307
11/26/2020 12H,302
11/26/2020 11H,298
11/26/2020 10H,296
11/26/2020 09H,296
11/26/2020 08H,296
11/26/2020 07H,295
11/26/2020 06H,292
11/26/2020 05H,297
11/26/2020 04H,296
11/26/2020 03H,295
11/26/2020 02H,295
11/26/2020 01H,298
11/26/2020 00H,298
11/25/2020 23H,298
11/25/2020 22H,302
11/25/2020 21H,303
11/25/2020 20H,308
11/25/2020 19H,304
11/25/2020 18H,314
11/25/2020 17H,307
11/25/2020 16H,304
11/25/2020 15H,299
11/25/2020 14H,291
11/25/2020 13H,297
11/25/2020 12H,311
11/25/2020 11H,308
11/25/2020 10H,310
11/25/2020 09H,312
11/25/2020 08H,307
11/25/2020 07H,312
11/25/2020 06H,311
11/25/2020 05H,312
11/25/2020 04H,313
11/25/2020 03H,306
11/25/2020 02H,302
11/25/2020 01H,302
11/25/2020 00H,307
11/24/2020 23H,311
11/24/2020 22H,312
11/24/2020 21H,302
11/24/2020 20H,297
11/24/2020 19H,303
11/24/2020 18H,300
11/24/2020 17H,306
11/24/2020 16H,302
11/24/2020 15H,311
11/24/2020 14H,309
11/24/2020 13H,308
11/24/2020 12H,309
11/24/2020 11H,307
11/24/2020 10H,309
11/24/2020 09H,311
11/24/2020 08H,320
11/24/2020 07H,320
11/24/2020 06H,307
11/24/2020 05H,316
11/24/2020 04H,322
11/24/2020 03H,320
11/24/2020 02H,321
11/24/2020 01H,320
11/24/2020 00H,322
11/23/2020 23H,313
11/23/2020 22H,285
11/23/2020 21H,265
11/23/2020 20H,258
11/23/2020 19H,287
11/23/2020 18H,305
11/23/2020 17H,302
11/23/2020 16H,300
11/23/2020 15H,303
11/23/2020 14H,306
11/23/2020 13H,311
11/23/2020 12H,310
11/23/2020 11H,315
11/23/2020 10H,317
11/23/2020 09H,317
11/23/2020 08H,319
11/23/2020 07H,315
11/23/2020 06H,315
11/23/2020 05H,313
11/23/2020 04H,315
11/23/2020 03H,316
11/23/2020 02H,317
11/23/2020 01H,328
11/23/2020 00H,327
11/22/2020 23H,335
11/22/2020 22H,329
11/22/2020 21H,334
11/22/2020 20H,338
11/22/2020 19H,336
11/22/2020 18H,334
11/22/2020 17H,333
11/22/2020 16H,329
11/22/2020 15H,330
11/22/2020 14H,339
11/22/2020 13H,352
11/22/2020 12H,345
11/22/2020 11H,344
11/22/2020 10H,331
11/22/2020 09H,341
11/22/2020 08H,377
11/22/2020 07H,360
11/22/2020 06H,348
11/22/2020 05H,338
11/22/2020 04H,339
11/22/2020 03H,336
11/22/2020 02H,333
11/22/2020 01H,324
11/22/2020 00H,318
11/21/2020 23H,299
11/21/2020 22H,286
11/21/2020 21H,269
11/21/2020 20H,259
11/21/2020 19H,261
11/21/2020 18H,258
11/21/2020 17H,252
11/21/2020 16H,295
11/21/2020 15H,308
11/21/2020 14H,304
11/21/2020 13H,303
11/21/2020 12H,306
11/21/2020 11H,308
11/21/2020 10H,310
11/21/2020 09H,328
11/21/2020 08H,327
11/21/2020 07H,329
11/21/2020 06H,327
11/21/2020 05H,361
11/21/2020 04H,384
11/21/2020 03H,392
11/21/2020 02H,388
11/21/2020 01H,384
11/21/2020 00H,382
11/20/2020 23H,381
11/20/2020 22H,380
11/20/2020 21H,380
11/20/2020 20H,377
11/20/2020 19H,365
11/20/2020 18H,350
11/20/2020 17H,327
11/20/2020 16H,300
11/20/2020 15H,306
11/20/2020 14H,300
11/20/2020 13H,330
11/20/2020 12H,361
11/20/2020 11H,356
11/20/2020 10H,357
11/20/2020 09H,356
11/20/2020 08H,358
11/20/2020 07H,352
11/20/2020 06H,342
11/20/2020 05H,325
11/20/2020 04H,345
11/20/2020 03H,357
11/20/2020 02H,358
11/20/2020 01H,354
11/20/2020 00H,361
11/19/2020 23H,369
11/19/2020 22H,370
11/19/2020 21H,355
11/19/2020 20H,353
11/19/2020 19H,361
11/19/2020 18H,357
11/19/2020 17H,357
11/19/2020 16H,357
11/19/2020 15H,333
11/19/2020 14H,324
11/19/2020 13H,358
11/19/2020 12H,357
11/19/2020 11H,360
11/19/2020 10H,357
11/19/2020 09H,357
11/19/2020 08H,355
11/19/2020 07H,357
11/19/2020 06H,349
11/19/2020 05H,352
11/19/2020 04H,358
11/19/2020 03H,360
11/19/2020 02H,354
11/19/2020 01H,354
11/19/2020 00H,347
11/18/2020 23H,350
11/18/2020 22H,350
11/18/2020 21H,355
11/18/2020 20H,354
11/18/2020 19H,348
11/18/2020 18H,334
11/18/2020 17H,317
11/18/2020 16H,342
11/18/2020 15H,346
11/18/2020 14H,351
11/18/2020 13H,356
11/18/2020 12H,354
11/18/2020 11H,345
11/18/2020 10H,347
11/18/2020 09H,345
11/18/2020 08H,348
11/18/2020 07H,346
11/18/2020 06H,350
11/18/2020 05H,354
11/18/2020 04H,349
11/18/2020 03H,359
11/18/2020 02H,358
11/18/2020 01H,365
11/18/2020 00H,364
11/17/2020 23H,356
11/17/2020 22H,352
11/17/2020 21H,355
11/17/2020 20H,353
11/17/2020 19H,360
11/17/2020 18H,356
11/17/2020 17H,344
11/17/2020 16H,348
11/17/2020 15H,352
11/17/2020 14H,351
11/17/2020 13H,345
11/17/2020 12H,346
11/17/2020 11H,347
11/17/2020 10H,347
11/17/2020 09H,343
11/17/2020 08H,341
11/17/2020 07H,343
11/17/2020 06H,325
11/17/2020 05H,320
11/17/2020 04H,322
11/17/2020 03H,312
11/17/2020 02H,305
11/17/2020 01H,314
11/17/2020 00H,312
11/16/2020 23H,310
11/16/2020 22H,313
11/16/2020 21H,318
11/16/2020 20H,312
11/16/2020 19H,317
11/16/2020 18H,315
11/16/2020 17H,314
11/16/2020 16H,325
11/16/2020 15H,329
11/16/2020 14H,337
11/16/2020 13H,339
11/16/2020 12H,337
11/16/2020 11H,340
11/16/2020 10H,338
11/16/2020 09H,339
11/16/2020 08H,335
11/16/2020 07H,335
11/16/2020 06H,328
11/16/2020 05H,331
11/16/2020 04H,339
11/16/2020 03H,340
11/16/2020 02H,343
11/16/2020 01H,345
11/16/2020 00H,342
11/15/2020 23H,341
11/15/2020 22H,340
11/15/2020 21H,334
11/15/2020 20H,335
11/15/2020 19H,333
11/15/2020 18H,334
11/15/2020 17H,333
11/15/2020 16H,335
11/15/2020 15H,344
11/15/2020 14H,344
11/15/2020 13H,340
11/15/2020 12H,343
11/15/2020 11H,345
11/15/2020 10H,344
11/15/2020 09H,344
11/15/2020 08H,347
11/15/2020 07H,345
11/15/2020 06H,346
11/15/2020 05H,343
11/15/2020 04H,342
11/15/2020 03H,343
11/15/2020 02H,342
11/15/2020 01H,340
11/15/2020 00H,342
11/14/2020 23H,339
11/14/2020 22H,342
11/14/2020 21H,345
11/14/2020 20H,343
11/14/2020 19H,375
11/14/2020 18H,373
11/14/2020 17H,367
11/14/2020 16H,361
11/14/2020 15H,349
11/14/2020 14H,347
11/14/2020 13H,336
11/14/2020 12H,331
11/14/2020 11H,346
11/14/2020 10H,371
11/14/2020 09H,376
11/14/2020 08H,371
11/14/2020 07H,379
11/14/2020 06H,379
11/14/2020 05H,384
11/14/2020 04H,384
11/14/2020 03H,386
11/14/2020 02H,386
11/14/2020 01H,385
11/14/2020 00H,388
11/13/2020 23H,388
11/13/2020 22H,379
11/13/2020 21H,355
11/13/2020 20H,359
11/13/2020 19H,375
11/13/2020 18H,368
11/13/2020 17H,353
11/13/2020 16H,355
11/13/2020 15H,361
11/13/2020 14H,375
11/13/2020 13H,374
11/13/2020 12H,368
11/13/2020 11H,362
11/13/2020 10H,358
11/13/2020 09H,353
11/13/2020 08H,337
11/13/2020 07H,325
11/13/2020 06H,315
11/13/2020 05H,306
11/13/2020 04H,294
11/13/2020 03H,304
11/13/2020 02H,333
11/13/2020 01H,364
11/13/2020 00H,396
11/12/2020 23H,391
11/12/2020 22H,392
11/12/2020 21H,389
11/12/2020 20H,389
11/12/2020 19H,387
11/12/2020 18H,375
11/12/2020 17H,375
11/12/2020 16H,378
11/12/2020 15H,369
11/12/2020 14H,374
11/12/2020 13H,378
11/12/2020 12H,376
11/12/2020 11H,373
11/12/2020 10H,376
11/12/2020 09H,369
11/12/2020 08H,371
11/12/2020 07H,357
11/12/2020 06H,371
11/12/2020 05H,373
11/12/2020 04H,357
11/12/2020 03H,352
11/12/2020 02H,354
11/12/2020 01H,338
11/12/2020 00H,340
11/11/2020 23H,349
11/11/2020 22H,366
11/11/2020 21H,368
11/11/2020 20H,370
11/11/2020 19H,369
11/11/2020 18H,366
11/11/2020 17H,366
11/11/2020 16H,364
11/11/2020 15H,364
11/11/2020 14H,372
11/11/2020 13H,373
11/11/2020 12H,368
11/11/2020 11H,363
11/11/2020 10H,354
11/11/2020 09H,375
11/11/2020 08H,372
11/11/2020 07H,375
11/11/2020 06H,375
11/11/2020 05H,373
11/11/2020 04H,377
11/11/2020 03H,378
11/11/2020 02H,375
11/11/2020 01H,377
11/11/2020 00H,381
11/10/2020 23H,383
11/10/2020 22H,381
11/10/2020 21H,378
11/10/2020 20H,375
11/10/2020 19H,377
11/10/2020 18H,375
11/10/2020 17H,382
11/10/2020 16H,384
11/10/2020 15H,389
11/10/2020 14H,383
11/10/2020 13H,385
11/10/2020 12H,369
11/10/2020 11H,366
11/10/2020 10H,375
11/10/2020 09H,363
11/10/2020 08H,376
11/10/2020 07H,372
11/10/2020 06H,378
11/10/2020 05H,369
11/10/2020 04H,343
11/10/2020 03H,318
11/10/2020 02H,305
11/10/2020 01H,302
11/10/2020 00H,350
11/9/2020 23H,365
11/9/2020 22H,377
11/9/2020 21H,375
11/9/2020 20H,377
11/9/2020 19H,374
11/9/2020 18H,369
11/9/2020 17H,364
11/9/2020 16H,370
11/9/2020 15H,368
11/9/2020 14H,366
11/9/2020 13H,363
11/9/2020 12H,349
11/9/2020 11H,369
11/9/2020 10H,377
11/9/2020 09H,374
11/9/2020 08H,368
11/9/2020 07H,363
11/9/2020 06H,366
11/9/2020 05H,368
11/9/2020 04H,367
11/9/2020 03H,362
11/9/2020 02H,344
11/9/2020 01H,335
11/9/2020 00H,358
11/8/2020 23H,359
11/8/2020 22H,358
11/8/2020 21H,357
11/8/2020 20H,358
11/8/2020 19H,353
11/8/2020 18H,354
11/8/2020 17H,343
11/8/2020 16H,339
11/8/2020 15H,355
11/8/2020 14H,356
11/8/2020 13H,363
11/8/2020 12H,362
11/8/2020 11H,367
11/8/2020 10H,368
11/8/2020 09H,365
11/8/2020 08H,364
11/8/2020 07H,366
11/8/2020 06H,360
11/8/2020 05H,356
11/8/2020 04H,354
11/8/2020 03H,361
11/8/2020 02H,361
11/8/2020 01H,361
11/8/2020 00H,355
11/7/2020 23H,357
11/7/2020 22H,355
11/7/2020 21H,349
11/7/2020 20H,351
11/7/2020 19H,372
11/7/2020 18H,369
11/7/2020 17H,369
11/7/2020 16H,363
11/7/2020 15H,367
11/7/2020 14H,371
11/7/2020 13H,375
11/7/2020 12H,376
11/7/2020 11H,379
11/7/2020 10H,374
11/7/2020 09H,376
11/7/2020 08H,374
11/7/2020 07H,375
11/7/2020 06H,377
11/7/2020 05H,371
11/7/2020 04H,375
11/7/2020 03H,371
11/7/2020 02H,364
11/7/2020 01H,356
11/7/2020 00H,372
11/6/2020 23H,374
11/6/2020 22H,352
11/6/2020 21H,334
11/6/2020 20H,357
11/6/2020 19H,352
11/6/2020 18H,348
11/6/2020 17H,353
11/6/2020 16H,365
11/6/2020 15H,350
11/6/2020 14H,346
11/6/2020 13H,327
11/6/2020 12H,338
11/6/2020 11H,348
11/6/2020 10H,343
11/6/2020 09H,344
11/6/2020 08H,328
11/6/2020 07H,329
11/6/2020 06H,337
11/6/2020 05H,350
11/6/2020 04H,347
11/6/2020 03H,346
11/6/2020 02H,347
11/6/2020 01H,348
11/6/2020 00H,347
11/5/2020 23H,340
11/5/2020 22H,320
11/5/2020 21H,301
11/5/2020 20H,282
11/5/2020 19H,309
11/5/2020 18H,350
11/5/2020 17H,360
11/5/2020 16H,362
11/5/2020 15H,362
11/5/2020 14H,356
11/5/2020 13H,360
11/5/2020 12H,360
11/5/2020 11H,357
11/5/2020 10H,359
11/5/2020 09H,347
11/5/2020 08H,343
11/5/2020 07H,344
11/5/2020 06H,343
11/5/2020 05H,344
11/5/2020 04H,346
11/5/2020 03H,345
11/5/2020 02H,347
11/5/2020 01H,344
11/5/2020 00H,345
11/4/2020 23H,340
11/4/2020 22H,344
11/4/2020 21H,346
11/4/2020 20H,352
11/4/2020 19H,357
11/4/2020 18H,356
11/4/2020 17H,351
11/4/2020 16H,328
11/4/2020 15H,330
11/4/2020 14H,342
11/4/2020 13H,338
11/4/2020 12H,333
11/4/2020 11H,333
11/4/2020 10H,335
11/4/2020 09H,338
11/4/2020 08H,336
11/4/2020 07H,338
11/4/2020 06H,328
11/4/2020 05H,324
11/4/2020 04H,325
11/4/2020 03H,329
11/4/2020 02H,342
11/4/2020 01H,338
11/4/2020 00H,350
11/3/2020 23H,347
11/3/2020 22H,344
11/3/2020 21H,347
11/3/2020 20H,345
11/3/2020 19H,351
11/3/2020 18H,341
11/3/2020 17H,320
11/3/2020 16H,318
11/3/2020 15H,315
11/3/2020 14H,325
11/3/2020 13H,344
11/3/2020 12H,332
11/3/2020 11H,322
11/3/2020 10H,313
11/3/2020 09H,310
11/3/2020 08H,313
11/3/2020 07H,351
11/3/2020 06H,359
11/3/2020 05H,358
11/3/2020 04H,357
11/3/2020 03H,358
11/3/2020 02H,365
11/3/2020 01H,362
11/3/2020 00H,355
11/2/2020 23H,340
11/2/2020 22H,348
11/2/2020 21H,356
11/2/2020 20H,357
11/2/2020 19H,350
11/2/2020 18H,327
11/2/2020 17H,308
11/2/2020 16H,301
11/2/2020 15H,305
11/2/2020 14H,306
11/2/2020 13H,302
11/2/2020 12H,321
11/2/2020 11H,351
11/2/2020 10H,352
11/2/2020 09H,347
11/2/2020 08H,334
11/2/2020 07H,319
11/2/2020 06H,319
11/2/2020 05H,329
11/2/2020 04H,323
11/2/2020 03H,317
11/2/2020 02H,307
11/2/2020 01H,305
11/2/2020 00H,309
11/1/2020 23H,302
11/1/2020 22H,323
11/1/2020 21H,328
11/1/2020 20H,328
11/1/2020 19H,327
11/1/2020 18H,326
11/1/2020 17H,326
11/1/2020 16H,331
11/1/2020 15H,332
11/1/2020 14H,335
11/1/2020 13H,338
11/1/2020 12H,337
11/1/2020 11H,339
11/1/2020 10H,337
11/1/2020 09H,339
11/1/2020 08H,340
11/1/2020 07H,334
11/1/2020 06H,331
11/1/2020 05H,340
11/1/2020 04H,347
11/1/2020 03H,358
11/1/2020 02H,352
11/1/2020 01H,358
11/1/2020 00H,353
10/31/2020 23H,355
10/31/2020 22H,354
10/31/2020 21H,342
10/31/2020 20H,339
10/31/2020 19H,335
10/31/2020 18H,332
10/31/2020 17H,325
10/31/2020 16H,329
10/31/2020 15H,308
10/31/2020 14H,298
10/31/2020 13H,313
10/31/2020 12H,312
10/31/2020 11H,308
10/31/2020 10H,318
10/31/2020 09H,303
10/31/2020 08H,312
10/31/2020 07H,322
10/31/2020 06H,323
10/31/2020 05H,313
10/31/2020 04H,295
10/31/2020 03H,288
10/31/2020 02H,295
10/31/2020 01H,287
10/31/2020 00H,304
10/30/2020 23H,313
10/30/2020 22H,309
10/30/2020 21H,318
10/30/2020 20H,324
10/30/2020 19H,329
10/30/2020 18H,332
10/30/2020 17H,313
10/30/2020 16H,305
10/30/2020 15H,305
10/30/2020 14H,304
10/30/2020 13H,292
10/30/2020 12H,287
10/30/2020 11H,290
10/30/2020 10H,278
10/30/2020 09H,269
10/30/2020 08H,261
10/30/2020 07H,257
10/30/2020 06H,257
10/30/2020 05H,256
10/30/2020 04H,250
10/30/2020 03H,258
10/30/2020 02H,276
10/30/2020 01H,262
10/30/2020 00H,253
10/29/2020 23H,251
10/29/2020 22H,245
10/29/2020 21H,245
10/29/2020 20H,248
10/29/2020 19H,236
10/29/2020 18H,239
10/29/2020 17H,245
10/29/2020 16H,241
10/29/2020 15H,241
10/29/2020 14H,239
10/29/2020 13H,236
10/29/2020 12H,234
10/29/2020 11H,261
10/29/2020 10H,281
10/29/2020 09H,303
10/29/2020 08H,316
10/29/2020 07H,321
10/29/2020 06H,323
10/29/2020 05H,321
10/29/2020 04H,307
10/29/2020 03H,289
10/29/2020 02H,305
10/29/2020 01H,306
10/29/2020 00H,295
10/28/2020 23H,280
10/28/2020 22H,265
10/28/2020 21H,278
10/28/2020 20H,291
10/28/2020 19H,282
10/28/2020 18H,277
10/28/2020 17H,282
10/28/2020 16H,273
10/28/2020 15H,261
10/28/2020 14H,290
10/28/2020 13H,321
10/28/2020 12H,326
10/28/2020 11H,327
10/28/2020 10H,331
10/28/2020 09H,325
