Net generation from solar for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.SUN.H
19:22:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.SUN.H megawatthours
04/7/2021 23H,1498
04/7/2021 22H,1515
04/7/2021 21H,1521
04/7/2021 20H,1512
04/7/2021 19H,1527
04/7/2021 18H,1529
04/7/2021 17H,1517
04/7/2021 16H,1411
04/7/2021 15H,926
04/7/2021 14H,214
04/7/2021 13H,0
04/7/2021 12H,0
04/7/2021 11H,0
04/7/2021 10H,0
04/7/2021 09H,1
04/7/2021 08H,12
04/7/2021 07H,73
04/7/2021 06H,86
04/7/2021 05H,96
04/7/2021 04H,109
04/7/2021 03H,124
04/7/2021 02H,230
04/7/2021 01H,801
04/7/2021 00H,1283
04/6/2021 23H,1430
04/6/2021 22H,1473
04/6/2021 21H,1496
04/6/2021 20H,1492
04/6/2021 19H,1483
04/6/2021 18H,1463
04/6/2021 17H,1436
04/6/2021 16H,1131
04/6/2021 15H,533
04/6/2021 14H,115
04/6/2021 13H,10
04/6/2021 12H,10
04/6/2021 11H,14
04/6/2021 10H,21
04/6/2021 09H,36
04/6/2021 08H,54
04/6/2021 07H,56
04/6/2021 06H,81
04/6/2021 05H,87
04/6/2021 04H,125
04/6/2021 03H,176
04/6/2021 02H,198
04/6/2021 01H,579
04/6/2021 00H,1032
04/5/2021 23H,1227
04/5/2021 22H,1314
04/5/2021 21H,1405
04/5/2021 20H,1431
04/5/2021 19H,1462
04/5/2021 18H,1487
04/5/2021 17H,1172
04/5/2021 16H,1058
04/5/2021 15H,703
04/5/2021 14H,198
04/5/2021 13H,18
04/5/2021 12H,18
04/5/2021 11H,27
04/5/2021 10H,30
04/5/2021 09H,19
04/5/2021 08H,17
04/5/2021 07H,16
04/5/2021 06H,19
04/5/2021 05H,53
04/5/2021 04H,121
04/5/2021 03H,124
04/5/2021 02H,168
04/5/2021 01H,542
04/5/2021 00H,1140
04/4/2021 23H,1366
04/4/2021 22H,1447
04/4/2021 21H,1481
04/4/2021 20H,1407
04/4/2021 19H,1421
04/4/2021 18H,1442
04/4/2021 17H,1370
04/4/2021 16H,1281
04/4/2021 15H,781
04/4/2021 14H,151
04/4/2021 13H,7
04/4/2021 12H,7
04/4/2021 11H,0
04/4/2021 10H,0
04/4/2021 09H,5
04/4/2021 08H,11
04/4/2021 07H,76
04/4/2021 06H,74
04/4/2021 05H,72
04/4/2021 04H,87
04/4/2021 03H,92
04/4/2021 02H,210
04/4/2021 01H,793
04/4/2021 00H,1277
04/3/2021 23H,1332
04/3/2021 22H,1357
04/3/2021 21H,1387
04/3/2021 20H,1390
04/3/2021 19H,1377
04/3/2021 18H,1408
04/3/2021 17H,1413
04/3/2021 16H,1217
04/3/2021 15H,706
04/3/2021 14H,128
04/3/2021 13H,7
04/3/2021 12H,7
04/3/2021 11H,0
04/3/2021 10H,0
04/3/2021 09H,1
04/3/2021 08H,7
04/3/2021 07H,64
04/3/2021 06H,84
04/3/2021 05H,85
04/3/2021 04H,89
04/3/2021 03H,88
04/3/2021 02H,203
04/3/2021 01H,733
04/3/2021 00H,1165
04/2/2021 23H,1376
04/2/2021 22H,1487
04/2/2021 21H,1497
04/2/2021 20H,1502
04/2/2021 19H,1524
04/2/2021 18H,1491
04/2/2021 17H,1443
04/2/2021 16H,1253
04/2/2021 15H,766
04/2/2021 14H,153
04/2/2021 13H,31
04/2/2021 12H,53
04/2/2021 11H,13
04/2/2021 10H,1
04/2/2021 09H,4
04/2/2021 08H,1
04/2/2021 07H,54
04/2/2021 06H,76
04/2/2021 05H,74
04/2/2021 04H,87
04/2/2021 03H,85
04/2/2021 02H,143
04/2/2021 01H,673
04/2/2021 00H,1126
04/1/2021 23H,1341
04/1/2021 22H,1399
04/1/2021 21H,1436
04/1/2021 20H,1475
04/1/2021 19H,1443
04/1/2021 18H,1466
04/1/2021 17H,1483
04/1/2021 16H,1327
04/1/2021 15H,799
04/1/2021 14H,159
04/1/2021 13H,14
04/1/2021 12H,14
04/1/2021 11H,22
04/1/2021 10H,32
04/1/2021 09H,28
04/1/2021 08H,29
04/1/2021 07H,68
04/1/2021 06H,93
04/1/2021 05H,94
04/1/2021 04H,89
04/1/2021 03H,100
04/1/2021 02H,211
04/1/2021 01H,871
04/1/2021 00H,1431
03/31/2021 23H,1520
03/31/2021 22H,1540
03/31/2021 21H,1554
03/31/2021 20H,1538
03/31/2021 19H,1493
03/31/2021 18H,1479
03/31/2021 17H,1542
03/31/2021 16H,1428
03/31/2021 15H,836
03/31/2021 14H,161
03/31/2021 13H,31
03/31/2021 12H,27
03/31/2021 11H,37
03/31/2021 10H,50
03/31/2021 09H,52
03/31/2021 08H,51
03/31/2021 07H,60
03/31/2021 06H,83
03/31/2021 05H,96
03/31/2021 04H,91
03/31/2021 03H,90
03/31/2021 02H,174
03/31/2021 01H,774
03/31/2021 00H,1266
03/30/2021 23H,1446
03/30/2021 22H,1469
03/30/2021 21H,1464
03/30/2021 20H,1494
03/30/2021 19H,1379
03/30/2021 18H,1323
03/30/2021 17H,1301
03/30/2021 16H,1299
03/30/2021 15H,817
03/30/2021 14H,132
03/30/2021 13H,15
03/30/2021 12H,34
03/30/2021 11H,74
03/30/2021 10H,86
03/30/2021 09H,88
03/30/2021 08H,88
03/30/2021 07H,91
03/30/2021 06H,89
03/30/2021 05H,86
03/30/2021 04H,78
03/30/2021 03H,83
03/30/2021 02H,171
03/30/2021 01H,466
03/30/2021 00H,830
03/29/2021 23H,1015
03/29/2021 22H,1279
03/29/2021 21H,1381
03/29/2021 20H,1439
03/29/2021 19H,1407
03/29/2021 18H,1471
03/29/2021 17H,1517
03/29/2021 16H,1397
03/29/2021 15H,826
03/29/2021 14H,177
03/29/2021 13H,17
03/29/2021 12H,9
03/29/2021 11H,8
03/29/2021 10H,6
03/29/2021 09H,9
03/29/2021 08H,15
03/29/2021 07H,84
03/29/2021 06H,105
03/29/2021 05H,111
03/29/2021 04H,99
03/29/2021 03H,97
03/29/2021 02H,208
03/29/2021 01H,847
03/29/2021 00H,1431
03/28/2021 23H,1544
03/28/2021 22H,1556
03/28/2021 21H,1577
03/28/2021 20H,1580
03/28/2021 19H,1577
03/28/2021 18H,1588
03/28/2021 17H,1567
03/28/2021 16H,1463
03/28/2021 15H,855
03/28/2021 14H,132
03/28/2021 13H,9
03/28/2021 12H,24
03/28/2021 11H,32
03/28/2021 10H,15
03/28/2021 09H,22
03/28/2021 08H,26
03/28/2021 07H,70
03/28/2021 06H,87
03/28/2021 05H,85
03/28/2021 04H,89
03/28/2021 03H,94
03/28/2021 02H,194
03/28/2021 01H,779
03/28/2021 00H,1381
03/27/2021 23H,1473
03/27/2021 22H,1512
03/27/2021 21H,1559
03/27/2021 20H,1585
03/27/2021 19H,1557
03/27/2021 18H,1554
03/27/2021 17H,1529
03/27/2021 16H,1298
03/27/2021 15H,782
03/27/2021 14H,130
03/27/2021 13H,23
03/27/2021 12H,25
03/27/2021 11H,23
03/27/2021 10H,28
03/27/2021 09H,41
03/27/2021 08H,39
03/27/2021 07H,28
03/27/2021 06H,15
03/27/2021 05H,20
03/27/2021 04H,15
03/27/2021 03H,30
03/27/2021 02H,72
03/27/2021 01H,449
03/27/2021 00H,821
03/26/2021 23H,863
03/26/2021 22H,1066
03/26/2021 21H,1159
03/26/2021 20H,1128
03/26/2021 19H,1207
03/26/2021 18H,1188
03/26/2021 17H,1208
03/26/2021 16H,953
03/26/2021 15H,678
03/26/2021 14H,116
03/26/2021 13H,42
03/26/2021 12H,53
03/26/2021 11H,43
03/26/2021 10H,38
03/26/2021 09H,51
03/26/2021 08H,66
03/26/2021 07H,59
03/26/2021 06H,71
03/26/2021 05H,79
03/26/2021 04H,56
03/26/2021 03H,79
03/26/2021 02H,117
03/26/2021 01H,319
03/26/2021 00H,541
03/25/2021 23H,685
03/25/2021 22H,870
03/25/2021 21H,1099
03/25/2021 20H,1211
03/25/2021 19H,1111
03/25/2021 18H,1183
03/25/2021 17H,1097
03/25/2021 16H,1066
03/25/2021 15H,756
03/25/2021 14H,155
03/25/2021 13H,67
03/25/2021 12H,51
03/25/2021 11H,49
03/25/2021 10H,32
03/25/2021 09H,34
03/25/2021 08H,21
03/25/2021 07H,71
03/25/2021 06H,86
03/25/2021 05H,92
03/25/2021 04H,90
03/25/2021 03H,88
03/25/2021 02H,182
03/25/2021 01H,680
03/25/2021 00H,1079
03/24/2021 23H,1168
03/24/2021 22H,1110
03/24/2021 21H,1016
03/24/2021 20H,1011
03/24/2021 19H,1098
03/24/2021 18H,1185
03/24/2021 17H,1094
03/24/2021 16H,605
03/24/2021 15H,233
03/24/2021 14H,28
03/24/2021 13H,19
03/24/2021 12H,18
03/24/2021 11H,30
03/24/2021 10H,28
03/24/2021 09H,14
03/24/2021 08H,16
03/24/2021 07H,19
03/24/2021 06H,22
03/24/2021 05H,28
03/24/2021 04H,27
03/24/2021 03H,31
03/24/2021 02H,33
03/24/2021 01H,220
03/24/2021 00H,337
03/23/2021 23H,453
03/23/2021 22H,564
03/23/2021 21H,800
03/23/2021 20H,920
03/23/2021 19H,1181
03/23/2021 18H,1410
03/23/2021 17H,1376
03/23/2021 16H,1235
03/23/2021 15H,638
03/23/2021 14H,86
03/23/2021 13H,22
03/23/2021 12H,30
03/23/2021 11H,35
03/23/2021 10H,38
03/23/2021 09H,30
03/23/2021 08H,23
03/23/2021 07H,60
03/23/2021 06H,108
03/23/2021 05H,127
03/23/2021 04H,140
03/23/2021 03H,136
03/23/2021 02H,182
03/23/2021 01H,744
03/23/2021 00H,1393
03/22/2021 23H,1516
03/22/2021 22H,1503
03/22/2021 21H,1455
03/22/2021 20H,1463
03/22/2021 19H,1474
03/22/2021 18H,1507
03/22/2021 17H,1453
03/22/2021 16H,1266
03/22/2021 15H,619
03/22/2021 14H,119
03/22/2021 13H,73
03/22/2021 12H,62
03/22/2021 11H,47
03/22/2021 10H,36
03/22/2021 09H,34
03/22/2021 08H,48
03/22/2021 07H,91
03/22/2021 06H,115
03/22/2021 05H,137
03/22/2021 04H,120
03/22/2021 03H,135
03/22/2021 02H,213
03/22/2021 01H,738
03/22/2021 00H,1270
03/21/2021 23H,1385
03/21/2021 22H,1461
03/21/2021 21H,1525
03/21/2021 20H,1541
03/21/2021 19H,1551
03/21/2021 18H,1531
03/21/2021 17H,1439
03/21/2021 16H,1116
03/21/2021 15H,529
03/21/2021 14H,33
03/21/2021 13H,1
03/21/2021 12H,3
03/21/2021 11H,1
03/21/2021 10H,1
03/21/2021 09H,4
03/21/2021 08H,7
03/21/2021 07H,13
03/21/2021 06H,18
03/21/2021 05H,47
03/21/2021 04H,68
03/21/2021 03H,137
03/21/2021 02H,214
03/21/2021 01H,621
03/21/2021 00H,1094
03/20/2021 23H,1251
03/20/2021 22H,1433
03/20/2021 21H,1436
03/20/2021 20H,1448
03/20/2021 19H,1441
03/20/2021 18H,1419
03/20/2021 17H,1413
03/20/2021 16H,1194
03/20/2021 15H,591
03/20/2021 14H,109
03/20/2021 13H,61
03/20/2021 12H,78
03/20/2021 11H,76
03/20/2021 10H,69
03/20/2021 09H,69
03/20/2021 08H,59
03/20/2021 07H,105
03/20/2021 06H,145
03/20/2021 05H,150
03/20/2021 04H,144
03/20/2021 03H,143
03/20/2021 02H,226
03/20/2021 01H,737
03/20/2021 00H,1255
03/19/2021 23H,1382
03/19/2021 22H,1405
03/19/2021 21H,1407
03/19/2021 20H,1412
03/19/2021 19H,1451
03/19/2021 18H,1407
03/19/2021 17H,1363
03/19/2021 16H,1153
03/19/2021 15H,539
03/19/2021 14H,46
03/19/2021 13H,0
03/19/2021 12H,0
03/19/2021 11H,0
03/19/2021 10H,0
03/19/2021 09H,1
03/19/2021 08H,1
03/19/2021 07H,45
03/19/2021 06H,77
03/19/2021 05H,99
03/19/2021 04H,103
03/19/2021 03H,99
03/19/2021 02H,168
03/19/2021 01H,708
03/19/2021 00H,1232
03/18/2021 23H,1349
03/18/2021 22H,1381
03/18/2021 21H,1364
03/18/2021 20H,1339
03/18/2021 19H,1370
03/18/2021 18H,1369
03/18/2021 17H,1310
03/18/2021 16H,1070
03/18/2021 15H,546
03/18/2021 14H,59
03/18/2021 13H,7
03/18/2021 12H,4
03/18/2021 11H,3
03/18/2021 10H,3
03/18/2021 09H,2
03/18/2021 08H,5
03/18/2021 07H,7
03/18/2021 06H,38
03/18/2021 05H,81
03/18/2021 04H,82
03/18/2021 03H,86
03/18/2021 02H,118
03/18/2021 01H,546
03/18/2021 00H,1121
03/17/2021 23H,1343
03/17/2021 22H,1361
03/17/2021 21H,1387
03/17/2021 20H,1395
03/17/2021 19H,1385
03/17/2021 18H,1386
03/17/2021 17H,1356
03/17/2021 16H,1090
03/17/2021 15H,445
03/17/2021 14H,21
03/17/2021 13H,0
03/17/2021 12H,0
03/17/2021 11H,0
03/17/2021 10H,0
03/17/2021 09H,0
03/17/2021 08H,0
03/17/2021 07H,33
03/17/2021 06H,72
03/17/2021 05H,83
03/17/2021 04H,85
03/17/2021 03H,91
03/17/2021 02H,175
03/17/2021 01H,647
03/17/2021 00H,1032
03/16/2021 23H,1109
03/16/2021 22H,1164
03/16/2021 21H,1186
03/16/2021 20H,1193
03/16/2021 19H,1237
03/16/2021 18H,1238
03/16/2021 17H,1123
03/16/2021 16H,960
03/16/2021 15H,372
03/16/2021 14H,46
03/16/2021 13H,13
03/16/2021 12H,4
03/16/2021 11H,1
03/16/2021 10H,9
03/16/2021 09H,48
03/16/2021 08H,59
03/16/2021 07H,15
03/16/2021 06H,12
03/16/2021 05H,59
03/16/2021 04H,82
03/16/2021 03H,157
03/16/2021 02H,226
03/16/2021 01H,637
03/16/2021 00H,1015
03/15/2021 23H,1092
03/15/2021 22H,1125
03/15/2021 21H,1156
03/15/2021 20H,953
03/15/2021 19H,945
03/15/2021 18H,858
03/15/2021 17H,818
03/15/2021 16H,710
03/15/2021 15H,386
03/15/2021 14H,82
03/15/2021 13H,48
03/15/2021 12H,41
03/15/2021 11H,57
03/15/2021 10H,53
03/15/2021 09H,39
03/15/2021 08H,38
03/15/2021 07H,25
03/15/2021 06H,61
03/15/2021 05H,94
03/15/2021 04H,97
03/15/2021 03H,114
03/15/2021 02H,168
03/15/2021 01H,561
03/15/2021 00H,1025
03/14/2021 23H,1100
03/14/2021 22H,1229
03/14/2021 21H,1263
03/14/2021 20H,1278
03/14/2021 19H,1257
03/14/2021 18H,1168
03/14/2021 17H,1034
03/14/2021 16H,796
03/14/2021 15H,346
03/14/2021 14H,54
03/14/2021 13H,50
03/14/2021 12H,33
03/14/2021 11H,15
03/14/2021 10H,15
03/14/2021 09H,15
03/14/2021 08H,18
03/14/2021 07H,13
03/14/2021 06H,10
03/14/2021 05H,13
03/14/2021 04H,15
03/14/2021 03H,17
03/14/2021 02H,32
03/14/2021 01H,263
03/14/2021 00H,632
03/13/2021 23H,771
03/13/2021 22H,795
03/13/2021 21H,796
03/13/2021 20H,705
03/13/2021 19H,857
03/13/2021 18H,899
03/13/2021 17H,977
03/13/2021 16H,661
03/13/2021 15H,331
03/13/2021 14H,22
03/13/2021 13H,8
03/13/2021 12H,6
03/13/2021 11H,1
03/13/2021 10H,0
03/13/2021 09H,0
03/13/2021 08H,0
03/13/2021 07H,0
03/13/2021 06H,0
03/13/2021 05H,10
03/13/2021 04H,10
03/13/2021 03H,10
03/13/2021 02H,17
03/13/2021 01H,243
03/13/2021 00H,765
03/12/2021 23H,949
03/12/2021 22H,1081
03/12/2021 21H,1159
03/12/2021 20H,1239
03/12/2021 19H,1121
03/12/2021 18H,1093
03/12/2021 17H,831
03/12/2021 16H,543
03/12/2021 15H,250
03/12/2021 14H,21
03/12/2021 13H,1
03/12/2021 12H,0
03/12/2021 11H,0
03/12/2021 10H,0
03/12/2021 09H,1
03/12/2021 08H,0
03/12/2021 07H,0
03/12/2021 06H,1
03/12/2021 05H,9
03/12/2021 04H,17
03/12/2021 03H,24
03/12/2021 02H,41
03/12/2021 01H,256
03/12/2021 00H,739
03/11/2021 23H,854
03/11/2021 22H,1032
03/11/2021 21H,1196
03/11/2021 20H,1337
03/11/2021 19H,1431
03/11/2021 18H,1403
03/11/2021 17H,1226
03/11/2021 16H,906
03/11/2021 15H,457
03/11/2021 14H,47
03/11/2021 13H,38
03/11/2021 12H,27
03/11/2021 11H,34
03/11/2021 10H,39
03/11/2021 09H,45
03/11/2021 08H,55
03/11/2021 07H,97
03/11/2021 06H,119
03/11/2021 05H,126
03/11/2021 04H,123
03/11/2021 03H,152
03/11/2021 02H,214
03/11/2021 01H,687
03/11/2021 00H,1239
03/10/2021 23H,1383
03/10/2021 22H,1430
03/10/2021 21H,1440
03/10/2021 20H,1449
03/10/2021 19H,1435
03/10/2021 18H,1422
03/10/2021 17H,1280
03/10/2021 16H,997
03/10/2021 15H,436
03/10/2021 14H,50
03/10/2021 13H,47
03/10/2021 12H,61
03/10/2021 11H,65
03/10/2021 10H,77
03/10/2021 09H,69
03/10/2021 08H,72
03/10/2021 07H,67
03/10/2021 06H,70
03/10/2021 05H,78
03/10/2021 04H,93
03/10/2021 03H,99
03/10/2021 02H,119
03/10/2021 01H,394
03/10/2021 00H,936
03/9/2021 23H,1033
03/9/2021 22H,1074
03/9/2021 21H,1198
03/9/2021 20H,1214
03/9/2021 19H,1186
03/9/2021 18H,1003
03/9/2021 17H,609
03/9/2021 16H,395
03/9/2021 15H,125
03/9/2021 14H,58
03/9/2021 13H,71
03/9/2021 12H,71
03/9/2021 11H,61
03/9/2021 10H,66
03/9/2021 09H,69
03/9/2021 08H,81
03/9/2021 07H,81
03/9/2021 06H,82
03/9/2021 05H,104
03/9/2021 04H,107
03/9/2021 03H,163
03/9/2021 02H,176
03/9/2021 01H,449
03/9/2021 00H,815
03/8/2021 23H,1108
03/8/2021 22H,1250
03/8/2021 21H,1255
03/8/2021 20H,1248
03/8/2021 19H,1265
03/8/2021 18H,1113
03/8/2021 17H,807
03/8/2021 16H,517
03/8/2021 15H,177
03/8/2021 14H,52
03/8/2021 13H,67
03/8/2021 12H,89
03/8/2021 11H,55
03/8/2021 10H,59
03/8/2021 09H,50
03/8/2021 08H,40
03/8/2021 07H,24
03/8/2021 06H,51
03/8/2021 05H,74
03/8/2021 04H,63
03/8/2021 03H,55
03/8/2021 02H,59
03/8/2021 01H,284
03/8/2021 00H,791
03/7/2021 23H,970
03/7/2021 22H,1154
03/7/2021 21H,1117
03/7/2021 20H,1049
03/7/2021 19H,1088
03/7/2021 18H,1138
03/7/2021 17H,1235
03/7/2021 16H,1006
03/7/2021 15H,402
03/7/2021 14H,35
03/7/2021 13H,22
03/7/2021 12H,21
03/7/2021 11H,20
03/7/2021 10H,22
03/7/2021 09H,23
03/7/2021 08H,23
03/7/2021 07H,77
03/7/2021 06H,117
03/7/2021 05H,128
03/7/2021 04H,135
03/7/2021 03H,124
03/7/2021 02H,177
03/7/2021 01H,616
03/7/2021 00H,1194
03/6/2021 23H,1328
03/6/2021 22H,1374
03/6/2021 21H,1371
03/6/2021 20H,1366
03/6/2021 19H,1380
03/6/2021 18H,1381
03/6/2021 17H,1312
03/6/2021 16H,978
03/6/2021 15H,377
03/6/2021 14H,51
03/6/2021 13H,38
03/6/2021 12H,41
03/6/2021 11H,33
03/6/2021 10H,29
03/6/2021 09H,31
03/6/2021 08H,41
03/6/2021 07H,107
03/6/2021 06H,124
03/6/2021 05H,127
03/6/2021 04H,108
03/6/2021 03H,119
03/6/2021 02H,170
03/6/2021 01H,636
03/6/2021 00H,1237
03/5/2021 23H,1380
03/5/2021 22H,1417
03/5/2021 21H,1414
03/5/2021 20H,1424
03/5/2021 19H,1437
03/5/2021 18H,1462
03/5/2021 17H,1405
03/5/2021 16H,1040
03/5/2021 15H,429
03/5/2021 14H,40
03/5/2021 13H,14
03/5/2021 12H,7
03/5/2021 11H,0
03/5/2021 10H,0
03/5/2021 09H,1
03/5/2021 08H,2
03/5/2021 07H,2
03/5/2021 06H,42
03/5/2021 05H,83
03/5/2021 04H,90
03/5/2021 03H,92
03/5/2021 02H,155
03/5/2021 01H,503
03/5/2021 00H,1101
03/4/2021 23H,1263
03/4/2021 22H,1254
03/4/2021 21H,1224
03/4/2021 20H,1274
03/4/2021 19H,1282
03/4/2021 18H,1269
03/4/2021 17H,1095
03/4/2021 16H,874
03/4/2021 15H,313
03/4/2021 14H,14
03/4/2021 13H,12
03/4/2021 12H,23
03/4/2021 11H,37
03/4/2021 10H,47
03/4/2021 09H,35
03/4/2021 08H,10
03/4/2021 07H,3
03/4/2021 06H,16
03/4/2021 05H,32
03/4/2021 04H,46
03/4/2021 03H,100
03/4/2021 02H,109
03/4/2021 01H,330
03/4/2021 00H,905
03/3/2021 23H,1151
03/3/2021 22H,1215
03/3/2021 21H,1256
03/3/2021 20H,1396
03/3/2021 19H,1427
03/3/2021 18H,1411
03/3/2021 17H,1270
03/3/2021 16H,986
03/3/2021 15H,359
03/3/2021 14H,41
03/3/2021 13H,25
03/3/2021 12H,21
03/3/2021 11H,16
03/3/2021 10H,18
03/3/2021 09H,24
03/3/2021 08H,26
03/3/2021 07H,77
03/3/2021 06H,95
03/3/2021 05H,125
03/3/2021 04H,105
03/3/2021 03H,93
03/3/2021 02H,133
03/3/2021 01H,478
03/3/2021 00H,1057
03/2/2021 23H,1208
03/2/2021 22H,1199
03/2/2021 21H,1212
03/2/2021 20H,1213
03/2/2021 19H,1219
03/2/2021 18H,1240
03/2/2021 17H,1225
03/2/2021 16H,966
03/2/2021 15H,345
03/2/2021 14H,18
03/2/2021 13H,12
03/2/2021 12H,6
03/2/2021 11H,7
03/2/2021 10H,15
03/2/2021 09H,23
03/2/2021 08H,33
03/2/2021 07H,94
03/2/2021 06H,85
03/2/2021 05H,96
03/2/2021 04H,98
03/2/2021 03H,89
03/2/2021 02H,138
03/2/2021 01H,483
03/2/2021 00H,1069
03/1/2021 23H,1226
03/1/2021 22H,1245
03/1/2021 21H,1206
03/1/2021 20H,1221
03/1/2021 19H,1233
03/1/2021 18H,1241
03/1/2021 17H,1141
03/1/2021 16H,930
03/1/2021 15H,304
03/1/2021 14H,36
03/1/2021 13H,64
03/1/2021 12H,77
03/1/2021 11H,81
03/1/2021 10H,73
03/1/2021 09H,62
03/1/2021 08H,71
03/1/2021 07H,89
03/1/2021 06H,68
03/1/2021 05H,65
03/1/2021 04H,51
03/1/2021 03H,29
03/1/2021 02H,34
03/1/2021 01H,322
03/1/2021 00H,811
02/28/2021 23H,997
02/28/2021 22H,1014
02/28/2021 21H,1080
02/28/2021 20H,1160
02/28/2021 19H,1169
02/28/2021 18H,1219
02/28/2021 17H,1364
02/28/2021 16H,997
02/28/2021 15H,329
02/28/2021 14H,47
02/28/2021 13H,19
02/28/2021 12H,27
02/28/2021 11H,18
02/28/2021 10H,18
02/28/2021 09H,24
02/28/2021 08H,29
02/28/2021 07H,46
02/28/2021 06H,79
02/28/2021 05H,101
02/28/2021 04H,114
02/28/2021 03H,115
02/28/2021 02H,147
02/28/2021 01H,575
02/28/2021 00H,1147
02/27/2021 23H,1314
02/27/2021 22H,1335
02/27/2021 21H,1308
02/27/2021 20H,1325
02/27/2021 19H,1358
02/27/2021 18H,1386
02/27/2021 17H,1324
02/27/2021 16H,916
02/27/2021 15H,268
02/27/2021 14H,50
02/27/2021 13H,61
02/27/2021 12H,72
02/27/2021 11H,68
02/27/2021 10H,72
02/27/2021 09H,93
02/27/2021 08H,94
02/27/2021 07H,129
02/27/2021 06H,157
02/27/2021 05H,160
02/27/2021 04H,167
02/27/2021 03H,159
02/27/2021 02H,199
02/27/2021 01H,608
02/27/2021 00H,1214
02/26/2021 23H,1337
02/26/2021 22H,1336
02/26/2021 21H,1306
02/26/2021 20H,1300
02/26/2021 19H,1316
02/26/2021 18H,1322
02/26/2021 17H,1279
02/26/2021 16H,906
02/26/2021 15H,277
02/26/2021 14H,11
02/26/2021 13H,0
02/26/2021 12H,0
02/26/2021 11H,0
02/26/2021 10H,0
02/26/2021 09H,0
02/26/2021 08H,0
02/26/2021 07H,13
02/26/2021 06H,65
02/26/2021 05H,69
02/26/2021 04H,93
02/26/2021 03H,93
02/26/2021 02H,133
02/26/2021 01H,522
02/26/2021 00H,1081
02/25/2021 23H,1218
02/25/2021 22H,1258
02/25/2021 21H,1321
02/25/2021 20H,1343
02/25/2021 19H,1369
02/25/2021 18H,1368
02/25/2021 17H,1273
02/25/2021 16H,789
02/25/2021 15H,207
02/25/2021 14H,24
02/25/2021 13H,26
02/25/2021 12H,16
02/25/2021 11H,13
02/25/2021 10H,20
02/25/2021 09H,26
02/25/2021 08H,38
02/25/2021 07H,91
02/25/2021 06H,109
02/25/2021 05H,106
02/25/2021 04H,125
02/25/2021 03H,139
02/25/2021 02H,217
02/25/2021 01H,638
02/25/2021 00H,1123
02/24/2021 23H,1307
02/24/2021 22H,1380
02/24/2021 21H,1330
02/24/2021 20H,1353
02/24/2021 19H,1347
02/24/2021 18H,1359
02/24/2021 17H,1262
02/24/2021 16H,853
02/24/2021 15H,250
02/24/2021 14H,10
02/24/2021 13H,0
02/24/2021 12H,0
02/24/2021 11H,0
02/24/2021 10H,1
02/24/2021 09H,3
02/24/2021 08H,1
02/24/2021 07H,0
02/24/2021 06H,63
02/24/2021 05H,75
02/24/2021 04H,81
02/24/2021 03H,84
02/24/2021 02H,122
02/24/2021 01H,528
02/24/2021 00H,1144
02/23/2021 23H,1318
02/23/2021 22H,1299
02/23/2021 21H,1252
02/23/2021 20H,1236
02/23/2021 19H,1281
02/23/2021 18H,1291
02/23/2021 17H,1087
02/23/2021 16H,775
02/23/2021 15H,231
02/23/2021 14H,17
02/23/2021 13H,9
02/23/2021 12H,8
02/23/2021 11H,8
02/23/2021 10H,5
02/23/2021 09H,5
02/23/2021 08H,8
02/23/2021 07H,48
02/23/2021 06H,83
02/23/2021 05H,93
02/23/2021 04H,103
02/23/2021 03H,104
02/23/2021 02H,129
02/23/2021 01H,511
02/23/2021 00H,1148
02/22/2021 23H,1330
02/22/2021 22H,1337
02/22/2021 21H,1322
02/22/2021 20H,1341
02/22/2021 19H,1313
02/22/2021 18H,1349
02/22/2021 17H,1269
02/22/2021 16H,872
02/22/2021 15H,251
02/22/2021 14H,23
02/22/2021 13H,11
02/22/2021 12H,2
02/22/2021 11H,1
02/22/2021 10H,1
02/22/2021 09H,1
02/22/2021 08H,1
02/22/2021 07H,34
02/22/2021 06H,70
02/22/2021 05H,86
02/22/2021 04H,100
02/22/2021 03H,104
02/22/2021 02H,124
02/22/2021 01H,504
02/22/2021 00H,1153
02/21/2021 23H,1175
02/21/2021 22H,1145
02/21/2021 21H,1135
02/21/2021 20H,1135
02/21/2021 19H,1191
02/21/2021 18H,1345
02/21/2021 17H,1194
02/21/2021 16H,849
02/21/2021 15H,233
02/21/2021 14H,24
02/21/2021 13H,15
02/21/2021 12H,24
02/21/2021 11H,6
02/21/2021 10H,20
02/21/2021 09H,34
02/21/2021 08H,27
02/21/2021 07H,27
02/21/2021 06H,47
02/21/2021 05H,52
02/21/2021 04H,90
02/21/2021 03H,148
02/21/2021 02H,114
02/21/2021 01H,385
02/21/2021 00H,981
02/20/2021 23H,1214
02/20/2021 22H,1393
02/20/2021 21H,1376
02/20/2021 20H,1370
02/20/2021 19H,1391
02/20/2021 18H,1419
02/20/2021 17H,1347
02/20/2021 16H,947
02/20/2021 15H,306
02/20/2021 14H,92
02/20/2021 13H,66
02/20/2021 12H,41
02/20/2021 11H,31
02/20/2021 10H,44
02/20/2021 09H,53
02/20/2021 08H,57
02/20/2021 07H,81
02/20/2021 06H,118
02/20/2021 05H,110
02/20/2021 04H,109
