Net generation from hydro for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.WAT.H
19:21:40 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.WAT.H megawatthours
09/5/2019 03H,1151
09/5/2019 02H,1478
09/5/2019 01H,1772
09/5/2019 00H,1512
09/4/2019 23H,994
09/4/2019 22H,942
09/4/2019 21H,766
09/4/2019 20H,737
09/4/2019 19H,462
09/4/2019 18H,323
09/4/2019 17H,295
09/4/2019 16H,265
09/4/2019 15H,263
09/4/2019 14H,361
09/4/2019 13H,315
09/4/2019 12H,235
09/4/2019 11H,233
09/4/2019 10H,269
09/4/2019 09H,329
09/4/2019 08H,388
09/4/2019 07H,414
09/4/2019 06H,475
09/4/2019 05H,1044
09/4/2019 04H,1369
09/4/2019 03H,1428
09/4/2019 02H,1435
09/4/2019 01H,1534
09/4/2019 00H,1471
09/3/2019 23H,1306
09/3/2019 22H,1044
09/3/2019 21H,972
09/3/2019 20H,754
09/3/2019 19H,609
09/3/2019 18H,378
09/3/2019 17H,352
09/3/2019 16H,293
09/3/2019 15H,414
09/3/2019 14H,542
09/3/2019 13H,64
09/3/2019 12H,58
09/3/2019 11H,152
09/3/2019 10H,188
09/3/2019 09H,262
09/3/2019 08H,380
09/3/2019 07H,449
09/3/2019 06H,532
09/3/2019 05H,922
09/3/2019 04H,1363
09/3/2019 03H,1507
09/3/2019 02H,1439
09/3/2019 01H,1244
09/3/2019 00H,1318
09/2/2019 23H,1176
09/2/2019 22H,1044
09/2/2019 21H,880
09/2/2019 20H,593
09/2/2019 19H,622
09/2/2019 18H,613
09/2/2019 17H,426
09/2/2019 16H,366
09/2/2019 15H,340
09/2/2019 14H,414
09/2/2019 13H,268
09/2/2019 12H,227
09/2/2019 11H,236
09/2/2019 10H,272
09/2/2019 09H,377
09/2/2019 08H,451
09/2/2019 07H,488
09/2/2019 06H,541
09/2/2019 05H,821
09/2/2019 04H,1100
09/2/2019 03H,1218
09/2/2019 02H,1227
09/2/2019 01H,1152
09/2/2019 00H,1214
09/1/2019 23H,1025
09/1/2019 22H,884
09/1/2019 21H,778
09/1/2019 20H,580
09/1/2019 19H,513
09/1/2019 18H,463
09/1/2019 17H,426
09/1/2019 16H,337
09/1/2019 15H,320
09/1/2019 14H,168
09/1/2019 13H,83
09/1/2019 12H,134
09/1/2019 11H,249
09/1/2019 10H,251
09/1/2019 09H,299
09/1/2019 08H,386
09/1/2019 07H,535
09/1/2019 06H,655
09/1/2019 05H,831
09/1/2019 04H,1299
09/1/2019 03H,1417
09/1/2019 02H,1477
09/1/2019 01H,1371
09/1/2019 00H,1153
08/31/2019 23H,1133
08/31/2019 22H,871
08/31/2019 21H,684
08/31/2019 20H,564
08/31/2019 19H,419
08/31/2019 18H,335
08/31/2019 17H,327
08/31/2019 16H,299
08/31/2019 15H,273
08/31/2019 14H,218
08/31/2019 13H,105
08/31/2019 12H,82
08/31/2019 11H,78
08/31/2019 10H,108
08/31/2019 09H,298
08/31/2019 08H,392
08/31/2019 07H,507
08/31/2019 06H,657
08/31/2019 05H,1024
08/31/2019 04H,1512
08/31/2019 03H,1399
08/31/2019 02H,1320
08/31/2019 01H,1204
08/31/2019 00H,1106
08/30/2019 23H,1095
08/30/2019 22H,1048
08/30/2019 21H,865
08/30/2019 20H,622
08/30/2019 19H,560
08/30/2019 18H,373
08/30/2019 17H,398
08/30/2019 16H,392
08/30/2019 15H,450
08/30/2019 14H,560
08/30/2019 13H,337
08/30/2019 12H,263
08/30/2019 11H,251
08/30/2019 10H,279
08/30/2019 09H,329
08/30/2019 08H,471
08/30/2019 07H,508
08/30/2019 06H,602
08/30/2019 05H,1037
08/30/2019 04H,1564
08/30/2019 03H,1379
08/30/2019 02H,1514
08/30/2019 01H,1456
08/30/2019 00H,1263
08/29/2019 23H,1124
08/29/2019 22H,991
08/29/2019 21H,868
08/29/2019 20H,556
08/29/2019 19H,423
08/29/2019 18H,396
08/29/2019 17H,357
08/29/2019 16H,244
08/29/2019 15H,342
08/29/2019 14H,487
08/29/2019 13H,274
08/29/2019 12H,216
08/29/2019 11H,216
08/29/2019 10H,258
08/29/2019 09H,323
08/29/2019 08H,397
08/29/2019 07H,423
08/29/2019 06H,515
08/29/2019 05H,1136
08/29/2019 04H,1692
08/29/2019 03H,1326
08/29/2019 02H,1325
08/29/2019 01H,1555
08/29/2019 00H,1074
08/28/2019 23H,1046
08/28/2019 22H,870
08/28/2019 21H,718
08/28/2019 20H,607
08/28/2019 19H,542
08/28/2019 18H,397
08/28/2019 17H,354
08/28/2019 16H,268
08/28/2019 15H,244
08/28/2019 14H,404
08/28/2019 13H,103
08/28/2019 12H,227
08/28/2019 11H,270
08/28/2019 10H,312
08/28/2019 09H,333
08/28/2019 08H,475
08/28/2019 07H,659
08/28/2019 06H,725
08/28/2019 05H,1124
08/28/2019 04H,1727
08/28/2019 03H,1735
08/28/2019 02H,1546
08/28/2019 01H,1304
08/28/2019 00H,1224
08/27/2019 23H,1249
08/27/2019 22H,895
08/27/2019 21H,826
08/27/2019 20H,832
08/27/2019 19H,622
08/27/2019 18H,503
08/27/2019 17H,370
08/27/2019 16H,363
08/27/2019 15H,432
08/27/2019 14H,412
08/27/2019 13H,270
08/27/2019 12H,265
08/27/2019 11H,268
08/27/2019 10H,307
08/27/2019 09H,386
08/27/2019 08H,488
08/27/2019 07H,552
08/27/2019 06H,703
08/27/2019 05H,1245
08/27/2019 04H,1467
08/27/2019 03H,1302
08/27/2019 02H,1357
08/27/2019 01H,1532
08/27/2019 00H,1228
08/26/2019 23H,1013
08/26/2019 22H,840
08/26/2019 21H,689
08/26/2019 20H,723
08/26/2019 19H,580
08/26/2019 18H,515
08/26/2019 17H,356
08/26/2019 16H,243
08/26/2019 15H,272
08/26/2019 14H,445
08/26/2019 13H,386
08/26/2019 12H,342
08/26/2019 11H,351
08/26/2019 10H,367
08/26/2019 09H,415
08/26/2019 08H,542
08/26/2019 07H,455
08/26/2019 06H,623
08/26/2019 05H,1113
08/26/2019 04H,1439
08/26/2019 03H,1378
08/26/2019 02H,1266
08/26/2019 01H,1057
08/26/2019 00H,987
08/25/2019 23H,891
08/25/2019 22H,695
08/25/2019 21H,633
08/25/2019 20H,616
08/25/2019 19H,460
08/25/2019 18H,354
08/25/2019 17H,410
08/25/2019 16H,389
08/25/2019 15H,268
08/25/2019 14H,311
08/25/2019 13H,216
08/25/2019 12H,188
08/25/2019 11H,229
08/25/2019 10H,385
08/25/2019 09H,479
08/25/2019 08H,507
08/25/2019 07H,568
08/25/2019 06H,706
08/25/2019 05H,1143
08/25/2019 04H,1293
08/25/2019 03H,1398
08/25/2019 02H,1293
08/25/2019 01H,1092
08/25/2019 00H,978
08/24/2019 23H,847
08/24/2019 22H,720
08/24/2019 21H,611
08/24/2019 20H,735
08/24/2019 19H,669
08/24/2019 18H,526
08/24/2019 17H,360
08/24/2019 16H,346
08/24/2019 15H,375
08/24/2019 14H,390
08/24/2019 13H,220
08/24/2019 12H,155
08/24/2019 11H,41
08/24/2019 10H,73
08/24/2019 09H,145
08/24/2019 08H,259
08/24/2019 07H,520
08/24/2019 06H,605
08/24/2019 05H,901
08/24/2019 04H,1452
08/24/2019 03H,1488
08/24/2019 02H,1541
08/24/2019 01H,1283
08/24/2019 00H,1113
08/23/2019 23H,1044
08/23/2019 22H,935
08/23/2019 21H,854
08/23/2019 20H,781
08/23/2019 19H,739
08/23/2019 18H,536
08/23/2019 17H,424
08/23/2019 16H,364
08/23/2019 15H,518
08/23/2019 14H,707
08/23/2019 13H,422
08/23/2019 12H,302
08/23/2019 11H,265
08/23/2019 10H,293
08/23/2019 09H,302
08/23/2019 08H,386
08/23/2019 07H,310
08/23/2019 06H,494
08/23/2019 05H,1195
08/23/2019 04H,1609
08/23/2019 03H,1555
08/23/2019 02H,1661
08/23/2019 01H,1471
08/23/2019 00H,1200
08/22/2019 23H,1144
08/22/2019 22H,938
08/22/2019 21H,746
08/22/2019 20H,719
08/22/2019 19H,632
08/22/2019 18H,351
08/22/2019 17H,293
08/22/2019 16H,204
08/22/2019 15H,331
08/22/2019 14H,364
08/22/2019 13H,227
08/22/2019 12H,158
08/22/2019 11H,223
08/22/2019 10H,265
08/22/2019 09H,353
08/22/2019 08H,486
08/22/2019 07H,521
08/22/2019 06H,729
08/22/2019 05H,1195
08/22/2019 04H,1468
08/22/2019 03H,1335
08/22/2019 02H,1344
08/22/2019 01H,1443
08/22/2019 00H,1328
08/21/2019 23H,1084
08/21/2019 22H,818
08/21/2019 21H,753
08/21/2019 20H,698
08/21/2019 19H,576
08/21/2019 18H,327
08/21/2019 17H,290
08/21/2019 16H,277
08/21/2019 15H,301
08/21/2019 14H,317
08/21/2019 13H,306
08/21/2019 12H,238
08/21/2019 11H,265
08/21/2019 10H,268
08/21/2019 09H,350
08/21/2019 08H,494
08/21/2019 07H,483
08/21/2019 06H,851
08/21/2019 05H,1145
08/21/2019 04H,1325
08/21/2019 03H,1284
08/21/2019 02H,1471
08/21/2019 01H,1502
08/21/2019 00H,1305
08/20/2019 23H,1068
08/20/2019 22H,933
08/20/2019 21H,742
08/20/2019 20H,642
08/20/2019 19H,442
08/20/2019 18H,393
08/20/2019 17H,319
08/20/2019 16H,248
08/20/2019 15H,343
08/20/2019 14H,471
08/20/2019 13H,339
08/20/2019 12H,265
08/20/2019 11H,272
08/20/2019 10H,291
08/20/2019 09H,356
08/20/2019 08H,417
08/20/2019 07H,624
08/20/2019 06H,910
08/20/2019 05H,1469
08/20/2019 04H,1512
08/20/2019 03H,1603
08/20/2019 02H,1604
08/20/2019 01H,1316
08/20/2019 00H,1109
08/19/2019 23H,1041
08/19/2019 22H,751
08/19/2019 21H,713
08/19/2019 20H,665
08/19/2019 19H,422
08/19/2019 18H,322
08/19/2019 17H,270
08/19/2019 16H,264
08/19/2019 15H,291
08/19/2019 14H,498
08/19/2019 13H,314
08/19/2019 12H,300
08/19/2019 11H,308
08/19/2019 10H,338
08/19/2019 09H,384
08/19/2019 08H,445
08/19/2019 07H,457
08/19/2019 06H,635
08/19/2019 05H,862
08/19/2019 04H,1177
08/19/2019 03H,1351
08/19/2019 02H,1376
08/19/2019 01H,1182
08/19/2019 00H,1016
08/18/2019 23H,901
08/18/2019 22H,858
08/18/2019 21H,821
08/18/2019 20H,668
08/18/2019 19H,391
08/18/2019 18H,291
08/18/2019 17H,122
08/18/2019 16H,62
08/18/2019 15H,173
08/18/2019 14H,111
08/18/2019 13H,296
08/18/2019 12H,313
08/18/2019 11H,324
08/18/2019 10H,356
08/18/2019 09H,428
08/18/2019 08H,468
08/18/2019 07H,415
08/18/2019 06H,603
08/18/2019 05H,750
08/18/2019 04H,982
08/18/2019 03H,1344
08/18/2019 02H,1271
08/18/2019 01H,1068
08/18/2019 00H,1111
08/17/2019 23H,777
08/17/2019 22H,683
08/17/2019 21H,641
08/17/2019 20H,584
08/17/2019 19H,555
08/17/2019 18H,429
08/17/2019 17H,378
08/17/2019 16H,299
08/17/2019 15H,312
08/17/2019 14H,289
08/17/2019 13H,220
08/17/2019 12H,183
08/17/2019 11H,190
08/17/2019 10H,355
08/17/2019 09H,426
08/17/2019 08H,506
08/17/2019 07H,594
08/17/2019 06H,804
08/17/2019 05H,1219
08/17/2019 04H,1511
08/17/2019 03H,1597
08/17/2019 02H,1696
08/17/2019 01H,1465
08/17/2019 00H,1455
08/16/2019 23H,1096
08/16/2019 22H,925
08/16/2019 21H,776
08/16/2019 20H,728
08/16/2019 19H,564
08/16/2019 18H,565
08/16/2019 17H,480
08/16/2019 16H,481
08/16/2019 15H,477
08/16/2019 14H,499
08/16/2019 13H,222
08/16/2019 12H,191
08/16/2019 11H,200
08/16/2019 10H,268
08/16/2019 09H,310
08/16/2019 08H,411
08/16/2019 07H,482
08/16/2019 06H,655
08/16/2019 05H,1295
08/16/2019 04H,1601
08/16/2019 03H,1478
08/16/2019 02H,1627
08/16/2019 01H,1331
08/16/2019 00H,1110
08/15/2019 23H,1004
08/15/2019 22H,825
08/15/2019 21H,759
08/15/2019 20H,676
08/15/2019 19H,704
08/15/2019 18H,558
08/15/2019 17H,413
08/15/2019 16H,373
08/15/2019 15H,348
08/15/2019 14H,236
08/15/2019 13H,90
08/15/2019 12H,81
08/15/2019 11H,75
08/15/2019 10H,242
08/15/2019 09H,248
08/15/2019 08H,309
08/15/2019 07H,403
08/15/2019 06H,615
08/15/2019 05H,1307
08/15/2019 04H,1456
08/15/2019 03H,1682
08/15/2019 02H,1677
08/15/2019 01H,1545
08/15/2019 00H,1248
08/14/2019 23H,1116
08/14/2019 22H,986
08/14/2019 21H,788
08/14/2019 20H,622
08/14/2019 19H,515
08/14/2019 18H,423
08/14/2019 17H,354
08/14/2019 16H,346
08/14/2019 15H,279
08/14/2019 14H,315
08/14/2019 13H,70
08/14/2019 12H,13
08/14/2019 11H,12
08/14/2019 10H,19
08/14/2019 09H,124
08/14/2019 08H,360
08/14/2019 07H,628
08/14/2019 06H,671
08/14/2019 05H,1065
08/14/2019 04H,1513
08/14/2019 03H,1635
08/14/2019 02H,1586
08/14/2019 01H,1532
08/14/2019 00H,1162
08/13/2019 23H,995
08/13/2019 22H,862
08/13/2019 21H,616
08/13/2019 20H,498
08/13/2019 19H,424
08/13/2019 18H,315
08/13/2019 17H,316
08/13/2019 16H,261
08/13/2019 15H,313
08/13/2019 14H,398
08/13/2019 13H,446
08/13/2019 12H,324
08/13/2019 11H,318
08/13/2019 10H,360
08/13/2019 09H,416
08/13/2019 08H,479
08/13/2019 07H,483
08/13/2019 06H,619
08/13/2019 05H,1000
08/13/2019 04H,1390
08/13/2019 03H,1625
08/13/2019 02H,1723
08/13/2019 01H,1576
08/13/2019 00H,1396
08/12/2019 23H,1037
08/12/2019 22H,941
08/12/2019 21H,789
08/12/2019 20H,726
08/12/2019 19H,638
08/12/2019 18H,343
08/12/2019 17H,261
08/12/2019 16H,256
08/12/2019 15H,349
08/12/2019 14H,563
08/12/2019 13H,431
08/12/2019 12H,300
08/12/2019 11H,305
08/12/2019 10H,324
08/12/2019 09H,383
08/12/2019 08H,500
08/12/2019 07H,533
08/12/2019 06H,656
08/12/2019 05H,1155
08/12/2019 04H,1405
08/12/2019 03H,1438
08/12/2019 02H,1054
08/12/2019 01H,929
08/12/2019 00H,843
08/11/2019 23H,808
08/11/2019 22H,691
08/11/2019 21H,598
08/11/2019 20H,504
08/11/2019 19H,362
08/11/2019 18H,304
08/11/2019 17H,251
08/11/2019 16H,239
08/11/2019 15H,236
08/11/2019 14H,245
08/11/2019 13H,276
08/11/2019 12H,259
08/11/2019 11H,221
08/11/2019 10H,234
08/11/2019 09H,315
08/11/2019 08H,445
08/11/2019 07H,512
08/11/2019 06H,700
08/11/2019 05H,952
08/11/2019 04H,1184
08/11/2019 03H,1379
08/11/2019 02H,1126
08/11/2019 01H,1029
08/11/2019 00H,1024
08/10/2019 23H,1050
08/10/2019 22H,882
08/10/2019 21H,698
08/10/2019 20H,658
08/10/2019 19H,464
08/10/2019 18H,397
08/10/2019 17H,294
08/10/2019 16H,264
08/10/2019 15H,277
08/10/2019 14H,304
08/10/2019 13H,186
08/10/2019 12H,133
08/10/2019 11H,246
08/10/2019 10H,279
08/10/2019 09H,367
08/10/2019 08H,514
08/10/2019 07H,534
08/10/2019 06H,796
08/10/2019 05H,1126
08/10/2019 04H,1480
08/10/2019 03H,1500
08/10/2019 02H,1567
08/10/2019 01H,1444
08/10/2019 00H,1217
08/9/2019 23H,1018
08/9/2019 22H,818
08/9/2019 21H,648
08/9/2019 20H,597
08/9/2019 19H,460
08/9/2019 18H,355
08/9/2019 17H,286
08/9/2019 16H,306
08/9/2019 15H,316
08/9/2019 14H,362
08/9/2019 13H,329
08/9/2019 12H,280
08/9/2019 11H,283
08/9/2019 10H,319
08/9/2019 09H,376
08/9/2019 08H,485
08/9/2019 07H,508
08/9/2019 06H,898
08/9/2019 05H,1318
08/9/2019 04H,1501
08/9/2019 03H,1531
08/9/2019 02H,1527
08/9/2019 01H,1195
08/9/2019 00H,1147
08/8/2019 23H,1042
08/8/2019 22H,916
08/8/2019 21H,711
08/8/2019 20H,607
08/8/2019 19H,505
08/8/2019 18H,371
08/8/2019 17H,320
08/8/2019 16H,329
08/8/2019 15H,380
08/8/2019 14H,396
08/8/2019 13H,300
08/8/2019 12H,285
08/8/2019 11H,286
08/8/2019 10H,284
08/8/2019 09H,294
08/8/2019 08H,344
08/8/2019 07H,415
08/8/2019 06H,590
08/8/2019 05H,1015
08/8/2019 04H,1296
08/8/2019 03H,1424
08/8/2019 02H,1478
08/8/2019 01H,1464
08/8/2019 00H,1262
08/7/2019 23H,1246
08/7/2019 22H,1282
08/7/2019 21H,918
08/7/2019 20H,648
08/7/2019 19H,471
08/7/2019 18H,406
08/7/2019 17H,342
08/7/2019 16H,314
08/7/2019 15H,297
08/7/2019 14H,462
08/7/2019 13H,299
08/7/2019 12H,286
08/7/2019 11H,300
08/7/2019 10H,324
08/7/2019 09H,352
08/7/2019 08H,421
08/7/2019 07H,422
08/7/2019 06H,557
08/7/2019 05H,970
08/7/2019 04H,1588
08/7/2019 03H,1597
08/7/2019 02H,1557
08/7/2019 01H,1294
08/7/2019 00H,1088
08/6/2019 23H,840
08/6/2019 22H,763
08/6/2019 21H,656
08/6/2019 20H,607
08/6/2019 19H,554
08/6/2019 18H,439
08/6/2019 17H,365
08/6/2019 16H,254
08/6/2019 15H,457
08/6/2019 14H,295
08/6/2019 13H,151
08/6/2019 12H,123
08/6/2019 11H,321
08/6/2019 10H,330
08/6/2019 09H,357
08/6/2019 08H,417
08/6/2019 07H,508
08/6/2019 06H,676
08/6/2019 05H,1196
08/6/2019 04H,1486
08/6/2019 03H,1618
08/6/2019 02H,1553
08/6/2019 01H,1602
08/6/2019 00H,1202
08/5/2019 23H,1069
08/5/2019 22H,983
08/5/2019 21H,914
08/5/2019 20H,816
08/5/2019 19H,544
08/5/2019 18H,424
08/5/2019 17H,255
08/5/2019 16H,244
08/5/2019 15H,320
08/5/2019 14H,317
08/5/2019 13H,106
08/5/2019 12H,4
08/5/2019 11H,20
08/5/2019 10H,193
08/5/2019 09H,342
08/5/2019 08H,451
08/5/2019 07H,527
08/5/2019 06H,589
08/5/2019 05H,867
08/5/2019 04H,1235
08/5/2019 03H,1312
08/5/2019 02H,1205
08/5/2019 01H,1077
08/5/2019 00H,971
08/4/2019 23H,901
08/4/2019 22H,802
08/4/2019 21H,764
08/4/2019 20H,829
08/4/2019 19H,384
08/4/2019 18H,307
08/4/2019 17H,260
08/4/2019 16H,226
08/4/2019 15H,175
08/4/2019 14H,56
08/4/2019 13H,146
08/4/2019 12H,107
08/4/2019 11H,82
08/4/2019 10H,225
08/4/2019 09H,410
08/4/2019 08H,452
08/4/2019 07H,425
08/4/2019 06H,599
08/4/2019 05H,1115
08/4/2019 04H,1234
08/4/2019 03H,1353
08/4/2019 02H,1307
08/4/2019 01H,1186
08/4/2019 00H,1174
08/3/2019 23H,993
08/3/2019 22H,916
08/3/2019 21H,793
08/3/2019 20H,666
08/3/2019 19H,563
08/3/2019 18H,415
08/3/2019 17H,373
08/3/2019 16H,321
08/3/2019 15H,295
08/3/2019 14H,186
08/3/2019 13H,86
08/3/2019 12H,22
08/3/2019 11H,41
08/3/2019 10H,96
08/3/2019 09H,338
08/3/2019 08H,378
08/3/2019 07H,462
08/3/2019 06H,536
08/3/2019 05H,1284
08/3/2019 04H,1520
08/3/2019 03H,1515
08/3/2019 02H,1715
08/3/2019 01H,1539
08/3/2019 00H,1323
08/2/2019 23H,1282
08/2/2019 22H,1066
08/2/2019 21H,878
08/2/2019 20H,802
08/2/2019 19H,696
08/2/2019 18H,515
08/2/2019 17H,357
08/2/2019 16H,347
08/2/2019 15H,323
08/2/2019 14H,438
08/2/2019 13H,323
08/2/2019 12H,259
08/2/2019 11H,272
08/2/2019 10H,308
08/2/2019 09H,358
08/2/2019 08H,444
08/2/2019 07H,505
08/2/2019 06H,751
08/2/2019 05H,1223
08/2/2019 04H,1462
08/2/2019 03H,1570
08/2/2019 02H,1457
08/2/2019 01H,1404
08/2/2019 00H,1282
08/1/2019 23H,944
08/1/2019 22H,1039
08/1/2019 21H,1067
08/1/2019 20H,622
08/1/2019 19H,527
08/1/2019 18H,452
08/1/2019 17H,401
08/1/2019 16H,428
08/1/2019 15H,426
08/1/2019 14H,538
08/1/2019 13H,447
08/1/2019 12H,235
08/1/2019 11H,237
08/1/2019 10H,261
08/1/2019 09H,291
08/1/2019 08H,423
08/1/2019 07H,694
08/1/2019 06H,810
08/1/2019 05H,1180
08/1/2019 04H,1576
08/1/2019 03H,1499
08/1/2019 02H,1578
08/1/2019 01H,1433
08/1/2019 00H,1432
07/31/2019 23H,1079
07/31/2019 22H,959
07/31/2019 21H,790
07/31/2019 20H,738
07/31/2019 19H,574
07/31/2019 18H,492
07/31/2019 17H,479
07/31/2019 16H,433
07/31/2019 15H,505
07/31/2019 14H,619
07/31/2019 13H,416
07/31/2019 12H,329
07/31/2019 11H,354
07/31/2019 10H,433
07/31/2019 09H,478
07/31/2019 08H,591
07/31/2019 07H,954
07/31/2019 06H,975
07/31/2019 05H,1269
07/31/2019 04H,1340
07/31/2019 03H,1292
07/31/2019 02H,1446
07/31/2019 01H,1603
07/31/2019 00H,1304
07/30/2019 23H,1136
07/30/2019 22H,1059
07/30/2019 21H,890
07/30/2019 20H,769
07/30/2019 19H,863
07/30/2019 18H,520
07/30/2019 17H,415
07/30/2019 16H,366
07/30/2019 15H,517
07/30/2019 14H,528
07/30/2019 13H,459
07/30/2019 12H,413
07/30/2019 11H,404
07/30/2019 10H,409
07/30/2019 09H,387
07/30/2019 08H,559
07/30/2019 07H,831
07/30/2019 06H,1123
07/30/2019 05H,1301
07/30/2019 04H,1497
07/30/2019 03H,1637
07/30/2019 02H,1653
07/30/2019 01H,1603
07/30/2019 00H,1441
07/29/2019 23H,1199
07/29/2019 22H,1084
07/29/2019 21H,869
07/29/2019 20H,717
07/29/2019 19H,597
07/29/2019 18H,486
07/29/2019 17H,446
07/29/2019 16H,399
07/29/2019 15H,442
07/29/2019 14H,459
07/29/2019 13H,409
07/29/2019 12H,379
07/29/2019 11H,376
07/29/2019 10H,424
07/29/2019 09H,457
07/29/2019 08H,562
07/29/2019 07H,686
07/29/2019 06H,918
07/29/2019 05H,1216
07/29/2019 04H,1380
07/29/2019 03H,1280
07/29/2019 02H,1620
07/29/2019 01H,1438
07/29/2019 00H,1389
07/28/2019 23H,1232
07/28/2019 22H,1030
07/28/2019 21H,756
07/28/2019 20H,703
07/28/2019 19H,522
07/28/2019 18H,413
07/28/2019 17H,360
07/28/2019 16H,364
07/28/2019 15H,370
07/28/2019 14H,411
07/28/2019 13H,415
07/28/2019 12H,403
07/28/2019 11H,415
07/28/2019 10H,434
07/28/2019 09H,480
07/28/2019 08H,571
07/28/2019 07H,647
07/28/2019 06H,985
07/28/2019 05H,1261
07/28/2019 04H,1500
07/28/2019 03H,1345
07/28/2019 02H,1439
07/28/2019 01H,1255
07/28/2019 00H,1214
07/27/2019 23H,1130
07/27/2019 22H,909
07/27/2019 21H,744
07/27/2019 20H,746
07/27/2019 19H,850
07/27/2019 18H,572
07/27/2019 17H,470
07/27/2019 16H,512
07/27/2019 15H,422
07/27/2019 14H,443
07/27/2019 13H,379
07/27/2019 12H,394
07/27/2019 11H,421
07/27/2019 10H,459
07/27/2019 09H,516
07/27/2019 08H,635
07/27/2019 07H,844
07/27/2019 06H,1128
07/27/2019 05H,1580
07/27/2019 04H,1572
07/27/2019 03H,1570
07/27/2019 02H,1544
07/27/2019 01H,1510
07/27/2019 00H,1153
07/26/2019 23H,1153
07/26/2019 22H,1016
07/26/2019 21H,875
07/26/2019 20H,821
07/26/2019 19H,900
07/26/2019 18H,713
07/26/2019 17H,484
07/26/2019 16H,413
07/26/2019 15H,407
07/26/2019 14H,409
07/26/2019 13H,352
07/26/2019 12H,358
07/26/2019 11H,374
07/26/2019 10H,448
07/26/2019 09H,554
07/26/2019 08H,674
07/26/2019 07H,805
07/26/2019 06H,1159
07/26/2019 05H,1659
07/26/2019 04H,1767
07/26/2019 03H,1656
07/26/2019 02H,1598
07/26/2019 01H,1519
07/26/2019 00H,1434
07/25/2019 23H,1085
07/25/2019 22H,1074
07/25/2019 21H,891
07/25/2019 20H,804
07/25/2019 19H,851
07/25/2019 18H,534
07/25/2019 17H,530
07/25/2019 16H,407
07/25/2019 15H,447
07/25/2019 14H,396
07/25/2019 13H,353
07/25/2019 12H,327
07/25/2019 11H,316
07/25/2019 10H,365
07/25/2019 09H,431
07/25/2019 08H,508
07/25/2019 07H,785
07/25/2019 06H,1399
07/25/2019 05H,1688
07/25/2019 04H,1704
07/25/2019 03H,1736
07/25/2019 02H,1748
07/25/2019 01H,1515
07/25/2019 00H,1420
07/24/2019 23H,1166
07/24/2019 22H,992
07/24/2019 21H,792
07/24/2019 20H,772
07/24/2019 19H,750
07/24/2019 18H,386
07/24/2019 17H,216
07/24/2019 16H,217
07/24/2019 15H,229
07/24/2019 14H,436
07/24/2019 13H,346
07/24/2019 12H,317
07/24/2019 11H,324
07/24/2019 10H,352
07/24/2019 09H,432
07/24/2019 08H,498
07/24/2019 07H,615
07/24/2019 06H,1040
07/24/2019 05H,1531
07/24/2019 04H,1599
07/24/2019 03H,1364
07/24/2019 02H,1395
07/24/2019 01H,1592
07/24/2019 00H,1764
07/23/2019 23H,1387
07/23/2019 22H,1295
07/23/2019 21H,1023
07/23/2019 20H,879
07/23/2019 19H,802
07/23/2019 18H,586
07/23/2019 17H,487
07/23/2019 16H,420
07/23/2019 15H,405
07/23/2019 14H,325
07/23/2019 13H,265
07/23/2019 12H,249
07/23/2019 11H,261
07/23/2019 10H,390
07/23/2019 09H,440
07/23/2019 08H,489
07/23/2019 07H,579
07/23/2019 06H,896
07/23/2019 05H,1293
07/23/2019 04H,1360
07/23/2019 03H,1405
07/23/2019 02H,1717
07/23/2019 01H,1561
07/23/2019 00H,1285
07/22/2019 23H,1115
07/22/2019 22H,973
07/22/2019 21H,746
07/22/2019 20H,720
07/22/2019 19H,754
07/22/2019 18H,499
07/22/2019 17H,354
07/22/2019 16H,344
07/22/2019 15H,275
07/22/2019 14H,389
07/22/2019 13H,230
07/22/2019 12H,165
07/22/2019 11H,161
07/22/2019 10H,262
07/22/2019 09H,392
07/22/2019 08H,548
07/22/2019 07H,609
07/22/2019 06H,742
07/22/2019 05H,1068
07/22/2019 04H,1237
07/22/2019 03H,1419
07/22/2019 02H,1277
07/22/2019 01H,1216
07/22/2019 00H,1150
07/21/2019 23H,1167
07/21/2019 22H,948
07/21/2019 21H,895
07/21/2019 20H,738
07/21/2019 19H,585
07/21/2019 18H,456
07/21/2019 17H,376
07/21/2019 16H,375
07/21/2019 15H,343
07/21/2019 14H,413
07/21/2019 13H,371
07/21/2019 12H,344
07/21/2019 11H,362
07/21/2019 10H,388
07/21/2019 09H,466
07/21/2019 08H,566
07/21/2019 07H,562
07/21/2019 06H,807
07/21/2019 05H,1070
07/21/2019 04H,1300
07/21/2019 03H,1370
07/21/2019 02H,1465
07/21/2019 01H,1143
07/21/2019 00H,1108
07/20/2019 23H,1060
07/20/2019 22H,946
07/20/2019 21H,859
07/20/2019 20H,828
07/20/2019 19H,797
07/20/2019 18H,467
07/20/2019 17H,367
07/20/2019 16H,374
07/20/2019 15H,376
07/20/2019 14H,481
07/20/2019 13H,432
07/20/2019 12H,366
07/20/2019 11H,361
