Net generation from natural gas for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NG.H
19:21:47 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NG.H megawatthours
11/16/2020 09H,4986
11/16/2020 08H,4916
11/16/2020 07H,4837
11/16/2020 06H,5027
11/16/2020 05H,5159
11/16/2020 04H,5405
11/16/2020 03H,5911
11/16/2020 02H,6367
11/16/2020 01H,6065
11/16/2020 00H,4873
11/15/2020 23H,3971
11/15/2020 22H,3562
11/15/2020 21H,3481
11/15/2020 20H,3445
11/15/2020 19H,3514
11/15/2020 18H,3780
11/15/2020 17H,4091
11/15/2020 16H,4392
11/15/2020 15H,4981
11/15/2020 14H,5166
11/15/2020 13H,4936
11/15/2020 12H,4712
11/15/2020 11H,4471
11/15/2020 10H,4482
11/15/2020 09H,4517
11/15/2020 08H,5393
11/15/2020 07H,5662
11/15/2020 06H,5822
11/15/2020 05H,6373
11/15/2020 04H,6670
11/15/2020 03H,7100
11/15/2020 02H,7561
11/15/2020 01H,7025
11/15/2020 00H,5651
11/14/2020 23H,4299
11/14/2020 22H,4036
11/14/2020 21H,3931
11/14/2020 20H,3883
11/14/2020 19H,4060
11/14/2020 18H,4376
11/14/2020 17H,4711
11/14/2020 16H,4907
11/14/2020 15H,5475
11/14/2020 14H,6000
11/14/2020 13H,5642
11/14/2020 12H,5327
11/14/2020 11H,5122
11/14/2020 10H,5186
11/14/2020 09H,5327
11/14/2020 08H,5881
11/14/2020 07H,5900
11/14/2020 06H,6109
11/14/2020 05H,6436
11/14/2020 04H,6964
11/14/2020 03H,7228
11/14/2020 02H,7702
11/14/2020 01H,7199
11/14/2020 00H,6258
11/13/2020 23H,5181
11/13/2020 22H,4740
11/13/2020 21H,4616
11/13/2020 20H,4719
11/13/2020 19H,4798
11/13/2020 18H,5106
11/13/2020 17H,5635
11/13/2020 16H,6309
11/13/2020 15H,6876
11/13/2020 14H,6475
11/13/2020 13H,5814
11/13/2020 12H,5577
11/13/2020 11H,5518
11/13/2020 10H,5514
11/13/2020 09H,5661
11/13/2020 08H,6199
11/13/2020 07H,6003
11/13/2020 06H,6210
11/13/2020 05H,6736
11/13/2020 04H,7312
11/13/2020 03H,7430
11/13/2020 02H,7274
11/13/2020 01H,7122
11/13/2020 00H,5882
11/12/2020 23H,4748
11/12/2020 22H,4512
11/12/2020 21H,4394
11/12/2020 20H,4553
11/12/2020 19H,4548
11/12/2020 18H,4844
11/12/2020 17H,5494
11/12/2020 16H,6578
11/12/2020 15H,6965
11/12/2020 14H,6925
11/12/2020 13H,6648
11/12/2020 12H,6174
11/12/2020 11H,5874
11/12/2020 10H,5775
11/12/2020 09H,5646
11/12/2020 08H,5665
11/12/2020 07H,5892
11/12/2020 06H,6218
11/12/2020 05H,6778
11/12/2020 04H,7226
11/12/2020 03H,7452
11/12/2020 02H,7345
11/12/2020 01H,6983
11/12/2020 00H,5781
11/11/2020 23H,4532
11/11/2020 22H,4183
11/11/2020 21H,4297
11/11/2020 20H,4222
11/11/2020 19H,4173
11/11/2020 18H,4294
11/11/2020 17H,4564
11/11/2020 16H,5683
11/11/2020 15H,6687
11/11/2020 14H,6654
11/11/2020 13H,6134
11/11/2020 12H,5811
11/11/2020 11H,5675
11/11/2020 10H,5743
11/11/2020 09H,5760
11/11/2020 08H,5881
11/11/2020 07H,6306
11/11/2020 06H,6505
11/11/2020 05H,6949
11/11/2020 04H,7083
11/11/2020 03H,7096
11/11/2020 02H,7063
11/11/2020 01H,6495
11/11/2020 00H,5134
11/10/2020 23H,4070
11/10/2020 22H,4032
11/10/2020 21H,3909
11/10/2020 20H,3803
11/10/2020 19H,3895
11/10/2020 18H,4250
11/10/2020 17H,4708
11/10/2020 16H,5768
11/10/2020 15H,7019
11/10/2020 14H,7137
11/10/2020 13H,6239
11/10/2020 12H,5946
11/10/2020 11H,5762
11/10/2020 10H,5761
11/10/2020 09H,5785
11/10/2020 08H,6212
11/10/2020 07H,6633
11/10/2020 06H,7156
11/10/2020 05H,7815
11/10/2020 04H,7966
11/10/2020 03H,7887
11/10/2020 02H,7905
11/10/2020 01H,7638
11/10/2020 00H,6128
11/9/2020 23H,5120
11/9/2020 22H,5059
11/9/2020 21H,5016
11/9/2020 20H,4815
11/9/2020 19H,4828
11/9/2020 18H,5024
11/9/2020 17H,5867
11/9/2020 16H,6676
11/9/2020 15H,7272
11/9/2020 14H,7191
11/9/2020 13H,6423
11/9/2020 12H,6175
11/9/2020 11H,6156
11/9/2020 10H,6201
11/9/2020 09H,6153
11/9/2020 08H,6185
11/9/2020 07H,5912
11/9/2020 06H,6145
11/9/2020 05H,6636
11/9/2020 04H,7075
11/9/2020 03H,7189
11/9/2020 02H,7291
11/9/2020 01H,7057
11/9/2020 00H,6112
11/8/2020 23H,5457
11/8/2020 22H,4941
11/8/2020 21H,4891
11/8/2020 20H,4809
11/8/2020 19H,4677
11/8/2020 18H,4727
11/8/2020 17H,4789
11/8/2020 16H,5420
11/8/2020 15H,5944
11/8/2020 14H,6120
11/8/2020 13H,5734
11/8/2020 12H,5640
11/8/2020 11H,5562
11/8/2020 10H,5720
11/8/2020 09H,5812
11/8/2020 08H,6019
11/8/2020 07H,6198
11/8/2020 06H,6483
11/8/2020 05H,6746
11/8/2020 04H,7003
11/8/2020 03H,7235
11/8/2020 02H,7466
11/8/2020 01H,7231
11/8/2020 00H,6470
11/7/2020 23H,5661
11/7/2020 22H,5777
11/7/2020 21H,5217
11/7/2020 20H,5102
11/7/2020 19H,4977
11/7/2020 18H,5291
11/7/2020 17H,5197
11/7/2020 16H,5313
11/7/2020 15H,5897
11/7/2020 14H,6073
11/7/2020 13H,5983
11/7/2020 12H,5946
11/7/2020 11H,5914
11/7/2020 10H,5954
11/7/2020 09H,5479
11/7/2020 08H,5823
11/7/2020 07H,6177
11/7/2020 06H,6160
11/7/2020 05H,6283
11/7/2020 04H,6808
11/7/2020 03H,7183
11/7/2020 02H,7517
11/7/2020 01H,7508
11/7/2020 00H,7339
11/6/2020 23H,6970
11/6/2020 22H,6523
11/6/2020 21H,6488
11/6/2020 20H,6472
11/6/2020 19H,6224
11/6/2020 18H,5801
11/6/2020 17H,5803
11/6/2020 16H,6060
11/6/2020 15H,6171
11/6/2020 14H,6383
11/6/2020 13H,6098
11/6/2020 12H,5892
11/6/2020 11H,5796
11/6/2020 10H,5908
11/6/2020 09H,5853
11/6/2020 08H,6255
11/6/2020 07H,6644
11/6/2020 06H,6988
11/6/2020 05H,7466
11/6/2020 04H,7613
11/6/2020 03H,7522
11/6/2020 02H,7464
11/6/2020 01H,7385
11/6/2020 00H,7387
11/5/2020 23H,7191
11/5/2020 22H,6595
11/5/2020 21H,5996
11/5/2020 20H,5172
11/5/2020 19H,5171
11/5/2020 18H,4813
11/5/2020 17H,5068
11/5/2020 16H,5652
11/5/2020 15H,6443
11/5/2020 14H,6660
11/5/2020 13H,6168
11/5/2020 12H,6031
11/5/2020 11H,5692
11/5/2020 10H,5631
11/5/2020 09H,6078
11/5/2020 08H,6618
11/5/2020 07H,7150
11/5/2020 06H,7541
11/5/2020 05H,7569
11/5/2020 04H,7672
11/5/2020 03H,7679
11/5/2020 02H,7500
11/5/2020 01H,7686
11/5/2020 00H,7324
11/4/2020 23H,6713
11/4/2020 22H,5892
11/4/2020 21H,5915
11/4/2020 20H,5708
11/4/2020 19H,5110
11/4/2020 18H,4666
11/4/2020 17H,4948
11/4/2020 16H,5725
11/4/2020 15H,6596
11/4/2020 14H,6437
11/4/2020 13H,5875
11/4/2020 12H,5416
11/4/2020 11H,5258
11/4/2020 10H,5305
11/4/2020 09H,5451
11/4/2020 08H,5481
11/4/2020 07H,5970
11/4/2020 06H,6397
11/4/2020 05H,6760
11/4/2020 04H,7268
11/4/2020 03H,7622
11/4/2020 02H,7872
11/4/2020 01H,7966
11/4/2020 00H,7502
11/3/2020 23H,6895
11/3/2020 22H,6476
11/3/2020 21H,5909
11/3/2020 20H,5710
11/3/2020 19H,5092
11/3/2020 18H,4768
11/3/2020 17H,4718
11/3/2020 16H,5286
11/3/2020 15H,5931
11/3/2020 14H,5862
11/3/2020 13H,5291
11/3/2020 12H,5150
11/3/2020 11H,5110
11/3/2020 10H,5131
11/3/2020 09H,5413
11/3/2020 08H,6095
11/3/2020 07H,6783
11/3/2020 06H,7093
11/3/2020 05H,7423
11/3/2020 04H,7783
11/3/2020 03H,8018
11/3/2020 02H,8304
11/3/2020 01H,8258
11/3/2020 00H,7876
11/2/2020 23H,7028
11/2/2020 22H,6845
11/2/2020 21H,6796
11/2/2020 20H,6433
11/2/2020 19H,5766
11/2/2020 18H,5404
11/2/2020 17H,5200
11/2/2020 16H,5635
11/2/2020 15H,6761
11/2/2020 14H,6703
11/2/2020 13H,5605
11/2/2020 12H,5375
11/2/2020 11H,5314
11/2/2020 10H,5262
11/2/2020 09H,5288
11/2/2020 08H,5699
11/2/2020 07H,6281
11/2/2020 06H,6709
11/2/2020 05H,7034
11/2/2020 04H,7269
11/2/2020 03H,7599
11/2/2020 02H,7800
11/2/2020 01H,7713
11/2/2020 00H,6945
11/1/2020 23H,6050
11/1/2020 22H,5369
11/1/2020 21H,4784
11/1/2020 20H,4594
11/1/2020 19H,4210
11/1/2020 18H,4172
11/1/2020 17H,3977
11/1/2020 16H,4233
11/1/2020 15H,4677
11/1/2020 14H,4789
11/1/2020 13H,4723
11/1/2020 12H,4811
11/1/2020 11H,4774
11/1/2020 10H,4787
11/1/2020 09H,4868
11/1/2020 08H,4928
11/1/2020 07H,5457
11/1/2020 06H,5763
11/1/2020 05H,6245
11/1/2020 04H,6243
11/1/2020 03H,6506
11/1/2020 02H,6895
11/1/2020 01H,6986
11/1/2020 00H,6448
10/31/2020 23H,5604
10/31/2020 22H,4871
10/31/2020 21H,4591
10/31/2020 20H,4130
10/31/2020 19H,3605
10/31/2020 18H,3724
10/31/2020 17H,3819
10/31/2020 16H,4117
10/31/2020 15H,4764
10/31/2020 14H,4912
10/31/2020 13H,4819
10/31/2020 12H,4760
10/31/2020 11H,4728
10/31/2020 10H,4625
10/31/2020 09H,4688
10/31/2020 08H,4730
10/31/2020 07H,5042
10/31/2020 06H,5452
10/31/2020 05H,5995
10/31/2020 04H,6131
10/31/2020 03H,6558
10/31/2020 02H,6668
10/31/2020 01H,6165
10/31/2020 00H,5634
10/30/2020 23H,4575
10/30/2020 22H,4138
10/30/2020 21H,3908
10/30/2020 20H,4099
10/30/2020 19H,3862
10/30/2020 18H,3798
10/30/2020 17H,4107
10/30/2020 16H,4725
10/30/2020 15H,5576
10/30/2020 14H,5411
10/30/2020 13H,5251
10/30/2020 12H,4733
10/30/2020 11H,4620
10/30/2020 10H,4560
10/30/2020 09H,4745
10/30/2020 08H,4849
10/30/2020 07H,5281
10/30/2020 06H,5488
10/30/2020 05H,5753
10/30/2020 04H,6047
10/30/2020 03H,6402
10/30/2020 02H,6485
10/30/2020 01H,6023
10/30/2020 00H,5035
10/29/2020 23H,3959
10/29/2020 22H,3643
10/29/2020 21H,3564
10/29/2020 20H,3668
10/29/2020 19H,3684
10/29/2020 18H,3630
10/29/2020 17H,4112
10/29/2020 16H,4940
10/29/2020 15H,5683
10/29/2020 14H,5639
10/29/2020 13H,5213
10/29/2020 12H,4562
10/29/2020 11H,4268
10/29/2020 10H,4227
10/29/2020 09H,4273
10/29/2020 08H,4486
10/29/2020 07H,4957
10/29/2020 06H,5422
10/29/2020 05H,5869
10/29/2020 04H,6264
10/29/2020 03H,6569
10/29/2020 02H,6550
10/29/2020 01H,5940
10/29/2020 00H,4778
10/28/2020 23H,3741
10/28/2020 22H,3591
10/28/2020 21H,3550
10/28/2020 20H,3674
10/28/2020 19H,3662
10/28/2020 18H,3659
10/28/2020 17H,3992
10/28/2020 16H,4712
10/28/2020 15H,5812
10/28/2020 14H,6097
10/28/2020 13H,6023
10/28/2020 12H,5666
10/28/2020 11H,5482
10/28/2020 10H,5550
10/28/2020 09H,5492
10/28/2020 08H,5528
10/28/2020 07H,6195
10/28/2020 06H,6436
10/28/2020 05H,6715
10/28/2020 04H,7070
10/28/2020 03H,7210
10/28/2020 02H,7106
10/28/2020 01H,6729
10/28/2020 00H,5671
10/27/2020 23H,4662
10/27/2020 22H,4493
10/27/2020 21H,4605
10/27/2020 20H,4474
10/27/2020 19H,4272
10/27/2020 18H,4366
10/27/2020 17H,4844
10/27/2020 16H,5497
10/27/2020 15H,6546
10/27/2020 14H,6881
10/27/2020 13H,6632
10/27/2020 12H,5930
10/27/2020 11H,5968
10/27/2020 10H,5887
10/27/2020 09H,5834
10/27/2020 08H,6106
10/27/2020 07H,6208
10/27/2020 06H,6457
10/27/2020 05H,7280
10/27/2020 04H,7479
10/27/2020 03H,7689
10/27/2020 02H,7726
10/27/2020 01H,7495
10/27/2020 00H,6152
10/26/2020 23H,4974
10/26/2020 22H,4947
10/26/2020 21H,5121
10/26/2020 20H,5205
10/26/2020 19H,5045
10/26/2020 18H,5024
10/26/2020 17H,5424
10/26/2020 16H,5803
10/26/2020 15H,6178
10/26/2020 14H,6529
10/26/2020 13H,6216
10/26/2020 12H,6028
10/26/2020 11H,5822
10/26/2020 10H,5699
10/26/2020 09H,5589
10/26/2020 08H,5408
10/26/2020 07H,5742
10/26/2020 06H,5993
10/26/2020 05H,6839
10/26/2020 04H,7349
10/26/2020 03H,7705
10/26/2020 02H,7815
10/26/2020 01H,7532
10/26/2020 00H,6778
10/25/2020 23H,5864
10/25/2020 22H,5533
10/25/2020 21H,5164
10/25/2020 20H,4872
10/25/2020 19H,4424
10/25/2020 18H,4273
10/25/2020 17H,4219
10/25/2020 16H,4634
10/25/2020 15H,5342
10/25/2020 14H,5718
10/25/2020 13H,5835
10/25/2020 12H,5456
10/25/2020 11H,5430
10/25/2020 10H,5517
10/25/2020 09H,5351
10/25/2020 08H,5469
10/25/2020 07H,5992
10/25/2020 06H,6419
10/25/2020 05H,6821
10/25/2020 04H,7038
10/25/2020 03H,7636
10/25/2020 02H,8045
10/25/2020 01H,7685
10/25/2020 00H,7298
10/24/2020 23H,6926
10/24/2020 22H,6367
10/24/2020 21H,6209
10/24/2020 20H,5612
10/24/2020 19H,5635
10/24/2020 18H,5647
10/24/2020 17H,5378
10/24/2020 16H,5713
10/24/2020 15H,6219
10/24/2020 14H,6189
10/24/2020 13H,6180
10/24/2020 12H,6027
10/24/2020 11H,6027
10/24/2020 10H,6010
10/24/2020 09H,6117
10/24/2020 08H,6326
10/24/2020 07H,7210
10/24/2020 06H,7618
10/24/2020 05H,7904
10/24/2020 04H,8434
10/24/2020 03H,9096
10/24/2020 02H,9503
10/24/2020 01H,9315
10/24/2020 00H,8920
10/23/2020 23H,8469
10/23/2020 22H,8198
10/23/2020 21H,7412
10/23/2020 20H,7018
10/23/2020 19H,5937
10/23/2020 18H,5598
10/23/2020 17H,5541
10/23/2020 16H,6071
10/23/2020 15H,7178
10/23/2020 14H,7391
10/23/2020 13H,6867
10/23/2020 12H,6668
10/23/2020 11H,6503
10/23/2020 10H,6487
10/23/2020 09H,6598
10/23/2020 08H,6688
10/23/2020 07H,7146
10/23/2020 06H,7439
10/23/2020 05H,7952
10/23/2020 04H,8368
10/23/2020 03H,8477
10/23/2020 02H,8934
10/23/2020 01H,8996
10/23/2020 00H,8193
10/22/2020 23H,7288
10/22/2020 22H,6819
10/22/2020 21H,6506
10/22/2020 20H,5948
10/22/2020 19H,5539
10/22/2020 18H,5191
10/22/2020 17H,5138
10/22/2020 16H,5750
10/22/2020 15H,6476
10/22/2020 14H,6888
10/22/2020 13H,6655
10/22/2020 12H,6189
10/22/2020 11H,5956
10/22/2020 10H,6039
10/22/2020 09H,6118
10/22/2020 08H,6319
10/22/2020 07H,6562
10/22/2020 06H,7073
10/22/2020 05H,7512
10/22/2020 04H,8055
10/22/2020 03H,8372
10/22/2020 02H,8758
10/22/2020 01H,8833
10/22/2020 00H,8283
10/21/2020 23H,7444
10/21/2020 22H,7025
10/21/2020 21H,6342
10/21/2020 20H,5772
10/21/2020 19H,5613
10/21/2020 18H,5455
10/21/2020 17H,5384
10/21/2020 16H,5597
10/21/2020 15H,6110
10/21/2020 14H,6417
10/21/2020 13H,6374
10/21/2020 12H,6078
10/21/2020 11H,5904
10/21/2020 10H,5992
10/21/2020 09H,6201
10/21/2020 08H,6542
10/21/2020 07H,6944
10/21/2020 06H,7309
10/21/2020 05H,7976
10/21/2020 04H,8487
10/21/2020 03H,8793
10/21/2020 02H,9231
10/21/2020 01H,9329
10/21/2020 00H,9035
10/20/2020 23H,8244
10/20/2020 22H,7912
10/20/2020 21H,7211
10/20/2020 20H,6656
10/20/2020 19H,6157
10/20/2020 18H,5672
10/20/2020 17H,5610
10/20/2020 16H,6015
10/20/2020 15H,6691
10/20/2020 14H,6989
10/20/2020 13H,6596
10/20/2020 12H,6281
10/20/2020 11H,6101
10/20/2020 10H,6101
10/20/2020 09H,6332
10/20/2020 08H,6875
10/20/2020 07H,7131
10/20/2020 06H,7988
10/20/2020 05H,8511
10/20/2020 04H,9221
10/20/2020 03H,9795
10/20/2020 02H,10288
10/20/2020 01H,10407
10/20/2020 00H,9756
10/19/2020 23H,8885
10/19/2020 22H,8378
10/19/2020 21H,8107
10/19/2020 20H,7568
10/19/2020 19H,6731
10/19/2020 18H,6058
10/19/2020 17H,5960
10/19/2020 16H,5964
10/19/2020 15H,6826
10/19/2020 14H,7020
10/19/2020 13H,6775
10/19/2020 12H,6368
10/19/2020 11H,6292
10/19/2020 10H,6328
10/19/2020 09H,6494
10/19/2020 08H,6591
10/19/2020 07H,6848
10/19/2020 06H,7522
10/19/2020 05H,7864
10/19/2020 04H,8203
10/19/2020 03H,8682
10/19/2020 02H,9075
10/19/2020 01H,9216
10/19/2020 00H,8454
10/18/2020 23H,7505
10/18/2020 22H,6950
10/18/2020 21H,6327
10/18/2020 20H,5869
10/18/2020 19H,5384
10/18/2020 18H,5088
10/18/2020 17H,5071
10/18/2020 16H,5515
10/18/2020 15H,6454
10/18/2020 14H,6630
10/18/2020 13H,6812
10/18/2020 12H,6931
10/18/2020 11H,6862
10/18/2020 10H,6894
10/18/2020 09H,6849
10/18/2020 08H,7197
10/18/2020 07H,7381
10/18/2020 06H,7687
10/18/2020 05H,7653
10/18/2020 04H,7920
10/18/2020 03H,8468
10/18/2020 02H,8899
10/18/2020 01H,8998
10/18/2020 00H,8500
10/17/2020 23H,7747
10/17/2020 22H,7343
10/17/2020 21H,6949
10/17/2020 20H,6573
10/17/2020 19H,6034
10/17/2020 18H,5750
10/17/2020 17H,5588
10/17/2020 16H,5497
10/17/2020 15H,6096
10/17/2020 14H,6429
10/17/2020 13H,6491
10/17/2020 12H,6334
10/17/2020 11H,6244
10/17/2020 10H,6351
10/17/2020 09H,6526
10/17/2020 08H,6904
10/17/2020 07H,7416
10/17/2020 06H,8147
10/17/2020 05H,8378
10/17/2020 04H,8680
10/17/2020 03H,8983
10/17/2020 02H,9440
10/17/2020 01H,9539
10/17/2020 00H,8824
10/16/2020 23H,8162
10/16/2020 22H,7763
10/16/2020 21H,7388
10/16/2020 20H,6941
10/16/2020 19H,6568
10/16/2020 18H,6367
10/16/2020 17H,6162
10/16/2020 16H,6351
10/16/2020 15H,6842
10/16/2020 14H,7257
10/16/2020 13H,7515
10/16/2020 12H,6877
10/16/2020 11H,6724
10/16/2020 10H,6794
10/16/2020 09H,6859
10/16/2020 08H,7252
10/16/2020 07H,7770
10/16/2020 06H,8221
10/16/2020 05H,8484
10/16/2020 04H,8728
10/16/2020 03H,9055
10/16/2020 02H,9397
10/16/2020 01H,9621
10/16/2020 00H,9080
10/15/2020 23H,8569
10/15/2020 22H,8236
10/15/2020 21H,7581
10/15/2020 20H,7257
10/15/2020 19H,6587
10/15/2020 18H,6095
10/15/2020 17H,6133
10/15/2020 16H,6176
10/15/2020 15H,6810
10/15/2020 14H,7110
10/15/2020 13H,7147
10/15/2020 12H,6805
10/15/2020 11H,6785
10/15/2020 10H,6892
10/15/2020 09H,7000
10/15/2020 08H,7292
10/15/2020 07H,7205
10/15/2020 06H,7756
10/15/2020 05H,8352
10/15/2020 04H,8808
10/15/2020 03H,9109
10/15/2020 02H,9447
10/15/2020 01H,9493
10/15/2020 00H,9350
10/14/2020 23H,8736
10/14/2020 22H,8004
10/14/2020 21H,7408
10/14/2020 20H,6998
10/14/2020 19H,6140
10/14/2020 18H,5893
10/14/2020 17H,5559
10/14/2020 16H,5558
10/14/2020 15H,6635
10/14/2020 14H,7265
10/14/2020 13H,6788
10/14/2020 12H,6491
10/14/2020 11H,6365
10/14/2020 10H,6510
10/14/2020 09H,6821
10/14/2020 08H,7041
10/14/2020 07H,7729
10/14/2020 06H,8225
10/14/2020 05H,8387
10/14/2020 04H,8762
10/14/2020 03H,9335
10/14/2020 02H,9801
10/14/2020 01H,10125
10/14/2020 00H,9966
10/13/2020 23H,9630
10/13/2020 22H,9091
10/13/2020 21H,8218
10/13/2020 20H,7766
10/13/2020 19H,6800
10/13/2020 18H,6516
10/13/2020 17H,6234
10/13/2020 16H,6344
10/13/2020 15H,7103
10/13/2020 14H,7632
10/13/2020 13H,7495
10/13/2020 12H,7243
10/13/2020 11H,7091
10/13/2020 10H,7172
10/13/2020 09H,7437
10/13/2020 08H,7579
10/13/2020 07H,8010
10/13/2020 06H,8397
10/13/2020 05H,8982
10/13/2020 04H,9171
10/13/2020 03H,9490
10/13/2020 02H,9612
10/13/2020 01H,9744
10/13/2020 00H,9246
10/12/2020 23H,9085
10/12/2020 22H,8814
10/12/2020 21H,7978
10/12/2020 20H,7680
10/12/2020 19H,6829
10/12/2020 18H,6350
10/12/2020 17H,5892
10/12/2020 16H,6468
10/12/2020 15H,7196
10/12/2020 14H,7446
10/12/2020 13H,7499
10/12/2020 12H,7238
10/12/2020 11H,7119
10/12/2020 10H,7114
10/12/2020 09H,7132
10/12/2020 08H,7534
10/12/2020 07H,7871
10/12/2020 06H,8072
10/12/2020 05H,8415
10/12/2020 04H,8668
10/12/2020 03H,9050
10/12/2020 02H,9230
10/12/2020 01H,9289
10/12/2020 00H,8950
10/11/2020 23H,8624
10/11/2020 22H,8213
10/11/2020 21H,7392
10/11/2020 20H,6728
10/11/2020 19H,5923
10/11/2020 18H,5158
10/11/2020 17H,5039
10/11/2020 16H,5442
10/11/2020 15H,6518
10/11/2020 14H,6914
10/11/2020 13H,7080
10/11/2020 12H,7023
10/11/2020 11H,7002
10/11/2020 10H,7137
10/11/2020 09H,7148
10/11/2020 08H,7458
10/11/2020 07H,7911
10/11/2020 06H,8165
10/11/2020 05H,8736
10/11/2020 04H,9192
10/11/2020 03H,9551
10/11/2020 02H,9809
10/11/2020 01H,9674
10/11/2020 00H,8678
10/10/2020 23H,7992
10/10/2020 22H,7588
10/10/2020 21H,7389
10/10/2020 20H,7572
10/10/2020 19H,6889
10/10/2020 18H,6454
10/10/2020 17H,6152
10/10/2020 16H,6313
10/10/2020 15H,6673
10/10/2020 14H,7147
10/10/2020 13H,7210
10/10/2020 12H,7136
10/10/2020 11H,7079
10/10/2020 10H,7208
10/10/2020 09H,7477
10/10/2020 08H,7793
10/10/2020 07H,7820
10/10/2020 06H,8184
10/10/2020 05H,8487
10/10/2020 04H,8818
10/10/2020 03H,9578
10/10/2020 02H,9860
10/10/2020 01H,9865
10/10/2020 00H,9390
10/9/2020 23H,8922
10/9/2020 22H,8364
10/9/2020 21H,8194
10/9/2020 20H,7574
10/9/2020 19H,7031
10/9/2020 18H,6248
10/9/2020 17H,5959
10/9/2020 16H,6303
10/9/2020 15H,6956
10/9/2020 14H,7342
10/9/2020 13H,7285
10/9/2020 12H,6899
10/9/2020 11H,6772
10/9/2020 10H,7068
10/9/2020 09H,7158
10/9/2020 08H,7260
10/9/2020 07H,7746
10/9/2020 06H,8276
10/9/2020 05H,8692
10/9/2020 04H,9167
10/9/2020 03H,9493
10/9/2020 02H,10068
10/9/2020 01H,9906
10/9/2020 00H,9662
10/8/2020 23H,9260
10/8/2020 22H,8815
10/8/2020 21H,8638
10/8/2020 20H,7755
10/8/2020 19H,6975
10/8/2020 18H,6565
10/8/2020 17H,6059
10/8/2020 16H,6112
10/8/2020 15H,6819
10/8/2020 14H,7080
10/8/2020 13H,6923
10/8/2020 12H,7026
10/8/2020 11H,6892
10/8/2020 10H,6949
10/8/2020 09H,7097
10/8/2020 08H,7354
10/8/2020 07H,7983
10/8/2020 06H,8330
10/8/2020 05H,8703
10/8/2020 04H,9160
10/8/2020 03H,9457
10/8/2020 02H,9811
10/8/2020 01H,10014
10/8/2020 00H,9683
10/7/2020 23H,9221
10/7/2020 22H,8730
10/7/2020 21H,8127
10/7/2020 20H,7420
10/7/2020 19H,7050
10/7/2020 18H,6314
10/7/2020 17H,6236
10/7/2020 16H,6598
10/7/2020 15H,7213
10/7/2020 14H,7633
10/7/2020 13H,7577
10/7/2020 12H,7330
10/7/2020 11H,7259
10/7/2020 10H,7315
10/7/2020 09H,7504
10/7/2020 08H,7788
10/7/2020 07H,8369
10/7/2020 06H,8626
10/7/2020 05H,9129
10/7/2020 04H,9648
10/7/2020 03H,9778
10/7/2020 02H,10208
10/7/2020 01H,10308
10/7/2020 00H,10257
10/6/2020 23H,9962
10/6/2020 22H,9664
10/6/2020 21H,8951
10/6/2020 20H,8210
10/6/2020 19H,7460
10/6/2020 18H,6824
10/6/2020 17H,6516
10/6/2020 16H,6287
10/6/2020 15H,6906
10/6/2020 14H,7974
10/6/2020 13H,8432
10/6/2020 12H,7980
10/6/2020 11H,7550
10/6/2020 10H,7654
10/6/2020 09H,7951
10/6/2020 08H,8457
10/6/2020 07H,8806
10/6/2020 06H,9482
10/6/2020 05H,10028
10/6/2020 04H,10331
10/6/2020 03H,10429
10/6/2020 02H,10426
10/6/2020 01H,10661
10/6/2020 00H,10369
10/5/2020 23H,10214
10/5/2020 22H,9835
10/5/2020 21H,9026
10/5/2020 20H,8156
10/5/2020 19H,7259
10/5/2020 18H,6700
10/5/2020 17H,6656
10/5/2020 16H,6846
10/5/2020 15H,7325
10/5/2020 14H,7600
10/5/2020 13H,7796
10/5/2020 12H,7518
10/5/2020 11H,7337
10/5/2020 10H,7290
10/5/2020 09H,7562
10/5/2020 08H,7778
10/5/2020 07H,8579
10/5/2020 06H,8935
10/5/2020 05H,9404
10/5/2020 04H,9949
10/5/2020 03H,10729
10/5/2020 02H,11124
10/5/2020 01H,11287
10/5/2020 00H,11084
10/4/2020 23H,10657
10/4/2020 22H,10049
10/4/2020 21H,9180
10/4/2020 20H,8520
10/4/2020 19H,8021
10/4/2020 18H,7385
10/4/2020 17H,6791
10/4/2020 16H,6645
10/4/2020 15H,7275
10/4/2020 14H,7609
10/4/2020 13H,7808
10/4/2020 12H,7801
10/4/2020 11H,7834
10/4/2020 10H,8062
10/4/2020 09H,8432
10/4/2020 08H,8689
10/4/2020 07H,8893
10/4/2020 06H,9316
10/4/2020 05H,9221
10/4/2020 04H,9674
10/4/2020 03H,10276
10/4/2020 02H,10768
10/4/2020 01H,10954
10/4/2020 00H,10625
10/3/2020 23H,10038
10/3/2020 22H,9482
10/3/2020 21H,8937
10/3/2020 20H,8399
10/3/2020 19H,8039
10/3/2020 18H,7501
10/3/2020 17H,7298
10/3/2020 16H,7044
10/3/2020 15H,7536
10/3/2020 14H,7815
10/3/2020 13H,7944
10/3/2020 12H,7881
10/3/2020 11H,7875
10/3/2020 10H,8121
10/3/2020 09H,8517
10/3/2020 08H,8709
10/3/2020 07H,9058
10/3/2020 06H,9393
10/3/2020 05H,9466
10/3/2020 04H,9725
10/3/2020 03H,10159
10/3/2020 02H,10603
10/3/2020 01H,10951
