Net generation from natural gas for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.NG.H
19:20:20 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.NG.H megawatthours
11/21/2019 12H,14230
11/21/2019 11H,13501
11/21/2019 10H,13019
11/21/2019 09H,13151
11/21/2019 08H,12809
11/21/2019 07H,12860
11/21/2019 06H,12742
11/21/2019 05H,13043
11/21/2019 04H,13038
11/21/2019 03H,13322
11/21/2019 02H,13291
11/21/2019 01H,13193
11/21/2019 00H,13250
11/20/2019 23H,12963
11/20/2019 22H,12132
11/20/2019 21H,11797
11/20/2019 20H,11431
11/20/2019 19H,11605
11/20/2019 18H,11785
11/20/2019 17H,11964
11/20/2019 16H,12408
11/20/2019 15H,12810
11/20/2019 14H,13536
11/20/2019 13H,14464
11/20/2019 12H,14483
11/20/2019 11H,13375
11/20/2019 10H,12760
11/20/2019 09H,12882
11/20/2019 08H,12752
11/20/2019 07H,12776
11/20/2019 06H,12570
11/20/2019 05H,12627
11/20/2019 04H,13259
11/20/2019 03H,13748
11/20/2019 02H,13611
11/20/2019 01H,13528
11/20/2019 00H,13581
11/19/2019 23H,12927
11/19/2019 22H,12389
11/19/2019 21H,11940
11/19/2019 20H,11955
11/19/2019 19H,12213
11/19/2019 18H,12399
11/19/2019 17H,12605
11/19/2019 16H,12706
11/19/2019 15H,12515
11/19/2019 14H,13048
11/19/2019 13H,13745
11/19/2019 12H,13747
11/19/2019 11H,12602
11/19/2019 10H,12387
11/19/2019 09H,12255
11/19/2019 08H,12072
11/19/2019 07H,12002
11/19/2019 06H,11841
11/19/2019 05H,12414
11/19/2019 04H,13040
11/19/2019 03H,13611
11/19/2019 02H,13893
11/19/2019 01H,14037
11/19/2019 00H,13853
11/18/2019 23H,12850
11/18/2019 22H,12164
11/18/2019 21H,11784
11/18/2019 20H,11583
11/18/2019 19H,11649
11/18/2019 18H,11840
11/18/2019 17H,12213
11/18/2019 16H,12677
11/18/2019 15H,12660
11/18/2019 14H,13296
11/18/2019 13H,13917
11/18/2019 12H,13084
11/18/2019 11H,12010
11/18/2019 10H,11384
11/18/2019 09H,11082
11/18/2019 08H,11014
11/18/2019 07H,11090
11/18/2019 06H,11334
11/18/2019 05H,11569
11/18/2019 04H,11251
11/18/2019 03H,11986
11/18/2019 02H,12227
11/18/2019 01H,12341
11/18/2019 00H,12198
11/17/2019 23H,11230
11/17/2019 22H,10591
11/17/2019 21H,10247
11/17/2019 20H,10211
11/17/2019 19H,10333
11/17/2019 18H,10269
11/17/2019 17H,10625
11/17/2019 16H,11420
11/17/2019 15H,12091
11/17/2019 14H,12496
11/17/2019 13H,12639
11/17/2019 12H,12820
11/17/2019 11H,12587
11/17/2019 10H,12378
11/17/2019 09H,12143
11/17/2019 08H,12057
11/17/2019 07H,11952
11/17/2019 06H,11960
11/17/2019 05H,12621
11/17/2019 04H,13021
11/17/2019 03H,13221
11/17/2019 02H,13332
11/17/2019 01H,13204
11/17/2019 00H,12961
11/16/2019 23H,12501
11/16/2019 22H,11845
11/16/2019 21H,11688
11/16/2019 20H,12010
11/16/2019 19H,12417
11/16/2019 18H,12936
11/16/2019 17H,13678
11/16/2019 16H,14231
11/16/2019 15H,14482
11/16/2019 14H,14704
11/16/2019 13H,14491
11/16/2019 12H,14514
11/16/2019 11H,14051
11/16/2019 10H,13401
11/16/2019 09H,13265
11/16/2019 08H,13431
11/16/2019 07H,13392
11/16/2019 06H,13638
11/16/2019 05H,14105
11/16/2019 04H,14543
11/16/2019 03H,14866
11/16/2019 02H,15020
11/16/2019 01H,15225
11/16/2019 00H,15486
11/15/2019 23H,15452
11/15/2019 22H,15225
11/15/2019 21H,15250
11/15/2019 20H,15194
11/15/2019 19H,14971
11/15/2019 18H,15271
11/15/2019 17H,15425
11/15/2019 16H,15377
11/15/2019 15H,15621
11/15/2019 14H,15711
11/15/2019 13H,15544
11/15/2019 12H,14831
11/15/2019 11H,14318
11/15/2019 10H,13722
11/15/2019 09H,13677
11/15/2019 08H,13820
11/15/2019 07H,14082
11/15/2019 06H,14686
11/15/2019 05H,15261
11/15/2019 04H,15904
11/15/2019 03H,16471
11/15/2019 02H,16370
11/15/2019 01H,16330
11/15/2019 00H,16493
11/14/2019 23H,15988
11/14/2019 22H,15633
11/14/2019 21H,15727
11/14/2019 20H,15715
11/14/2019 19H,15500
11/14/2019 18H,15520
11/14/2019 17H,15960
11/14/2019 16H,16271
11/14/2019 15H,16135
11/14/2019 14H,16097
11/14/2019 13H,16112
11/14/2019 12H,15681
11/14/2019 11H,15053
11/14/2019 10H,14495
11/14/2019 09H,14520
11/14/2019 08H,14420
11/14/2019 07H,14470
11/14/2019 06H,14799
11/14/2019 05H,14991
11/14/2019 04H,15529
11/14/2019 03H,15711
11/14/2019 02H,15817
11/14/2019 01H,15828
11/14/2019 00H,15330
11/13/2019 23H,14209
11/13/2019 22H,13552
11/13/2019 21H,13179
11/13/2019 20H,13759
11/13/2019 19H,14103
11/13/2019 18H,14421
11/13/2019 17H,15126
11/13/2019 16H,15662
11/13/2019 15H,15953
11/13/2019 14H,17377
11/13/2019 13H,17732
11/13/2019 12H,17278
11/13/2019 11H,16306
11/13/2019 10H,15719
11/13/2019 09H,15580
11/13/2019 08H,15642
11/13/2019 07H,15987
11/13/2019 06H,15940
11/13/2019 05H,15930
11/13/2019 04H,16426
11/13/2019 03H,16865
11/13/2019 02H,16814
11/13/2019 01H,16661
11/13/2019 00H,16304
11/12/2019 23H,15379
11/12/2019 22H,14965
11/12/2019 21H,14429
11/12/2019 20H,14464
11/12/2019 19H,14984
11/12/2019 18H,14753
11/12/2019 17H,14343
11/12/2019 16H,14161
11/12/2019 15H,13940
11/12/2019 14H,13288
11/12/2019 13H,12910
11/12/2019 12H,11780
11/12/2019 11H,10649
11/12/2019 10H,10007
11/12/2019 09H,10096
11/12/2019 08H,9930
11/12/2019 07H,9938
11/12/2019 06H,9962
11/12/2019 05H,10625
11/12/2019 04H,11133
11/12/2019 03H,11971
11/12/2019 02H,12833
11/12/2019 01H,13007
11/12/2019 00H,12987
11/11/2019 23H,12331
11/11/2019 22H,11663
11/11/2019 21H,11037
11/11/2019 20H,11287
11/11/2019 19H,11139
11/11/2019 18H,11257
11/11/2019 17H,11635
11/11/2019 16H,12097
11/11/2019 15H,12897
11/11/2019 14H,13392
11/11/2019 13H,13516
11/11/2019 12H,12905
11/11/2019 11H,11529
11/11/2019 10H,10767
11/11/2019 09H,10738
11/11/2019 08H,10735
11/11/2019 07H,10406
11/11/2019 06H,10950
11/11/2019 05H,11152
11/11/2019 04H,11539
11/11/2019 03H,12258
11/11/2019 02H,12513
11/11/2019 01H,12715
11/11/2019 00H,12811
11/10/2019 23H,11917
11/10/2019 22H,11137
11/10/2019 21H,10745
11/10/2019 20H,11037
11/10/2019 19H,11342
11/10/2019 18H,11451
11/10/2019 17H,11396
11/10/2019 16H,11879
11/10/2019 15H,13319
11/10/2019 14H,14280
11/10/2019 13H,14154
11/10/2019 12H,13751
11/10/2019 11H,13443
11/10/2019 10H,13329
11/10/2019 09H,12768
11/10/2019 08H,13083
11/10/2019 07H,13086
11/10/2019 06H,12929
11/10/2019 05H,13050
11/10/2019 04H,13111
11/10/2019 03H,13339
11/10/2019 02H,13348
11/10/2019 01H,13284
11/10/2019 00H,13397
11/9/2019 23H,12637
11/9/2019 22H,11926
11/9/2019 21H,11850
11/9/2019 20H,12074
11/9/2019 19H,12214
11/9/2019 18H,12549
11/9/2019 17H,13291
11/9/2019 16H,14199
11/9/2019 15H,14648
11/9/2019 14H,14900
11/9/2019 13H,14985
11/9/2019 12H,14689
11/9/2019 11H,14226
11/9/2019 10H,13893
11/9/2019 09H,13594
11/9/2019 08H,13506
11/9/2019 07H,13579
11/9/2019 06H,14091
11/9/2019 05H,14411
11/9/2019 04H,14580
11/9/2019 03H,14444
11/9/2019 02H,14572
11/9/2019 01H,14757
11/9/2019 00H,14609
11/8/2019 23H,14409
11/8/2019 22H,14142
11/8/2019 21H,13919
11/8/2019 20H,13749
11/8/2019 19H,13842
11/8/2019 18H,13675
11/8/2019 17H,13815
11/8/2019 16H,14001
11/8/2019 15H,14002
11/8/2019 14H,13948
11/8/2019 13H,13974
11/8/2019 12H,13029
11/8/2019 11H,11426
11/8/2019 10H,10777
11/8/2019 09H,10686
11/8/2019 08H,10947
11/8/2019 07H,11115
11/8/2019 06H,11047
11/8/2019 05H,11510
11/8/2019 04H,12008
11/8/2019 03H,12765
11/8/2019 02H,13831
11/8/2019 01H,14222
11/8/2019 00H,14282
11/7/2019 23H,13912
11/7/2019 22H,13511
11/7/2019 21H,13687
11/7/2019 20H,13579
11/7/2019 19H,13537
11/7/2019 18H,13431
11/7/2019 17H,13415
11/7/2019 16H,13243
11/7/2019 15H,12955
11/7/2019 14H,12876
11/7/2019 13H,13122
11/7/2019 12H,12935
11/7/2019 11H,11614
11/7/2019 10H,10732
11/7/2019 09H,10467
11/7/2019 08H,10523
11/7/2019 07H,10695
11/7/2019 06H,10691
11/7/2019 05H,11075
11/7/2019 04H,11859
11/7/2019 03H,12211
11/7/2019 02H,12950
11/7/2019 01H,13395
11/7/2019 00H,13474
11/6/2019 23H,12965
11/6/2019 22H,13134
11/6/2019 21H,12959
11/6/2019 20H,12939
11/6/2019 19H,12803
11/6/2019 18H,12513
11/6/2019 17H,12304
11/6/2019 16H,12097
11/6/2019 15H,12006
11/6/2019 14H,12353
11/6/2019 13H,13297
11/6/2019 12H,12606
11/6/2019 11H,11663
11/6/2019 10H,10895
11/6/2019 09H,10317
11/6/2019 08H,10068
11/6/2019 07H,10214
11/6/2019 06H,10369
11/6/2019 05H,11141
11/6/2019 04H,12193
11/6/2019 03H,12927
11/6/2019 02H,13887
11/6/2019 01H,14399
11/6/2019 00H,14479
11/5/2019 23H,13856
11/5/2019 22H,13675
11/5/2019 21H,13527
11/5/2019 20H,13543
11/5/2019 19H,13223
11/5/2019 18H,13264
11/5/2019 17H,13510
11/5/2019 16H,13400
11/5/2019 15H,13275
11/5/2019 14H,13110
11/5/2019 13H,13256
11/5/2019 12H,12997
11/5/2019 11H,12119
11/5/2019 10H,11295
11/5/2019 09H,10951
11/5/2019 08H,10870
11/5/2019 07H,11047
11/5/2019 06H,11000
11/5/2019 05H,11250
11/5/2019 04H,12072
11/5/2019 03H,12900
11/5/2019 02H,13359
11/5/2019 01H,13307
11/5/2019 00H,13276
11/4/2019 23H,12875
11/4/2019 22H,12485
11/4/2019 21H,12327
11/4/2019 20H,12171
11/4/2019 19H,11999
11/4/2019 18H,12182
11/4/2019 17H,12579
11/4/2019 16H,12918
11/4/2019 15H,13067
11/4/2019 14H,13443
11/4/2019 13H,13694
11/4/2019 12H,13278
11/4/2019 11H,12186
11/4/2019 10H,11432
11/4/2019 09H,10985
11/4/2019 08H,10859
11/4/2019 07H,10773
11/4/2019 06H,89
11/4/2019 05H,10863
11/4/2019 04H,11123
11/4/2019 03H,11693
11/4/2019 02H,11918
11/4/2019 01H,11913
11/4/2019 00H,11638
11/3/2019 23H,11290
11/3/2019 22H,10797
11/3/2019 21H,10373
11/3/2019 20H,10282
11/3/2019 19H,10446
11/3/2019 18H,10453
11/3/2019 17H,10895
11/3/2019 16H,11298
11/3/2019 15H,12122
11/3/2019 14H,13047
11/3/2019 13H,12507
11/3/2019 12H,12099
11/3/2019 11H,11890
11/3/2019 10H,11356
11/3/2019 09H,11425
11/3/2019 08H,11458
11/3/2019 07H,11655
11/3/2019 06H,10759
11/3/2019 05H,10758
11/3/2019 04H,10988
11/3/2019 03H,11548
11/3/2019 02H,11798
11/3/2019 01H,11865
11/3/2019 00H,11683
11/2/2019 23H,11289
11/2/2019 22H,10803
11/2/2019 21H,10376
11/2/2019 20H,10284
11/2/2019 19H,10454
11/2/2019 18H,10545
11/2/2019 17H,10983
11/2/2019 16H,11384
11/2/2019 15H,12227
11/2/2019 14H,13099
11/2/2019 13H,12551
11/2/2019 12H,12173
11/2/2019 11H,12018
11/2/2019 10H,11552
11/2/2019 09H,11614
11/2/2019 08H,11612
11/2/2019 07H,11833
11/2/2019 06H,11877
11/2/2019 05H,11839
11/2/2019 04H,12494
11/2/2019 03H,13043
11/2/2019 02H,13145
11/2/2019 01H,13091
11/2/2019 00H,12694
11/1/2019 23H,11970
11/1/2019 22H,11420
11/1/2019 21H,11476
11/1/2019 20H,11467
11/1/2019 19H,11672
11/1/2019 18H,12017
11/1/2019 17H,12304
11/1/2019 16H,13007
11/1/2019 15H,13387
11/1/2019 14H,14059
11/1/2019 13H,14692
11/1/2019 12H,14584
11/1/2019 11H,13396
11/1/2019 10H,11959
11/1/2019 09H,11157
11/1/2019 08H,11228
11/1/2019 07H,11209
11/1/2019 06H,11472
11/1/2019 05H,12130
11/1/2019 04H,13267
11/1/2019 03H,14028
11/1/2019 02H,14402
11/1/2019 01H,14335
11/1/2019 00H,14173
10/31/2019 23H,14078
10/31/2019 22H,14376
10/31/2019 21H,14659
10/31/2019 20H,14926
10/31/2019 19H,14705
10/31/2019 18H,15198
10/31/2019 17H,15408
10/31/2019 16H,15210
10/31/2019 15H,14932
10/31/2019 14H,14448
10/31/2019 13H,14085
10/31/2019 12H,13949
10/31/2019 11H,12838
10/31/2019 10H,11456
10/31/2019 09H,10929
10/31/2019 08H,10914
10/31/2019 07H,11109
10/31/2019 06H,11451
10/31/2019 05H,11899
10/31/2019 04H,12893
10/31/2019 03H,14120
10/31/2019 02H,14642
10/31/2019 01H,15130
10/31/2019 00H,15187
10/30/2019 23H,14869
10/30/2019 22H,14813
10/30/2019 21H,14522
10/30/2019 20H,14473
10/30/2019 19H,14725
10/30/2019 18H,14756
10/30/2019 17H,14776
10/30/2019 16H,14913
10/30/2019 15H,14722
10/30/2019 14H,14389
10/30/2019 13H,14205
10/30/2019 12H,14051
10/30/2019 11H,12612
10/30/2019 10H,11145
10/30/2019 09H,10856
10/30/2019 08H,10826
10/30/2019 07H,10890
10/30/2019 06H,11061
10/30/2019 05H,11678
10/30/2019 04H,12833
10/30/2019 03H,13711
10/30/2019 02H,14429
10/30/2019 01H,14610
10/30/2019 00H,14803
10/29/2019 23H,14371
10/29/2019 22H,14452
10/29/2019 21H,14544
10/29/2019 20H,14490
10/29/2019 19H,14630
10/29/2019 18H,14515
10/29/2019 17H,14261
10/29/2019 16H,14194
10/29/2019 15H,13766
10/29/2019 14H,13570
10/29/2019 13H,13189
10/29/2019 12H,13167
10/29/2019 11H,12218
10/29/2019 10H,11150
10/29/2019 09H,10700
10/29/2019 08H,10850
10/29/2019 07H,10842
10/29/2019 06H,10863
10/29/2019 05H,9986
10/29/2019 04H,10883
10/29/2019 03H,11738
10/29/2019 02H,12387
10/29/2019 01H,12692
10/29/2019 00H,12699
10/28/2019 23H,12418
10/28/2019 22H,12386
10/28/2019 21H,12361
10/28/2019 20H,12333
10/28/2019 19H,12148
10/28/2019 18H,12158
10/28/2019 17H,11830
10/28/2019 16H,11682
10/28/2019 15H,11583
10/28/2019 14H,11419
10/28/2019 13H,11625
10/28/2019 12H,11412
10/28/2019 11H,9999
10/28/2019 10H,9245
10/28/2019 09H,8637
10/28/2019 08H,8645
10/28/2019 07H,8989
10/28/2019 06H,9465
10/28/2019 05H,10652
10/28/2019 04H,11184
10/28/2019 03H,12211
10/28/2019 02H,12533
10/28/2019 01H,13104
10/28/2019 00H,13019
10/27/2019 23H,12811
10/27/2019 22H,12840
10/27/2019 21H,12676
10/27/2019 20H,12895
10/27/2019 19H,12754
10/27/2019 18H,12362
10/27/2019 17H,11923
10/27/2019 16H,11813
10/27/2019 15H,11700
10/27/2019 14H,11402
10/27/2019 13H,10796
10/27/2019 12H,10391
10/27/2019 11H,10511
10/27/2019 10H,10180
10/27/2019 09H,10079
10/27/2019 08H,10206
10/27/2019 07H,10847
10/27/2019 06H,11252
10/27/2019 05H,11584
10/27/2019 04H,12299
10/27/2019 03H,12818
10/27/2019 02H,13351
10/27/2019 01H,13717
10/27/2019 00H,14120
10/26/2019 23H,14022
10/26/2019 22H,13916
10/26/2019 21H,13877
10/26/2019 20H,13941
10/26/2019 19H,14074
10/26/2019 18H,13904
10/26/2019 17H,13930
10/26/2019 16H,13885
10/26/2019 15H,13674
10/26/2019 14H,13064
10/26/2019 13H,12299
10/26/2019 12H,11627
10/26/2019 11H,11554
10/26/2019 10H,11284
10/26/2019 09H,11099
10/26/2019 08H,11108
10/26/2019 07H,11319
10/26/2019 06H,11861
10/26/2019 05H,11344
10/26/2019 04H,11954
10/26/2019 03H,12304
10/26/2019 02H,13013
10/26/2019 01H,13469
10/26/2019 00H,13539
10/25/2019 23H,13490
10/25/2019 22H,13479
10/25/2019 21H,13421
10/25/2019 20H,13535
10/25/2019 19H,13496
10/25/2019 18H,13523
10/25/2019 17H,13477
10/25/2019 16H,13469
10/25/2019 15H,13365
10/25/2019 14H,13257
10/25/2019 13H,12844
10/25/2019 12H,12720
10/25/2019 11H,11830
10/25/2019 10H,10988
10/25/2019 09H,10903
10/25/2019 08H,11130
10/25/2019 07H,11090
10/25/2019 06H,11165
10/25/2019 05H,12474
10/25/2019 04H,13681
10/25/2019 03H,14420
10/25/2019 02H,15214
10/25/2019 01H,15773
10/25/2019 00H,15773
10/24/2019 23H,15555
10/24/2019 22H,15612
10/24/2019 21H,15859
10/24/2019 20H,15712
10/24/2019 19H,15522
10/24/2019 18H,15278
10/24/2019 17H,15164
10/24/2019 16H,15130
10/24/2019 15H,15251
10/24/2019 14H,15406
10/24/2019 13H,15415
10/24/2019 12H,15705
10/24/2019 11H,15099
10/24/2019 10H,13907
10/24/2019 09H,13035
10/24/2019 08H,12549
10/24/2019 07H,12977
10/24/2019 06H,13220
10/24/2019 05H,11528
10/24/2019 04H,11756
10/24/2019 03H,11870
10/24/2019 02H,12305
10/24/2019 01H,12438
10/24/2019 00H,12685
10/23/2019 23H,12294
10/23/2019 22H,12107
10/23/2019 21H,12010
10/23/2019 20H,11975
10/23/2019 19H,12164
10/23/2019 18H,12132
10/23/2019 17H,11963
10/23/2019 16H,18113
10/23/2019 15H,11126
10/23/2019 14H,11578
10/23/2019 13H,11734
10/23/2019 12H,11824
10/23/2019 11H,11175
10/23/2019 10H,10346
10/23/2019 09H,10689
10/23/2019 08H,10370
10/23/2019 07H,10463
10/23/2019 06H,10734
10/23/2019 05H,12938
10/23/2019 04H,13281
10/23/2019 03H,14670
10/23/2019 02H,15479
10/23/2019 01H,15696
10/23/2019 00H,15374
10/22/2019 23H,15150
10/22/2019 22H,15355
10/22/2019 21H,15725
10/22/2019 20H,15709
10/22/2019 19H,16194
10/22/2019 18H,15948
10/22/2019 17H,16119
10/22/2019 16H,16120
10/22/2019 15H,16239
10/22/2019 14H,16078
10/22/2019 13H,16117
10/22/2019 12H,15761
10/22/2019 11H,14774
10/22/2019 10H,13296
10/22/2019 09H,12615
10/22/2019 08H,12647
10/22/2019 07H,12854
10/22/2019 06H,12907
10/22/2019 05H,13650
10/22/2019 04H,14340
10/22/2019 03H,15249
10/22/2019 02H,15553
10/22/2019 01H,15778
10/22/2019 00H,15784
10/21/2019 23H,15548
10/21/2019 22H,15323
10/21/2019 21H,15599
10/21/2019 20H,15675
10/21/2019 19H,15791
10/21/2019 18H,15739
10/21/2019 17H,15385
10/21/2019 16H,15117
10/21/2019 15H,14840
10/21/2019 14H,14620
10/21/2019 13H,14404
10/21/2019 12H,14149
10/21/2019 11H,13160
10/21/2019 10H,12355
10/21/2019 09H,12109
10/21/2019 08H,11958
10/21/2019 07H,12074
10/21/2019 06H,12151
10/21/2019 05H,12080
10/21/2019 04H,12291
10/21/2019 03H,13464
10/21/2019 02H,14801
10/21/2019 01H,15738
10/21/2019 00H,15770
10/20/2019 23H,15491
10/20/2019 22H,15096
10/20/2019 21H,14674
10/20/2019 20H,14190
10/20/2019 19H,13929
10/20/2019 18H,13689
10/20/2019 17H,13663
10/20/2019 16H,13459
10/20/2019 15H,13000
10/20/2019 14H,12446
10/20/2019 13H,12153
10/20/2019 12H,11916
10/20/2019 11H,11462
10/20/2019 10H,11162
10/20/2019 09H,11151
10/20/2019 08H,11117
10/20/2019 07H,11046
10/20/2019 06H,11362
10/20/2019 05H,11731
10/20/2019 04H,12539
10/20/2019 03H,13617
10/20/2019 02H,14699
10/20/2019 01H,14992
10/20/2019 00H,15430
10/19/2019 23H,15100
10/19/2019 22H,15243
10/19/2019 21H,15112
10/19/2019 20H,15024
10/19/2019 19H,14897
10/19/2019 18H,14617
10/19/2019 17H,14534
10/19/2019 16H,14511
10/19/2019 15H,14149
10/19/2019 14H,13689
10/19/2019 13H,12953
10/19/2019 12H,12617
10/19/2019 11H,12195
10/19/2019 10H,12037
10/19/2019 09H,11996
10/19/2019 08H,11981
10/19/2019 07H,12088
10/19/2019 06H,11994
10/19/2019 05H,11705
10/19/2019 04H,12327
10/19/2019 03H,13307
10/19/2019 02H,13910
10/19/2019 01H,13650
10/19/2019 00H,13446
10/18/2019 23H,13109
10/18/2019 22H,13025
10/18/2019 21H,13271
10/18/2019 20H,13467
10/18/2019 19H,13776
10/18/2019 18H,13851
10/18/2019 17H,14027
10/18/2019 16H,14079
10/18/2019 15H,14053
10/18/2019 14H,14262
10/18/2019 13H,14314
10/18/2019 12H,14447
10/18/2019 11H,13565
10/18/2019 10H,13053
10/18/2019 09H,12071
10/18/2019 08H,11782
10/18/2019 07H,11908
10/18/2019 06H,12209
10/18/2019 05H,12540
10/18/2019 04H,13081
10/18/2019 03H,13695
10/18/2019 02H,14192
10/18/2019 01H,14549
10/18/2019 00H,14193
10/17/2019 23H,13870
10/17/2019 22H,13850
10/17/2019 21H,13656
10/17/2019 20H,13755
10/17/2019 19H,13931
10/17/2019 18H,13864
10/17/2019 17H,14175
10/17/2019 16H,14307
10/17/2019 15H,14316
10/17/2019 14H,14408
10/17/2019 13H,14290
10/17/2019 12H,14319
10/17/2019 11H,13875
10/17/2019 10H,13033
10/17/2019 09H,12000
10/17/2019 08H,11769
10/17/2019 07H,11881
10/17/2019 06H,12346
10/17/2019 05H,12674
10/17/2019 04H,13136
10/17/2019 03H,14528
10/17/2019 02H,15762
10/17/2019 01H,16059
10/17/2019 00H,15767
10/16/2019 23H,15307
10/16/2019 22H,15258
10/16/2019 21H,15541
10/16/2019 20H,15782
10/16/2019 19H,15718
10/16/2019 18H,15772
10/16/2019 17H,15727
10/16/2019 16H,15669
10/16/2019 15H,15630
10/16/2019 14H,15355
10/16/2019 13H,14954
10/16/2019 12H,14994
10/16/2019 11H,13650
10/16/2019 10H,12363
10/16/2019 09H,12004
10/16/2019 08H,12066
10/16/2019 07H,12123
10/16/2019 06H,12152
10/16/2019 05H,12357
10/16/2019 04H,13366
10/16/2019 03H,15085
10/16/2019 02H,15667
10/16/2019 01H,15488
10/16/2019 00H,15283
10/15/2019 23H,15251
10/15/2019 22H,15658
10/15/2019 21H,15462
10/15/2019 20H,15641
10/15/2019 19H,15695
10/15/2019 18H,15850
10/15/2019 17H,15653
10/15/2019 16H,15639
10/15/2019 15H,15349
10/15/2019 14H,14844
10/15/2019 13H,14660
10/15/2019 12H,14341
10/15/2019 11H,12848
10/15/2019 10H,11983
10/15/2019 09H,11750
10/15/2019 08H,11843
10/15/2019 07H,11975
10/15/2019 06H,12052
10/15/2019 05H,12423
10/15/2019 04H,13225
10/15/2019 03H,14789
10/15/2019 02H,15684
10/15/2019 01H,15847
10/15/2019 00H,15874
10/14/2019 23H,15408
10/14/2019 22H,15250
10/14/2019 21H,15511
10/14/2019 20H,15840
10/14/2019 19H,15914
10/14/2019 18H,15944
10/14/2019 17H,15487
10/14/2019 16H,15440
10/14/2019 15H,15016
10/14/2019 14H,14517
10/14/2019 13H,13789
10/14/2019 12H,13349
10/14/2019 11H,11614
10/14/2019 10H,10930
10/14/2019 09H,10947
10/14/2019 08H,10936
10/14/2019 07H,10822
10/14/2019 06H,10886
10/14/2019 05H,10789
10/14/2019 04H,11815
10/14/2019 03H,12894
10/14/2019 02H,13946
10/14/2019 01H,15263
10/14/2019 00H,15309
10/13/2019 23H,15102
10/13/2019 22H,15076
10/13/2019 21H,15100
10/13/2019 20H,15064
10/13/2019 19H,14734
10/13/2019 18H,14428
10/13/2019 17H,13888
10/13/2019 16H,12985
10/13/2019 15H,12234
10/13/2019 14H,11672
10/13/2019 13H,10964
10/13/2019 12H,10364
10/13/2019 11H,10162
10/13/2019 10H,10163
10/13/2019 09H,10119
10/13/2019 08H,10142
10/13/2019 07H,10317
10/13/2019 06H,10638
10/13/2019 05H,11035
10/13/2019 04H,11886
10/13/2019 03H,13355
10/13/2019 02H,14728
10/13/2019 01H,15580
10/13/2019 00H,15649
10/12/2019 23H,15242
10/12/2019 22H,15489
10/12/2019 21H,15637
10/12/2019 20H,15569
10/12/2019 19H,15241
10/12/2019 18H,14851
10/12/2019 17H,14157
10/12/2019 16H,13686
10/12/2019 15H,12945
10/12/2019 14H,12263
10/12/2019 13H,11807
10/12/2019 12H,11790
10/12/2019 11H,11359
10/12/2019 10H,10820
10/12/2019 09H,10722
10/12/2019 08H,11172
10/12/2019 07H,11312
10/12/2019 06H,11603
10/12/2019 05H,12097
10/12/2019 04H,12941
10/12/2019 03H,14655
10/12/2019 02H,15390
10/12/2019 01H,15470
10/12/2019 00H,15568
10/11/2019 23H,15993
10/11/2019 22H,16047
10/11/2019 21H,15810
10/11/2019 20H,15757
10/11/2019 19H,15622
10/11/2019 18H,15105
10/11/2019 17H,14655
10/11/2019 16H,14052
10/11/2019 15H,12950
10/11/2019 14H,12583
10/11/2019 13H,12560
10/11/2019 12H,12467
10/11/2019 11H,12059
10/11/2019 10H,11133
10/11/2019 09H,10419
10/11/2019 08H,10580
10/11/2019 07H,11204
10/11/2019 06H,11568
10/11/2019 05H,11689
10/11/2019 04H,12538
10/11/2019 03H,14174
10/11/2019 02H,15441
10/11/2019 01H,15863
10/11/2019 00H,15780
10/10/2019 23H,15965
10/10/2019 22H,16051
10/10/2019 21H,15957
10/10/2019 20H,15853
10/10/2019 19H,15080
10/10/2019 18H,14558
10/10/2019 17H,14218
10/10/2019 16H,13967
10/10/2019 15H,13440
10/10/2019 14H,13245
10/10/2019 13H,13151
10/10/2019 12H,12740
10/10/2019 11H,11989
