Net generation from nuclear for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.NUC.H
19:20:26 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.NUC.H megawatthours
05/16/2021 17H,5964
05/16/2021 16H,5965
05/16/2021 15H,5978
05/16/2021 14H,5981
05/16/2021 13H,5994
05/16/2021 12H,5998
05/16/2021 11H,5993
05/16/2021 10H,5992
05/16/2021 09H,5991
05/16/2021 08H,5987
05/16/2021 07H,5986
05/16/2021 06H,5982
05/16/2021 05H,5989
05/16/2021 04H,5981
05/16/2021 03H,5974
05/16/2021 02H,5975
05/16/2021 01H,5973
05/16/2021 00H,5968
05/15/2021 23H,5966
05/15/2021 22H,5971
05/15/2021 21H,5966
05/15/2021 20H,5969
05/15/2021 19H,5969
05/15/2021 18H,5971
05/15/2021 17H,5979
05/15/2021 16H,5981
05/15/2021 15H,5984
05/15/2021 14H,5997
05/15/2021 13H,6001
05/15/2021 12H,6010
05/15/2021 11H,6002
05/15/2021 10H,6002
05/15/2021 09H,6002
05/15/2021 08H,5995
05/15/2021 07H,5998
05/15/2021 06H,5995
05/15/2021 05H,5988
05/15/2021 04H,5988
05/15/2021 03H,5989
05/15/2021 02H,5984
05/15/2021 01H,5976
05/15/2021 00H,5984
05/14/2021 23H,5976
05/14/2021 22H,5979
05/14/2021 21H,5976
05/14/2021 20H,5978
05/14/2021 19H,5981
05/14/2021 18H,5972
05/14/2021 17H,5981
05/14/2021 16H,5971
05/14/2021 15H,5987
05/14/2021 14H,5991
05/14/2021 13H,5998
05/14/2021 12H,5998
05/14/2021 11H,5996
05/14/2021 10H,5998
05/14/2021 09H,5998
05/14/2021 08H,5997
05/14/2021 07H,5987
05/14/2021 06H,5989
05/14/2021 05H,5992
05/14/2021 04H,5981
05/14/2021 03H,5980
05/14/2021 02H,5976
05/14/2021 01H,5971
05/14/2021 00H,5975
05/13/2021 23H,5970
05/13/2021 22H,5974
05/13/2021 21H,5971
05/13/2021 20H,5980
05/13/2021 19H,5981
05/13/2021 18H,5984
05/13/2021 17H,5991
05/13/2021 16H,5997
05/13/2021 15H,6003
05/13/2021 14H,5999
05/13/2021 13H,6006
05/13/2021 12H,5999
05/13/2021 11H,6006
05/13/2021 10H,6004
05/13/2021 09H,5997
05/13/2021 08H,5994
05/13/2021 07H,5991
05/13/2021 06H,5991
05/13/2021 05H,5996
05/13/2021 04H,5992
05/13/2021 03H,5992
05/13/2021 02H,5983
05/13/2021 01H,5970
05/13/2021 00H,5968
05/12/2021 23H,5961
05/12/2021 22H,5957
05/12/2021 21H,5958
05/12/2021 20H,5950
05/12/2021 19H,5950
05/12/2021 18H,5947
05/12/2021 17H,5945
05/12/2021 16H,5942
05/12/2021 15H,5940
05/12/2021 14H,5948
05/12/2021 13H,5942
05/12/2021 12H,5942
05/12/2021 11H,5948
05/12/2021 10H,5947
05/12/2021 09H,5941
05/12/2021 08H,5939
05/12/2021 07H,5939
05/12/2021 06H,5927
05/12/2021 05H,5931
05/12/2021 04H,5925
05/12/2021 03H,5907
05/12/2021 02H,5900
05/12/2021 01H,5905
05/12/2021 00H,5893
05/11/2021 23H,5899
05/11/2021 22H,5899
05/11/2021 21H,5898
05/11/2021 20H,5905
05/11/2021 19H,5905
05/11/2021 18H,5903
05/11/2021 17H,5915
05/11/2021 16H,5920
05/11/2021 15H,5922
05/11/2021 14H,5927
05/11/2021 13H,5931
05/11/2021 12H,5934
05/11/2021 11H,5933
05/11/2021 10H,5929
05/11/2021 09H,5933
05/11/2021 08H,5927
05/11/2021 07H,5925
05/11/2021 06H,5914
05/11/2021 05H,5921
05/11/2021 04H,5913
05/11/2021 03H,5916
05/11/2021 02H,5912
05/11/2021 01H,5903
05/11/2021 00H,5902
05/10/2021 23H,5893
05/10/2021 22H,5891
05/10/2021 21H,5902
05/10/2021 20H,5897
05/10/2021 19H,5902
05/10/2021 18H,5906
05/10/2021 17H,5907
05/10/2021 16H,5905
05/10/2021 15H,5928
05/10/2021 14H,5918
05/10/2021 13H,5933
05/10/2021 12H,5936
05/10/2021 11H,5932
05/10/2021 10H,5932
05/10/2021 09H,5930
05/10/2021 08H,5921
05/10/2021 07H,5934
05/10/2021 06H,5934
05/10/2021 05H,5935
05/10/2021 04H,5933
05/10/2021 03H,5932
05/10/2021 02H,5912
05/10/2021 01H,5916
05/10/2021 00H,5903
05/9/2021 23H,5907
05/9/2021 22H,5913
05/9/2021 21H,5910
05/9/2021 20H,5911
05/9/2021 19H,5925
05/9/2021 18H,5934
05/9/2021 17H,5939
05/9/2021 16H,5948
05/9/2021 15H,5965
05/9/2021 14H,5971
05/9/2021 13H,5983
05/9/2021 12H,5987
05/9/2021 11H,5990
05/9/2021 10H,5989
05/9/2021 09H,5983
05/9/2021 08H,5977
05/9/2021 07H,5984
05/9/2021 06H,5982
05/9/2021 05H,5979
05/9/2021 04H,5976
05/9/2021 03H,5970
05/9/2021 02H,5977
05/9/2021 01H,5971
05/9/2021 00H,5967
05/8/2021 23H,5965
05/8/2021 22H,5971
05/8/2021 21H,5970
05/8/2021 20H,5975
05/8/2021 19H,5975
05/8/2021 18H,5980
05/8/2021 17H,5988
05/8/2021 16H,5989
05/8/2021 15H,5993
05/8/2021 14H,5991
05/8/2021 13H,6007
05/8/2021 12H,6000
05/8/2021 11H,6005
05/8/2021 10H,6001
05/8/2021 09H,6002
05/8/2021 08H,5997
05/8/2021 07H,5999
05/8/2021 06H,5991
05/8/2021 05H,5994
05/8/2021 04H,5989
05/8/2021 03H,5981
05/8/2021 02H,5983
05/8/2021 01H,5983
05/8/2021 00H,5968
05/7/2021 23H,5961
05/7/2021 22H,5965
05/7/2021 21H,5957
05/7/2021 20H,5960
05/7/2021 19H,5958
05/7/2021 18H,5959
05/7/2021 17H,5973
05/7/2021 16H,5972
05/7/2021 15H,5984
05/7/2021 14H,5972
05/7/2021 13H,5985
05/7/2021 12H,5990
05/7/2021 11H,5983
05/7/2021 10H,5983
05/7/2021 09H,5981
05/7/2021 08H,5984
05/7/2021 07H,5976
05/7/2021 06H,5968
05/7/2021 05H,5974
05/7/2021 04H,5968
05/7/2021 03H,5969
05/7/2021 02H,5955
05/7/2021 01H,5959
05/7/2021 00H,5948
05/6/2021 23H,5947
05/6/2021 22H,5943
05/6/2021 21H,5950
05/6/2021 20H,5937
05/6/2021 19H,5946
05/6/2021 18H,5947
05/6/2021 17H,5958
05/6/2021 16H,5959
05/6/2021 15H,5965
05/6/2021 14H,5963
05/6/2021 13H,5963
05/6/2021 12H,5957
05/6/2021 11H,5956
05/6/2021 10H,5953
05/6/2021 09H,5948
05/6/2021 08H,5928
05/6/2021 07H,5927
05/6/2021 06H,5918
05/6/2021 05H,5907
05/6/2021 04H,5910
05/6/2021 03H,5907
05/6/2021 02H,5893
05/6/2021 01H,5891
05/6/2021 00H,5872
05/5/2021 23H,5876
05/5/2021 22H,5878
05/5/2021 21H,5865
05/5/2021 20H,5866
05/5/2021 19H,5864
05/5/2021 18H,5870
05/5/2021 17H,5863
05/5/2021 16H,5875
05/5/2021 15H,5882
05/5/2021 14H,5872
05/5/2021 13H,5867
05/5/2021 12H,5880
05/5/2021 11H,5872
05/5/2021 10H,5874
05/5/2021 09H,5884
05/5/2021 08H,5880
05/5/2021 07H,5875
05/5/2021 06H,5866
05/5/2021 05H,5871
05/5/2021 04H,5879
05/5/2021 03H,5850
05/5/2021 02H,5837
05/5/2021 01H,5831
05/5/2021 00H,5828
05/4/2021 23H,5808
05/4/2021 22H,5791
05/4/2021 21H,5782
05/4/2021 20H,5792
05/4/2021 19H,5799
05/4/2021 18H,5796
05/4/2021 17H,5811
05/4/2021 16H,5821
05/4/2021 15H,5819
05/4/2021 14H,5831
05/4/2021 13H,5840
05/4/2021 12H,5850
05/4/2021 11H,5848
05/4/2021 10H,5854
05/4/2021 09H,5851
05/4/2021 08H,5863
05/4/2021 07H,5850
05/4/2021 06H,5845
05/4/2021 05H,5890
05/4/2021 04H,5897
05/4/2021 03H,5904
05/4/2021 02H,5905
05/4/2021 01H,5911
05/4/2021 00H,5899
05/3/2021 23H,5879
05/3/2021 22H,5868
05/3/2021 21H,5861
05/3/2021 20H,5859
05/3/2021 19H,5859
05/3/2021 18H,5859
05/3/2021 17H,5868
05/3/2021 16H,5878
05/3/2021 15H,5889
05/3/2021 14H,5894
05/3/2021 13H,5896
05/3/2021 12H,5902
05/3/2021 11H,5903
05/3/2021 10H,5908
05/3/2021 09H,5910
05/3/2021 08H,5904
05/3/2021 07H,5904
05/3/2021 06H,5907
05/3/2021 05H,5901
05/3/2021 04H,5908
05/3/2021 03H,5907
05/3/2021 02H,5900
05/3/2021 01H,5890
05/3/2021 00H,5895
05/2/2021 23H,5892
05/2/2021 22H,5889
05/2/2021 21H,5900
05/2/2021 20H,5903
05/2/2021 19H,5902
05/2/2021 18H,5911
05/2/2021 17H,5909
05/2/2021 16H,5909
05/2/2021 15H,5918
05/2/2021 14H,5934
05/2/2021 13H,5946
05/2/2021 12H,5960
05/2/2021 11H,5950
05/2/2021 10H,5958
05/2/2021 09H,5949
05/2/2021 08H,5953
05/2/2021 07H,5950
05/2/2021 06H,5950
05/2/2021 05H,5947
05/2/2021 04H,5946
05/2/2021 03H,5942
05/2/2021 02H,5934
05/2/2021 01H,5929
05/2/2021 00H,5929
05/1/2021 23H,5934
05/1/2021 22H,5934
05/1/2021 21H,5933
05/1/2021 20H,5937
05/1/2021 19H,5943
05/1/2021 18H,5944
05/1/2021 17H,5947
05/1/2021 16H,5950
05/1/2021 15H,5960
05/1/2021 14H,5964
05/1/2021 13H,5964
05/1/2021 12H,5965
05/1/2021 11H,5963
05/1/2021 10H,5960
05/1/2021 09H,5959
05/1/2021 08H,5960
05/1/2021 07H,5949
05/1/2021 06H,5926
05/1/2021 05H,5928
05/1/2021 04H,5923
05/1/2021 03H,5915
05/1/2021 02H,5907
05/1/2021 01H,5904
05/1/2021 00H,5895
04/30/2021 23H,5896
04/30/2021 22H,5887
04/30/2021 21H,5873
04/30/2021 20H,5883
04/30/2021 19H,5876
04/30/2021 18H,5881
04/30/2021 17H,5880
04/30/2021 16H,5887
04/30/2021 15H,5876
04/30/2021 14H,5874
04/30/2021 13H,5886
04/30/2021 12H,5882
04/30/2021 11H,5878
04/30/2021 10H,5880
04/30/2021 09H,5880
04/30/2021 08H,5879
04/30/2021 07H,5885
04/30/2021 06H,5878
04/30/2021 05H,5878
04/30/2021 04H,5881
04/30/2021 03H,5873
04/30/2021 02H,5880
04/30/2021 01H,5880
04/30/2021 00H,5861
04/29/2021 23H,5865
04/29/2021 22H,5859
04/29/2021 21H,5862
04/29/2021 20H,5864
04/29/2021 19H,5861
04/29/2021 18H,5863
04/29/2021 17H,5870
04/29/2021 16H,5881
04/29/2021 15H,5891
04/29/2021 14H,5899
04/29/2021 13H,5907
04/29/2021 12H,5914
04/29/2021 11H,5912
04/29/2021 10H,5904
04/29/2021 09H,5911
04/29/2021 08H,5910
04/29/2021 07H,5909
04/29/2021 06H,5903
04/29/2021 05H,5902
04/29/2021 04H,5893
04/29/2021 03H,5892
04/29/2021 02H,5894
04/29/2021 01H,5895
04/29/2021 00H,5888
04/28/2021 23H,5886
04/28/2021 22H,5886
04/28/2021 21H,5892
04/28/2021 20H,5894
04/28/2021 19H,5886
04/28/2021 18H,5887
04/28/2021 17H,5891
04/28/2021 16H,5898
04/28/2021 15H,5907
04/28/2021 14H,5913
04/28/2021 13H,5919
04/28/2021 12H,5916
04/28/2021 11H,5918
04/28/2021 10H,5924
04/28/2021 09H,5926
04/28/2021 08H,5921
04/28/2021 07H,5919
04/28/2021 06H,5915
04/28/2021 05H,5912
04/28/2021 04H,5908
04/28/2021 03H,5903
04/28/2021 02H,5896
04/28/2021 01H,5890
04/28/2021 00H,5886
04/27/2021 23H,5881
04/27/2021 22H,5883
04/27/2021 21H,5887
04/27/2021 20H,5896
04/27/2021 19H,5888
04/27/2021 18H,5897
04/27/2021 17H,5885
04/27/2021 16H,5874
04/27/2021 15H,5872
04/27/2021 14H,5876
04/27/2021 13H,5882
04/27/2021 12H,5886
04/27/2021 11H,5872
04/27/2021 10H,5868
04/27/2021 09H,5870
04/27/2021 08H,5870
04/27/2021 07H,5872
04/27/2021 06H,5868
04/27/2021 05H,5862
04/27/2021 04H,5860
04/27/2021 03H,5833
04/27/2021 02H,5810
04/27/2021 01H,5797
04/27/2021 00H,5769
04/26/2021 23H,5753
04/26/2021 22H,5738
04/26/2021 21H,5720
04/26/2021 20H,5713
04/26/2021 19H,5713
04/26/2021 18H,5712
04/26/2021 17H,5715
04/26/2021 16H,5698
04/26/2021 15H,5692
04/26/2021 14H,5673
04/26/2021 13H,5660
04/26/2021 12H,5644
04/26/2021 11H,5623
04/26/2021 10H,5617
04/26/2021 09H,5596
04/26/2021 08H,5579
04/26/2021 07H,5553
04/26/2021 06H,5551
04/26/2021 05H,5552
04/26/2021 04H,5568
04/26/2021 03H,5563
04/26/2021 02H,5562
04/26/2021 01H,5551
04/26/2021 00H,5551
04/25/2021 23H,5545
04/25/2021 22H,5543
04/25/2021 21H,5537
04/25/2021 20H,5537
04/25/2021 19H,5533
04/25/2021 18H,5545
04/25/2021 17H,5536
04/25/2021 16H,5553
04/25/2021 15H,5558
04/25/2021 14H,5568
04/25/2021 13H,5562
04/25/2021 12H,5562
04/25/2021 11H,5554
04/25/2021 10H,5548
04/25/2021 09H,5533
04/25/2021 08H,5529
04/25/2021 07H,5524
04/25/2021 06H,5520
04/25/2021 05H,5527
04/25/2021 04H,5531
04/25/2021 03H,5524
04/25/2021 02H,5512
04/25/2021 01H,5499
04/25/2021 00H,5485
04/24/2021 23H,5469
04/24/2021 22H,5475
04/24/2021 21H,5461
04/24/2021 20H,5450
04/24/2021 19H,5428
04/24/2021 18H,5424
04/24/2021 17H,5407
04/24/2021 16H,5403
04/24/2021 15H,5398
04/24/2021 14H,5383
04/24/2021 13H,5364
04/24/2021 12H,5362
04/24/2021 11H,5340
04/24/2021 10H,5266
04/24/2021 09H,5220
04/24/2021 08H,5179
04/24/2021 07H,5173
04/24/2021 06H,5171
04/24/2021 05H,5154
04/24/2021 04H,5034
04/24/2021 03H,5030
04/24/2021 02H,5018
04/24/2021 01H,5018
04/24/2021 00H,5029
04/23/2021 23H,5024
04/23/2021 22H,5029
04/23/2021 21H,5030
04/23/2021 20H,5037
04/23/2021 19H,5031
04/23/2021 18H,5043
04/23/2021 17H,5038
04/23/2021 16H,5038
04/23/2021 15H,5053
04/23/2021 14H,5045
04/23/2021 13H,5057
04/23/2021 12H,5059
04/23/2021 11H,5062
04/23/2021 10H,5053
04/23/2021 09H,5051
04/23/2021 08H,5059
04/23/2021 07H,5056
04/23/2021 06H,5052
04/23/2021 05H,5046
04/23/2021 04H,5047
04/23/2021 03H,5045
04/23/2021 02H,5051
04/23/2021 01H,5043
04/23/2021 00H,5034
04/22/2021 23H,5044
04/22/2021 22H,5036
04/22/2021 21H,5040
04/22/2021 20H,5421
04/22/2021 19H,5431
04/22/2021 18H,5427
04/22/2021 17H,5430
04/22/2021 16H,5425
04/22/2021 15H,5432
04/22/2021 14H,5429
04/22/2021 13H,5435
04/22/2021 12H,5439
04/22/2021 11H,5435
04/22/2021 10H,5432
04/22/2021 09H,5375
04/22/2021 08H,5277
04/22/2021 07H,5212
04/22/2021 06H,5196
04/22/2021 05H,5187
04/22/2021 04H,5188
04/22/2021 03H,5174
04/22/2021 02H,5175
04/22/2021 01H,5191
04/22/2021 00H,5177
04/21/2021 23H,5157
04/21/2021 22H,5145
04/21/2021 21H,5140
04/21/2021 20H,5140
04/21/2021 19H,5138
04/21/2021 18H,5144
04/21/2021 17H,5143
04/21/2021 16H,5151
04/21/2021 15H,5164
04/21/2021 14H,5163
04/21/2021 13H,5165
04/21/2021 12H,5121
04/21/2021 11H,5027
04/21/2021 10H,5014
04/21/2021 09H,5017
04/21/2021 08H,5011
04/21/2021 07H,5013
04/21/2021 06H,5014
04/21/2021 05H,5013
04/21/2021 04H,5006
04/21/2021 03H,5008
04/21/2021 02H,5006
04/21/2021 01H,5008
04/21/2021 00H,5004
04/20/2021 23H,5009
04/20/2021 22H,5005
04/20/2021 21H,5010
04/20/2021 20H,5010
04/20/2021 19H,5016
04/20/2021 18H,5006
04/20/2021 17H,5012
04/20/2021 16H,5010
04/20/2021 15H,5018
04/20/2021 14H,5029
04/20/2021 13H,5031
04/20/2021 12H,5037
04/20/2021 11H,5036
04/20/2021 10H,5029
04/20/2021 09H,5034
04/20/2021 08H,5031
04/20/2021 07H,5037
04/20/2021 06H,5029
04/20/2021 05H,5030
04/20/2021 04H,5030
04/20/2021 03H,5029
04/20/2021 02H,5018
04/20/2021 01H,5028
04/20/2021 00H,5011
04/19/2021 23H,5020
04/19/2021 22H,5008
04/19/2021 21H,5018
04/19/2021 20H,5010
04/19/2021 19H,5022
04/19/2021 18H,5012
04/19/2021 17H,5023
04/19/2021 16H,5019
04/19/2021 15H,5025
04/19/2021 14H,5024
04/19/2021 13H,5034
04/19/2021 12H,5032
04/19/2021 11H,5027
04/19/2021 10H,5021
04/19/2021 09H,5022
04/19/2021 08H,5012
04/19/2021 07H,5017
04/19/2021 06H,5005
04/19/2021 05H,5006
04/19/2021 04H,5010
04/19/2021 03H,5007
04/19/2021 02H,5001
04/19/2021 01H,4994
04/19/2021 00H,5004
04/18/2021 23H,5000
04/18/2021 22H,5002
04/18/2021 21H,5002
04/18/2021 20H,5006
04/18/2021 19H,5008
04/18/2021 18H,5006
04/18/2021 17H,5019
04/18/2021 16H,5023
04/18/2021 15H,5023
04/18/2021 14H,5023
04/18/2021 13H,5025
04/18/2021 12H,5022
04/18/2021 11H,5018
04/18/2021 10H,5020
04/18/2021 09H,5018
04/18/2021 08H,5016
04/18/2021 07H,5014
04/18/2021 06H,5014
04/18/2021 05H,5016
04/18/2021 04H,5014
04/18/2021 03H,5005
04/18/2021 02H,5002
04/18/2021 01H,5002
04/18/2021 00H,5001
04/17/2021 23H,5003
04/17/2021 22H,5002
04/17/2021 21H,5006
04/17/2021 20H,5007
04/17/2021 19H,5007
04/17/2021 18H,5016
04/17/2021 17H,5024
04/17/2021 16H,5021
04/17/2021 15H,5032
04/17/2021 14H,5034
04/17/2021 13H,5034
04/17/2021 12H,5037
04/17/2021 11H,5036
04/17/2021 10H,5040
04/17/2021 09H,5035
04/17/2021 08H,5035
04/17/2021 07H,5032
04/17/2021 06H,5036
04/17/2021 05H,5038
04/17/2021 04H,5036
04/17/2021 03H,5039
04/17/2021 02H,5033
04/17/2021 01H,5036
04/17/2021 00H,5033
04/16/2021 23H,5041
04/16/2021 22H,5040
04/16/2021 21H,5033
04/16/2021 20H,5041
04/16/2021 19H,5041
04/16/2021 18H,5045
04/16/2021 17H,5046
04/16/2021 16H,5047
04/16/2021 15H,5047
04/16/2021 14H,5041
04/16/2021 13H,5047
04/16/2021 12H,5044
04/16/2021 11H,5027
04/16/2021 10H,5031
04/16/2021 09H,5032
04/16/2021 08H,5019
04/16/2021 07H,4998
04/16/2021 06H,4971
04/16/2021 05H,4874
04/16/2021 04H,4784
04/16/2021 03H,4769
04/16/2021 02H,4747
04/16/2021 01H,4742
04/16/2021 00H,4730
04/15/2021 23H,4734
04/15/2021 22H,4730
04/15/2021 21H,4734
04/15/2021 20H,4735
04/15/2021 19H,4734
04/15/2021 18H,4745
04/15/2021 17H,4734
04/15/2021 16H,4743
04/15/2021 15H,4751
04/15/2021 14H,4750
04/15/2021 13H,4751
04/15/2021 12H,4743
04/15/2021 11H,4748
04/15/2021 10H,4749
04/15/2021 09H,4745
04/15/2021 08H,4739
04/15/2021 07H,4740
04/15/2021 06H,4738
04/15/2021 05H,4736
04/15/2021 04H,4732
04/15/2021 03H,4733
04/15/2021 02H,4723
04/15/2021 01H,4729
04/15/2021 00H,4721
04/14/2021 23H,4707
04/14/2021 22H,4713
04/14/2021 21H,4714
04/14/2021 20H,4715
04/14/2021 19H,4717
04/14/2021 18H,4730
04/14/2021 17H,4738
04/14/2021 16H,4735
04/14/2021 15H,4752
04/14/2021 14H,4755
04/14/2021 13H,4767
04/14/2021 12H,4766
04/14/2021 11H,4765
04/14/2021 10H,4761
04/14/2021 09H,4769
04/14/2021 08H,4765
04/14/2021 07H,4767
04/14/2021 06H,4784
04/14/2021 05H,4778
04/14/2021 04H,4769
04/14/2021 03H,4742
04/14/2021 02H,4715
04/14/2021 01H,4705
04/14/2021 00H,4714
04/13/2021 23H,4716
04/13/2021 22H,4715
04/13/2021 21H,4718
04/13/2021 20H,4723
04/13/2021 19H,4718
04/13/2021 18H,4724
04/13/2021 17H,4726
04/13/2021 16H,4742
04/13/2021 15H,4741
04/13/2021 14H,4749
04/13/2021 13H,4754
04/13/2021 12H,4758
04/13/2021 11H,4750
04/13/2021 10H,4744
04/13/2021 09H,4750
04/13/2021 08H,4736
04/13/2021 07H,4739
04/13/2021 06H,4738
04/13/2021 05H,4743
04/13/2021 04H,4733
04/13/2021 03H,4738
04/13/2021 02H,4735
04/13/2021 01H,4739
04/13/2021 00H,4733
04/12/2021 23H,4723
04/12/2021 22H,4736
04/12/2021 21H,4772
04/12/2021 20H,4868
04/12/2021 19H,4978
04/12/2021 18H,5012
04/12/2021 17H,5027
04/12/2021 16H,4970
04/12/2021 15H,4975
04/12/2021 14H,4978
04/12/2021 13H,4984
04/12/2021 12H,4982
04/12/2021 11H,4993
04/12/2021 10H,4991
04/12/2021 09H,4996
04/12/2021 08H,4990
04/12/2021 07H,4994
04/12/2021 06H,4999
04/12/2021 05H,5002
04/12/2021 04H,4978
04/12/2021 03H,4910
04/12/2021 02H,4933
04/12/2021 01H,4938
04/12/2021 00H,4938
04/11/2021 23H,4952
04/11/2021 22H,4967
04/11/2021 21H,4967
04/11/2021 20H,4972
04/11/2021 19H,4954
04/11/2021 18H,4908
04/11/2021 17H,4875
04/11/2021 16H,4793
04/11/2021 15H,4778
04/11/2021 14H,4786
04/11/2021 13H,4769
04/11/2021 12H,4727
04/11/2021 11H,4636
04/11/2021 10H,4618
04/11/2021 09H,4572
04/11/2021 08H,4559
04/11/2021 07H,4520
04/11/2021 06H,4501
04/11/2021 05H,4425
04/11/2021 04H,4396
04/11/2021 03H,4342
04/11/2021 02H,4316
04/11/2021 01H,4238
04/11/2021 00H,4233
04/10/2021 23H,4232
04/10/2021 22H,4165
04/10/2021 21H,4100
04/10/2021 20H,4103
04/10/2021 19H,4098
04/10/2021 18H,4101
04/10/2021 17H,4104
04/10/2021 16H,4104
04/10/2021 15H,4110
04/10/2021 14H,4120
04/10/2021 13H,4124
04/10/2021 12H,4121
04/10/2021 11H,4122
04/10/2021 10H,4121
04/10/2021 09H,4124
04/10/2021 08H,4125
04/10/2021 07H,4115
04/10/2021 06H,4124
04/10/2021 05H,4125
04/10/2021 04H,4118
04/10/2021 03H,4115
04/10/2021 02H,4116
04/10/2021 01H,4113
04/10/2021 00H,4118
04/9/2021 23H,4110
04/9/2021 22H,4111
04/9/2021 21H,4106
04/9/2021 20H,4107
04/9/2021 19H,4111
04/9/2021 18H,4110
04/9/2021 17H,4108
04/9/2021 16H,4115
04/9/2021 15H,4116
04/9/2021 14H,4116
04/9/2021 13H,4120
04/9/2021 12H,4121
04/9/2021 11H,4119
04/9/2021 10H,4154
04/9/2021 09H,4234
04/9/2021 08H,4243
04/9/2021 07H,4271
04/9/2021 06H,4390
04/9/2021 05H,4556
04/9/2021 04H,4690
04/9/2021 03H,4836
04/9/2021 02H,4928
04/9/2021 01H,4951
04/9/2021 00H,4945
04/8/2021 23H,4947
04/8/2021 22H,4948
04/8/2021 21H,4994
04/8/2021 20H,5018
04/8/2021 19H,5023
04/8/2021 18H,5018
04/8/2021 17H,5031
04/8/2021 16H,5029
04/8/2021 15H,5037
04/8/2021 14H,5053
04/8/2021 13H,5049
04/8/2021 12H,5053
04/8/2021 11H,5050
04/8/2021 10H,5056
04/8/2021 09H,5051
04/8/2021 08H,5046
04/8/2021 07H,5043
04/8/2021 06H,5040
04/8/2021 05H,5038
04/8/2021 04H,5040
04/8/2021 03H,5027
04/8/2021 02H,5030
04/8/2021 01H,5024
04/8/2021 00H,5019
04/7/2021 23H,5019
04/7/2021 22H,5017
04/7/2021 21H,5022
04/7/2021 20H,5018
04/7/2021 19H,5021
04/7/2021 18H,5028
04/7/2021 17H,5027
04/7/2021 16H,5031
04/7/2021 15H,5043
04/7/2021 14H,5053
04/7/2021 13H,5062
04/7/2021 12H,5057
04/7/2021 11H,5060
04/7/2021 10H,5055
04/7/2021 09H,5054
04/7/2021 08H,5052
04/7/2021 07H,5052
04/7/2021 06H,5049
04/7/2021 05H,5047
04/7/2021 04H,5040
04/7/2021 03H,5046
04/7/2021 02H,5037
04/7/2021 01H,5041
04/7/2021 00H,5035
04/6/2021 23H,5031
04/6/2021 22H,5033
04/6/2021 21H,5035
04/6/2021 20H,5034
04/6/2021 19H,5039
04/6/2021 18H,5034
04/6/2021 17H,5047
04/6/2021 16H,5047
04/6/2021 15H,5053
04/6/2021 14H,5065
04/6/2021 13H,5069
04/6/2021 12H,5064
04/6/2021 11H,5067
04/6/2021 10H,5062
04/6/2021 09H,5063
04/6/2021 08H,5068
04/6/2021 07H,5070
04/6/2021 06H,5063
04/6/2021 05H,5064
04/6/2021 04H,5062
04/6/2021 03H,5061
04/6/2021 02H,5052
04/6/2021 01H,5046
04/6/2021 00H,5053
04/5/2021 23H,5045
04/5/2021 22H,5050
04/5/2021 21H,5052
04/5/2021 20H,5053
04/5/2021 19H,5051
04/5/2021 18H,5057
04/5/2021 17H,5062
04/5/2021 16H,5064
04/5/2021 15H,5071
04/5/2021 14H,5080
04/5/2021 13H,5085
04/5/2021 12H,5078
04/5/2021 11H,5079
04/5/2021 10H,5075
04/5/2021 09H,5076
04/5/2021 08H,5070
04/5/2021 07H,5070
04/5/2021 06H,5071
04/5/2021 05H,5072
04/5/2021 04H,5065
04/5/2021 03H,5070
04/5/2021 02H,5068
04/5/2021 01H,5070
04/5/2021 00H,5059
04/4/2021 23H,5061
04/4/2021 22H,5064
04/4/2021 21H,5064
04/4/2021 20H,5063
04/4/2021 19H,5065
04/4/2021 18H,5073
04/4/2021 17H,5074
04/4/2021 16H,5077
04/4/2021 15H,5079
04/4/2021 14H,5085
04/4/2021 13H,5094
04/4/2021 12H,5094
04/4/2021 11H,5094
04/4/2021 10H,5095
04/4/2021 09H,5091
04/4/2021 08H,5097
04/4/2021 07H,5090
04/4/2021 06H,5096
04/4/2021 05H,5092
04/4/2021 04H,5072
04/4/2021 03H,5065
04/4/2021 02H,5087
04/4/2021 01H,5083
04/4/2021 00H,5086
04/3/2021 23H,5082
04/3/2021 22H,5088
04/3/2021 21H,5081
04/3/2021 20H,5088
04/3/2021 19H,5093
04/3/2021 18H,5086
04/3/2021 17H,5089
04/3/2021 16H,5093
04/3/2021 15H,5091
04/3/2021 14H,5098
04/3/2021 13H,5100
04/3/2021 12H,5095
04/3/2021 11H,5100
04/3/2021 10H,5100
04/3/2021 09H,5095
04/3/2021 08H,5099
04/3/2021 07H,5094
04/3/2021 06H,5092
04/3/2021 05H,5092
04/3/2021 04H,5094
04/3/2021 03H,5094
04/3/2021 02H,5088
04/3/2021 01H,5091
04/3/2021 00H,5092
04/2/2021 23H,5089
04/2/2021 22H,5093
04/2/2021 21H,5089
04/2/2021 20H,5098
04/2/2021 19H,5101
04/2/2021 18H,5095
04/2/2021 17H,5096
04/2/2021 16H,5097
04/2/2021 15H,5090
04/2/2021 14H,5104
04/2/2021 13H,5102
04/2/2021 12H,5092
04/2/2021 11H,5095
04/2/2021 10H,5100
04/2/2021 09H,5093
