Net generation from natural gas for California (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390106&sdid=EBA.CAL-ALL.NG.NG.H
19:04:28 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.NG.NG.H megawatthours
06/5/2021 02H,15626
06/5/2021 01H,13703
06/5/2021 00H,12263
06/4/2021 23H,10833
06/4/2021 22H,9836
06/4/2021 21H,9499
06/4/2021 20H,8900
06/4/2021 19H,8782
06/4/2021 18H,9080
06/4/2021 17H,9233
06/4/2021 16H,9216
06/4/2021 15H,8935
06/4/2021 14H,9944
06/4/2021 13H,9965
06/4/2021 12H,9412
06/4/2021 11H,8767
06/4/2021 10H,9072
06/4/2021 09H,9355
06/4/2021 08H,10587
06/4/2021 07H,12687
06/4/2021 06H,14492
06/4/2021 05H,16915
06/4/2021 04H,19060
06/4/2021 03H,19376
06/4/2021 02H,19829
06/4/2021 01H,17502
06/4/2021 00H,16081
06/3/2021 23H,14954
06/3/2021 22H,13560
06/3/2021 21H,12012
06/3/2021 20H,11249
06/3/2021 19H,11289
06/3/2021 18H,10477
06/3/2021 17H,9989
06/3/2021 16H,10124
06/3/2021 15H,10365
06/3/2021 14H,10496
06/3/2021 13H,10399
06/3/2021 12H,9080
06/3/2021 11H,8096
06/3/2021 10H,8452
06/3/2021 09H,9440
06/3/2021 08H,10426
06/3/2021 07H,12316
06/3/2021 06H,14402
06/3/2021 05H,17416
06/3/2021 04H,20304
06/3/2021 03H,21588
06/3/2021 02H,21311
06/3/2021 01H,18854
06/3/2021 00H,16812
06/2/2021 23H,15549
06/2/2021 22H,14620
06/2/2021 21H,13078
06/2/2021 20H,11988
06/2/2021 19H,11065
06/2/2021 18H,10607
06/2/2021 17H,10223
06/2/2021 16H,11222
06/2/2021 15H,11042
06/2/2021 14H,11745
06/2/2021 13H,11606
06/2/2021 12H,11232
06/2/2021 11H,11160
06/2/2021 10H,11276
06/2/2021 09H,11403
06/2/2021 08H,11765
06/2/2021 07H,13706
06/2/2021 06H,15541
06/2/2021 05H,17656
06/2/2021 04H,21129
06/2/2021 03H,22278
06/2/2021 02H,22737
06/2/2021 01H,20017
06/2/2021 00H,18244
06/1/2021 23H,17384
06/1/2021 22H,16300
06/1/2021 21H,13978
06/1/2021 20H,12737
06/1/2021 19H,11557
06/1/2021 18H,11071
06/1/2021 17H,10353
06/1/2021 16H,10576
06/1/2021 15H,9867
06/1/2021 14H,10549
06/1/2021 13H,11772
06/1/2021 12H,11159
06/1/2021 11H,10641
06/1/2021 10H,10793
06/1/2021 09H,10783
06/1/2021 08H,11882
06/1/2021 07H,11684
06/1/2021 06H,13088
06/1/2021 05H,14581
06/1/2021 04H,16118
06/1/2021 03H,17569
06/1/2021 02H,16816
06/1/2021 01H,14120
06/1/2021 00H,13210
05/31/2021 23H,12281
05/31/2021 22H,10081
05/31/2021 21H,8402
05/31/2021 20H,7460
05/31/2021 19H,6530
05/31/2021 18H,6591
05/31/2021 17H,6233
05/31/2021 16H,6003
05/31/2021 15H,6000
05/31/2021 14H,7341
05/31/2021 13H,7802
05/31/2021 12H,8055
05/31/2021 11H,7874
05/31/2021 10H,7902
05/31/2021 09H,8075
05/31/2021 08H,8412
05/31/2021 07H,9664
05/31/2021 06H,9953
05/31/2021 05H,11140
05/31/2021 04H,11286
05/31/2021 03H,11385
05/31/2021 02H,10807
05/31/2021 01H,7968
05/31/2021 00H,7014
05/30/2021 23H,6041
05/30/2021 22H,5410
05/30/2021 21H,5053
05/30/2021 20H,4665
05/30/2021 19H,4678
05/30/2021 18H,4867
05/30/2021 17H,4689
05/30/2021 16H,4804
05/30/2021 15H,4792
05/30/2021 14H,5521
05/30/2021 13H,6177
05/30/2021 12H,6864
05/30/2021 11H,6890
05/30/2021 10H,6975
05/30/2021 09H,7001
05/30/2021 08H,7647
05/30/2021 07H,8084
05/30/2021 06H,8606
05/30/2021 05H,9350
05/30/2021 04H,9588
05/30/2021 03H,9657
05/30/2021 02H,8021
05/30/2021 01H,7625
05/30/2021 00H,7118
05/29/2021 23H,6193
05/29/2021 22H,5501
05/29/2021 21H,5279
05/29/2021 20H,5146
05/29/2021 19H,5178
05/29/2021 18H,5230
05/29/2021 17H,5362
05/29/2021 16H,4931
05/29/2021 15H,5008
05/29/2021 14H,6213
05/29/2021 13H,7764
05/29/2021 12H,8012
05/29/2021 11H,8083
05/29/2021 10H,8143
05/29/2021 09H,9048
05/29/2021 08H,9355
05/29/2021 07H,10049
05/29/2021 06H,10513
05/29/2021 05H,11110
05/29/2021 04H,11774
05/29/2021 03H,12051
05/29/2021 02H,11416
05/29/2021 01H,9364
05/29/2021 00H,8951
05/28/2021 23H,7134
05/28/2021 22H,6664
05/28/2021 21H,6656
05/28/2021 20H,6490
05/28/2021 19H,6359
05/28/2021 18H,6911
05/28/2021 17H,6768
05/28/2021 16H,6319
05/28/2021 15H,6751
05/28/2021 14H,7504
05/28/2021 13H,7949
05/28/2021 12H,7269
05/28/2021 11H,7074
05/28/2021 10H,7676
05/28/2021 09H,7770
05/28/2021 08H,7862
05/28/2021 07H,8658
05/28/2021 06H,9926
05/28/2021 05H,11454
05/28/2021 04H,12455
05/28/2021 03H,12762
05/28/2021 02H,11466
05/28/2021 01H,9225
05/28/2021 00H,8401
05/27/2021 23H,7261
05/27/2021 22H,6438
05/27/2021 21H,6504
05/27/2021 20H,6614
05/27/2021 19H,6449
05/27/2021 18H,6603
05/27/2021 17H,6607
05/27/2021 16H,6942
05/27/2021 15H,7520
05/27/2021 14H,8177
05/27/2021 13H,9118
05/27/2021 12H,9268
05/27/2021 11H,8771
05/27/2021 10H,7628
05/27/2021 09H,8053
05/27/2021 08H,8662
05/27/2021 07H,10106
05/27/2021 06H,11388
05/27/2021 05H,12720
05/27/2021 04H,13239
05/27/2021 03H,13923
05/27/2021 02H,12833
05/27/2021 01H,10065
05/27/2021 00H,9292
05/26/2021 23H,8963
05/26/2021 22H,7633
05/26/2021 21H,7328
05/26/2021 20H,7477
05/26/2021 19H,7512
05/26/2021 18H,7321
05/26/2021 17H,7155
05/26/2021 16H,7458
05/26/2021 15H,8584
05/26/2021 14H,9777
05/26/2021 13H,9632
05/26/2021 12H,9548
05/26/2021 11H,8947
05/26/2021 10H,8962
05/26/2021 09H,9011
05/26/2021 08H,9579
05/26/2021 07H,10748
05/26/2021 06H,11464
05/26/2021 05H,12813
05/26/2021 04H,14047
05/26/2021 03H,14254
05/26/2021 02H,12515
05/26/2021 01H,10639
05/26/2021 00H,9047
05/25/2021 23H,8161
05/25/2021 22H,7293
05/25/2021 21H,6425
05/25/2021 20H,6987
05/25/2021 19H,7040
05/25/2021 18H,6913
05/25/2021 17H,5908
05/25/2021 16H,5983
05/25/2021 15H,5802
05/25/2021 14H,6860
05/25/2021 13H,8295
05/25/2021 12H,7841
05/25/2021 11H,7731
05/25/2021 10H,7815
05/25/2021 09H,8178
05/25/2021 08H,8369
05/25/2021 07H,9145
05/25/2021 06H,9018
05/25/2021 05H,11013
05/25/2021 04H,12711
05/25/2021 03H,13272
05/25/2021 02H,12073
05/25/2021 01H,8797
05/25/2021 00H,7472
05/24/2021 23H,6523
05/24/2021 22H,5746
05/24/2021 21H,5234
05/24/2021 20H,4963
05/24/2021 19H,4734
05/24/2021 18H,5188
05/24/2021 17H,4880
05/24/2021 16H,4557
05/24/2021 15H,4798
05/24/2021 14H,5258
05/24/2021 13H,7049
05/24/2021 12H,6480
05/24/2021 11H,5786
05/24/2021 10H,5670
05/24/2021 09H,5769
05/24/2021 08H,5881
05/24/2021 07H,6591
05/24/2021 06H,7582
05/24/2021 05H,8000
05/24/2021 04H,9036
05/24/2021 03H,8788
05/24/2021 02H,7519
05/24/2021 01H,5918
05/24/2021 00H,5451
05/23/2021 23H,4105
05/23/2021 22H,3693
05/23/2021 21H,3743
05/23/2021 20H,3848
05/23/2021 19H,3829
05/23/2021 18H,3845
05/23/2021 17H,3788
05/23/2021 16H,3984
05/23/2021 15H,4127
05/23/2021 14H,3824
05/23/2021 13H,6190
05/23/2021 12H,6993
05/23/2021 11H,6500
05/23/2021 10H,6579
05/23/2021 09H,6502
05/23/2021 08H,6869
05/23/2021 07H,7914
05/23/2021 06H,8776
05/23/2021 05H,9289
05/23/2021 04H,9711
05/23/2021 03H,9395
05/23/2021 02H,7736
05/23/2021 01H,7156
05/23/2021 00H,5842
05/22/2021 23H,5189
05/22/2021 22H,5230
05/22/2021 21H,4758
05/22/2021 20H,4663
05/22/2021 19H,4807
05/22/2021 18H,5069
05/22/2021 17H,5018
05/22/2021 16H,5235
05/22/2021 15H,5241
05/22/2021 14H,6293
05/22/2021 13H,7956
05/22/2021 12H,8716
05/22/2021 11H,8736
05/22/2021 10H,8685
05/22/2021 09H,8784
05/22/2021 08H,9479
05/22/2021 07H,9090
05/22/2021 06H,9717
05/22/2021 05H,10263
05/22/2021 04H,11207
05/22/2021 03H,10757
05/22/2021 02H,9795
05/22/2021 01H,8106
05/22/2021 00H,7610
05/21/2021 23H,6265
05/21/2021 22H,5397
05/21/2021 21H,5612
05/21/2021 20H,5946
05/21/2021 19H,6278
05/21/2021 18H,6038
05/21/2021 17H,5710
05/21/2021 16H,5407
05/21/2021 15H,6421
05/21/2021 14H,7992
05/21/2021 13H,9863
05/21/2021 12H,9742
05/21/2021 11H,9397
05/21/2021 10H,9511
05/21/2021 09H,10134
05/21/2021 08H,9664
05/21/2021 07H,9642
05/21/2021 06H,9944
05/21/2021 05H,11263
05/21/2021 04H,11476
05/21/2021 03H,10711
05/21/2021 02H,9286
05/21/2021 01H,7707
05/21/2021 00H,7233
05/20/2021 23H,6834
05/20/2021 22H,5755
05/20/2021 21H,5377
05/20/2021 20H,5482
05/20/2021 19H,5437
05/20/2021 18H,5421
05/20/2021 17H,5469
05/20/2021 16H,5533
05/20/2021 15H,6323
05/20/2021 14H,7049
05/20/2021 13H,8326
05/20/2021 12H,8187
05/20/2021 11H,7699
05/20/2021 10H,7523
05/20/2021 09H,7865
05/20/2021 08H,8260
05/20/2021 07H,9563
05/20/2021 06H,10651
05/20/2021 05H,11752
05/20/2021 04H,12152
05/20/2021 03H,12033
05/20/2021 02H,10970
05/20/2021 01H,8196
05/20/2021 00H,8069
05/19/2021 23H,6724
05/19/2021 22H,5993
05/19/2021 21H,5667
05/19/2021 20H,5635
05/19/2021 19H,5769
05/19/2021 18H,5896
05/19/2021 17H,6011
05/19/2021 16H,5549
05/19/2021 15H,5464
05/19/2021 14H,6839
05/19/2021 13H,8140
05/19/2021 12H,8349
05/19/2021 11H,7850
05/19/2021 10H,7699
05/19/2021 09H,8018
05/19/2021 08H,8018
05/19/2021 07H,8196
05/19/2021 06H,8688
05/19/2021 05H,9591
05/19/2021 04H,10431
05/19/2021 03H,11117
05/19/2021 02H,9822
05/19/2021 01H,7277
05/19/2021 00H,6615
05/18/2021 23H,5613
05/18/2021 22H,5684
05/18/2021 21H,5913
05/18/2021 20H,6133
05/18/2021 19H,5889
05/18/2021 18H,5961
05/18/2021 17H,6203
05/18/2021 16H,6027
05/18/2021 15H,5770
05/18/2021 14H,6776
05/18/2021 13H,7592
05/18/2021 12H,6687
05/18/2021 11H,6344
05/18/2021 10H,6485
05/18/2021 09H,6910
05/18/2021 08H,8185
05/18/2021 07H,8432
05/18/2021 06H,9267
05/18/2021 05H,10120
05/18/2021 04H,10758
05/18/2021 03H,11047
05/18/2021 02H,9896
05/18/2021 01H,8406
05/18/2021 00H,7702
05/17/2021 23H,6974
05/17/2021 22H,6335
05/17/2021 21H,6222
05/17/2021 20H,5896
05/17/2021 19H,5940
05/17/2021 18H,5790
05/17/2021 17H,5721
05/17/2021 16H,5690
05/17/2021 15H,6249
05/17/2021 14H,7601
05/17/2021 13H,8043
05/17/2021 12H,7515
05/17/2021 11H,7424
05/17/2021 10H,7133
05/17/2021 09H,7234
05/17/2021 08H,7459
05/17/2021 07H,7219
05/17/2021 06H,8145
05/17/2021 05H,8857
05/17/2021 04H,9883
05/17/2021 03H,9738
05/17/2021 02H,9085
05/17/2021 01H,6271
05/17/2021 00H,6144
05/16/2021 23H,5560
05/16/2021 22H,5038
05/16/2021 21H,4886
05/16/2021 20H,5143
05/16/2021 19H,5164
05/16/2021 18H,5112
05/16/2021 17H,5141
05/16/2021 16H,4598
05/16/2021 15H,4103
05/16/2021 14H,5569
05/16/2021 13H,7465
05/16/2021 12H,7387
05/16/2021 11H,7496
05/16/2021 10H,7504
05/16/2021 09H,7670
05/16/2021 08H,8211
05/16/2021 07H,8303
05/16/2021 06H,8962
05/16/2021 05H,10356
05/16/2021 04H,11132
05/16/2021 03H,11368
05/16/2021 02H,10015
05/16/2021 01H,8206
05/16/2021 00H,8227
05/15/2021 23H,6680
05/15/2021 22H,6222
05/15/2021 21H,5967
05/15/2021 20H,5905
05/15/2021 19H,5691
05/15/2021 18H,5872
05/15/2021 17H,6076
05/15/2021 16H,5930
05/15/2021 15H,6402
05/15/2021 14H,6856
05/15/2021 13H,8494
05/15/2021 12H,8074
05/15/2021 11H,8205
05/15/2021 10H,8905
05/15/2021 09H,9036
05/15/2021 08H,9446
05/15/2021 07H,9534
05/15/2021 06H,10886
05/15/2021 05H,12321
05/15/2021 04H,13404
05/15/2021 03H,13422
05/15/2021 02H,12646
05/15/2021 01H,9567
05/15/2021 00H,8423
05/14/2021 23H,7422
05/14/2021 22H,6557
05/14/2021 21H,5970
05/14/2021 20H,6437
05/14/2021 19H,6361
05/14/2021 18H,6545
05/14/2021 17H,6084
05/14/2021 16H,7035
05/14/2021 15H,7633
05/14/2021 14H,8820
05/14/2021 13H,10492
05/14/2021 12H,10015
05/14/2021 11H,9238
05/14/2021 10H,9038
05/14/2021 09H,9856
05/14/2021 08H,10215
05/14/2021 07H,11345
05/14/2021 06H,12021
05/14/2021 05H,14021
05/14/2021 04H,15011
05/14/2021 03H,15323
05/14/2021 02H,14924
05/14/2021 01H,11943
05/14/2021 00H,10514
05/13/2021 23H,8917
05/13/2021 22H,8183
05/13/2021 21H,8165
05/13/2021 20H,8521
05/13/2021 19H,8436
05/13/2021 18H,8547
05/13/2021 17H,8255
05/13/2021 16H,8233
05/13/2021 15H,9009
05/13/2021 14H,9481
05/13/2021 13H,11011
05/13/2021 12H,10204
05/13/2021 11H,9940
05/13/2021 10H,10045
05/13/2021 09H,10365
05/13/2021 08H,10786
05/13/2021 07H,11571
05/13/2021 06H,12700
05/13/2021 05H,14328
05/13/2021 04H,15656
05/13/2021 03H,17268
05/13/2021 02H,16860
05/13/2021 01H,13339
05/13/2021 00H,12017
05/12/2021 23H,10981
05/12/2021 22H,9803
05/12/2021 21H,8870
05/12/2021 20H,8360
05/12/2021 19H,8178
05/12/2021 18H,8521
05/12/2021 17H,8035
05/12/2021 16H,7891
05/12/2021 15H,9215
05/12/2021 14H,10619
05/12/2021 13H,11679
05/12/2021 12H,11439
05/12/2021 11H,10878
05/12/2021 10H,10878
05/12/2021 09H,11199
05/12/2021 08H,11887
05/12/2021 07H,12276
05/12/2021 06H,13291
05/12/2021 05H,15440
05/12/2021 04H,16485
05/12/2021 03H,17316
05/12/2021 02H,16622
05/12/2021 01H,12893
05/12/2021 00H,11615
05/11/2021 23H,9901
05/11/2021 22H,8708
05/11/2021 21H,8288
05/11/2021 20H,8450
05/11/2021 19H,8192
05/11/2021 18H,8291
05/11/2021 17H,8421
05/11/2021 16H,8185
05/11/2021 15H,8541
05/11/2021 14H,9633
05/11/2021 13H,10234
05/11/2021 12H,9664
05/11/2021 11H,8717
05/11/2021 10H,8690
05/11/2021 09H,8947
05/11/2021 08H,9301
05/11/2021 07H,10001
05/11/2021 06H,10747
05/11/2021 05H,12630
05/11/2021 04H,13740
05/11/2021 03H,14171
05/11/2021 02H,12425
05/11/2021 01H,9549
05/11/2021 00H,8433
05/10/2021 23H,8053
05/10/2021 22H,6822
05/10/2021 21H,6238
05/10/2021 20H,5550
05/10/2021 19H,5985
05/10/2021 18H,6126
05/10/2021 17H,5717
05/10/2021 16H,5596
05/10/2021 15H,6777
05/10/2021 14H,6670
05/10/2021 13H,6930
05/10/2021 12H,6126
05/10/2021 11H,5817
05/10/2021 10H,5697
05/10/2021 09H,5761
05/10/2021 08H,6240
05/10/2021 07H,7131
05/10/2021 06H,7805
05/10/2021 05H,9103
05/10/2021 04H,10459
05/10/2021 03H,9898
05/10/2021 02H,8192
05/10/2021 01H,5617
05/10/2021 00H,5513
05/9/2021 23H,4598
05/9/2021 22H,3927
05/9/2021 21H,3668
05/9/2021 20H,3692
05/9/2021 19H,3620
05/9/2021 18H,3958
05/9/2021 17H,3698
05/9/2021 16H,4377
05/9/2021 15H,5096
05/9/2021 14H,5995
05/9/2021 13H,6412
05/9/2021 12H,6062
05/9/2021 11H,5910
05/9/2021 10H,5973
05/9/2021 09H,6708
05/9/2021 08H,6486
05/9/2021 07H,7257
05/9/2021 06H,8021
05/9/2021 05H,8838
05/9/2021 04H,9334
05/9/2021 03H,9079
05/9/2021 02H,7683
05/9/2021 01H,6234
05/9/2021 00H,6774
05/8/2021 23H,5510
05/8/2021 22H,5029
05/8/2021 21H,4650
05/8/2021 20H,4367
05/8/2021 19H,4275
05/8/2021 18H,4606
05/8/2021 17H,4404
05/8/2021 16H,3872
05/8/2021 15H,4041
05/8/2021 14H,4838
05/8/2021 13H,4798
05/8/2021 12H,4496
05/8/2021 11H,4526
05/8/2021 10H,5247
05/8/2021 09H,5935
05/8/2021 08H,6536
05/8/2021 07H,7362
05/8/2021 06H,8638
05/8/2021 05H,9405
05/8/2021 04H,10176
05/8/2021 03H,10062
05/8/2021 02H,9194
05/8/2021 01H,7149
05/8/2021 00H,6763
05/7/2021 23H,6096
05/7/2021 22H,5014
05/7/2021 21H,4452
05/7/2021 20H,4817
05/7/2021 19H,5026
05/7/2021 18H,5133
05/7/2021 17H,5061
05/7/2021 16H,5168
05/7/2021 15H,5277
05/7/2021 14H,6635
05/7/2021 13H,6759
05/7/2021 12H,6273
05/7/2021 11H,5947
05/7/2021 10H,6005
05/7/2021 09H,6540
05/7/2021 08H,7286
05/7/2021 07H,8436
05/7/2021 06H,9136
05/7/2021 05H,10963
05/7/2021 04H,11543
05/7/2021 03H,12544
05/7/2021 02H,11553
05/7/2021 01H,9225
05/7/2021 00H,8527
05/6/2021 23H,7203
05/6/2021 22H,6999
05/6/2021 21H,5913
05/6/2021 20H,5429
05/6/2021 19H,5844
05/6/2021 18H,6196
05/6/2021 17H,5703
05/6/2021 16H,6421
05/6/2021 15H,6928
05/6/2021 14H,7848
05/6/2021 13H,9200
05/6/2021 12H,8570
05/6/2021 11H,8007
05/6/2021 10H,8148
05/6/2021 09H,8303
05/6/2021 08H,8460
05/6/2021 07H,9806
05/6/2021 06H,11835
05/6/2021 05H,14105
05/6/2021 04H,15987
05/6/2021 03H,18070
05/6/2021 02H,17623
05/6/2021 01H,14758
05/6/2021 00H,12044
05/5/2021 23H,11181
05/5/2021 22H,9220
05/5/2021 21H,7529
05/5/2021 20H,7390
05/5/2021 19H,7086
05/5/2021 18H,7268
05/5/2021 17H,7430
05/5/2021 16H,7262
05/5/2021 15H,7892
05/5/2021 14H,9670
05/5/2021 13H,10722
05/5/2021 12H,9986
05/5/2021 11H,9819
05/5/2021 10H,9784
05/5/2021 09H,10304
05/5/2021 08H,10671
05/5/2021 07H,10992
05/5/2021 06H,12028
05/5/2021 05H,14401
05/5/2021 04H,16134
05/5/2021 03H,16847
05/5/2021 02H,16794
05/5/2021 01H,12931
05/5/2021 00H,10650
05/4/2021 23H,9315
05/4/2021 22H,8343
05/4/2021 21H,7219
05/4/2021 20H,7127
05/4/2021 19H,6873
05/4/2021 18H,6687
05/4/2021 17H,7076
05/4/2021 16H,6762
05/4/2021 15H,7901
05/4/2021 14H,9461
05/4/2021 13H,9744
05/4/2021 12H,9078
05/4/2021 11H,8828
05/4/2021 10H,8808
05/4/2021 09H,8825
05/4/2021 08H,9038
05/4/2021 07H,9247
05/4/2021 06H,9945
05/4/2021 05H,11271
05/4/2021 04H,12365
05/4/2021 03H,12897
05/4/2021 02H,11571
05/4/2021 01H,7708
05/4/2021 00H,6548
05/3/2021 23H,5982
05/3/2021 22H,5442
05/3/2021 21H,4550
05/3/2021 20H,4349
05/3/2021 19H,4207
05/3/2021 18H,4279
05/3/2021 17H,4312
05/3/2021 16H,4824
05/3/2021 15H,5809
05/3/2021 14H,6937
05/3/2021 13H,8392
05/3/2021 12H,7938
05/3/2021 11H,7065
05/3/2021 10H,7078
05/3/2021 09H,6684
05/3/2021 08H,6905
05/3/2021 07H,6895
05/3/2021 06H,6931
05/3/2021 05H,7696
05/3/2021 04H,8448
05/3/2021 03H,8644
05/3/2021 02H,7209
05/3/2021 01H,6273
05/3/2021 00H,5500
05/2/2021 23H,5052
05/2/2021 22H,4467
05/2/2021 21H,4020
05/2/2021 20H,3938
05/2/2021 19H,4038
05/2/2021 18H,4036
05/2/2021 17H,4111
05/2/2021 16H,3795
05/2/2021 15H,3854
05/2/2021 14H,3967
05/2/2021 13H,5907
05/2/2021 12H,6000
05/2/2021 11H,5411
05/2/2021 10H,5743
05/2/2021 09H,6605
05/2/2021 08H,7184
05/2/2021 07H,7831
05/2/2021 06H,7519
05/2/2021 05H,8401
05/2/2021 04H,9785
05/2/2021 03H,10116
05/2/2021 02H,9308
05/2/2021 01H,7306
05/2/2021 00H,6125
05/1/2021 23H,5580
05/1/2021 22H,4984
05/1/2021 21H,4837
05/1/2021 20H,4732
05/1/2021 19H,4922
05/1/2021 18H,4736
05/1/2021 17H,4973
05/1/2021 16H,4953
05/1/2021 15H,5328
05/1/2021 14H,5554
05/1/2021 13H,6547
05/1/2021 12H,6160
05/1/2021 11H,6315
05/1/2021 10H,6784
05/1/2021 09H,7016
05/1/2021 08H,8235
05/1/2021 07H,9629
05/1/2021 06H,11242
05/1/2021 05H,12300
05/1/2021 04H,13368
05/1/2021 03H,14742
05/1/2021 02H,14231
05/1/2021 01H,11213
05/1/2021 00H,9817
04/30/2021 23H,8858
04/30/2021 22H,8671
04/30/2021 21H,8488
04/30/2021 20H,7459
04/30/2021 19H,7032
04/30/2021 18H,6556
04/30/2021 17H,6271
04/30/2021 16H,6378
04/30/2021 15H,6670
04/30/2021 14H,8093
04/30/2021 13H,8879
04/30/2021 12H,9021
04/30/2021 11H,8197
04/30/2021 10H,8053
04/30/2021 09H,8159
04/30/2021 08H,9066
04/30/2021 07H,11187
04/30/2021 06H,12660
04/30/2021 05H,14636
04/30/2021 04H,15636
04/30/2021 03H,16483
04/30/2021 02H,15283
04/30/2021 01H,11991
04/30/2021 00H,10144
04/29/2021 23H,8889
04/29/2021 22H,8157
04/29/2021 21H,7377
04/29/2021 20H,6753
04/29/2021 19H,6315
04/29/2021 18H,6266
04/29/2021 17H,5884
04/29/2021 16H,6747
04/29/2021 15H,7539
04/29/2021 14H,10234
04/29/2021 13H,11390
04/29/2021 12H,11335
04/29/2021 11H,10980
04/29/2021 10H,10410
04/29/2021 09H,9863
04/29/2021 08H,10545
04/29/2021 07H,11400
04/29/2021 06H,11891
04/29/2021 05H,13302
04/29/2021 04H,13420
04/29/2021 03H,12667
04/29/2021 02H,11514
04/29/2021 01H,8122
04/29/2021 00H,7550
04/28/2021 23H,6226
04/28/2021 22H,5729
04/28/2021 21H,5638
04/28/2021 20H,5121
04/28/2021 19H,5307
04/28/2021 18H,5348
04/28/2021 17H,5348
04/28/2021 16H,6513
04/28/2021 15H,7547
04/28/2021 14H,10268
04/28/2021 13H,10682
04/28/2021 12H,9816
04/28/2021 11H,9515
04/28/2021 10H,9062
04/28/2021 09H,8812
04/28/2021 08H,8706
04/28/2021 07H,10204
04/28/2021 06H,11558
04/28/2021 05H,12104
04/28/2021 04H,12673
04/28/2021 03H,11683
04/28/2021 02H,9519
04/28/2021 01H,6951
04/28/2021 00H,6112
04/27/2021 23H,5304
04/27/2021 22H,4230
04/27/2021 21H,4003
04/27/2021 20H,4331
04/27/2021 19H,4166
04/27/2021 18H,4085
04/27/2021 17H,4785
04/27/2021 16H,5554
04/27/2021 15H,7905
04/27/2021 14H,10191
04/27/2021 13H,10709
04/27/2021 12H,9930
04/27/2021 11H,9990
04/27/2021 10H,9780
04/27/2021 09H,10286
04/27/2021 08H,10699
04/27/2021 07H,10290
04/27/2021 06H,10280
04/27/2021 05H,10647
04/27/2021 04H,10966
04/27/2021 03H,11199
04/27/2021 02H,9660
04/27/2021 01H,7532
04/27/2021 00H,6436
04/26/2021 23H,6250
04/26/2021 22H,5734
04/26/2021 21H,5812
04/26/2021 20H,6602
04/26/2021 19H,6662
04/26/2021 18H,6837
04/26/2021 17H,9227
04/26/2021 16H,9306
04/26/2021 15H,10181
04/26/2021 14H,10961
04/26/2021 13H,10528
04/26/2021 12H,9966
04/26/2021 11H,9558
04/26/2021 10H,9279
04/26/2021 09H,9185
04/26/2021 08H,9041
04/26/2021 07H,9533
04/26/2021 06H,9674
04/26/2021 05H,10802
04/26/2021 04H,10837
04/26/2021 03H,10674
04/26/2021 02H,9180
04/26/2021 01H,8784
04/26/2021 00H,7554
04/25/2021 23H,7119
04/25/2021 22H,5696
04/25/2021 21H,5277
04/25/2021 20H,5075
04/25/2021 19H,5248
04/25/2021 18H,5276
04/25/2021 17H,5507
04/25/2021 16H,5819
04/25/2021 15H,6342
04/25/2021 14H,7326
04/25/2021 13H,8247
04/25/2021 12H,7945
04/25/2021 11H,7717
04/25/2021 10H,8325
04/25/2021 09H,8713
04/25/2021 08H,8563
04/25/2021 07H,9321
04/25/2021 06H,9958
04/25/2021 05H,10353
04/25/2021 04H,11049
04/25/2021 03H,10956
04/25/2021 02H,9748
04/25/2021 01H,7701
04/25/2021 00H,6402
04/24/2021 23H,5298
04/24/2021 22H,4760
04/24/2021 21H,4394
04/24/2021 20H,4170
04/24/2021 19H,4136
04/24/2021 18H,4559
04/24/2021 17H,5292
04/24/2021 16H,5967
04/24/2021 15H,6503
04/24/2021 14H,8250
04/24/2021 13H,9505
04/24/2021 12H,9452
04/24/2021 11H,9724
04/24/2021 10H,10034
04/24/2021 09H,9742
04/24/2021 08H,10689
04/24/2021 07H,10866
04/24/2021 06H,11099
04/24/2021 05H,11456
04/24/2021 04H,12046
04/24/2021 03H,12179
04/24/2021 02H,10556
04/24/2021 01H,8328
04/24/2021 00H,7525
04/23/2021 23H,6786
04/23/2021 22H,5753
04/23/2021 21H,5695
04/23/2021 20H,5694
04/23/2021 19H,5662
04/23/2021 18H,6099
04/23/2021 17H,7049
04/23/2021 16H,7332
04/23/2021 15H,8404
04/23/2021 14H,10211
04/23/2021 13H,10585
04/23/2021 12H,9658
04/23/2021 11H,9270
04/23/2021 10H,8973
04/23/2021 09H,8930
04/23/2021 08H,8862
04/23/2021 07H,9778
04/23/2021 06H,9819
04/23/2021 05H,11160
04/23/2021 04H,11821
04/23/2021 03H,12374
04/23/2021 02H,10876
04/23/2021 01H,8586
04/23/2021 00H,7611
04/22/2021 23H,6311
04/22/2021 22H,5373
04/22/2021 21H,4905
04/22/2021 20H,4847
04/22/2021 19H,5171
04/22/2021 18H,5329
04/22/2021 17H,5538
04/22/2021 16H,6506
04/22/2021 15H,8526
04/22/2021 14H,9424
04/22/2021 13H,9288
04/22/2021 12H,8380
04/22/2021 11H,7854
04/22/2021 10H,8577
04/22/2021 09H,8746
04/22/2021 08H,9161
04/22/2021 07H,9703
04/22/2021 06H,10560
04/22/2021 05H,11341
04/22/2021 04H,12088
04/22/2021 03H,12386
04/22/2021 02H,11231
04/22/2021 01H,8332
