Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
19:01:56 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
10/6/2021 19H,106337
10/6/2021 18H,105521
10/6/2021 17H,105424
10/6/2021 16H,104807
10/6/2021 15H,103724
10/6/2021 14H,102887
10/6/2021 13H,100240
10/6/2021 12H,95663
10/6/2021 11H,90530
10/6/2021 10H,84918
10/6/2021 09H,81014
10/6/2021 08H,79659
10/6/2021 07H,81618
10/6/2021 06H,85321
10/6/2021 05H,89559
10/6/2021 04H,94078
10/6/2021 03H,99372
10/6/2021 02H,105375
10/6/2021 01H,108751
10/6/2021 00H,110623
10/5/2021 23H,111226
10/5/2021 22H,111380
10/5/2021 21H,111163
10/5/2021 20H,110888
10/5/2021 19H,111084
10/5/2021 18H,109768
10/5/2021 17H,109180
10/5/2021 16H,107736
10/5/2021 15H,105506
10/5/2021 14H,103370
10/5/2021 13H,101933
10/5/2021 12H,98048
10/5/2021 11H,93267
10/5/2021 10H,89173
10/5/2021 09H,86406
10/5/2021 08H,85960
10/5/2021 07H,86865
10/5/2021 06H,91187
10/5/2021 05H,97624
10/5/2021 04H,101084
10/5/2021 03H,106628
10/5/2021 02H,110277
10/5/2021 01H,111284
10/5/2021 00H,111270
10/4/2021 23H,111053
10/4/2021 22H,110863
10/4/2021 21H,111624
10/4/2021 20H,110943
10/4/2021 19H,110510
10/4/2021 18H,109917
10/4/2021 17H,109201
10/4/2021 16H,107085
10/4/2021 15H,104242
10/4/2021 14H,104954
10/4/2021 13H,103564
10/4/2021 12H,99414
10/4/2021 11H,93871
10/4/2021 10H,91182
10/4/2021 09H,89538
10/4/2021 08H,89428
10/4/2021 07H,91623
10/4/2021 06H,95246
10/4/2021 05H,97685
10/4/2021 04H,97688
10/4/2021 03H,101894
10/4/2021 02H,103622
10/4/2021 01H,104751
10/4/2021 00H,104500
10/3/2021 23H,103378
10/3/2021 22H,102324
10/3/2021 21H,101773
10/3/2021 20H,100646
10/3/2021 19H,100274
10/3/2021 18H,99334
10/3/2021 17H,97909
10/3/2021 16H,95778
10/3/2021 15H,94145
10/3/2021 14H,91775
10/3/2021 13H,89628
10/3/2021 12H,88808
10/3/2021 11H,88906
10/3/2021 10H,88193
10/3/2021 09H,88647
10/3/2021 08H,90292
10/3/2021 07H,92258
10/3/2021 06H,95767
10/3/2021 05H,98357
10/3/2021 04H,101202
10/3/2021 03H,101621
10/3/2021 02H,103638
10/3/2021 01H,105308
10/3/2021 00H,105123
10/2/2021 23H,104619
10/2/2021 22H,104337
10/2/2021 21H,104052
10/2/2021 20H,102655
10/2/2021 19H,101444
10/2/2021 18H,100016
10/2/2021 17H,99289
10/2/2021 16H,98993
10/2/2021 15H,97852
10/2/2021 14H,97637
10/2/2021 13H,97070
10/2/2021 12H,95614
10/2/2021 11H,93941
10/2/2021 10H,92422
10/2/2021 09H,92221
10/2/2021 08H,92700
10/2/2021 07H,95800
10/2/2021 06H,99746
10/2/2021 05H,103016
10/2/2021 04H,106124
10/2/2021 03H,107847
10/2/2021 02H,109215
10/2/2021 01H,110225
10/2/2021 00H,110716
10/1/2021 23H,111410
10/1/2021 22H,112035
10/1/2021 21H,111734
10/1/2021 20H,111058
10/1/2021 19H,110387
10/1/2021 18H,110092
10/1/2021 17H,109428
10/1/2021 16H,110264
10/1/2021 15H,109782
10/1/2021 14H,108028
10/1/2021 13H,106752
10/1/2021 12H,104721
10/1/2021 11H,100893
10/1/2021 10H,97379
10/1/2021 09H,95509
10/1/2021 08H,95338
10/1/2021 07H,97047
10/1/2021 06H,100186
10/1/2021 05H,102655
10/1/2021 04H,106094
10/1/2021 03H,109290
10/1/2021 02H,111988
10/1/2021 01H,113134
10/1/2021 00H,113107
09/30/2021 23H,113212
09/30/2021 22H,112856
09/30/2021 21H,111456
09/30/2021 20H,110585
09/30/2021 19H,109550
09/30/2021 18H,108243
09/30/2021 17H,106011
09/30/2021 16H,104778
09/30/2021 15H,104019
09/30/2021 14H,103332
09/30/2021 13H,102783
09/30/2021 12H,96532
09/30/2021 11H,93671
09/30/2021 10H,88559
09/30/2021 09H,87486
09/30/2021 08H,89989
09/30/2021 07H,90392
09/30/2021 06H,93395
09/30/2021 05H,98061
09/30/2021 04H,102644
09/30/2021 03H,105881
09/30/2021 02H,109017
09/30/2021 01H,110867
09/30/2021 00H,110977
09/29/2021 23H,111304
09/29/2021 22H,111591
09/29/2021 21H,110580
09/29/2021 20H,109519
09/29/2021 19H,107550
09/29/2021 18H,106671
09/29/2021 17H,105540
09/29/2021 16H,103431
09/29/2021 15H,100596
09/29/2021 14H,97299
09/29/2021 13H,96265
09/29/2021 12H,92494
09/29/2021 11H,88417
09/29/2021 10H,85798
09/29/2021 09H,83763
09/29/2021 08H,83851
09/29/2021 07H,85635
09/29/2021 06H,89216
09/29/2021 05H,92767
09/29/2021 04H,95665
09/29/2021 03H,101058
09/29/2021 02H,104790
09/29/2021 01H,109021
09/29/2021 00H,108981
09/28/2021 23H,108332
09/28/2021 22H,107896
09/28/2021 21H,106688
09/28/2021 20H,107534
09/28/2021 19H,108059
09/28/2021 18H,108394
09/28/2021 17H,108751
09/28/2021 16H,105941
09/28/2021 15H,102177
09/28/2021 14H,97765
09/28/2021 13H,97664
09/28/2021 12H,94511
09/28/2021 11H,87254
09/28/2021 10H,81444
09/28/2021 09H,79583
09/28/2021 08H,80325
09/28/2021 07H,83357
09/28/2021 06H,88447
09/28/2021 05H,92539
09/28/2021 04H,97072
09/28/2021 03H,101266
09/28/2021 02H,106148
09/28/2021 01H,109991
09/28/2021 00H,111126
09/27/2021 23H,110833
09/27/2021 22H,110720
09/27/2021 21H,109574
09/27/2021 20H,109470
09/27/2021 19H,108309
09/27/2021 18H,105424
09/27/2021 17H,102051
09/27/2021 16H,98667
09/27/2021 15H,94214
09/27/2021 14H,89235
09/27/2021 13H,87718
09/27/2021 12H,84622
09/27/2021 11H,79847
09/27/2021 10H,76044
09/27/2021 09H,73573
09/27/2021 08H,74324
09/27/2021 07H,76164
09/27/2021 06H,79553
09/27/2021 05H,83913
09/27/2021 04H,87927
09/27/2021 03H,93024
09/27/2021 02H,97392
09/27/2021 01H,100994
09/27/2021 00H,101999
09/26/2021 23H,101830
09/26/2021 22H,100716
09/26/2021 21H,98354
09/26/2021 20H,95344
09/26/2021 19H,92050
09/26/2021 18H,88518
09/26/2021 17H,85732
09/26/2021 16H,83172
09/26/2021 15H,79499
09/26/2021 14H,73890
09/26/2021 13H,71734
09/26/2021 12H,70182
09/26/2021 11H,68531
09/26/2021 10H,67695
09/26/2021 09H,68312
09/26/2021 08H,70376
09/26/2021 07H,72297
09/26/2021 06H,76105
09/26/2021 05H,80330
09/26/2021 04H,86792
09/26/2021 03H,89908
09/26/2021 02H,94334
09/26/2021 01H,100253
09/26/2021 00H,100202
09/25/2021 23H,98397
09/25/2021 22H,97308
09/25/2021 21H,95565
09/25/2021 20H,93595
09/25/2021 19H,93012
09/25/2021 18H,93367
09/25/2021 17H,94304
09/25/2021 16H,94220
09/25/2021 15H,92034
09/25/2021 14H,89738
09/25/2021 13H,88755
09/25/2021 12H,86992
09/25/2021 11H,84401
09/25/2021 10H,83526
09/25/2021 09H,80047
09/25/2021 08H,79947
09/25/2021 07H,81866
09/25/2021 06H,83788
09/25/2021 05H,87973
09/25/2021 04H,92952
09/25/2021 03H,95717
09/25/2021 02H,100683
09/25/2021 01H,103984
09/25/2021 00H,105435
09/24/2021 23H,105394
09/24/2021 22H,103983
09/24/2021 21H,101698
09/24/2021 20H,99837
09/24/2021 19H,97854
09/24/2021 18H,96638
09/24/2021 17H,94566
09/24/2021 16H,93326
09/24/2021 15H,92261
09/24/2021 14H,89106
09/24/2021 13H,88102
09/24/2021 12H,84650
09/24/2021 11H,79807
09/24/2021 10H,76919
09/24/2021 09H,74968
09/24/2021 08H,75236
09/24/2021 07H,78092
09/24/2021 06H,82854
09/24/2021 05H,88401
09/24/2021 04H,94319
09/24/2021 03H,98028
09/24/2021 02H,104841
09/24/2021 01H,109882
09/24/2021 00H,110400
09/23/2021 23H,109997
09/23/2021 22H,109326
09/23/2021 21H,108717
09/23/2021 20H,105675
09/23/2021 19H,103433
09/23/2021 18H,100784
09/23/2021 17H,99339
09/23/2021 16H,98465
09/23/2021 15H,97315
09/23/2021 14H,93773
09/23/2021 13H,94332
09/23/2021 12H,91194
09/23/2021 11H,85156
09/23/2021 10H,81371
09/23/2021 09H,79768
09/23/2021 08H,80606
09/23/2021 07H,83114
09/23/2021 06H,87263
09/23/2021 05H,92106
09/23/2021 04H,99547
09/23/2021 03H,104092
09/23/2021 02H,111274
09/23/2021 01H,114985
09/23/2021 00H,115428
09/22/2021 23H,115537
09/22/2021 22H,116033
09/22/2021 21H,115118
09/22/2021 20H,114533
09/22/2021 19H,113952
09/22/2021 18H,112439
09/22/2021 17H,111706
09/22/2021 16H,110942
09/22/2021 15H,109979
09/22/2021 14H,108922
09/22/2021 13H,107878
09/22/2021 12H,105437
09/22/2021 11H,101568
09/22/2021 10H,96464
09/22/2021 09H,93226
09/22/2021 08H,93546
09/22/2021 07H,96518
09/22/2021 06H,100262
09/22/2021 05H,104813
09/22/2021 04H,111611
09/22/2021 03H,116014
09/22/2021 02H,121119
09/22/2021 01H,122070
09/22/2021 00H,120444
09/21/2021 23H,119312
09/21/2021 22H,118303
09/21/2021 21H,117694
09/21/2021 20H,117171
09/21/2021 19H,116651
09/21/2021 18H,115566
09/21/2021 17H,115638
09/21/2021 16H,115429
09/21/2021 15H,113033
09/21/2021 14H,110362
09/21/2021 13H,108624
09/21/2021 12H,104720
09/21/2021 11H,98884
09/21/2021 10H,92913
09/21/2021 09H,90490
09/21/2021 08H,92137
09/21/2021 07H,95411
09/21/2021 06H,100590
09/21/2021 05H,104271
09/21/2021 04H,110838
09/21/2021 03H,113940
09/21/2021 02H,117208
09/21/2021 01H,119999
09/21/2021 00H,121434
09/20/2021 23H,120196
09/20/2021 22H,120519
09/20/2021 21H,120675
09/20/2021 20H,119866
09/20/2021 19H,118459
09/20/2021 18H,116901
09/20/2021 17H,116661
09/20/2021 16H,115419
09/20/2021 15H,113058
09/20/2021 14H,110440
09/20/2021 13H,107833
09/20/2021 12H,104170
09/20/2021 11H,99063
09/20/2021 10H,94553
09/20/2021 09H,90312
09/20/2021 08H,90172
09/20/2021 07H,92137
09/20/2021 06H,96502
09/20/2021 05H,102047
09/20/2021 04H,106044
09/20/2021 03H,110355
09/20/2021 02H,116266
09/20/2021 01H,118863
09/20/2021 00H,119412
09/19/2021 23H,118178
09/19/2021 22H,119944
09/19/2021 21H,118910
09/19/2021 20H,117444
09/19/2021 19H,116334
09/19/2021 18H,114857
09/19/2021 17H,112055
09/19/2021 16H,108649
09/19/2021 15H,104349
09/19/2021 14H,98813
09/19/2021 13H,94752
09/19/2021 12H,92198
09/19/2021 11H,90514
09/19/2021 10H,89299
09/19/2021 09H,90003
09/19/2021 08H,91663
09/19/2021 07H,95014
09/19/2021 06H,98723
09/19/2021 05H,104612
09/19/2021 04H,110536
09/19/2021 03H,113971
09/19/2021 02H,119274
09/19/2021 01H,122743
09/19/2021 00H,124563
09/18/2021 23H,125061
09/18/2021 22H,124815
09/18/2021 21H,125115
09/18/2021 20H,126065
09/18/2021 19H,125689
09/18/2021 18H,124307
09/18/2021 17H,123142
09/18/2021 16H,120930
09/18/2021 15H,115295
09/18/2021 14H,110226
09/18/2021 13H,107041
09/18/2021 12H,104579
09/18/2021 11H,103082
09/18/2021 10H,101659
09/18/2021 09H,101742
09/18/2021 08H,103599
09/18/2021 07H,105154
09/18/2021 06H,110120
09/18/2021 05H,115821
09/18/2021 04H,120323
09/18/2021 03H,126722
09/18/2021 02H,130929
09/18/2021 01H,132185
09/18/2021 00H,131904
09/17/2021 23H,131664
09/17/2021 22H,132094
09/17/2021 21H,132004
09/17/2021 20H,130924
09/17/2021 19H,129815
09/17/2021 18H,128699
09/17/2021 17H,126746
09/17/2021 16H,124442
09/17/2021 15H,121263
09/17/2021 14H,117770
09/17/2021 13H,115030
09/17/2021 12H,110943
09/17/2021 11H,104226
09/17/2021 10H,98394
09/17/2021 09H,95222
09/17/2021 08H,96055
09/17/2021 07H,98287
09/17/2021 06H,102654
09/17/2021 05H,108161
09/17/2021 04H,113892
09/17/2021 03H,118632
09/17/2021 02H,123221
09/17/2021 01H,126935
09/17/2021 00H,127666
09/16/2021 23H,127218
09/16/2021 22H,127479
09/16/2021 21H,127118
09/16/2021 20H,126968
09/16/2021 19H,126230
09/16/2021 18H,124902
09/16/2021 17H,123654
09/16/2021 16H,120095
09/16/2021 15H,117705
09/16/2021 14H,114194
09/16/2021 13H,110622
09/16/2021 12H,105383
09/16/2021 11H,99577
09/16/2021 10H,96749
09/16/2021 09H,95127
09/16/2021 08H,95801
09/16/2021 07H,98833
09/16/2021 06H,103730
09/16/2021 05H,109766
09/16/2021 04H,118377
09/16/2021 03H,123345
09/16/2021 02H,129797
09/16/2021 01H,134299
09/16/2021 00H,135497
09/15/2021 23H,135092
09/15/2021 22H,134851
09/15/2021 21H,134900
09/15/2021 20H,134596
09/15/2021 19H,134084
09/15/2021 18H,132634
09/15/2021 17H,130686
09/15/2021 16H,129608
09/15/2021 15H,128352
09/15/2021 14H,126165
09/15/2021 13H,124163
09/15/2021 12H,121386
09/15/2021 11H,117003
09/15/2021 10H,110557
09/15/2021 09H,107582
09/15/2021 08H,109051
09/15/2021 07H,111774
09/15/2021 06H,115637
09/15/2021 05H,121189
09/15/2021 04H,126433
09/15/2021 03H,133838
09/15/2021 02H,137391
09/15/2021 01H,138950
09/15/2021 00H,138646
09/14/2021 23H,139680
09/14/2021 22H,140084
09/14/2021 21H,140056
09/14/2021 20H,139175
09/14/2021 19H,137864
09/14/2021 18H,136660
09/14/2021 17H,135416
09/14/2021 16H,132190
09/14/2021 15H,127688
09/14/2021 14H,124387
09/14/2021 13H,121104
09/14/2021 12H,116530
09/14/2021 11H,110476
09/14/2021 10H,105325
09/14/2021 09H,102025
09/14/2021 08H,102661
09/14/2021 07H,105456
09/14/2021 06H,110681
09/14/2021 05H,116562
09/14/2021 04H,119994
09/14/2021 03H,126952
09/14/2021 02H,132418
09/14/2021 01H,135481
09/14/2021 00H,135690
09/13/2021 23H,135372
09/13/2021 22H,134559
09/13/2021 21H,133524
09/13/2021 20H,132747
09/13/2021 19H,131881
09/13/2021 18H,130199
09/13/2021 17H,126287
09/13/2021 16H,122009
09/13/2021 15H,118217
09/13/2021 14H,112931
09/13/2021 13H,109105
09/13/2021 12H,105865
09/13/2021 11H,100847
09/13/2021 10H,97061
09/13/2021 09H,95323
09/13/2021 08H,95478
09/13/2021 07H,97185
09/13/2021 06H,101304
09/13/2021 05H,107359
09/13/2021 04H,109493
09/13/2021 03H,117933
09/13/2021 02H,123186
09/13/2021 01H,125278
09/13/2021 00H,126423
09/12/2021 23H,126493
09/12/2021 22H,126144
09/12/2021 21H,125576
09/12/2021 20H,124557
09/12/2021 19H,122900
09/12/2021 18H,120056
09/12/2021 17H,114538
09/12/2021 16H,107383
09/12/2021 15H,101590
09/12/2021 14H,95868
09/12/2021 13H,93021
09/12/2021 12H,91406
09/12/2021 11H,90313
09/12/2021 10H,88825
09/12/2021 09H,89034
09/12/2021 08H,89529
09/12/2021 07H,91992
09/12/2021 06H,95773
09/12/2021 05H,99828
09/12/2021 04H,104868
09/12/2021 03H,107001
09/12/2021 02H,111579
09/12/2021 01H,116222
09/12/2021 00H,118359
09/11/2021 23H,119364
09/11/2021 22H,118855
09/11/2021 21H,117820
09/11/2021 20H,116455
09/11/2021 19H,115237
09/11/2021 18H,113002
09/11/2021 17H,108495
09/11/2021 16H,103016
09/11/2021 15H,98072
09/11/2021 14H,93928
09/11/2021 13H,90160
09/11/2021 12H,87884
09/11/2021 11H,85270
09/11/2021 10H,83043
09/11/2021 09H,82149
09/11/2021 08H,83656
09/11/2021 07H,87238
09/11/2021 06H,92656
09/11/2021 05H,97423
09/11/2021 04H,106345
09/11/2021 03H,110383
09/11/2021 02H,118009
09/11/2021 01H,124507
09/11/2021 00H,128608
09/10/2021 23H,130073
09/10/2021 22H,129866
09/10/2021 21H,128907
09/10/2021 20H,127916
09/10/2021 19H,125342
09/10/2021 18H,121056
09/10/2021 17H,118447
09/10/2021 16H,114680
09/10/2021 15H,110022
09/10/2021 14H,104777
09/10/2021 13H,103579
09/10/2021 12H,100808
09/10/2021 11H,94646
09/10/2021 10H,90168
09/10/2021 09H,88208
09/10/2021 08H,89623
09/10/2021 07H,92976
09/10/2021 06H,99441
09/10/2021 05H,104597
09/10/2021 04H,111782
09/10/2021 03H,117732
09/10/2021 02H,125633
09/10/2021 01H,132265
09/10/2021 00H,134504
09/9/2021 23H,135059
09/9/2021 22H,134356
09/9/2021 21H,132818
09/9/2021 20H,131642
09/9/2021 19H,130107
09/9/2021 18H,127727
09/9/2021 17H,126183
09/9/2021 16H,124231
09/9/2021 15H,119350
09/9/2021 14H,117070
09/9/2021 13H,116521
09/9/2021 12H,112913
09/9/2021 11H,106879
09/9/2021 10H,102653
09/9/2021 09H,100784
09/9/2021 08H,102529
09/9/2021 07H,105065
09/9/2021 06H,111116
09/9/2021 05H,116507
09/9/2021 04H,122541
09/9/2021 03H,128130
09/9/2021 02H,132213
09/9/2021 01H,134171
09/9/2021 00H,134556
09/8/2021 23H,134217
09/8/2021 22H,132904
09/8/2021 21H,131637
09/8/2021 20H,130451
09/8/2021 19H,129230
09/8/2021 18H,128055
09/8/2021 17H,128294
09/8/2021 16H,128982
09/8/2021 15H,125010
09/8/2021 14H,118159
09/8/2021 13H,114878
09/8/2021 12H,112411
09/8/2021 11H,105617
09/8/2021 10H,100327
09/8/2021 09H,97657
09/8/2021 08H,97263
09/8/2021 07H,99824
09/8/2021 06H,104280
09/8/2021 05H,109004
09/8/2021 04H,113526
09/8/2021 03H,121959
09/8/2021 02H,125854
09/8/2021 01H,127113
09/8/2021 00H,128543
09/7/2021 23H,129769
09/7/2021 22H,130303
09/7/2021 21H,129567
09/7/2021 20H,128765
09/7/2021 19H,128216
09/7/2021 18H,125936
09/7/2021 17H,122393
09/7/2021 16H,118429
09/7/2021 15H,112774
09/7/2021 14H,106535
09/7/2021 13H,103491
09/7/2021 12H,99724
09/7/2021 11H,93195
09/7/2021 10H,88800
09/7/2021 09H,86814
09/7/2021 08H,87418
09/7/2021 07H,90639
09/7/2021 06H,96209
09/7/2021 05H,103416
09/7/2021 04H,109053
09/7/2021 03H,116294
09/7/2021 02H,124364
09/7/2021 01H,129600
09/7/2021 00H,131114
09/6/2021 23H,131252
09/6/2021 22H,131693
09/6/2021 21H,131498
09/6/2021 20H,130539
09/6/2021 19H,128707
09/6/2021 18H,125354
09/6/2021 17H,120854
09/6/2021 16H,116233
09/6/2021 15H,108995
09/6/2021 14H,101663
09/6/2021 13H,97027
09/6/2021 12H,96143
09/6/2021 11H,96192
09/6/2021 10H,96118
09/6/2021 09H,97038
09/6/2021 08H,98044
09/6/2021 07H,100942
09/6/2021 06H,105657
09/6/2021 05H,110607
09/6/2021 04H,117247
09/6/2021 03H,121271
09/6/2021 02H,126303
09/6/2021 01H,128759
09/6/2021 00H,129460
09/5/2021 23H,130080
09/5/2021 22H,129649
09/5/2021 21H,128510
09/5/2021 20H,126811
09/5/2021 19H,124542
09/5/2021 18H,121502
09/5/2021 17H,118452
09/5/2021 16H,115883
09/5/2021 15H,111911
09/5/2021 14H,107198
09/5/2021 13H,102835
09/5/2021 12H,101599
09/5/2021 11H,101128
09/5/2021 10H,100167
09/5/2021 09H,100338
09/5/2021 08H,102789
09/5/2021 07H,105520
09/5/2021 06H,110173
09/5/2021 05H,114978
09/5/2021 04H,119051
09/5/2021 03H,123418
09/5/2021 02H,126281
09/5/2021 01H,128131
09/5/2021 00H,129027
09/4/2021 23H,129632
09/4/2021 22H,128642
09/4/2021 21H,126649
09/4/2021 20H,124647
09/4/2021 19H,123489
09/4/2021 18H,122416
09/4/2021 17H,119472
09/4/2021 16H,117038
09/4/2021 15H,113552
09/4/2021 14H,109726
09/4/2021 13H,106951
09/4/2021 12H,104373
09/4/2021 11H,101537
09/4/2021 10H,99710
09/4/2021 09H,99511
09/4/2021 08H,103002
09/4/2021 07H,108309
09/4/2021 06H,114184
09/4/2021 05H,119426
09/4/2021 04H,124220
09/4/2021 03H,126470
09/4/2021 02H,130356
09/4/2021 01H,131991
09/4/2021 00H,133419
09/3/2021 23H,134870
09/3/2021 22H,134991
09/3/2021 21H,135565
09/3/2021 20H,134598
09/3/2021 19H,132904
09/3/2021 18H,129611
09/3/2021 17H,126742
09/3/2021 16H,123696
09/3/2021 15H,121003
09/3/2021 14H,117744
09/3/2021 13H,113798
09/3/2021 12H,110607
09/3/2021 11H,106512
09/3/2021 10H,101749
09/3/2021 09H,99483
09/3/2021 08H,99964
09/3/2021 07H,101938
09/3/2021 06H,106170
09/3/2021 05H,111597
09/3/2021 04H,117288
09/3/2021 03H,123811
09/3/2021 02H,128724
09/3/2021 01H,133166
09/3/2021 00H,134117
09/2/2021 23H,135825
09/2/2021 22H,136998
09/2/2021 21H,136747
09/2/2021 20H,135656
09/2/2021 19H,134738
09/2/2021 18H,132431
09/2/2021 17H,128056
09/2/2021 16H,123972
09/2/2021 15H,119644
09/2/2021 14H,115529
09/2/2021 13H,112825
09/2/2021 12H,110636
09/2/2021 11H,105126
09/2/2021 10H,99443
09/2/2021 09H,97632
09/2/2021 08H,98570
09/2/2021 07H,101911
09/2/2021 06H,106579
09/2/2021 05H,111634
09/2/2021 04H,121931
09/2/2021 03H,126838
09/2/2021 02H,134959
09/2/2021 01H,139980
09/2/2021 00H,142833
09/1/2021 23H,143951
09/1/2021 22H,144394
09/1/2021 21H,144160
09/1/2021 20H,144102
09/1/2021 19H,143003
09/1/2021 18H,141983
09/1/2021 17H,140890
09/1/2021 16H,139112
09/1/2021 15H,135570
09/1/2021 14H,130173
09/1/2021 13H,126749
09/1/2021 12H,123351
09/1/2021 11H,118048
09/1/2021 10H,110827
09/1/2021 09H,106994
09/1/2021 08H,106684
09/1/2021 07H,110018
09/1/2021 06H,115061
09/1/2021 05H,120655
09/1/2021 04H,132685
09/1/2021 03H,139590
09/1/2021 02H,148683
09/1/2021 01H,152882
09/1/2021 00H,153837
08/31/2021 23H,153648
08/31/2021 22H,154351
08/31/2021 21H,153983
08/31/2021 20H,153970
08/31/2021 19H,153526
08/31/2021 18H,153150
08/31/2021 17H,152426
08/31/2021 16H,149713
08/31/2021 15H,145156
08/31/2021 14H,138763
08/31/2021 13H,134602
08/31/2021 12H,132213
08/31/2021 11H,125684
08/31/2021 10H,118250
08/31/2021 09H,114509
08/31/2021 08H,115032
08/31/2021 07H,119126
08/31/2021 06H,126360
08/31/2021 05H,133262
08/31/2021 04H,142316
08/31/2021 03H,149708
08/31/2021 02H,157042
08/31/2021 01H,159104
08/31/2021 00H,159491
08/30/2021 23H,160746
08/30/2021 22H,160926
08/30/2021 21H,160517
08/30/2021 20H,160465
08/30/2021 19H,159680
08/30/2021 18H,157830
08/30/2021 17H,156935
08/30/2021 16H,154520
08/30/2021 15H,151495
08/30/2021 14H,146593
08/30/2021 13H,143044
08/30/2021 12H,139059
08/30/2021 11H,133278
08/30/2021 10H,126362
08/30/2021 09H,122282
08/30/2021 08H,123501
08/30/2021 07H,127531
08/30/2021 06H,133878
08/30/2021 05H,140390
08/30/2021 04H,146740
08/30/2021 03H,150045
08/30/2021 02H,152129
08/30/2021 01H,153931
08/30/2021 00H,153998
08/29/2021 23H,153989
08/29/2021 22H,154181
08/29/2021 21H,153442
08/29/2021 20H,152393
08/29/2021 19H,151121
08/29/2021 18H,149918
08/29/2021 17H,147770
08/29/2021 16H,143296
08/29/2021 15H,135594
08/29/2021 14H,125779
08/29/2021 13H,117385
08/29/2021 12H,112050
08/29/2021 11H,111019
08/29/2021 10H,110643
08/29/2021 09H,111649
08/29/2021 08H,114176
08/29/2021 07H,117446
08/29/2021 06H,122930
08/29/2021 05H,129631
08/29/2021 04H,139444
08/29/2021 03H,143070
08/29/2021 02H,147771
08/29/2021 01H,150278
08/29/2021 00H,150199
08/28/2021 23H,150163
08/28/2021 22H,150698
08/28/2021 21H,151254
08/28/2021 20H,152240
08/28/2021 19H,152395
08/28/2021 18H,151311
08/28/2021 17H,148068
08/28/2021 16H,145886
08/28/2021 15H,139571
08/28/2021 14H,130322
08/28/2021 13H,120154
08/28/2021 12H,115259
08/28/2021 11H,112671
08/28/2021 10H,112155
08/28/2021 09H,111261
08/28/2021 08H,113622
08/28/2021 07H,119618
08/28/2021 06H,126637
08/28/2021 05H,133590
08/28/2021 04H,144048
08/28/2021 03H,149279
08/28/2021 02H,156105
08/28/2021 01H,158494
08/28/2021 00H,159935
08/27/2021 23H,160800
08/27/2021 22H,160795
08/27/2021 21H,160743
08/27/2021 20H,160977
08/27/2021 19H,162131
08/27/2021 18H,161312
08/27/2021 17H,159862
08/27/2021 16H,156601
08/27/2021 15H,152908
08/27/2021 14H,145629
08/27/2021 13H,138932
08/27/2021 12H,134805
08/27/2021 11H,125315
08/27/2021 10H,120798
08/27/2021 09H,116713
08/27/2021 08H,117249
08/27/2021 07H,120400
08/27/2021 06H,127373
08/27/2021 05H,135956
08/27/2021 04H,139158
08/27/2021 03H,150880
08/27/2021 02H,156527
08/27/2021 01H,159699
08/27/2021 00H,161598
08/26/2021 23H,161848
08/26/2021 22H,161482
08/26/2021 21H,160743
08/26/2021 20H,160761
08/26/2021 19H,160926
08/26/2021 18H,159497
08/26/2021 17H,157535
08/26/2021 16H,155552
08/26/2021 15H,148128
08/26/2021 14H,141556
08/26/2021 13H,136464
08/26/2021 12H,128863
08/26/2021 11H,121871
08/26/2021 10H,117426
08/26/2021 09H,116426
