Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
19:02:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
10/6/2021 20H,210710
10/6/2021 19H,205657
10/6/2021 18H,196824
10/6/2021 17H,188976
10/6/2021 16H,182659
10/6/2021 15H,179060
10/6/2021 14H,172994
10/6/2021 13H,168201
10/6/2021 12H,162095
10/6/2021 11H,148288
10/6/2021 10H,132672
10/6/2021 09H,125891
10/6/2021 08H,124267
10/6/2021 07H,127441
10/6/2021 06H,133450
10/6/2021 05H,143616
10/6/2021 04H,160898
10/6/2021 03H,179068
10/6/2021 02H,199207
10/6/2021 01H,216863
10/6/2021 00H,224758
10/5/2021 23H,225125
10/5/2021 22H,224398
10/5/2021 21H,220173
10/5/2021 20H,215949
10/5/2021 19H,211739
10/5/2021 18H,203858
10/5/2021 17H,194970
10/5/2021 16H,188053
10/5/2021 15H,182545
10/5/2021 14H,177192
10/5/2021 13H,172786
10/5/2021 12H,166382
10/5/2021 11H,151781
10/5/2021 10H,139569
10/5/2021 09H,132574
10/5/2021 08H,132586
10/5/2021 07H,135707
10/5/2021 06H,144062
10/5/2021 05H,154121
10/5/2021 04H,169860
10/5/2021 03H,193562
10/5/2021 02H,217908
10/5/2021 01H,237010
10/5/2021 00H,247039
10/4/2021 23H,247520
10/4/2021 22H,245297
10/4/2021 21H,240309
10/4/2021 20H,236087
10/4/2021 19H,228206
10/4/2021 18H,222926
10/4/2021 17H,207837
10/4/2021 16H,200598
10/4/2021 15H,192886
10/4/2021 14H,183813
10/4/2021 13H,180421
10/4/2021 12H,174497
10/4/2021 11H,161619
10/4/2021 10H,146638
10/4/2021 09H,139867
10/4/2021 08H,138351
10/4/2021 07H,141480
10/4/2021 06H,148940
10/4/2021 05H,159870
10/4/2021 04H,172193
10/4/2021 03H,194025
10/4/2021 02H,213221
10/4/2021 01H,222389
10/4/2021 00H,221688
10/3/2021 23H,214621
10/3/2021 22H,208042
10/3/2021 21H,201996
10/3/2021 20H,194685
10/3/2021 19H,186681
10/3/2021 18H,177564
10/3/2021 17H,168220
10/3/2021 16H,156864
10/3/2021 15H,148323
10/3/2021 14H,141633
10/3/2021 13H,135091
10/3/2021 12H,131627
10/3/2021 11H,129149
10/3/2021 10H,127377
10/3/2021 09H,128715
10/3/2021 08H,132686
10/3/2021 07H,140264
10/3/2021 06H,146665
10/3/2021 05H,157116
10/3/2021 04H,163448
10/3/2021 03H,180787
10/3/2021 02H,194280
10/3/2021 01H,197206
10/3/2021 00H,200240
10/2/2021 23H,199525
10/2/2021 22H,197458
10/2/2021 21H,192004
10/2/2021 20H,187337
10/2/2021 19H,181360
10/2/2021 18H,174006
10/2/2021 17H,167612
10/2/2021 16H,162313
10/2/2021 15H,156468
10/2/2021 14H,150621
10/2/2021 13H,145124
10/2/2021 12H,139031
10/2/2021 11H,136562
10/2/2021 10H,133267
10/2/2021 09H,131225
10/2/2021 08H,133485
10/2/2021 07H,137378
10/2/2021 06H,144983
10/2/2021 05H,154546
10/2/2021 04H,161217
10/2/2021 03H,182300
10/2/2021 02H,195289
10/2/2021 01H,203538
10/2/2021 00H,207736
10/1/2021 23H,208861
10/1/2021 22H,209141
10/1/2021 21H,206483
10/1/2021 20H,202228
10/1/2021 19H,197536
10/1/2021 18H,190364
10/1/2021 17H,180355
10/1/2021 16H,175268
10/1/2021 15H,169912
10/1/2021 14H,167820
10/1/2021 13H,165801
10/1/2021 12H,163404
10/1/2021 11H,154027
10/1/2021 10H,142767
10/1/2021 09H,136421
10/1/2021 08H,133954
10/1/2021 07H,135703
10/1/2021 06H,141730
10/1/2021 05H,152900
10/1/2021 04H,166476
10/1/2021 03H,182112
10/1/2021 02H,198888
10/1/2021 01H,210327
10/1/2021 00H,212893
09/30/2021 23H,216125
09/30/2021 22H,213182
09/30/2021 21H,209475
09/30/2021 20H,204007
09/30/2021 19H,198485
09/30/2021 18H,191209
09/30/2021 17H,182196
09/30/2021 16H,173850
09/30/2021 15H,164654
09/30/2021 14H,160048
09/30/2021 13H,156489
09/30/2021 12H,153646
09/30/2021 11H,143470
09/30/2021 10H,131718
09/30/2021 09H,121680
09/30/2021 08H,121181
09/30/2021 07H,124556
09/30/2021 06H,129548
09/30/2021 05H,138138
09/30/2021 04H,153628
09/30/2021 03H,172261
09/30/2021 02H,193663
09/30/2021 01H,211061
09/30/2021 00H,216231
09/29/2021 23H,217933
09/29/2021 22H,216728
09/29/2021 21H,209197
09/29/2021 20H,201705
09/29/2021 19H,192945
09/29/2021 18H,182989
09/29/2021 17H,171666
09/29/2021 16H,160133
09/29/2021 15H,153567
09/29/2021 14H,147536
09/29/2021 13H,145224
09/29/2021 12H,142819
09/29/2021 11H,135351
09/29/2021 10H,123818
09/29/2021 09H,113822
09/29/2021 08H,110942
09/29/2021 07H,114763
09/29/2021 06H,122579
09/29/2021 05H,133849
09/29/2021 04H,147944
09/29/2021 03H,167640
09/29/2021 02H,186153
09/29/2021 01H,204398
09/29/2021 00H,212132
09/28/2021 23H,216941
09/28/2021 22H,217606
09/28/2021 21H,214967
09/28/2021 20H,211525
09/28/2021 19H,206815
09/28/2021 18H,199083
09/28/2021 17H,188986
09/28/2021 16H,177720
09/28/2021 15H,170421
09/28/2021 14H,162149
09/28/2021 13H,154548
09/28/2021 12H,149767
09/28/2021 11H,141693
09/28/2021 10H,129448
09/28/2021 09H,121633
09/28/2021 08H,120455
09/28/2021 07H,124437
09/28/2021 06H,132245
09/28/2021 05H,142855
09/28/2021 04H,146443
09/28/2021 03H,179492
09/28/2021 02H,198960
09/28/2021 01H,218166
09/28/2021 00H,226541
09/27/2021 23H,229749
09/27/2021 22H,229617
09/27/2021 21H,224130
09/27/2021 20H,213199
09/27/2021 19H,202116
09/27/2021 18H,189053
09/27/2021 17H,176984
09/27/2021 16H,164337
09/27/2021 15H,152639
09/27/2021 14H,143199
09/27/2021 13H,134573
09/27/2021 12H,129833
09/27/2021 11H,117763
09/27/2021 10H,107013
09/27/2021 09H,96845
09/27/2021 08H,94985
09/27/2021 07H,96518
09/27/2021 06H,102183
09/27/2021 05H,110653
09/27/2021 04H,125423
09/27/2021 03H,142997
09/27/2021 02H,161306
09/27/2021 01H,177495
09/27/2021 00H,181405
09/26/2021 23H,180673
09/26/2021 22H,175028
09/26/2021 21H,164654
09/26/2021 20H,156487
09/26/2021 19H,145190
09/26/2021 18H,134925
09/26/2021 17H,125800
09/26/2021 16H,115593
09/26/2021 15H,108184
09/26/2021 14H,101028
09/26/2021 13H,96910
09/26/2021 12H,93307
09/26/2021 11H,92094
09/26/2021 10H,91456
09/26/2021 09H,91820
09/26/2021 08H,94051
09/26/2021 07H,98866
09/26/2021 06H,105121
09/26/2021 05H,114329
09/26/2021 04H,120130
09/26/2021 03H,139968
09/26/2021 02H,155886
09/26/2021 01H,171659
09/26/2021 00H,180148
09/25/2021 23H,180555
09/25/2021 22H,176231
09/25/2021 21H,169810
09/25/2021 20H,161002
09/25/2021 19H,152686
09/25/2021 18H,146391
09/25/2021 17H,140313
09/25/2021 16H,134898
09/25/2021 15H,127561
09/25/2021 14H,123229
09/25/2021 13H,117435
09/25/2021 12H,112787
09/25/2021 11H,108417
09/25/2021 10H,105486
09/25/2021 09H,102765
09/25/2021 08H,103173
09/25/2021 07H,109250
09/25/2021 06H,115626
09/25/2021 05H,122517
09/25/2021 04H,133102
09/25/2021 03H,143635
09/25/2021 02H,154644
09/25/2021 01H,177135
09/25/2021 00H,184578
09/24/2021 23H,186008
09/24/2021 22H,182332
09/24/2021 21H,175095
09/24/2021 20H,169173
09/24/2021 19H,162833
09/24/2021 18H,157452
09/24/2021 17H,150273
09/24/2021 16H,143600
09/24/2021 15H,142078
09/24/2021 14H,135783
09/24/2021 13H,131065
09/24/2021 12H,127979
09/24/2021 11H,121469
09/24/2021 10H,115427
09/24/2021 09H,106449
09/24/2021 08H,105510
09/24/2021 07H,108687
09/24/2021 06H,114743
09/24/2021 05H,124195
09/24/2021 04H,143899
09/24/2021 03H,157658
09/24/2021 02H,178810
09/24/2021 01H,194706
09/24/2021 00H,201279
09/23/2021 23H,198734
09/23/2021 22H,193609
09/23/2021 21H,188113
09/23/2021 20H,182242
09/23/2021 19H,173796
09/23/2021 18H,165086
09/23/2021 17H,156648
09/23/2021 16H,152917
09/23/2021 15H,149708
09/23/2021 14H,145981
09/23/2021 13H,142958
09/23/2021 12H,139190
09/23/2021 11H,131091
09/23/2021 10H,122042
09/23/2021 09H,114623
09/23/2021 08H,114102
09/23/2021 07H,119071
09/23/2021 06H,128919
09/23/2021 05H,141407
09/23/2021 04H,158816
09/23/2021 03H,183024
09/23/2021 02H,201437
09/23/2021 01H,214163
09/23/2021 00H,212773
09/22/2021 23H,210770
09/22/2021 22H,209011
09/22/2021 21H,203593
09/22/2021 20H,197244
09/22/2021 19H,189867
09/22/2021 18H,182748
09/22/2021 17H,176010
09/22/2021 16H,170274
09/22/2021 15H,167954
09/22/2021 14H,166143
09/22/2021 13H,163182
09/22/2021 12H,158061
09/22/2021 11H,146880
09/22/2021 10H,136806
09/22/2021 09H,132117
09/22/2021 08H,133364
09/22/2021 07H,136323
09/22/2021 06H,142781
09/22/2021 05H,155270
09/22/2021 04H,168544
09/22/2021 03H,190364
09/22/2021 02H,210997
09/22/2021 01H,219162
09/22/2021 00H,216909
09/21/2021 23H,214455
09/21/2021 22H,213163
09/21/2021 21H,209944
09/21/2021 20H,205154
09/21/2021 19H,196022
09/21/2021 18H,187937
09/21/2021 17H,179642
09/21/2021 16H,170649
09/21/2021 15H,163776
09/21/2021 14H,160622
09/21/2021 13H,155272
09/21/2021 12H,151090
09/21/2021 11H,142974
09/21/2021 10H,134928
09/21/2021 09H,129878
09/21/2021 08H,130303
09/21/2021 07H,134432
09/21/2021 06H,142364
09/21/2021 05H,152380
09/21/2021 04H,169157
09/21/2021 03H,188078
09/21/2021 02H,210013
09/21/2021 01H,224980
09/21/2021 00H,231057
09/20/2021 23H,232786
09/20/2021 22H,234575
09/20/2021 21H,231115
09/20/2021 20H,226646
09/20/2021 19H,217948
09/20/2021 18H,204609
09/20/2021 17H,190765
09/20/2021 16H,179697
09/20/2021 15H,171316
09/20/2021 14H,162119
09/20/2021 13H,154641
09/20/2021 12H,148392
09/20/2021 11H,138669
09/20/2021 10H,127345
09/20/2021 09H,118821
09/20/2021 08H,118045
09/20/2021 07H,121746
09/20/2021 06H,128187
09/20/2021 05H,139477
09/20/2021 04H,160611
09/20/2021 03H,178071
09/20/2021 02H,200208
09/20/2021 01H,216112
09/20/2021 00H,221346
09/19/2021 23H,223595
09/19/2021 22H,227166
09/19/2021 21H,222673
09/19/2021 20H,215209
09/19/2021 19H,206500
09/19/2021 18H,194271
09/19/2021 17H,179958
09/19/2021 16H,163665
09/19/2021 15H,149580
09/19/2021 14H,139883
09/19/2021 13H,129648
09/19/2021 12H,124095
09/19/2021 11H,120709
09/19/2021 10H,122545
09/19/2021 09H,123546
09/19/2021 08H,126170
09/19/2021 07H,132199
09/19/2021 06H,141858
09/19/2021 05H,152683
09/19/2021 04H,168381
09/19/2021 03H,184888
09/19/2021 02H,202144
09/19/2021 01H,217209
09/19/2021 00H,228988
09/18/2021 23H,234169
09/18/2021 22H,239701
09/18/2021 21H,239415
09/18/2021 20H,233901
09/18/2021 19H,227139
09/18/2021 18H,217285
09/18/2021 17H,205594
09/18/2021 16H,187818
09/18/2021 15H,175222
09/18/2021 14H,162964
09/18/2021 13H,152246
09/18/2021 12H,142617
09/18/2021 11H,136792
09/18/2021 10H,136021
09/18/2021 09H,136657
09/18/2021 08H,139694
09/18/2021 07H,145295
09/18/2021 06H,152725
09/18/2021 05H,163387
09/18/2021 04H,173963
09/18/2021 03H,196366
09/18/2021 02H,219779
09/18/2021 01H,236186
09/18/2021 00H,245000
09/17/2021 23H,247859
09/17/2021 22H,251395
09/17/2021 21H,249773
09/17/2021 20H,245377
09/17/2021 19H,239055
09/17/2021 18H,227986
09/17/2021 17H,213441
09/17/2021 16H,201934
09/17/2021 15H,192707
09/17/2021 14H,181089
09/17/2021 13H,169545
09/17/2021 12H,159500
09/17/2021 11H,150112
09/17/2021 10H,137691
09/17/2021 09H,129905
09/17/2021 08H,128857
09/17/2021 07H,133444
09/17/2021 06H,139787
09/17/2021 05H,150781
09/17/2021 04H,168153
09/17/2021 03H,188123
09/17/2021 02H,211384
09/17/2021 01H,226203
09/17/2021 00H,230826
09/16/2021 23H,232514
09/16/2021 22H,233865
09/16/2021 21H,230457
09/16/2021 20H,225417
09/16/2021 19H,217932
09/16/2021 18H,208712
09/16/2021 17H,197623
09/16/2021 16H,185830
09/16/2021 15H,177502
09/16/2021 14H,172205
09/16/2021 13H,164887
09/16/2021 12H,159442
09/16/2021 11H,147989
09/16/2021 10H,136548
09/16/2021 09H,129546
09/16/2021 08H,127740
09/16/2021 07H,133575
09/16/2021 06H,141942
09/16/2021 05H,155833
09/16/2021 04H,176310
09/16/2021 03H,195238
09/16/2021 02H,220305
09/16/2021 01H,235944
09/16/2021 00H,242654
09/15/2021 23H,246126
09/15/2021 22H,248221
09/15/2021 21H,243857
09/15/2021 20H,236209
09/15/2021 19H,229916
09/15/2021 18H,221570
09/15/2021 17H,211367
09/15/2021 16H,200727
09/15/2021 15H,188938
09/15/2021 14H,183312
09/15/2021 13H,175072
09/15/2021 12H,168644
09/15/2021 11H,159032
09/15/2021 10H,149340
09/15/2021 09H,142766
09/15/2021 08H,141790
09/15/2021 07H,145275
09/15/2021 06H,153761
09/15/2021 05H,165173
09/15/2021 04H,180128
09/15/2021 03H,207532
09/15/2021 02H,232852
09/15/2021 01H,249689
09/15/2021 00H,255225
09/14/2021 23H,259902
09/14/2021 22H,265370
09/14/2021 21H,263719
09/14/2021 20H,256575
09/14/2021 19H,247616
09/14/2021 18H,226963
09/14/2021 17H,218383
09/14/2021 16H,200158
09/14/2021 15H,187381
09/14/2021 14H,175866
09/14/2021 13H,165329
09/14/2021 12H,156393
09/14/2021 11H,148115
09/14/2021 10H,138050
09/14/2021 09H,132565
09/14/2021 08H,132598
09/14/2021 07H,137639
09/14/2021 06H,145863
09/14/2021 05H,157403
09/14/2021 04H,179975
09/14/2021 03H,207302
09/14/2021 02H,237785
09/14/2021 01H,256556
09/14/2021 00H,262401
09/13/2021 23H,263936
09/13/2021 22H,268884
09/13/2021 21H,257793
09/13/2021 20H,251559
09/13/2021 19H,244659
09/13/2021 18H,232268
09/13/2021 17H,217524
09/13/2021 16H,202168
09/13/2021 15H,188604
09/13/2021 14H,176765
09/13/2021 13H,168403
09/13/2021 12H,162769
09/13/2021 11H,151140
09/13/2021 10H,141387
09/13/2021 09H,135538
09/13/2021 08H,133473
09/13/2021 07H,137277
09/13/2021 06H,146964
09/13/2021 05H,158354
09/13/2021 04H,172115
09/13/2021 03H,201688
09/13/2021 02H,224383
09/13/2021 01H,237752
09/13/2021 00H,242034
09/12/2021 23H,244889
09/12/2021 22H,245548
09/12/2021 21H,239700
09/12/2021 20H,229384
09/12/2021 19H,216446
09/12/2021 18H,198832
09/12/2021 17H,179198
09/12/2021 16H,158388
09/12/2021 15H,143062
09/12/2021 14H,126598
09/12/2021 13H,116730
09/12/2021 12H,110543
09/12/2021 11H,107101
09/12/2021 10H,107065
09/12/2021 09H,109160
09/12/2021 08H,111963
09/12/2021 07H,119671
09/12/2021 06H,126726
09/12/2021 05H,137387
09/12/2021 04H,150708
09/12/2021 03H,172483
09/12/2021 02H,195200
09/12/2021 01H,212183
09/12/2021 00H,216120
09/11/2021 23H,220831
09/11/2021 22H,221679
09/11/2021 21H,214924
09/11/2021 20H,204868
09/11/2021 19H,188405
09/11/2021 18H,176998
09/11/2021 17H,161535
09/11/2021 16H,146908
09/11/2021 15H,134507
09/11/2021 14H,123333
09/11/2021 13H,116230
09/11/2021 12H,110330
09/11/2021 11H,106183
09/11/2021 10H,104794
09/11/2021 09H,104002
09/11/2021 08H,106645
09/11/2021 07H,112590
09/11/2021 06H,122293
09/11/2021 05H,133976
09/11/2021 04H,153421
09/11/2021 03H,169640
09/11/2021 02H,193406
09/11/2021 01H,215156
09/11/2021 00H,225742
09/10/2021 23H,232341
09/10/2021 22H,232918
09/10/2021 21H,229089
09/10/2021 20H,219423
09/10/2021 19H,209636
09/10/2021 18H,197805
09/10/2021 17H,180390
09/10/2021 16H,168034
09/10/2021 15H,158897
09/10/2021 14H,148103
09/10/2021 13H,142402
09/10/2021 12H,138134
09/10/2021 11H,131479
09/10/2021 10H,126320
09/10/2021 09H,119885
09/10/2021 08H,120573
09/10/2021 07H,125725
09/10/2021 06H,134054
09/10/2021 05H,148240
09/10/2021 04H,173338
09/10/2021 03H,193533
09/10/2021 02H,221048
09/10/2021 01H,239154
09/10/2021 00H,249272
09/9/2021 23H,252180
09/9/2021 22H,252619
09/9/2021 21H,246860
09/9/2021 20H,238077
09/9/2021 19H,226750
09/9/2021 18H,215465
09/9/2021 17H,204333
09/9/2021 16H,193643
09/9/2021 15H,184779
09/9/2021 14H,179594
09/9/2021 13H,173903
09/9/2021 12H,166276
09/9/2021 11H,158111
09/9/2021 10H,149101
09/9/2021 09H,144060
09/9/2021 08H,144132
09/9/2021 07H,151256
09/9/2021 06H,159296
09/9/2021 05H,173672
09/9/2021 04H,190985
09/9/2021 03H,215707
09/9/2021 02H,242315
09/9/2021 01H,261774
09/9/2021 00H,268416
09/8/2021 23H,269440
09/8/2021 22H,270575
09/8/2021 21H,267000
09/8/2021 20H,257332
09/8/2021 19H,244999
09/8/2021 18H,230669
09/8/2021 17H,214812
09/8/2021 16H,199859
09/8/2021 15H,188438
09/8/2021 14H,178798
09/8/2021 13H,169338
09/8/2021 12H,158727
09/8/2021 11H,149725
09/8/2021 10H,139715
09/8/2021 09H,134149
09/8/2021 08H,136158
09/8/2021 07H,143751
09/8/2021 06H,154250
09/8/2021 05H,167848
09/8/2021 04H,185927
09/8/2021 03H,219028
09/8/2021 02H,246483
09/8/2021 01H,264803
09/8/2021 00H,271968
09/7/2021 23H,274926
09/7/2021 22H,274544
09/7/2021 21H,267152
09/7/2021 20H,255901
09/7/2021 19H,243888
09/7/2021 18H,229762
09/7/2021 17H,206821
09/7/2021 16H,188865
09/7/2021 15H,176277
09/7/2021 14H,164244
09/7/2021 13H,152782
09/7/2021 12H,144026
09/7/2021 11H,135737
09/7/2021 10H,127690
09/7/2021 09H,122351
09/7/2021 08H,121755
09/7/2021 07H,126222
09/7/2021 06H,136561
09/7/2021 05H,148256
09/7/2021 04H,166088
09/7/2021 03H,193185
09/7/2021 02H,217576
09/7/2021 01H,235291
09/7/2021 00H,244408
09/6/2021 23H,247616
09/6/2021 22H,245127
09/6/2021 21H,237656
09/6/2021 20H,227780
09/6/2021 19H,216246
09/6/2021 18H,202977
09/6/2021 17H,185674
09/6/2021 16H,168559
09/6/2021 15H,154273
09/6/2021 14H,142287
09/6/2021 13H,133337
09/6/2021 12H,127560
09/6/2021 11H,124685
09/6/2021 10H,124367
09/6/2021 09H,124064
09/6/2021 08H,127463
09/6/2021 07H,133337
09/6/2021 06H,143213
09/6/2021 05H,153342
09/6/2021 04H,171078
09/6/2021 03H,191803
09/6/2021 02H,209700
09/6/2021 01H,221913
09/6/2021 00H,224802
09/5/2021 23H,224199
09/5/2021 22H,219175
09/5/2021 21H,214934
09/5/2021 20H,207792
09/5/2021 19H,198759
09/5/2021 18H,186332
09/5/2021 17H,173682
09/5/2021 16H,158336
09/5/2021 15H,146868
09/5/2021 14H,134698
09/5/2021 13H,125741
09/5/2021 12H,120160
09/5/2021 11H,116976
09/5/2021 10H,119001
09/5/2021 09H,120834
09/5/2021 08H,127324
09/5/2021 07H,134307
09/5/2021 06H,143542
09/5/2021 05H,155074
09/5/2021 04H,166113
09/5/2021 03H,187776
09/5/2021 02H,206622
09/5/2021 01H,213101
09/5/2021 00H,214988
09/4/2021 23H,214877
09/4/2021 22H,215063
09/4/2021 21H,209294
09/4/2021 20H,203455
09/4/2021 19H,193759
09/4/2021 18H,181469
09/4/2021 17H,167004
09/4/2021 16H,148429
09/4/2021 15H,134618
09/4/2021 14H,125749
09/4/2021 13H,117158
09/4/2021 12H,112298
09/4/2021 11H,110640
09/4/2021 10H,110519
09/4/2021 09H,111344
09/4/2021 08H,114264
09/4/2021 07H,120349
09/4/2021 06H,128838
09/4/2021 05H,138987
09/4/2021 04H,155707
09/4/2021 03H,175600
09/4/2021 02H,196551
09/4/2021 01H,204863
09/4/2021 00H,208381
09/3/2021 23H,212169
09/3/2021 22H,214516
09/3/2021 21H,211989
09/3/2021 20H,211988
09/3/2021 19H,207608
09/3/2021 18H,197578
09/3/2021 17H,185366
09/3/2021 16H,171880
09/3/2021 15H,160016
09/3/2021 14H,153416
09/3/2021 13H,144488
09/3/2021 12H,137503
09/3/2021 11H,128364
09/3/2021 10H,120367
09/3/2021 09H,114934
09/3/2021 08H,117502
09/3/2021 07H,122639
09/3/2021 06H,128787
09/3/2021 05H,140557
09/3/2021 04H,159314
09/3/2021 03H,176634
09/3/2021 02H,199047
09/3/2021 01H,207136
09/3/2021 00H,213228
09/2/2021 23H,215930
09/2/2021 22H,220095
09/2/2021 21H,217498
09/2/2021 20H,213498
09/2/2021 19H,208319
09/2/2021 18H,199227
09/2/2021 17H,188414
09/2/2021 16H,176003
09/2/2021 15H,167748
09/2/2021 14H,161892
09/2/2021 13H,152819
09/2/2021 12H,145549
09/2/2021 11H,136558
09/2/2021 10H,128449
09/2/2021 09H,123811
09/2/2021 08H,122911
09/2/2021 07H,126546
09/2/2021 06H,134710
09/2/2021 05H,147419
09/2/2021 04H,171762
09/2/2021 03H,185215
09/2/2021 02H,204188
09/2/2021 01H,214429
09/2/2021 00H,219481
09/1/2021 23H,223509
09/1/2021 22H,228243
09/1/2021 21H,226879
09/1/2021 20H,223909
09/1/2021 19H,224564
09/1/2021 18H,225422
09/1/2021 17H,209949
09/1/2021 16H,196475
09/1/2021 15H,186281
09/1/2021 14H,176600
09/1/2021 13H,167877
09/1/2021 12H,161062
09/1/2021 11H,154016
09/1/2021 10H,144974
09/1/2021 09H,139897
09/1/2021 08H,138633
09/1/2021 07H,142932
09/1/2021 06H,151964
09/1/2021 05H,165744
09/1/2021 04H,186582
09/1/2021 03H,205650
09/1/2021 02H,228545
09/1/2021 01H,242753
09/1/2021 00H,253981
08/31/2021 23H,260973
08/31/2021 22H,265753
08/31/2021 21H,263146
08/31/2021 20H,261006
08/31/2021 19H,255399
08/31/2021 18H,243941
08/31/2021 17H,230264
08/31/2021 16H,214438
08/31/2021 15H,200650
08/31/2021 14H,188933
08/31/2021 13H,179507
08/31/2021 12H,172351
08/31/2021 11H,165134
08/31/2021 10H,156518
08/31/2021 09H,152401
08/31/2021 08H,152974
08/31/2021 07H,158325
08/31/2021 06H,169504
08/31/2021 05H,183151
08/31/2021 04H,201935
08/31/2021 03H,226876
08/31/2021 02H,256552
08/31/2021 01H,274064
08/31/2021 00H,285319
08/30/2021 23H,293235
08/30/2021 22H,297727
08/30/2021 21H,296087
08/30/2021 20H,289799
08/30/2021 19H,282840
08/30/2021 18H,270594
08/30/2021 17H,255085
08/30/2021 16H,234846
08/30/2021 15H,218714
08/30/2021 14H,204910
08/30/2021 13H,194115
08/30/2021 12H,184905
08/30/2021 11H,175107
08/30/2021 10H,165196
08/30/2021 09H,158976
08/30/2021 08H,157927
08/30/2021 07H,162846
08/30/2021 06H,172202
08/30/2021 05H,186415
08/30/2021 04H,206695
08/30/2021 03H,230905
08/30/2021 02H,253367
08/30/2021 01H,265028
08/30/2021 00H,269856
08/29/2021 23H,272234
08/29/2021 22H,270420
08/29/2021 21H,264532
08/29/2021 20H,256488
08/29/2021 19H,247192
08/29/2021 18H,235318
08/29/2021 17H,219788
08/29/2021 16H,200586
08/29/2021 15H,184056
08/29/2021 14H,169492
08/29/2021 13H,159266
08/29/2021 12H,149274
08/29/2021 11H,145077
08/29/2021 10H,144646
08/29/2021 09H,144474
08/29/2021 08H,149148
08/29/2021 07H,155623
08/29/2021 06H,165700
08/29/2021 05H,174832
08/29/2021 04H,193574
08/29/2021 03H,208845
08/29/2021 02H,241734
08/29/2021 01H,253356
08/29/2021 00H,252001
08/28/2021 23H,266371
08/28/2021 22H,268826
08/28/2021 21H,266593
08/28/2021 20H,260350
08/28/2021 19H,253628
08/28/2021 18H,243065
08/28/2021 17H,226888
08/28/2021 16H,208244
08/28/2021 15H,192073
