Net generation from wind for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.WND.H
19:16:29 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.WND.H megawatthours
01/25/2021 16H,688
01/25/2021 15H,744
01/25/2021 14H,772
01/25/2021 13H,814
01/25/2021 12H,836
01/25/2021 11H,858
01/25/2021 10H,871
01/25/2021 09H,878
01/25/2021 08H,900
01/25/2021 07H,901
01/25/2021 06H,903
01/25/2021 05H,860
01/25/2021 04H,871
01/25/2021 03H,933
01/25/2021 02H,979
01/25/2021 01H,990
01/25/2021 00H,982
01/24/2021 23H,990
01/24/2021 22H,1014
01/24/2021 21H,1020
01/24/2021 20H,1049
01/24/2021 19H,1070
01/24/2021 18H,1062
01/24/2021 17H,1049
01/24/2021 16H,1056
01/24/2021 15H,1026
01/24/2021 14H,1018
01/24/2021 13H,1027
01/24/2021 12H,980
01/24/2021 11H,1004
01/24/2021 10H,1026
01/24/2021 09H,1015
01/24/2021 08H,961
01/24/2021 07H,1007
01/24/2021 06H,983
01/24/2021 05H,1035
01/24/2021 04H,1045
01/24/2021 03H,1087
01/24/2021 02H,1107
01/24/2021 01H,1101
01/24/2021 00H,1120
01/23/2021 23H,1134
01/23/2021 22H,1115
01/23/2021 21H,1073
01/23/2021 20H,1034
01/23/2021 19H,925
01/23/2021 18H,856
01/23/2021 17H,903
01/23/2021 16H,893
01/23/2021 15H,862
01/23/2021 14H,802
01/23/2021 13H,732
01/23/2021 12H,704
01/23/2021 11H,661
01/23/2021 10H,589
01/23/2021 09H,517
01/23/2021 08H,445
01/23/2021 07H,401
01/23/2021 06H,404
01/23/2021 05H,448
01/23/2021 04H,419
01/23/2021 03H,345
01/23/2021 02H,284
01/23/2021 01H,256
01/23/2021 00H,205
01/22/2021 23H,183
01/22/2021 22H,165
01/22/2021 21H,158
01/22/2021 20H,127
01/22/2021 19H,105
01/22/2021 18H,84
01/22/2021 17H,81
01/22/2021 16H,73
01/22/2021 15H,86
01/22/2021 14H,124
01/22/2021 13H,130
01/22/2021 12H,143
01/22/2021 11H,153
01/22/2021 10H,163
01/22/2021 09H,177
01/22/2021 08H,184
01/22/2021 07H,187
01/22/2021 06H,171
01/22/2021 05H,157
01/22/2021 04H,163
01/22/2021 03H,185
01/22/2021 02H,189
01/22/2021 01H,195
01/22/2021 00H,193
01/21/2021 23H,171
01/21/2021 22H,137
01/21/2021 21H,137
01/21/2021 20H,159
01/21/2021 19H,167
01/21/2021 18H,165
01/21/2021 17H,144
01/21/2021 16H,152
01/21/2021 15H,121
01/21/2021 14H,115
01/21/2021 13H,172
01/21/2021 12H,221
01/21/2021 11H,254
01/21/2021 10H,315
01/21/2021 09H,340
01/21/2021 08H,394
01/21/2021 07H,428
01/21/2021 06H,408
01/21/2021 05H,462
01/21/2021 04H,548
01/21/2021 03H,616
01/21/2021 02H,601
01/21/2021 01H,622
01/21/2021 00H,585
01/20/2021 23H,608
01/20/2021 22H,578
01/20/2021 21H,498
01/20/2021 20H,438
01/20/2021 19H,305
01/20/2021 18H,218
01/20/2021 17H,123
01/20/2021 16H,76
01/20/2021 15H,56
01/20/2021 14H,82
01/20/2021 13H,96
01/20/2021 12H,111
01/20/2021 11H,110
01/20/2021 10H,126
01/20/2021 09H,163
01/20/2021 08H,204
01/20/2021 07H,199
01/20/2021 06H,197
01/20/2021 05H,198
01/20/2021 04H,232
01/20/2021 03H,275
01/20/2021 02H,312
01/20/2021 01H,336
01/20/2021 00H,312
01/19/2021 23H,288
01/19/2021 22H,220
01/19/2021 21H,196
01/19/2021 20H,239
01/19/2021 19H,293
01/19/2021 18H,345
01/19/2021 17H,343
01/19/2021 16H,349
01/19/2021 15H,442
01/19/2021 14H,537
01/19/2021 13H,663
01/19/2021 12H,673
01/19/2021 11H,688
01/19/2021 10H,703
01/19/2021 09H,768
01/19/2021 08H,801
01/19/2021 07H,796
01/19/2021 06H,816
01/19/2021 05H,809
01/19/2021 04H,784
01/19/2021 03H,861
01/19/2021 02H,901
01/19/2021 01H,826
01/19/2021 00H,769
01/18/2021 23H,783
01/18/2021 22H,789
01/18/2021 21H,757
01/18/2021 20H,720
01/18/2021 19H,700
01/18/2021 18H,693
01/18/2021 17H,693
01/18/2021 16H,602
01/18/2021 15H,461
01/18/2021 14H,410
01/18/2021 13H,420
01/18/2021 12H,458
01/18/2021 11H,477
01/18/2021 10H,500
01/18/2021 09H,526
01/18/2021 08H,562
01/18/2021 07H,556
01/18/2021 06H,649
01/18/2021 05H,711
01/18/2021 04H,764
01/18/2021 03H,768
01/18/2021 02H,850
01/18/2021 01H,903
01/18/2021 00H,885
01/17/2021 23H,874
01/17/2021 22H,856
01/17/2021 21H,887
01/17/2021 20H,887
01/17/2021 19H,868
01/17/2021 18H,858
01/17/2021 17H,853
01/17/2021 16H,800
01/17/2021 15H,746
01/17/2021 14H,690
01/17/2021 13H,583
01/17/2021 12H,570
01/17/2021 11H,577
01/17/2021 10H,529
01/17/2021 09H,478
01/17/2021 08H,417
01/17/2021 07H,427
01/17/2021 06H,368
01/17/2021 05H,411
01/17/2021 04H,456
01/17/2021 03H,551
01/17/2021 02H,653
01/17/2021 01H,706
01/17/2021 00H,709
01/16/2021 23H,830
01/16/2021 22H,870
01/16/2021 21H,898
01/16/2021 20H,925
01/16/2021 19H,891
01/16/2021 18H,929
01/16/2021 17H,952
01/16/2021 16H,969
01/16/2021 15H,959
01/16/2021 14H,933
01/16/2021 13H,941
01/16/2021 12H,879
01/16/2021 11H,864
01/16/2021 10H,832
01/16/2021 09H,757
01/16/2021 08H,705
01/16/2021 07H,623
01/16/2021 06H,588
01/16/2021 05H,558
01/16/2021 04H,507
01/16/2021 03H,471
01/16/2021 02H,448
01/16/2021 01H,442
01/16/2021 00H,418
01/15/2021 23H,359
01/15/2021 22H,288
01/15/2021 21H,192
01/15/2021 20H,138
01/15/2021 19H,90
01/15/2021 18H,57
01/15/2021 17H,49
01/15/2021 16H,50
01/15/2021 15H,64
01/15/2021 14H,83
01/15/2021 13H,91
01/15/2021 12H,88
01/15/2021 11H,74
01/15/2021 10H,62
01/15/2021 09H,60
01/15/2021 08H,61
01/15/2021 07H,62
01/15/2021 06H,67
01/15/2021 05H,59
01/15/2021 04H,54
01/15/2021 03H,47
01/15/2021 02H,46
01/15/2021 01H,26
01/15/2021 00H,14
01/14/2021 23H,6
01/14/2021 22H,1
01/14/2021 21H,0
01/14/2021 20H,0
01/14/2021 19H,0
01/14/2021 18H,1
01/14/2021 17H,6
01/14/2021 16H,17
01/14/2021 15H,30
01/14/2021 14H,40
01/14/2021 13H,54
01/14/2021 12H,84
01/14/2021 11H,108
01/14/2021 10H,111
01/14/2021 09H,115
01/14/2021 08H,145
01/14/2021 07H,176
01/14/2021 06H,198
01/14/2021 05H,187
01/14/2021 04H,175
01/14/2021 03H,154
01/14/2021 02H,128
01/14/2021 01H,94
01/14/2021 00H,65
01/13/2021 23H,60
01/13/2021 22H,47
01/13/2021 21H,41
01/13/2021 20H,49
01/13/2021 19H,60
01/13/2021 18H,37
01/13/2021 17H,32
01/13/2021 16H,32
01/13/2021 15H,28
01/13/2021 14H,32
01/13/2021 13H,40
01/13/2021 12H,53
01/13/2021 11H,88
01/13/2021 10H,102
01/13/2021 09H,71
01/13/2021 08H,97
01/13/2021 07H,112
01/13/2021 06H,122
01/13/2021 05H,103
01/13/2021 04H,88
01/13/2021 03H,77
01/13/2021 02H,55
01/13/2021 01H,52
01/13/2021 00H,60
01/12/2021 23H,69
01/12/2021 22H,100
01/12/2021 21H,130
01/12/2021 20H,161
01/12/2021 19H,186
01/12/2021 18H,229
01/12/2021 17H,227
01/12/2021 16H,211
01/12/2021 15H,254
01/12/2021 14H,286
01/12/2021 13H,255
01/12/2021 12H,229
01/12/2021 11H,206
01/12/2021 10H,176
01/12/2021 09H,168
01/12/2021 08H,138
01/12/2021 07H,161
01/12/2021 06H,130
01/12/2021 05H,96
01/12/2021 04H,94
01/12/2021 03H,99
01/12/2021 02H,102
01/12/2021 01H,80
01/12/2021 00H,59
01/11/2021 23H,46
01/11/2021 22H,53
01/11/2021 21H,56
01/11/2021 20H,65
01/11/2021 19H,73
01/11/2021 18H,92
01/11/2021 17H,123
01/11/2021 16H,160
01/11/2021 15H,241
01/11/2021 14H,339
01/11/2021 13H,367
01/11/2021 12H,356
01/11/2021 11H,365
01/11/2021 10H,366
01/11/2021 09H,361
01/11/2021 08H,368
01/11/2021 07H,376
01/11/2021 06H,381
01/11/2021 05H,379
01/11/2021 04H,343
01/11/2021 03H,323
01/11/2021 02H,322
01/11/2021 01H,302
01/11/2021 00H,299
01/10/2021 23H,300
01/10/2021 22H,253
01/10/2021 21H,214
01/10/2021 20H,229
01/10/2021 19H,275
01/10/2021 18H,381
01/10/2021 17H,440
01/10/2021 16H,494
01/10/2021 15H,624
01/10/2021 14H,664
01/10/2021 13H,701
01/10/2021 12H,753
01/10/2021 11H,803
01/10/2021 10H,826
01/10/2021 09H,809
01/10/2021 08H,790
01/10/2021 07H,771
01/10/2021 06H,738
01/10/2021 05H,764
01/10/2021 04H,746
01/10/2021 03H,782
01/10/2021 02H,819
01/10/2021 01H,829
01/10/2021 00H,803
01/9/2021 23H,772
01/9/2021 22H,712
01/9/2021 21H,657
01/9/2021 20H,598
01/9/2021 19H,607
01/9/2021 18H,561
01/9/2021 17H,496
01/9/2021 16H,483
01/9/2021 15H,478
01/9/2021 14H,508
01/9/2021 13H,562
01/9/2021 12H,619
01/9/2021 11H,600
01/9/2021 10H,629
01/9/2021 09H,628
01/9/2021 08H,610
01/9/2021 07H,633
01/9/2021 06H,694
01/9/2021 05H,722
01/9/2021 04H,764
01/9/2021 03H,790
01/9/2021 02H,791
01/9/2021 01H,789
01/9/2021 00H,805
01/8/2021 23H,800
01/8/2021 22H,793
01/8/2021 21H,772
01/8/2021 20H,766
01/8/2021 19H,785
01/8/2021 18H,741
01/8/2021 17H,763
01/8/2021 16H,817
01/8/2021 15H,813
01/8/2021 14H,809
01/8/2021 13H,810
01/8/2021 12H,827
01/8/2021 11H,845
01/8/2021 10H,846
01/8/2021 09H,854
01/8/2021 08H,866
01/8/2021 07H,873
01/8/2021 06H,888
01/8/2021 05H,870
01/8/2021 04H,876
01/8/2021 03H,874
01/8/2021 02H,862
01/8/2021 01H,891
01/8/2021 00H,872
01/7/2021 23H,853
01/7/2021 22H,834
01/7/2021 21H,850
01/7/2021 20H,853
01/7/2021 19H,812
01/7/2021 18H,795
01/7/2021 17H,805
01/7/2021 16H,798
01/7/2021 15H,839
01/7/2021 14H,865
01/7/2021 13H,874
01/7/2021 12H,851
01/7/2021 11H,851
01/7/2021 10H,862
01/7/2021 09H,815
01/7/2021 08H,754
01/7/2021 07H,740
01/7/2021 06H,752
01/7/2021 05H,751
01/7/2021 04H,757
01/7/2021 03H,773
01/7/2021 02H,785
01/7/2021 01H,822
01/7/2021 00H,869
01/6/2021 23H,866
01/6/2021 22H,846
01/6/2021 21H,805
01/6/2021 20H,739
01/6/2021 19H,684
01/6/2021 18H,638
01/6/2021 17H,598
01/6/2021 16H,556
01/6/2021 15H,577
01/6/2021 14H,576
01/6/2021 13H,554
01/6/2021 12H,526
01/6/2021 11H,500
01/6/2021 10H,494
01/6/2021 09H,445
01/6/2021 08H,417
01/6/2021 07H,372
01/6/2021 06H,303
01/6/2021 05H,256
01/6/2021 04H,237
01/6/2021 03H,220
01/6/2021 02H,210
01/6/2021 01H,217
01/6/2021 00H,218
01/5/2021 23H,202
01/5/2021 22H,180
01/5/2021 21H,152
01/5/2021 20H,150
01/5/2021 19H,152
01/5/2021 18H,157
01/5/2021 17H,160
01/5/2021 16H,174
01/5/2021 15H,180
01/5/2021 14H,178
01/5/2021 13H,182
01/5/2021 12H,186
01/5/2021 11H,180
01/5/2021 10H,177
01/5/2021 09H,173
01/5/2021 08H,160
01/5/2021 07H,154
01/5/2021 06H,144
01/5/2021 05H,129
01/5/2021 04H,139
01/5/2021 03H,149
01/5/2021 02H,150
01/5/2021 01H,153
01/5/2021 00H,144
01/4/2021 23H,134
01/4/2021 22H,111
01/4/2021 21H,94
01/4/2021 20H,94
01/4/2021 19H,79
01/4/2021 18H,63
01/4/2021 17H,52
01/4/2021 16H,51
01/4/2021 15H,54
01/4/2021 14H,60
01/4/2021 13H,64
01/4/2021 12H,64
01/4/2021 11H,62
01/4/2021 10H,72
01/4/2021 09H,71
01/4/2021 08H,73
01/4/2021 07H,67
01/4/2021 06H,68
01/4/2021 05H,68
01/4/2021 04H,66
01/4/2021 03H,66
01/4/2021 02H,74
01/4/2021 01H,78
01/4/2021 00H,68
01/3/2021 23H,68
01/3/2021 22H,65
01/3/2021 21H,61
01/3/2021 20H,42
01/3/2021 19H,50
01/3/2021 18H,62
01/3/2021 17H,43
01/3/2021 16H,29
01/3/2021 15H,67
01/3/2021 14H,138
01/3/2021 13H,157
01/3/2021 12H,171
01/3/2021 11H,258
01/3/2021 10H,353
01/3/2021 09H,415
01/3/2021 08H,419
01/3/2021 07H,421
01/3/2021 06H,515
01/3/2021 05H,442
01/3/2021 04H,513
01/3/2021 03H,488
01/3/2021 02H,556
01/3/2021 01H,699
01/3/2021 00H,736
01/2/2021 23H,713
01/2/2021 22H,700
01/2/2021 21H,636
01/2/2021 20H,536
01/2/2021 19H,517
01/2/2021 18H,488
01/2/2021 17H,547
01/2/2021 16H,547
01/2/2021 15H,598
01/2/2021 14H,670
01/2/2021 13H,708
01/2/2021 12H,688
01/2/2021 11H,587
01/2/2021 10H,438
01/2/2021 09H,284
01/2/2021 08H,213
01/2/2021 07H,212
01/2/2021 06H,212
01/2/2021 05H,224
01/2/2021 04H,216
01/2/2021 03H,196
01/2/2021 02H,146
01/2/2021 01H,90
01/2/2021 00H,72
01/1/2021 23H,84
01/1/2021 22H,76
01/1/2021 21H,49
01/1/2021 20H,75
01/1/2021 19H,99
01/1/2021 18H,165
01/1/2021 17H,218
01/1/2021 16H,264
01/1/2021 15H,329
01/1/2021 14H,369
01/1/2021 13H,438
01/1/2021 12H,562
01/1/2021 11H,624
01/1/2021 10H,688
01/1/2021 09H,690
01/1/2021 08H,740
01/1/2021 07H,765
01/1/2021 06H,784
01/1/2021 05H,826
01/1/2021 04H,901
01/1/2021 03H,907
01/1/2021 02H,925
01/1/2021 01H,927
01/1/2021 00H,935
12/31/2020 23H,943
12/31/2020 22H,986
12/31/2020 21H,1024
12/31/2020 20H,991
12/31/2020 19H,984
12/31/2020 18H,989
12/31/2020 17H,1016
12/31/2020 16H,981
12/31/2020 15H,944
12/31/2020 14H,940
12/31/2020 13H,905
12/31/2020 12H,898
12/31/2020 11H,852
12/31/2020 10H,736
12/31/2020 09H,718
12/31/2020 08H,790
12/31/2020 07H,763
12/31/2020 06H,807
12/31/2020 05H,833
12/31/2020 04H,839
12/31/2020 03H,840
12/31/2020 02H,782
12/31/2020 01H,725
12/31/2020 00H,652
12/30/2020 23H,596
12/30/2020 22H,459
12/30/2020 21H,360
12/30/2020 20H,321
12/30/2020 19H,286
12/30/2020 18H,285
12/30/2020 17H,320
12/30/2020 16H,398
12/30/2020 15H,468
12/30/2020 14H,616
12/30/2020 13H,661
12/30/2020 12H,728
12/30/2020 11H,840
12/30/2020 10H,893
12/30/2020 09H,946
12/30/2020 08H,945
12/30/2020 07H,929
12/30/2020 06H,933
12/30/2020 05H,935
12/30/2020 04H,1003
12/30/2020 03H,1035
12/30/2020 02H,1068
12/30/2020 01H,1057
12/30/2020 00H,1071
12/29/2020 23H,1140
12/29/2020 22H,1151
12/29/2020 21H,1135
12/29/2020 20H,1111
12/29/2020 19H,1093
12/29/2020 18H,1074
12/29/2020 17H,1087
12/29/2020 16H,1137
12/29/2020 15H,1115
12/29/2020 14H,1125
12/29/2020 13H,1085
12/29/2020 12H,1042
12/29/2020 11H,1032
12/29/2020 10H,981
12/29/2020 09H,802
12/29/2020 08H,712
12/29/2020 07H,696
12/29/2020 06H,653
12/29/2020 05H,625
12/29/2020 04H,668
12/29/2020 03H,689
12/29/2020 02H,621
12/29/2020 01H,615
12/29/2020 00H,697
12/28/2020 23H,733
12/28/2020 22H,748
12/28/2020 21H,747
12/28/2020 20H,740
12/28/2020 19H,775
12/28/2020 18H,841
12/28/2020 17H,871
12/28/2020 16H,879
12/28/2020 15H,902
12/28/2020 14H,852
12/28/2020 13H,882
12/28/2020 12H,857
12/28/2020 11H,838
12/28/2020 10H,784
12/28/2020 09H,733
12/28/2020 08H,569
12/28/2020 07H,415
12/28/2020 06H,324
12/28/2020 05H,271
12/28/2020 04H,211
12/28/2020 03H,164
12/28/2020 02H,157
12/28/2020 01H,116
12/28/2020 00H,111
12/27/2020 23H,134
12/27/2020 22H,148
12/27/2020 21H,189
12/27/2020 20H,265
12/27/2020 19H,297
12/27/2020 18H,315
12/27/2020 17H,304
12/27/2020 16H,299
12/27/2020 15H,322
12/27/2020 14H,393
12/27/2020 13H,471
12/27/2020 12H,520
12/27/2020 11H,588
12/27/2020 10H,629
12/27/2020 09H,603
12/27/2020 08H,682
12/27/2020 07H,742
12/27/2020 06H,806
12/27/2020 05H,856
12/27/2020 04H,881
12/27/2020 03H,875
12/27/2020 02H,792
12/27/2020 01H,753
12/27/2020 00H,681
12/26/2020 23H,637
12/26/2020 22H,705
12/26/2020 21H,686
12/26/2020 20H,567
12/26/2020 19H,539
12/26/2020 18H,463
12/26/2020 17H,351
12/26/2020 16H,346
12/26/2020 15H,349
12/26/2020 14H,384
12/26/2020 13H,443
12/26/2020 12H,383
12/26/2020 11H,555
12/26/2020 10H,668
12/26/2020 09H,698
12/26/2020 08H,784
12/26/2020 07H,759
12/26/2020 06H,682
12/26/2020 05H,740
12/26/2020 04H,842
12/26/2020 03H,796
12/26/2020 02H,774
12/26/2020 01H,815
12/26/2020 00H,865
12/25/2020 23H,824
12/25/2020 22H,852
12/25/2020 21H,850
12/25/2020 20H,887
12/25/2020 19H,937
12/25/2020 18H,940
12/25/2020 17H,959
12/25/2020 16H,1004
12/25/2020 15H,1004
12/25/2020 14H,1046
12/25/2020 13H,1024
12/25/2020 12H,1016
12/25/2020 11H,1058
12/25/2020 10H,1063
12/25/2020 09H,1062
12/25/2020 08H,1078
12/25/2020 07H,1084
12/25/2020 06H,1087
12/25/2020 05H,1149
12/25/2020 04H,1149
12/25/2020 03H,1123
12/25/2020 02H,1115
12/25/2020 01H,1103
12/25/2020 00H,1083
12/24/2020 23H,1096
12/24/2020 22H,1097
12/24/2020 21H,1032
12/24/2020 20H,1005
12/24/2020 19H,952
12/24/2020 18H,901
12/24/2020 17H,865
12/24/2020 16H,850
12/24/2020 15H,894
12/24/2020 14H,946
12/24/2020 13H,957
12/24/2020 12H,965
12/24/2020 11H,953
12/24/2020 10H,949
12/24/2020 09H,953
12/24/2020 08H,937
12/24/2020 07H,841
12/24/2020 06H,825
12/24/2020 05H,734
12/24/2020 04H,543
12/24/2020 03H,373
12/24/2020 02H,289
12/24/2020 01H,226
12/24/2020 00H,210
12/23/2020 23H,214
12/23/2020 22H,220
12/23/2020 21H,167
12/23/2020 20H,179
12/23/2020 19H,209
12/23/2020 18H,250
12/23/2020 17H,356
12/23/2020 16H,530
12/23/2020 15H,694
12/23/2020 14H,833
12/23/2020 13H,944
12/23/2020 12H,1093
12/23/2020 11H,1123
12/23/2020 10H,1078
12/23/2020 09H,1089
12/23/2020 08H,1024
12/23/2020 07H,1043
12/23/2020 06H,950
12/23/2020 05H,918
12/23/2020 04H,871
12/23/2020 03H,856
12/23/2020 02H,792
12/23/2020 01H,760
12/23/2020 00H,761
12/22/2020 23H,764
12/22/2020 22H,714
12/22/2020 21H,688
12/22/2020 20H,623
12/22/2020 19H,549
12/22/2020 18H,437
12/22/2020 17H,363
12/22/2020 16H,353
12/22/2020 15H,313
12/22/2020 14H,328
12/22/2020 13H,354
12/22/2020 12H,317
12/22/2020 11H,301
12/22/2020 10H,297
12/22/2020 09H,304
12/22/2020 08H,277
12/22/2020 07H,234
12/22/2020 06H,228
12/22/2020 05H,205
12/22/2020 04H,236
12/22/2020 03H,238
12/22/2020 02H,183
12/22/2020 01H,157
12/22/2020 00H,132
12/21/2020 23H,88
12/21/2020 22H,52
12/21/2020 21H,33
12/21/2020 20H,17
12/21/2020 19H,11
12/21/2020 18H,6
12/21/2020 17H,10
12/21/2020 16H,11
12/21/2020 15H,18
12/21/2020 14H,20
12/21/2020 13H,24
12/21/2020 12H,30
12/21/2020 11H,50
12/21/2020 10H,66
12/21/2020 09H,91
12/21/2020 08H,129
12/21/2020 07H,165
12/21/2020 06H,234
12/21/2020 05H,289
12/21/2020 04H,387
12/21/2020 03H,422
12/21/2020 02H,444
12/21/2020 01H,457
12/21/2020 00H,474
12/20/2020 23H,484
12/20/2020 22H,464
12/20/2020 21H,404
12/20/2020 20H,301
12/20/2020 19H,256
12/20/2020 18H,255
12/20/2020 17H,264
12/20/2020 16H,304
12/20/2020 15H,314
12/20/2020 14H,340
12/20/2020 13H,271
12/20/2020 12H,217
12/20/2020 11H,208
12/20/2020 10H,217
12/20/2020 09H,216
12/20/2020 08H,204
12/20/2020 07H,185
12/20/2020 06H,179
12/20/2020 05H,138
12/20/2020 04H,106
12/20/2020 03H,109
12/20/2020 02H,95
12/20/2020 01H,55
12/20/2020 00H,29
12/19/2020 23H,14
12/19/2020 22H,13
12/19/2020 21H,11
12/19/2020 20H,9
12/19/2020 19H,8
12/19/2020 18H,3
12/19/2020 17H,5
12/19/2020 16H,9
12/19/2020 15H,20
12/19/2020 14H,33
12/19/2020 13H,43
12/19/2020 12H,64
12/19/2020 11H,53
12/19/2020 10H,58
12/19/2020 09H,83
12/19/2020 08H,111
12/19/2020 07H,141
12/19/2020 06H,179
12/19/2020 05H,237
12/19/2020 04H,287
12/19/2020 03H,340
12/19/2020 02H,382
12/19/2020 01H,427
12/19/2020 00H,479
12/18/2020 23H,494
12/18/2020 22H,462
12/18/2020 21H,417
12/18/2020 20H,357
12/18/2020 19H,343
12/18/2020 18H,327
12/18/2020 17H,338
12/18/2020 16H,387
12/18/2020 15H,426
12/18/2020 14H,476
12/18/2020 13H,502
12/18/2020 12H,513
12/18/2020 11H,525
12/18/2020 10H,589
12/18/2020 09H,616
12/18/2020 08H,575
12/18/2020 07H,471
12/18/2020 06H,395
12/18/2020 05H,342
12/18/2020 04H,407
12/18/2020 03H,465
12/18/2020 02H,505
12/18/2020 01H,538
12/18/2020 00H,522
12/17/2020 23H,501
12/17/2020 22H,482
12/17/2020 21H,489
12/17/2020 20H,471
12/17/2020 19H,439
12/17/2020 18H,408
12/17/2020 17H,482
12/17/2020 16H,550
12/17/2020 15H,629
12/17/2020 14H,711
12/17/2020 13H,699
12/17/2020 12H,624
12/17/2020 11H,613
12/17/2020 10H,597
12/17/2020 09H,536
12/17/2020 08H,514
12/17/2020 07H,539
12/17/2020 06H,530
12/17/2020 05H,514
12/17/2020 04H,508
12/17/2020 03H,485
12/17/2020 02H,422
12/17/2020 01H,373
12/17/2020 00H,373
12/16/2020 23H,359
12/16/2020 22H,282
12/16/2020 21H,217
12/16/2020 20H,198
12/16/2020 19H,166
12/16/2020 18H,178
12/16/2020 17H,221
12/16/2020 16H,257
12/16/2020 15H,352
12/16/2020 14H,540
12/16/2020 13H,668
12/16/2020 12H,649
12/16/2020 11H,615
12/16/2020 10H,595
12/16/2020 09H,604
12/16/2020 08H,649
12/16/2020 07H,650
12/16/2020 06H,692
12/16/2020 05H,772
12/16/2020 04H,822
12/16/2020 03H,869
12/16/2020 02H,909
12/16/2020 01H,935
12/16/2020 00H,994
12/15/2020 23H,1031
12/15/2020 22H,1019
12/15/2020 21H,1041
12/15/2020 20H,1077
12/15/2020 19H,1083
12/15/2020 18H,1051
12/15/2020 17H,1095
12/15/2020 16H,1088
12/15/2020 15H,1067
12/15/2020 14H,1053
12/15/2020 13H,1061
12/15/2020 12H,1051
12/15/2020 11H,1029
12/15/2020 10H,1027
12/15/2020 09H,1025
12/15/2020 08H,957
12/15/2020 07H,878
12/15/2020 06H,810
12/15/2020 05H,675
12/15/2020 04H,551
12/15/2020 03H,432
12/15/2020 02H,352
12/15/2020 01H,267
12/15/2020 00H,174
12/14/2020 23H,115
12/14/2020 22H,69
12/14/2020 21H,26
12/14/2020 20H,21
12/14/2020 19H,7
12/14/2020 18H,11
12/14/2020 17H,30
12/14/2020 16H,68
12/14/2020 15H,161
12/14/2020 14H,218
12/14/2020 13H,229
12/14/2020 12H,256
12/14/2020 11H,336
12/14/2020 10H,379
12/14/2020 09H,382
12/14/2020 08H,397
12/14/2020 07H,483
12/14/2020 06H,580
12/14/2020 05H,561
12/14/2020 04H,492
12/14/2020 03H,494
12/14/2020 02H,498
12/14/2020 01H,503
12/14/2020 00H,550
12/13/2020 23H,534
12/13/2020 22H,492
12/13/2020 21H,499
12/13/2020 20H,353
12/13/2020 19H,328
12/13/2020 18H,302
12/13/2020 17H,310
12/13/2020 16H,270
12/13/2020 15H,261
12/13/2020 14H,257
12/13/2020 13H,228
12/13/2020 12H,219
12/13/2020 11H,208
12/13/2020 10H,229
12/13/2020 09H,295
12/13/2020 08H,320
12/13/2020 07H,319
12/13/2020 06H,349
12/13/2020 05H,370
12/13/2020 04H,454
12/13/2020 03H,486
12/13/2020 02H,523
12/13/2020 01H,617
12/13/2020 00H,597
12/12/2020 23H,609
12/12/2020 22H,517
12/12/2020 21H,409
12/12/2020 20H,359
12/12/2020 19H,310
12/12/2020 18H,294
12/12/2020 17H,263
12/12/2020 16H,279
12/12/2020 15H,234
12/12/2020 14H,215
12/12/2020 13H,178
12/12/2020 12H,162
12/12/2020 11H,131
12/12/2020 10H,151
12/12/2020 09H,181
12/12/2020 08H,224
12/12/2020 07H,209
12/12/2020 06H,211
12/12/2020 05H,224
12/12/2020 04H,235
12/12/2020 03H,249
12/12/2020 02H,281
12/12/2020 01H,277
12/12/2020 00H,283
12/11/2020 23H,310
12/11/2020 22H,279
12/11/2020 21H,246
12/11/2020 20H,213
12/11/2020 19H,241
12/11/2020 18H,248
12/11/2020 17H,259
12/11/2020 16H,222
12/11/2020 15H,192
12/11/2020 14H,128
12/11/2020 13H,98
12/11/2020 12H,107
12/11/2020 11H,155
12/11/2020 10H,201
12/11/2020 09H,238
12/11/2020 08H,213
12/11/2020 07H,237
12/11/2020 06H,227
12/11/2020 05H,256
12/11/2020 04H,262
12/11/2020 03H,350
12/11/2020 02H,385
12/11/2020 01H,440
12/11/2020 00H,549
12/10/2020 23H,584
12/10/2020 22H,529
12/10/2020 21H,481
12/10/2020 20H,464
12/10/2020 19H,470
12/10/2020 18H,444
12/10/2020 17H,405
12/10/2020 16H,389
12/10/2020 15H,337
12/10/2020 14H,302
12/10/2020 13H,257
12/10/2020 12H,219
12/10/2020 11H,193
12/10/2020 10H,154
12/10/2020 09H,141
12/10/2020 08H,114
12/10/2020 07H,105
12/10/2020 06H,99
12/10/2020 05H,78
12/10/2020 04H,73
12/10/2020 03H,62
12/10/2020 02H,74
12/10/2020 01H,63
12/10/2020 00H,63
12/9/2020 23H,55
12/9/2020 22H,48
12/9/2020 21H,48
12/9/2020 20H,31
12/9/2020 19H,36
12/9/2020 18H,41
12/9/2020 17H,36
12/9/2020 16H,37
12/9/2020 15H,57
12/9/2020 14H,79
12/9/2020 13H,138
12/9/2020 12H,191
12/9/2020 11H,240
12/9/2020 10H,230
12/9/2020 09H,233
12/9/2020 08H,271
12/9/2020 07H,245
12/9/2020 06H,249
12/9/2020 05H,267
12/9/2020 04H,297
12/9/2020 03H,313
12/9/2020 02H,301
12/9/2020 01H,312
12/9/2020 00H,315
